ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
603707.SH,20201010,20200930,17.0568,28.4407,-31.7952,18.4739
002829.SZ,20201010,20200930,107.4333,1322.0651,-5.8659,8.0448
300208.SZ,20201012,20200930,20.1206,-10.3594,-43.9095,-0.6989
300504.SZ,20201012,20200930,0.261,17.3173,17.5983,4.8145
300620.SZ,20201012,20200930,38.555,-21.74,1.9639,4.9634
603559.SH,20201012,20200930,7.7905,-19.6686,-15.1459,-0.7247
603887.SH,20201013,20200930,24.8603,-18.9855,-7.4338,6.798
603138.SH,20201013,20200930,-32.9126,-40.3036,24.6295,3.0793
300115.SZ,20201014,20200930,23.0701,168.863,-11.0251,7.507
300511.SZ,20201013,20200930,29.9081,1186.2495,16.0186,10.9862
300267.SZ,20201013,20200930,-3.2393,221.5639,50.7754,1.3904
002236.SZ,20201013,20200930,12.5622,128.0681,21.7274,10.163
300692.SZ,20201014,20200930,45.5556,46.3008,-6.3132,9.2309
603223.SH,20201015,20200930,-11.9942,486.8847,18.136,5.8736
603181.SH,20201015,20200930,7.5154,41.9845,-7.7582,10.0685
000903.SZ,20201015,20200930,120.3717,208.2583,-25.6489,1.8972
002796.SZ,20201015,20200930,-14.1391,-67.544,-11.1414,2.6593
603319.SH,20201015,20200930,77.8896,110.1677,0.5722,9.3047
603936.SH,20201015,20200930,0.2214,-19.7681,1.5612,5.4903
601058.SH,20201015,20200930,3.0847,21.2758,22.6613,15.3106
002746.SZ,20201015,20200930,-9.7745,-79.6995,17.8462,8.1757
300444.SZ,20201016,20200930,-15.5188,153.033,21.3882,2.2955
688099.SH,20201016,20200930,41.9518,89.9727,54.761,-0.9691
600800.SH,20201016,20200930,-6.9998,-3.0611,58.4495,13.0958
002469.SZ,20201016,20200930,-11.6518,4.8434,53.0847,3.2954
603898.SH,20201016,20200930,7.5251,-8.2369,10.6547,5.9873
600141.SH,20201016,20200930,19.0218,26.5174,5.7516,4.2479
603717.SH,20201016,20200930,17.6691,-62.3984,-25.4963,-1.6965
600075.SH,20201016,20200930,4.7707,204.6403,13.968,7.5812
605336.SH,20201016,20200930,32.2972,35.2659,33.5719,9.6596
603083.SH,20201017,20200930,-0.8821,-353.5279,-13.6207,-9.9176
300221.SZ,20201017,20200930,27.9741,292.4698,25.496,6.2528
600829.SH,20201017,20200930,-1.897,-12.7252,0.7798,7.1482
000631.SZ,20201017,20200930,-63.1388,-44.9708,-318.5141,2.4621
002618.SZ,20201017,20200930,-87.6841,-645.9681,787.7561,-7.4752
300298.SZ,20201017,20200930,25.5136,8.8134,25.4595,9.0112
002085.SZ,20201017,20200930,-5.1241,-25.7815,7.0848,4.7765
603477.SH,20201017,20200930,388.6691,348.7946,9.2435,9.2811
000514.SZ,20201017,20200930,-4.4996,107.3928,84.2731,-0.1733
300400.SZ,20201017,20200930,33.6593,231.5483,60.9535,16.4146
600988.SH,20201019,20200930,-51.6951,608.0998,23.1295,14.5732
603005.SH,20201019,20200930,119.5375,269.1173,44.4902,10.6505
688336.SH,20201019,20200930,-1.1618,-97.7023,9.9961,-1.0928
300453.SZ,20201019,20200930,27.315,64.4758,26.9028,10.5558
300493.SZ,20201019,20200930,1.6721,149.3722,-8.3263,3.9577
601568.SH,20201019,20200930,0.7849,5.1083,20.3087,13.9536
603979.SH,20201020,20200930,13.6155,19.323,-2.9066,6.2095
600573.SH,20201020,20200930,17.4608,34.1137,13.6579,2.9943
603982.SH,20201020,20200930,30.9179,259.1556,16.6566,3.7784
300852.SZ,20201020,20200930,7.2553,2.6107,32.1068,13.941
603239.SH,20201020,20200930,5.6786,13.6536,-17.1021,7.1376
000902.SZ,20201020,20200930,22.0866,2368.745,-3.4171,11.1692
603613.SH,20201020,20200930,155.5273,92.7469,-1.8985,14.1402
688100.SH,20201020,20200930,40.2849,47.4685,20.1274,10.0729
300277.SZ,20201020,20200930,25.0172,96.1954,10.2357,3.1804
002496.SZ,20201020,20200930,86.9934,268.3584,24.6975,-2.1309
002434.SZ,20201020,20200930,31.4483,98.9782,14.5378,6.0584
603339.SH,20201020,20200930,10.2108,43.2035,50.3316,5.1626
