ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
688188.SH,20231011,20230930,35.5153,51.4175,70.9825,11.6684
601666.SH,20231011,20230930,-18.9752,-33.6822,5.2158,13.0041
002817.SZ,20231012,20230930,6.5863,3.3698,63.8547,5.8061
600810.SH,20231012,20230930,-2.1661,384.7764,-8.8578,0.6892
300809.SZ,20231012,20230930,18.886,881.3673,37.7426,5.2976
300610.SZ,20231013,20230930,3.306,-37.8175,1.1942,1.8719
002167.SZ,20231014,20230930,4.732,-509.7331,1.0065,-0.6936
688569.SH,20231014,20230930,-2.446,-5.9877,40.3771,11.269
688707.SH,20231014,20230930,-54.6841,-78.418,2.4835,1.038
603737.SH,20231014,20230930,13.4106,19.1317,10.9654,16.9426
000610.SZ,20231014,20230930,73.9121,55.8406,13.7721,-10.5484
002458.SZ,20231014,20230930,41.7616,469.5233,26.4071,22.0569
002112.SZ,20231014,20230930,26.8365,84.4362,-15.8297,6.2085
600309.SH,20231014,20230930,8.7795,28.2063,13.1657,15.4294
000722.SZ,20231014,20230930,-45.2248,-81.9628,46.9949,1.2741
300697.SZ,20231014,20230930,-3.8233,67.4546,16.6433,11.1993
601636.SH,20231014,20230930,28.4771,251.8873,12.3983,8.8817
688301.SH,20231014,20230930,14.7129,-53.2316,3.7602,12.2903
002601.SZ,20231014,20230930,24.5867,-2.9848,20.8432,9.3252
002615.SZ,20231014,20230930,27.6716,102.5573,-2.3316,11.5511
301277.SZ,20231016,20230930,54.3672,142.6503,7.4915,8.9874
600186.SH,20231016,20230930,40.9758,162.8186,6.8984,6.4263
002998.SZ,20231016,20230930,12.9952,174.843,4.1795,6.9708
300421.SZ,20231017,20230930,7.3094,108.9972,10.5823,3.9143
603919.SH,20231017,20230930,47.8408,884.7876,-21.6751,8.54
002722.SZ,20231017,20230930,-14.0821,64.1878,11.4589,3.752
603153.SH,20231017,20230930,11.5022,10.1014,17.1421,2.7442
300547.SZ,20231017,20230930,18.8845,43.1707,23.1775,10.3974
002461.SZ,20231017,20230930,5.9414,8.0327,20.1249,6.1563
300554.SZ,20231017,20230930,40.666,681.841,-28.5776,3.1029
605337.SH,20231017,20230930,1.9856,4.7031,39.5604,9.8997
600660.SH,20231017,20230930,16.6955,-15.0922,26.4319,13.7492
600261.SH,20231017,20230930,-14.1619,-91.9265,8.0064,3.9327
600436.SH,20231017,20230930,16.4815,17.0278,39.5727,20.0583
833746.BJ,20231017,20230930,101.6234,94.129,-10.3473,19.9952
300568.SZ,20231017,20230930,12.6085,31.2274,72.9649,6.5791
000534.SZ,20231018,20230930,21.6956,67.7848,-8.7461,8.9963
001207.SZ,20231018,20230930,5.0795,691.8696,5.5151,7.4077
002093.SZ,20231018,20230930,20.6041,164.0546,229.7313,2.1276
002664.SZ,20231018,20230930,20.7068,12.8684,6.0689,5.1875
300389.SZ,20231018,20230930,39.1985,137.6624,15.1817,15.2952
300534.SZ,20231018,20230930,77.1876,91.87,25.4755,6.4422
301211.SZ,20231018,20230930,29.8312,30.3236,26.0831,6.122
600312.SH,20231018,20230930,24.1688,256.8159,25.6297,5.7318
600313.SH,20231018,20230930,16.054,9.895,14.2612,3.6527
600509.SH,20231018,20230930,28.4103,183.9567,42.7042,5.6866
600638.SH,20231018,20230930,-45.6429,-27.9464,-42.3149,1.883
600744.SH,20231018,20230930,-5.9684,1463.1181,29.2797,-0.1344
603058.SH,20231018,20230930,66.503,224.7585,-7.2847,5.6267
603063.SH,20231018,20230930,64.2682,246.8217,-13.6379,8.8055
603071.SH,20231018,20230930,-24.3588,3.2773,2.9134,16.4335
603093.SH,20231018,20230930,-5.3303,129.6424,52.3264,8.4073
603129.SH,20231018,20230930,-22.6781,-5.4534,19.3197,16.8061
603171.SH,20231018,20230930,11.4047,21.3344,21.3563,3.4681
603309.SH,20231018,20230930,-13.1409,-6.0717,13.8171,7.563
603339.SH,20231018,20230930,0.7352,-13.6874,27.0735,10.2329
603519.SH,20231018,20230930,18.41,-128.7734,5.5395,6.1513
603568.SH,20231018,20230930,62.1466,56.52,26.8441,15.3431
603569.SH,20231018,20230930,-1.2906,1751.382,20.5566,2.8167
603618.SH,20231018,20230930,-10.6787,73.6997,-2.247,3.985
603979.SH,20231018,20230930,45.5612,109.5899,13.7244,10.745
688036.SH,20231018,20230930,39.2264,194.862,24.6148,20.3891
873688.BJ,20231018,20230930,-21.1748,-42.2455,41.3323,5.365
603298.SH,20231018,20230930,11.7714,80.1854,6.0634,17.5753
603767.SH,20231018,20230930,5.4046,8.1522,37.0826,4.3201
603223.SH,20231018,20230930,-16.7078,16.6233,-8.7599,2.5231
002521.SZ,20231018,20230930,23.0983,1002.0344,20.8837,4.2338
833394.BJ,20231018,20230930,11.1315,29.9727,52.5433,10.6051
600674.SH,20231018,20230930,16.0717,28.3069,49.5456,10.9672
000852.SZ,20231018,20230930,-3.6667,148.1034,3.235,2.2626
002917.SZ,20231018,20230930,15.7858,58.5971,2.6892,5.1423
002053.SZ,20231018,20230930,13.4905,31.959,21.85,4.5392
000755.SZ,20231018,20230930,4.4495,10.8353,63.4374,8.0817
605128.SH,20231018,20230930,39.0072,267.9125,10.7639,5.2288
000567.SZ,20231018,20230930,30.2132,15.2843,-133.3625,11.0719
688041.SH,20231018,20230930,3.1692,27.2308,40.8401,4.7512
300039.SZ,20231018,20230930,18.5264,69.7675,35.9749,4.9917
300908.SZ,20231018,20230930,15.4406,28.5145,31.8808,8.0759
603166.SH,20231018,20230930,11.4403,55.9436,12.6196,2.1891
873712.BJ,20231018,20230930,-13.4476,-9.3304,4.9258,6.3207
603058.SH,20231018,20230930,66.503,224.7585,-7.2847,5.6267
603298.SH,20231018,20230930,11.7714,80.1854,6.0634,17.5753
603519.SH,20231018,20230930,18.41,-128.7734,5.5395,6.1513
603129.SH,20231018,20230930,-22.6781,-5.4534,19.3197,16.8061
873712.BJ,20231018,20230930,-13.4476,-9.3304,4.9258,6.3207
600529.SH,20231019,20230930,23.6344,32.275,24.8642,8.2347
605507.SH,20231019,20230930,-11.7828,-41.7756,-1.6953,6.6847
300855.SZ,20231019,20230930,40.446,21.1253,16.6797,15.4599
603893.SH,20231019,20230930,83.2577,1318.4605,33.2316,2.2611
600206.SH,20231019,20230930,-38.2677,22.4353,-5.554,3.2677
600063.SH,20231019,20230930,-3.6978,-81.6966,1.9473,4.0884
601208.SH,20231019,20230930,14.2132,5.2606,3.6112,4.2548
688336.SH,20231019,20230930,35.3619,726.6588,52.0574,3.2014
301149.SZ,20231019,20230930,95.933,272.6236,-1.3448,10.1814
000739.SZ,20231019,20230930,-0.7601,13.6118,4.1706,14.3652
600873.SH,20231019,20230930,5.0952,-9.0498,37.6741,15.1533
301256.SZ,20231019,20230930,-33.3382,-36.4422,34.4071,4.6621
301195.SZ,20231019,20230930,30.7471,9.393,24.6329,7.006
688004.SH,20231019,20230930,5.3316,-154.6596,-30.8134,-4.8402
300019.SZ,20231019,20230930,12.7326,44.7368,13.2268,9.5272
600416.SH,20231019,20230930,-2.0328,11.08,31.9201,2.8485
600217.SH,20231019,20230930,13.5254,3607.2245,-16.526,1.9224
300090.SZ,20231019,20230930,39.9573,127.9333,26.6419,4.5216
300433.SZ,20231019,20230930,9.9844,2.9273,-1.232,3.2318
300508.SZ,20231019,20230930,18.7975,-66.7256,25.9147,7.0058
839493.BJ,20231018,20230930,99.4153,63.6844,7.357,-58.2667
301256.SZ,20231019,20230930,-33.3382,-36.4422,34.4071,4.6621
600872.SH,20231019,20230930,-0.3819,61.3479,29.637,19.506
603637.SH,20231020,20230930,-41.3703,13.5109,27.3293,4.7769
603132.SH,20231020,20230930,21.5742,39.2007,41.0228,8.0145
301548.SZ,20231020,20230930,7.8578,64.1442,5.1212,7.9872
002145.SZ,20231020,20230930,13.881,50.2685,-11.8594,2.6234
000408.SZ,20231020,20230930,-36.7654,-46.7318,70.654,24.0564
000915.SZ,20231020,20230930,-4.7169,-11.9275,64.6994,16.0452
300258.SZ,20231020,20230930,10.0196,-9.872,39.7796,4.7721
688677.SH,20231020,20230930,-24.4022,-51.9025,26.2052,8.8903
688357.SH,20231020,20230930,41.2952,13.809,-44.1895,7.6358
688102.SH,20231020,20230930,32.5782,151.8118,1.3383,5.4581
600792.SH,20231020,20230930,5.0652,875.8618,-23.2742,-2.2735
002735.SZ,20231020,20230930,8.5557,25.386,6.6332,1.4224
301215.SZ,20231020,20230930,3.1398,1.751,12.951,3.837
300079.SZ,20231020,20230930,-33.389,-44.4861,49.9073,0.6945
002983.SZ,20231020,20230930,42.3909,59.3271,22.1586,10.4094
600415.SH,20231020,20230930,29.8658,-19.9524,8.3515,13.2044
300200.SZ,20231020,20230930,7.4888,-40.3946,5.1645,4.7841
003030.SZ,20231020,20230930,-0.3105,9.9126,23.373,3.0794
301258.SZ,20231020,20230930,-27.335,-70.894,-3.9478,4.6872
002837.SZ,20231020,20230930,36.0341,83.4145,5.8282,8.4272
300107.SZ,20231020,20230930,6.732,-82.1031,1.1808,0.5686
300927.SZ,20231020,20230930,-2.8197,31.1044,23.0535,8.0979
603083.SH,20231020,20230930,-57.8777,-122.132,-21.4427,5.6346
603711.SH,20231020,20230930,20.4115,-12.2915,45.0349,-1.301
603000.SH,20231020,20230930,2.8726,-10.3733,20.5219,1.5613
301050.SZ,20231020,20230930,7.3962,29.1139,-71.5979,9.3627
300580.SZ,20231020,20230930,22.4493,9.1637,19.9139,6.9083
002726.SZ,20231020,20230930,-27.1111,-475.0462,-4.8118,-17.5016
001203.SZ,20231020,20230930,3.9024,73.4208,79.2406,13.1392
688581.SH,20231020,20230930,32.9048,51.9938,52.442,11.164
688676.SH,20231020,20230930,54.9602,96.1357,2.8812,10.7438
600888.SH,20231020,20230930,-5.937,-28.9835,13.833,11.7866
300750.SZ,20231020,20230930,8.2801,10.6611,14.7806,15.6595
603099.SH,20231020,20230930,147.5698,202.2989,67.0226,15.2926
600280.SH,20231020,20230930,-15.392,-108.7827,9.6059,0.6575
600769.SH,20231020,20230930,75.7037,114.6912,70.4705,11.3807
600805.SH,20231020,20230930,1.568,-87.1027,-3.9899,-2.8255
688516.SH,20231020,20230930,94.3801,87.6365,13.222,28.3151
603333.SH,20231020,20230930,30.6637,153.3374,8.2491,1.0137
000601.SZ,20231020,20230930,15.244,374.954,11.774,0.7123
000631.SZ,20231020,20230930,1853.7784,662.9488,1.9503,3.6847
300774.SZ,20231020,20230930,-41.2516,-57.5918,-21.1834,8.4562
300388.SZ,20231020,20230930,47.4355,4.4708,13.867,5.4812
300189.SZ,20231020,20230930,112.6232,208.809,10.8218,-1.525
002230.SZ,20231020,20230930,2.8904,-81.8577,7.4839,-1.9818
001217.SZ,20231020,20230930,-9.7768,15.3453,-7.0971,4.1624
002827.SZ,20231020,20230930,39.0124,277.1978,8.5196,9.9215
300394.SZ,20231020,20230930,73.6173,94.9467,37.3617,15.2558
837654.BJ,20231019,20230930,13.1053,79.0177,15.1046,14.4945
873718.BJ,20231019,20230930,11.8448,106.1613,11.408,19.1172
605086.SH,20231020,20230930,2.1253,7.5489,56.7086,7.6531
605080.SH,20231020,20230930,-15.8033,-47.2945,96.6192,7.2287
688278.SH,20231020,20230930,29.8563,149.7755,59.7424,26.5274
600318.SH,20231020,20230930,2.8718,111.5436,70.1276,3.5669
688560.SH,20231020,20230930,-26.5908,-118.5588,52.3477,1.2968
002749.SZ,20231020,20230930,8.0444,132.8163,22.5701,13.5729
000705.SZ,20231020,20230930,-8.9818,39.7842,2.9445,3.3931
301286.SZ,20231020,20230930,-0.8656,8.1906,18.5003,9.293
603303.SH,20231020,20230930,4.0632,76.5169,25.8941,7.3452
603889.SH,20231020,20230930,18.3156,1.0453,24.3855,11.0185
603377.SH,20231020,20230930,-1.2691,166.9499,-6.7741,0.4832
688448.SH,20231020,20230930,21.5368,-10.4513,21.6226,1.2573
000902.SZ,20231020,20230930,44.0058,6.8859,53.2164,10.8147
688362.SH,20231020,20230930,11.9983,-145.1121,27.0184,-6.5772
688290.SH,20231020,20230930,-51.4388,-160.7104,43.065,-1.0974
000536.SZ,20231020,20230930,-51.4448,7.992,-74.182,-31.7682
002311.SZ,20231020,20230930,4.7818,-2.6897,10.9753,11.7623
002056.SZ,20231020,20230930,15.8987,6.6319,14.733,19.6922
300681.SZ,20231020,20230930,6.2454,1304.9125,29.4681,0.2995
688516.SH,20231020,20230930,94.3801,87.6365,13.222,28.3151
688722.SH,20231020,20230930,-26.5751,-37.0737,7.2632,10.2224
000600.SZ,20231021,20230930,-13.1961,-58.6663,23.2993,1.0025
000655.SZ,20231021,20230930,38.5183,92.4058,37.6408,5.5864
000669.SZ,20231021,20230930,-13.1033,-378.6974,18.0654,-3.6225
000721.SZ,20231021,20230930,45.0177,56.4664,14.7652,-13.7468
000795.SZ,20231021,20230930,-26.0401,-69.5432,1.4432,1.4718
000929.SZ,20231021,20230930,-10.6445,84.9892,-26.4057,-1.8634
000952.SZ,20231021,20230930,11.4296,-759.7192,11.6266,-4.7601
001296.SZ,20231021,20230930,-1.4451,82.35,0.5822,5.3737
002028.SZ,20231021,20230930,23.3794,43.2024,21.7174,11.5294
002051.SZ,20231021,20230930,47.8728,-4.1145,5.9116,
002186.SZ,20231021,20230930,78.088,292.9843,17.7406,8.1751
002225.SZ,20231021,20230930,19.3771,35.2617,6.3993,5.9142
002237.SZ,20231021,20230930,41.0144,-14.9014,-0.2097,5.2505
002302.SZ,20231021,20230930,-13.2115,-7.2203,-1.4598,3.3022
002405.SZ,20231021,20230930,15.1727,-738.3765,24.7031,-4.2974
002415.SZ,20231021,20230930,5.5215,13.9965,20.6184,12.097
002429.SZ,20231021,20230930,28.854,51.7416,2.4958,
002475.SZ,20231021,20230930,-8.5122,15.3733,-2.7494,14.3517
002519.SZ,20231021,20230930,-26.7212,-56.0061,143.2947,3.3663
002683.SZ,20231021,20230930,19.4077,27.1381,8.4299,7.9074
002697.SZ,20231021,20230930,-1.9328,11.9371,5.1323,9.5557
002803.SZ,20231021,20230930,35.8177,57.4107,-0.2927,13.7911
002882.SZ,20231021,20230930,-0.6842,-14.3288,-6.1499,8.1603
002908.SZ,20231021,20230930,-27.8486,-72.6337,-31.7684,4.4462
003006.SZ,20231021,20230930,34.6505,6.0072,4.6648,13.1507
300006.SZ,20231021,20230930,-27.8063,-103.9058,18.2434,-1.3263
300022.SZ,20231021,20230930,9.9368,-10.7618,-1.848,1.156
300069.SZ,20231021,20230930,387.6409,175.1135,13.486,-1.2305
300126.SZ,20231021,20230930,7.1945,-104.634,5.0517,0.3011
300208.SZ,20231021,20230930,-63.6271,-111.1473,-809.9325,-11.7216
300213.SZ,20231021,20230930,17.273,30.9193,-6.95,1.3627
300222.SZ,20231021,20230930,-13.7884,24.0146,-6.0261,-3.3179
300303.SZ,20231021,20230930,17.7798,42.9941,0.0374,
300321.SZ,20231021,20230930,-16.7432,495.6004,1.5647,-1.8188
300401.SZ,20231021,20230930,-13.207,-44.099,-13.6754,4.8096
300502.SZ,20231021,20230930,-16.3837,-53.1442,50.4181,8.4528
300690.SZ,20231021,20230930,-35.6798,22.2525,16.0315,5.3375
300717.SZ,20231021,20230930,5.3432,-46.2844,32.4875,4.426
300753.SZ,20231021,20230930,49.4216,114.4715,-13.6157,0.4909
300767.SZ,20231021,20230930,-5.77,-96.5493,45.4454,0.8425
300773.SZ,20231021,20230930,8.2315,31.4938,-9.2694,
300775.SZ,20231021,20230930,22.3634,16.5932,-19.806,11.5311
300821.SZ,20231021,20230930,-32.9273,-253.7114,17.5854,-5.7055
300834.SZ,20231021,20230930,-13.5099,54.024,35.9673,1.4468
300841.SZ,20231021,20230930,-9.92,-27.9792,40.2801,11.163
300846.SZ,20231021,20230930,-2.5608,-119.2966,26.4861,-13.4064
300905.SZ,20231021,20230930,78.5821,372.4906,1.4895,4.2457
300958.SZ,20231021,20230930,28.9969,-36.984,-14.7447,3.8761
301175.SZ,20231021,20230930,-23.4375,7.0831,43.0415,5.999
301285.SZ,20231021,20230930,43.8045,26.2693,31.9035,0.923
301386.SZ,20231021,20230930,19.9771,42.6573,47.1707,6.3446
430017.BJ,20231021,20230930,39.2331,152.9336,25.1243,3.6343
600237.SH,20231021,20230930,-0.537,6.3846,39.1342,3.5476
600255.SH,20231021,20230930,10.7817,-122.8421,-14.9873,-3.1874
600306.SH,20231021,20230930,197.0552,-1303.4722,2.4649,
600481.SH,20231021,20230930,49.6827,64.6055,8.1285,18.9638
600845.SH,20231021,20230930,16.7494,31.6357,21.0371,17.5735
601168.SH,20231021,20230930,-5.1325,-10.9154,30.4863,15.0607
601918.SH,20231021,20230930,4.1383,-13.5366,41.2056,15.2986
603050.SH,20231021,20230930,99.2294,107.7563,8.6465,9.2677
603077.SH,20231021,20230930,-22.2422,-49.2333,-8.1679,5.093
603103.SH,20231021,20230930,99.004,421.9541,35.393,13.3237
603138.SH,20231021,20230930,-13.0819,-31.0104,-73.6912,-10.9055
603208.SH,20231021,20230930,17.0564,274.52,24.5746,17.7162
603227.SH,20231021,20230930,-10.9941,12.0952,8.0106,18.6332
603281.SH,20231021,20230930,-29.4015,-35.3789,37.2877,13.9859
603320.SH,20231021,20230930,-6.5021,-1.0092,4.4315,2.8223
603669.SH,20231021,20230930,-25.8846,74.5051,12.3896,-11.1594
