ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
603185.SH,20221010,20220930,50.7795,125.7411,7.7994,26.7366
600557.SH,20221010,20220930,26.2524,47.4798,23.1404,5.9242
603300.SH,20221011,20220930,20.6556,36.9684,38.1429,10.027
603083.SH,20221011,20220930,136.6255,879.6785,-0.9547,3.9322
002772.SZ,20221012,20220930,65.2222,324.9221,35.8579,3.7672
603339.SH,20221012,20220930,32.9579,84.7754,52.6887,11.6334
603938.SH,20221013,20220930,43.5796,120.0553,6.9262,33.165
600481.SH,20221014,20220930,337.0335,539.2785,-48.4177,17.5071
600313.SH,20221014,20220930,82.3435,2072.6654,5.4434,3.8653
830839.BJ,20221014,20220930,154.7126,286.4264,2.4471,8.9005
600096.SH,20221015,20220930,18.7669,31.2434,10.8617,38.4313
000404.SZ,20221015,20220930,-18.0774,36.1762,1.111,4.0629
300568.SZ,20221015,20220930,56.735,118.3303,13.932,9.0879
603659.SH,20221015,20220930,90.496,92.4035,-3.6378,18.9052
000534.SZ,20221015,20220930,9.205,0.0582,21.2919,6.9296
600233.SH,20221015,20220930,24.5482,223.4436,11.8182,11.0998
603809.SH,20221015,20220930,7.5328,3.9861,21.6723,7.5409
600233.SH,20221015,20220930,24.5482,223.4436,11.8182,11.0998
688187.SH,20221017,20220930,34.7217,36.3965,18.7043,3.4378
688061.SH,20221017,20220930,23.5515,45.2401,5.7124,28.0732
688779.SH,20221017,20220930,200.0417,105.1705,1.5058,15.398
003022.SZ,20221017,20220930,34.7244,14.3199,22.0124,9.8603
688569.SH,20221017,20220930,-0.5861,16.1341,-0.0446,7.8423
600519.SH,20221017,20220930,15.6073,15.8079,31.8735,22.4068
300881.SZ,20221017,20220930,-2.1392,66.9718,-16.5454,5.7004
301195.SZ,20221017,20220930,33.446,31.3613,-1.3608,10.3249
300692.SZ,20221017,20220930,13.8027,9.2186,8.7536,7.3157
300191.SZ,20221017,20220930,29.6422,49.4161,-4.2789,3.3009
300437.SZ,20221017,20220930,37.4874,-133.1105,-15.6864,6.5296
002597.SZ,20221018,20220930,24.7966,74.7228,29.1043,21.4582
603392.SH,20221018,20220930,66.7139,168.0278,51.172,48.0419
000878.SZ,20221018,20220930,-0.0909,191.71,5.6193,14.5178
002832.SZ,20221018,20220930,20.0982,30.4174,30.0237,14.8756
