ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
603102.SH,20230407,20230331,58.7297,43.9906,4.4235,3.0228
600557.SH,20230408,20230331,25.3906,28.5977,-4.486,2.8884
600313.SH,20230408,20230331,25.5319,105.9017,9.7198,1.7639
688700.SH,20230408,20230331,20.2347,28.0891,11.4993,4.9947
688676.SH,20230411,20230331,41.0593,107.7327,-14.5756,2.5357
002772.SZ,20230411,20230331,27.5953,1298.7519,42.0126,5.7843
600603.SH,20230411,20230331,44.2372,133.6312,104.0525,2.5342
688676.SH,20230411,20230331,41.0593,107.7327,-14.5756,2.5357
300908.SZ,20230412,20230331,12.2647,132.5527,-25.5923,2.3788
603129.SH,20230412,20230331,27.2982,99.5684,4.2362,4.485
000633.SZ,20230412,20230331,-1.1564,-49.3313,-11.3666,0.4018
300443.SZ,20230412,20230331,50.7869,117.4166,-17.5053,2.6636
688004.SH,20230412,20230331,29.7457,57.4958,-117.2083,-0.5216
600415.SH,20230412,20230331,32.6896,81.8021,-14.6454,6.7895
300624.SZ,20230412,20230331,35.0029,686.2631,5.6677,2.0015
002391.SZ,20230412,20230331,11.8092,12.945,-2.6258,2.018
001203.SZ,20230412,20230331,-50.9184,-56.6319,-41.5883,2.3972
603129.SH,20230412,20230331,27.2982,99.5684,4.2362,4.485
300443.SZ,20230412,20230331,50.7869,117.4166,-17.5053,2.6636
688004.SH,20230412,20230331,29.7457,57.4958,-117.2083,-0.5239
603150.SH,20230412,20230331,22.75,-18.4385,-35.1397,2.0185
300624.SZ,20230412,20230331,35.0029,686.2631,5.6677,2.0745
688722.SH,20230413,20230331,106.6962,76.2703,0.5122,4.4426
688315.SH,20230413,20230331,13.9618,19.2655,-5.7453,1.0086
836247.BJ,20230413,20230331,13.5869,67.7769,4.1163,2.3668
300796.SZ,20230413,20230331,21.7574,60.0663,41.5536,2.9517
600255.SH,20230414,20230331,-0.942,-162.4991,-4.3846,-0.7489
000969.SZ,20230414,20230331,3.6912,-10.9573,-10.365,1.5253
688291.SH,20230414,20230331,-5.4446,13.6288,-12.8531,0.8891
605168.SH,20230414,20230331,4.0335,134.7145,-52.534,3.1653
600256.SH,20230414,20230331,111.3471,35.8646,10.8445,9.7918
002262.SZ,20230414,20230331,18.7603,20.5316,30.9123,3.9958
002990.SZ,20230414,20230331,59.5806,38.9116,2.4827,2.8786
837242.BJ,20230414,20230331,17.0255,57.2502,7.3163,1.9762
000929.SZ,20230415,20230331,1.4218,9.1947,10.9744,-1.0544
605009.SH,20230415,20230331,22.7874,44.6471,1.4009,2.3667
000735.SZ,20230415,20230331,163.4746,263.6483,-5.6,0.7945
002783.SZ,20230415,20230331,14.1684,-55.3555,5.3196,1.5717
605507.SH,20230415,20230331,19.9018,-2.8771,14.9189,2.6477
002191.SZ,20230415,20230331,-24.5365,-47.4688,26.7812,2.0481
600918.SH,20230415,20230331,92.7733,424.0048,8.5755,1.2133
300229.SZ,20230415,20230331,10.6153,43.7567,-11.5528,0.4249
688475.SH,20230415,20230331,4.2678,33.6997,6.0742,1.8368
600965.SH,20230415,20230331,-4.2359,14.7249,-11.2241,2.7278
002415.SZ,20230415,20230331,-1.939,-20.6896,-20.2795,2.2392
300620.SZ,20230415,20230331,9.9407,-32.4561,4.2961,0.4336
002546.SZ,20230415,20230331,20.29,1130.6717,14.9269,0.4584
600436.SH,20230415,20230331,11.9829,11.6631,24.127,6.5759
301110.SZ,20230415,20230331,22.2893,-39.0668,3.7337,0.4667
300053.SZ,20230415,20230331,-12.9517,240.8213,-11.3206,0.9694
300232.SZ,20230417,20230331,5.2066,86.2362,8.1541,2.9225
000988.SZ,20230417,20230331,-6.7621,36.3434,8.5286,3.3123
688539.SH,20230417,20230331,25.7552,30.025,-55.6772,
000915.SZ,20230415,20230331,-7.2793,4.9381,59.7509,5.7809
000990.SZ,20230415,20230331,0.1753,-138.9266,-5.9907,-0.3323
002186.SZ,20230415,20230331,49.3945,119.4032,6.1811,0.8973
002521.SZ,20230415,20230331,-5.0177,-108.9133,14.1843,-0.1928
002550.SZ,20230415,20230331,10.1406,-32.9836,-4.6168,3.4339
002735.SZ,20230415,20230331,1.1961,-97.4172,7.1057,0.0696
300072.SZ,20230415,20230331,-0.3684,20.9464,0.2859,-2.1204
300200.SZ,20230415,20230331,-10.3877,-7.6971,9.205,1.7164
300263.SZ,20230415,20230331,4.5339,20.9845,-29.4913,2.2493
600309.SH,20230415,20230331,0.3707,-24.5782,9.9355,5.0559
600318.SH,20230415,20230331,-9.9798,353.7109,15.9484,0.8996
601718.SH,20230413,20230331,-32.4384,-77.4991,-16.9396,-0.0844
603659.SH,20230415,20230331,18.1568,10.2626,-13.376,4.908
603889.SH,20230414,20230331,9.4409,21.2261,-27.4997,2.9255
300680.SZ,20230418,20230331,18.5954,39.3028,11.5616,1.9306
301049.SZ,20230418,20230331,-5.98,-221.5518,-42.0484,-1.3922
002664.SZ,20230418,20230331,19.1724,24.4445,-5.3661,1.2012
002241.SZ,20230418,20230331,19.9408,-88.2174,0.5567,0.0507
300927.SZ,20230418,20230331,-0.6891,-3.9521,10.0331,3.487
600493.SH,20230418,20230331,-19.0105,-226.0988,-8.6607,-1.8446
605090.SH,20230418,20230331,-7.746,14.9755,10.6695,6.2794
603758.SH,20230418,20230331,-3.5664,48.8452,-12.9485,2.2241
603938.SH,20230418,20230331,7.6118,-32.7738,17.0209,4.2247
003020.SZ,20230418,20230331,29.1433,40.3481,2.6608,4.2928
600861.SH,20230418,20230331,-18.924,-55.6525,19.1489,-1.5335
003006.SZ,20230418,20230331,20.9862,44.596,21.0361,5.67
002722.SZ,20230418,20230331,-2.5101,-49.8999,-15.9982,0.7691
002712.SZ,20230418,20230331,42.909,113.4153,-14.512,-0.0813
603711.SH,20230418,20230331,37.0343,109.7967,-45.4156,-0.2239
002709.SZ,20230418,20230331,-16.2178,-53.618,-11.348,5.3101
688157.SH,20230418,20230331,-19.503,-84.8453,2.1135,0.0953
001288.SZ,20230418,20230331,37.5092,29.3083,-11.559,1.3143
000408.SZ,20230418,20230331,6.8356,13.057,21.3395,7.724
000661.SZ,20230418,20230331,-6.625,-24.709,33.7212,4.6186
300540.SZ,20230418,20230331,-66.6593,6.054,-267.3041,-0.7713
301363.SZ,20230418,20230331,29.2443,61.7416,17.1059,3.2599
000739.SZ,20230418,20230331,46.8305,57.3459,7.2255,4.1483
688526.SH,20230418,20230331,37.9233,49.3259,63.7187,3.5944
688093.SH,20230418,20230331,0.923,5.4693,76.056,1.5572
601798.SH,20230418,20230331,67.97,41.1041,-33.4284,-1.3142
600566.SH,20230418,20230331,9.8744,16.4435,54.4959,5.19
603317.SH,20230418,20230331,21.7887,27.7423,15.6451,2.9963
688568.SH,20230418,20230331,85.0143,629.0224,-80.019,-0.2265
300881.SZ,20230418,20230331,15.4743,53.7058,-9.9839,2.2921
688522.SH,20230418,20230331,29.5779,17.5132,-206.298,0.5485
001337.SZ,20230418,20230331,60.0613,49.6232,47.1593,5.7591
603516.SH,20230418,20230331,8.2292,-43.8673,11.212,-1.4745
002788.SZ,20230418,20230331,4.4042,11.3729,2.3423,2.8482
603071.SH,20230418,20230331,-4.5039,27.5093,7.7701,6.2323
603186.SH,20230418,20230331,-9.4503,-125.2975,-13.3577,-0.8299
000561.SZ,20230418,20230331,51.0914,46.2369,-60.9668,-1.0685
301258.SZ,20230418,20230331,10.3791,29.276,39.5479,2.3423
300839.SZ,20230418,20230331,-4.9189,164.9347,0.4849,4.986
002697.SZ,20230418,20230331,4.6752,15.3885,3.3707,3.2659
002903.SZ,20230418,20230331,-25.6372,-24.9403,-23.4139,2.0849
002083.SZ,20230418,20230331,-5.8362,-53.1735,2.0664,0.4003
603083.SH,20230418,20230331,124.9813,166.6424,10.8459,3.5729
300396.SZ,20230418,20230331,46.5389,27.786,-1.7857,3.9132
301256.SZ,20230418,20230331,67.8042,486.1334,2.5934,1.7378
603162.SH,20230418,20230331,-12.284,-40.6571,7.457,2.5461
688276.SH,20230418,20230331,30.2111,6.1487,-2.5556,0.5089
300897.SZ,20230418,20230331,19.5416,27.4241,-23.0152,1.5476
301129.SZ,20230418,20230331,6.9069,-36.6674,-150.9162,0.0763
002458.SZ,20230418,20230331,185.2676,208.9638,41.1862,10.753
605199.SH,20230418,20230331,32.0909,35.5869,-22.4433,3.2148
002334.SZ,20230418,20230331,41.9315,3016.6987,14.4542,3.1989
600389.SH,20230418,20230331,-50.2526,-80.8556,7.1572,3.546
603603.SH,20230418,20230331,11.7198,111.8765,34.6426,0.3895
300048.SZ,20230418,20230331,4.0192,-93.0752,-1.0669,-0.0096
603028.SH,20230418,20230331,93.3511,-39.3194,-3.6101,0.5315
600509.SH,20230418,20230331,10.76,158.1104,3.4843,2.2109
603137.SH,20230418,20230331,19.3307,7.7558,-33.1999,11.1099
002709.SZ,20230418,20230331,-16.2178,-53.618,-11.348,5.3101
000610.SZ,20230418,20230331,73.5345,13.7685,-24.5202,-4.7447
002902.SZ,20230418,20230331,1.6468,-72.7016,25.7122,0.2663
601121.SH,20230418,20230331,-27.6905,-17.0733,57.6982,1.1945
688283.SH,20230418,20230331,60.9171,547.3583,-228.7275,0.2944
600976.SH,20230418,20230331,10.3976,12.232,-6.5956,4.726
