ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
000022.SZ,20180307,20171231,-2.1025,-40.4487,41.4446,10.3264
600669.SH,20180426,20171231,,,,
000047.SZ,20180719,20171231,,87.5299,,
000699.SZ,20180901,20171231,,,,
000043.SZ,20180315,20171231,-3.4878,18.4645,38.9161,-9.2958
600087.SH,20180331,20171231,-33.1076,-13.9682,13.4107,11.9832
600752.SH,20180426,20171231,,,,
601268.SH,20180417,20171231,5.7864,-95.6866,-6.9287,7.7551
600788.SH,20180428,20171231,,,,
600852.SH,20180427,20171231,,,,
000535.SZ,20180428,20171231,,,,8.8062
000003.SZ,20180427,20171231,,,,2.3866
600659.SH,20180628,20171231,,,,0.3333
603629.SH,20181203,20171231,,,22.6711,21.7692
300403.SZ,20180330,20171231,3.8224,-24.8186,16.3066,10.9193
300571.SZ,20180423,20171231,45.9791,183.6864,30.0773,30.8525
600528.SH,20180328,20171231,-76.0388,48.6944,26.3431,12.1171
300768.SZ,20190325,20171231,,,,19.4781
603068.SH,20190325,20171231,,,,31.3528
300755.SZ,20181217,20171231,,,,16.5366
601360.SH,20180404,20171231,31.3075,91.0502,38.7391,31.0282
002945.SZ,20181210,20171231,,,,11.9563
300100.SZ,20180424,20171231,18.6452,-154.6397,-0.3912,7.1296
600286.SH,20180327,20171231,43.3487,-94.8785,3.9248,15.4154
603933.SH,20180329,20171231,-4.3506,-58.4522,3.1382,19.9953
002029.SZ,20180404,20171231,21.2059,23.8146,31.7449,3.2943
001965.SZ,20180410,20171231,4.6112,-8.6335,52.9386,8.2267
600625.SH,20180427,20171231,-76.9334,-102.862,51.1634,
002869.SZ,20180425,20171231,-9.4557,-49.693,61.3688,10.446
000979.SZ,20180428,20171231,-179.8716,-60335.9416,,-27.3499
600918.SH,20200421,20171231,,,-385.7925,5.4081
603612.SH,20180320,20171231,57.4254,414.1131,4.7655,24.9583
002880.SZ,20180330,20171231,37.3568,27.6206,9.7312,16.8736
603536.SH,20180313,20171231,-11.4339,-54.6356,17.8543,10.0545
603196.SH,20180425,20171231,12.2734,-8.9423,3.3713,10.535
002415.SZ,20180421,20171231,31.377,26.6773,51.3364,33.5871
300324.SZ,20180331,20171231,24.8805,-40.9703,28.1071,7.173
688396.SH,20200131,20171231,,,,0.2191
000033.SZ,20200321,20171231,-55.6029,-2888.2012,57.1205,-185.6697
002929.SZ,20180205,20171231,,,35.6699,21.539
600585.SH,20180323,20171231,40.5346,136.0346,33.8463,16.9597
603680.SH,20180427,20171231,2.7435,-9.3512,38.1269,33.1137
002909.SZ,20180426,20171231,52.2381,-28.6432,10.9956,11.0833
603937.SH,20180420,20171231,0.6933,4.7318,-1.3334,9.568
002267.SZ,20180417,20171231,2.5892,34.6943,26.3371,7.0312
600594.SH,20180428,20171231,-6.8846,-25.4293,21.9241,8.2848
002864.SZ,20180420,20171231,8.0641,-34.7908,12.4939,9.5135
002137.SZ,20180424,20171231,36.1641,29.9411,22.3114,3.0268
600291.SH,20180428,20171231,-18.5126,-3403.1644,-156.2889,-0.9817
600827.SH,20180428,20171231,4.4996,8.5955,3.0307,3.8176
002256.SZ,20180328,20171231,43.98,120.7944,32.3452,5.3537
002426.SZ,20180313,20171231,18.121,-50.9585,6.9393,-4.0274
002240.SZ,20180223,20171231,26.9703,-90.4957,-2.5003,0.5248
300312.SZ,20180425,20171231,-46.322,-260.4572,-100.425,-28.8804
002316.SZ,20180420,20171231,177.9148,-6.2914,9.4194,-3.1102
600072.SH,20180420,20171231,2.2817,122.4757,15.0261,0.2117
000989.SZ,20180420,20171231,40.68,4.7248,0.4906,15.2244
000301.SZ,20180313,20171231,20.8821,697.6158,57.8619,4.4476
300653.SZ,20180330,20171231,16.3091,46.1553,37.4724,15.8728
300690.SZ,20180320,20171231,-1.1287,-4.5488,25.7868,15.6802
300579.SZ,20180329,20171231,18.3606,-11.5391,71.0499,12.3586
600036.SH,20180324,20171231,11.6632,14.1463,338.8321,15.8106
600028.SH,20180326,20171231,8.5141,-26.1101,12.9612,6.3331
601155.SH,20180315,20171231,46.7752,88.9779,-27.7827,28.198
300240.SZ,20180327,20171231,35.8254,66.6341,-4.9524,3.2014
603025.SH,20180328,20171231,47.6029,29.0178,22.3754,20.4474
002912.SZ,20180317,20171231,,,78.9279,14.3505
603939.SH,20180326,20171231,30.8264,44.6221,5.2168,10.0781
601127.SH,20180417,20171231,23.914,5.1533,9.9858,14.911
603589.SH,20180427,20171231,79.1987,199.2293,86.883,23.0809
601169.SH,20180427,20171231,3.3961,12.9961,36.7103,11.8379
300438.SZ,20180424,20171231,62.3335,11.5202,10.1637,15.0887
600959.SH,20180424,20171231,22.3248,-37.5755,55.9412,5.202
603588.SH,20180426,20171231,16.0515,-22.9908,22.2034,9.0606
601869.SH,20180702,20171231,,,41.6558,26.277
600377.SH,20180326,20171231,-16.0016,-23.6697,52.1266,15.5941
601088.SH,20180324,20171231,13.5227,73.691,17.124,14.6956
000010.SZ,20180427,20171231,-65.8791,-6020.9425,-16.3563,-64.3757
601319.SH,20181029,20171231,,,5.2716,12.7847
600055.SH,20180428,20171231,39.8073,72.692,11.2336,4.7186
600882.SH,20180420,20171231,30.9194,450.5107,13.7488,0.0954
600671.SH,20180428,20171231,99.6135,-180.3477,25.7516,-25.5432
300419.SZ,20180424,20171231,20.5218,-41.03,35.4899,3.5392
600518.SH,20180426,20171231,34.2478,26.8858,4.5536,13.174
601828.SH,20180329,20171231,25.4652,38.9977,73.8862,5.9887
300437.SZ,20180331,20171231,133.9681,229.5718,16.8668,7.8855
000980.SZ,20180418,20171231,1954.6384,1729.1861,-8.084,12.8321
605108.SH,20200624,20171231,,,,30.9967
600112.SH,20180425,20171231,-53.177,96.1268,110.8917,-3.9752
002083.SZ,20180403,20171231,21.7178,-38.7441,27.3474,10.0847
300352.SZ,20180424,20171231,-12.1513,14.4329,-0.2337,2.9223
600242.SH,20180412,20171231,13.5114,-27.812,6.1947,6.43
002584.SZ,20180323,20171231,-14.9865,103.9765,0.4778,4.4317
002775.SZ,20180425,20171231,26.1732,86.3426,7.2505,17.6085
601456.SH,20200713,20171231,,,-664.8536,4.6882
603127.SH,20180228,20171231,5.8656,5.1873,38.8902,16.1387
300695.SZ,20180420,20171231,-2.111,6.0808,68.0457,18.2986
002893.SZ,20180424,20171231,9.2558,-23.6021,49.96,10.8778
002895.SZ,20180424,20171231,36.5685,61.1563,10.1504,6.8529
600871.SH,20180328,20171231,21.9058,-0.2724,15.1495,-328.0411
000709.SZ,20180420,20171231,42.9968,-160.7612,20.7637,4.0628
300677.SZ,20180228,20171231,34.4581,51.7146,22.3583,18.2643
002888.SZ,20180330,20171231,3.4495,-29.9647,24.4407,9.0607
601619.SH,20180323,20171231,-1.1292,-24.7214,62.2683,6.5001
000919.SZ,20180327,20171231,-21.5653,-122.2487,24.113,4.7558
002455.SZ,20180426,20171231,25.0145,-7.0455,10.2547,6.8051
300126.SZ,20180425,20171231,82.7759,153.7135,17.2031,0.3062
603676.SH,20180425,20171231,-0.6295,-30.8846,18.2656,11.001
603861.SH,20180428,20171231,-10.3802,-25.6988,32.545,6.6751
600321.SH,20180411,20171231,273.3044,-99.7387,23.1674,-0.4134
688561.SH,20200707,20171231,,,,-27.9887
002031.SZ,20180410,20171231,16.7911,396.6391,60.2395,0.4626
300116.SZ,20180427,20171231,-60.5307,-1400.3439,60.0241,-61.9161
002181.SZ,20180420,20171231,-10.807,-60.1336,62.5989,2.434
300657.SZ,20180423,20171231,-28.2617,-1.6835,63.8394,3.179
300699.SZ,20180403,20171231,7.8926,-67.0256,129.3749,10.1757
600711.SH,20180313,20171231,85.0644,224.6091,8.7834,14.0967
300300.SZ,20180424,20171231,166.2712,504.5573,295.0766,-0.1338
000018.SZ,20180425,20171231,26.5834,-117.8126,-54.9928,19.193
000920.SZ,20180330,20171231,11.9505,30.5282,11.0213,12.4044
000502.SZ,20180330,20171231,-98.5483,-137.7116,-149.529,-48.0761
002662.SZ,20180322,20171231,24.0622,-77.4506,5.9338,6.194
300640.SZ,20180424,20171231,39.3317,-65.1199,4.3948,14.5688
300074.SZ,20180404,20171231,4.2842,-69.4201,86.4429,2.437
601990.SH,20180502,20171231,6.1162,782.3196,-421.5538,4.3702
600958.SH,20180330,20171231,64.7128,111.0466,26.9997,7.1688
601878.SH,20180313,20171231,8.678,-3.693,-367.5369,9.074
600909.SH,20180412,20171231,-0.6733,-46.7169,-853.1387,5.4013
603389.SH,20180427,20171231,4.7972,-43.2187,24.8481,6.3949
601108.SH,20180428,20171231,11.7778,-28.5379,-902.759,8.2699
002797.SZ,20180402,20171231,2.215,-9.8037,75.3905,4.7794
600874.SH,20180328,20171231,25.6695,28.4546,83.0378,9.5093
002517.SZ,20180425,20171231,39.8144,121.258,12.7373,27.4303
300055.SZ,20180425,20171231,12.6037,-87.0572,101.1416,5.1711
002049.SZ,20180330,20171231,23.3442,11.8823,50.5106,6.722
000728.SZ,20180328,20171231,3.9631,-30.646,7.5802,5.2076
601066.SH,20180530,20171231,-12.9054,-12.3599,-486.8585,9.4139
002366.SZ,20180428,20171231,109.9776,831.541,7.4894,44.2156
601727.SH,20180330,20171231,-21.5471,121.577,14.2311,3.3724
002533.SZ,20180330,20171231,31.543,-59.2733,17.5081,4.7769
000338.SZ,20180329,20171231,33.8097,144.8659,25.6416,19.3251
000759.SZ,20180328,20171231,5.8591,-136.8348,-9.912,-1.7481
002383.SZ,20180328,20171231,4.1879,-27.5443,7.4823,3.2079
600600.SH,20180328,20171231,-5.7947,23.864,-72.7895,5.8296
300596.SZ,20180328,20171231,24.352,116.7436,2.9709,17.8901
300370.SZ,20180418,20171231,58.34,9.4873,-4.9238,7.3272
002030.SZ,20180331,20171231,-14.5618,-54.4175,-18.4218,3.297
000680.SZ,20180417,20171231,27.2626,-99.7995,2.9972,-0.7561
000590.SZ,20180331,20171231,35.9698,-89.3367,-3.9634,3.1011
600145.SH,20180428,20171231,-99.9224,124.0606,62046.2174,-2.59
000760.SZ,20180426,20171231,-87.9098,-258.2203,-286.5974,-23.3326
688256.SH,20200630,20171231,,,,-87.2542
601916.SH,20191015,20171231,-9.0023,-5.8287,594.7478,13.9494
002491.SZ,20180426,20171231,1.451,4.0681,44.1342,13.4288
000820.SZ,20180428,20171231,-102.5738,-212.9754,,13.7449
002680.SZ,20180309,20171231,17.4453,-18.5047,72.7069,13.4534
000783.SZ,20180426,20171231,-25.1249,-87.2056,-470.412,5.7876
000750.SZ,20180421,20171231,-54.7526,-604.4026,-460.4579,2.3945
002500.SZ,20180403,20171231,31.5271,-79.3329,-53.6382,3.2818
002673.SZ,20180420,20171231,12.822,-77.6813,-40.2036,4.9757
600816.SH,20180208,20171231,-19.3761,16.5442,75.5948,23.6608
002736.SZ,20180424,20171231,3.5573,42.7013,-591.5348,9.3331
601628.SH,20180323,20171231,13.0568,-3.0541,20.0875,10.3722
000583.SZ,20180331,20171231,,-6.9473,,
601187.SH,20200908,20171231,,,,11.4588
688065.SH,20200724,20171231,,,,18.2455
300856.SZ,20200702,20171231,,,,11.8552
600813.SH,20180427,20171231,-99.9618,-176.9936,-36762.9868,-74.4381
000157.SZ,20180330,20171231,-8.5656,137.7367,32.3847,-21.3743
002340.SZ,20180427,20171231,31.1402,240.8805,0.9115,8.3979
000425.SZ,20180428,20171231,58.0218,461.7192,12.2996,3.729
000627.SZ,20180428,20171231,-17.1733,-47.9281,-125.768,7.7595
002180.SZ,20180428,20171231,41.1641,842.5667,12.4827,-40.2838
600165.SH,20180426,20171231,-62.4861,135.2884,-356.7521,-6.8623
002712.SZ,20180425,20171231,1.3742,1.1637,-4.7492,9.019
600960.SH,20180428,20171231,37.2213,1288.369,3.9894,4.5412
002024.SZ,20180331,20171231,25.3187,251.2559,3.7133,-0.1222
600149.SH,20180428,20171231,,372.1969,152.5682,-5.8935
600369.SH,20180331,20171231,22.9208,156.3147,-311.2915,3.6364
600760.SH,20180331,20171231,9.5368,28.5804,17.3812,9.7559
000040.SZ,20180425,20171231,112.7741,399.6488,52.0601,4.7709
002501.SZ,20180428,20171231,-5.1188,-47.2862,79.1468,8.0295
000156.SZ,20180426,20171231,6.8842,17.4661,61.8842,5.6554
002323.SZ,20180426,20171231,6.9882,28.4793,-54.9681,34.7038
600352.SH,20180410,20171231,19.5864,-0.4885,32.0033,11.2265
000885.SZ,20180420,20171231,-29.9535,-94.6019,-17.3976,17.4591
000625.SZ,20180418,20171231,14.6201,-47.8919,-7.408,12.5391
601598.SH,20180427,20171231,,,16.3002,
600343.SH,20180331,20171231,-107.2166,-233.4858,,-0.6113
300858.SZ,20200707,20171231,,,,29.6228
