ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
002585.SZ,20211012,20210930,20.8858,69.1751,48.2475,10.579
002552.SZ,20211012,20210930,-26.4893,-57.2582,21.5948,0.5856
300191.SZ,20211012,20210930,2.5779,6485.5923,87.1548,2.1076
300204.SZ,20211012,20210930,18.0151,-183.8662,-29.1551,-8.4715
000708.SZ,20211012,20210930,29.6833,17.2818,4.5035,20.1662
601636.SH,20211012,20210930,44.1744,106.4425,39.125,32.7434
600586.SH,20211012,20210930,40.5527,333.5123,30.5928,22.823
300208.SZ,20211012,20210930,101.9829,116.8958,56.8939,-0.2296
002984.SZ,20211012,20210930,-4.6246,-46.8756,25.0698,9.9736
300077.SZ,20211013,20210930,209.0222,85.6129,28.4498,0.1512
002225.SZ,20211013,20210930,13.5575,-53.0835,-3.4933,4.9378
002585.SZ,20211012,20210930,20.8858,69.1751,48.2475,10.579
002552.SZ,20211012,20210930,-26.4893,-57.2582,21.5948,0.5856
300191.SZ,20211012,20210930,2.5779,6485.5923,87.1548,2.1076
300204.SZ,20211012,20210930,18.0151,-183.8662,-29.1551,-8.4715
000708.SZ,20211012,20210930,29.6833,17.2818,4.5035,20.1662
601636.SH,20211012,20210930,44.1744,106.4425,39.125,32.7434
600586.SH,20211012,20210930,40.5527,333.5123,30.5928,22.823
300208.SZ,20211012,20210930,101.9829,116.8958,56.8939,-1.2026
002984.SZ,20211012,20210930,-4.6246,-46.8756,25.0698,9.9736
300229.SZ,20211013,20210930,-0.7888,-7.5461,15.1666,3.6247
300492.SZ,20211013,20210930,-35.0741,-63.3095,-3.4856,0.7992
002858.SZ,20211013,20210930,6.6048,-54.6867,-43.1948,0.0663
000988.SZ,20211013,20210930,54.5525,211.7315,2.0141,9.0959
603133.SH,20211013,20210930,-70.1164,-59.7229,17.0485,-62.0839
603181.SH,20211014,20210930,12.5757,71.3979,0.4292,10.7221
002176.SZ,20211014,20210930,34.7673,265.9902,11.6416,13.2458
300390.SZ,20211014,20210930,194.9581,464.5587,-16.8862,26.3017
688772.SH,20211014,20210930,28.4214,-25.7428,30.3585,20.5426
