ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
300962.SZ,20240716,20240630,6.65,0.4541,58.7011,6.9342
002648.SZ,20240718,20240630,-2.5343,-8.5129,13.7247,8.6391
603668.SH,20240723,20240630,-8.7304,246.6969,2.0197,2.4524
873739.BJ,20240830,20240630,61.9323,76.3348,5.1291,5.1326
002245.SZ,20240723,20240630,28.1126,78.3388,-3.0369,1.9037
836395.BJ,20240723,20240630,51.763,50.274,65.4038,11.0741
000405.SZ,20240724,20240630,,20.5436,,-60.368
300721.SZ,20240725,20240630,-7.2409,130.1754,12.288,1.084
603162.SH,20240725,20240630,120.9327,167.5526,38.3374,5.5143
688510.SH,20240725,20240630,25.7444,65.4876,15.0026,6.2443
002536.SZ,20240726,20240630,11.5024,-12.8977,14.8962,5.3989
603309.SH,20240726,20240630,26.3945,39.5513,12.3495,5.6228
002697.SZ,20240726,20240630,2.7494,-10.9484,15.7828,5.8042
002728.SZ,20240726,20240630,-36.3271,-113.8577,-2.2083,0.032
600328.SH,20240726,20240630,-5.733,50.256,5.8185,3.4824
000990.SZ,20240726,20240630,-7.7388,58.784,10.258,0.9584
603727.SH,20240726,20240630,-4.5539,155.577,27.8869,2.5786
002420.SZ,20240726,20240630,4.4308,238.0608,0.9202,10.7261
002611.SZ,20240726,20240630,4.2993,-1.5995,9.2217,5.0024
600079.SH,20240727,20240630,5.4675,-5.1318,15.7898,6.3436
300590.SZ,20240727,20240630,7.1143,48.4006,28.677,5.2612
003022.SZ,20240727,20240630,11.9477,-50.0562,12.1624,1.5629
833751.BJ,20240727,20240630,24.5618,40.4093,32.5614,5.1309
002188.SZ,20240727,20240630,0.4942,-6.9793,-4.1387,
002598.SZ,20240727,20240630,7.8248,-0.3481,9.8715,4.4966
600779.SH,20240727,20240630,16.6182,29.6014,-24.4204,5.3569
300750.SZ,20240727,20240630,-13.1842,13.4012,18.7952,10.1812
601168.SH,20240727,20240630,26.0384,6.8662,32.4228,10.8065
600557.SH,20240727,20240630,-24.9775,-12.5886,21.3014,4.2684
603737.SH,20240727,20240630,0.3174,-42.6606,6.0137,3.1614
002188.SZ,20240727,20240630,0.4942,-6.9793,-4.1387,9.2795
000620.SZ,20240727,20240630,-37.5641,110.9753,1.6889,0.5111
300503.SZ,20240729,20240630,34.3382,1657.9048,3.206,2.7101
002136.SZ,20240730,20240630,-3.2189,-20.174,-21.268,3.7275
603199.SH,20240730,20240630,14.1669,25.7018,43.511,7.6223
300179.SZ,20240730,20240630,-7.1147,-23.298,17.0989,4.8746
600873.SH,20240730,20240630,-7.2616,26.6763,36.8123,9.2108
688018.SH,20240730,20240630,52.7803,191.8712,-2.5643,7.5763
300471.SZ,20240730,20240630,-45.3789,-95.1205,-10.248,-2.1719
300421.SZ,20240730,20240630,2.7442,8.5077,-0.5314,2.7619
605003.SH,20240730,20240630,18.3326,8.6231,-23.1227,3.2266
603220.SH,20240730,20240630,6.395,36.3054,-2.7874,5.3344
300685.SZ,20240730,20240630,17.5253,14.7076,18.9104,7.6159
688027.SH,20240730,20240630,128.5719,123.8292,-45.9565,-2.9982
688100.SH,20240730,20240630,31.4212,29.8736,13.2586,8.9062
300508.SZ,20240730,20240630,12.6882,-4.2129,22.7191,4.6081
603259.SH,20240730,20240630,-6.5461,-26.9438,29.26,8.0373
300181.SZ,20240730,20240630,46.4547,53.3214,26.2499,10.8022
000683.SZ,20240730,20240630,32.8588,59.8525,24.9139,8.861
002311.SZ,20240730,20240630,-0.8654,82.6385,15.2727,10.219
873743.BJ,20240730,20240630,2.3298,-1.0066,0.0363,8.5824
688582.SH,20240730,20240630,34.4111,24.2964,53.2735,2.2392
300284.SZ,20240730,20240630,3.7734,-13.3564,-17.5214,1.6384
002533.SZ,20240730,20240630,14.9875,16.4642,3.7062,6.7639
000875.SZ,20240731,20240630,-14.8846,20.8594,46.1261,8.3415
600076.SH,20240731,20240630,942.4521,3.1943,-1.2571,-2.0634
300708.SZ,20240731,20240630,11.8104,98.9152,30.0639,
002296.SZ,20240731,20240630,34.8262,-14.1038,40.8334,5.4267
688548.SH,20240731,20240630,6.2492,-18.1429,27.6853,2.2783
300285.SZ,20240731,20240630,5.8203,0.8263,10.6848,4.7992
002471.SZ,20240731,20240630,-21.9241,-97.8821,13.6657,-2.5628
002182.SZ,20240731,20240630,20.2859,-16.4707,-2.9104,1.9558
002568.SZ,20240731,20240630,-7.2503,-7.2781,2.7041,9.3125
300302.SZ,20240731,20240630,194.6337,178.4015,-0.2814,3.2929
002262.SZ,20240731,20240630,15.0886,14.6134,27.6174,9.6241
601918.SH,20240731,20240630,-12.9893,-19.029,26.545,8.1507
002286.SZ,20240731,20240630,-5.5072,193.8588,3.4454,3.2514
603499.SH,20240731,20240630,12.4477,460.3393,18.152,1.7959
603416.SH,20240731,20240630,17.2877,30.2722,11.3304,5.1972
688117.SH,20240731,20240630,2.7766,-13.0792,14.7703,
002953.SZ,20240731,20240630,3.9317,15.8155,-3.2197,4.897
688219.SH,20240731,20240630,9.136,10.1967,8.8322,4.1452
600423.SH,20240731,20240630,64.5032,6078.3058,25.371,2.9101
601702.SH,20240731,20240630,18.4484,25.1931,9.8973,11.7245
002577.SZ,20240731,20240630,21.0092,-8.1112,17.2965,1.2482
002787.SZ,20240731,20240630,5.9066,191.0004,-21.071,2.4179
002052.SZ,20240731,20240630,-38.7476,-10.7671,0.1579,
600935.SH,20240731,20240630,0.1464,-114.7132,4.1045,-2.5201
600530.SH,20240731,20240630,-7.917,129.6321,52.5922,-0.3838
002139.SZ,20240731,20240630,19.3067,31.8508,13.7469,5.8816
300693.SZ,20240731,20240630,27.1132,-3.1195,9.3674,11.4859
002138.SZ,20240731,20240630,9.6046,12.8421,29.2313,5.8581
300708.SZ,20240731,20240630,11.8104,98.9152,30.0639,3.8182
600011.SH,20240731,20240630,-12.0533,-29.5791,21.4457,5.3665
001339.SZ,20240731,20240630,16.2515,678.6127,72.0067,2.5081
