ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
000655.SZ,20251011,20250930,17.7839,0.2471,17.2101,5.9871
300409.SZ,20251011,20250930,18.8426,408.2744,7.2164,5.3378
920357.BJ,20251014,20250930,86.7494,72.4178,0.7208,12.5757
002891.SZ,20251014,20250930,15.8603,-6.6413,-0.0561,12.1468
002837.SZ,20251014,20250930,25.3374,8.3522,-5.8587,12.3147
600415.SH,20251015,20250930,39.0218,100.5221,153.7366,15.8903
300708.SZ,20251015,20250930,31.4951,20.5755,17.1758,6.0938
603326.SH,20251015,20250930,2.8416,29.1975,16.3568,10.193
300707.SZ,20251015,20250930,21.1389,977.0392,21.53,2.5296
600415.SH,20251015,20250930,39.0218,100.5221,153.7366,15.8903
300708.SZ,20251015,20250930,31.4951,20.5755,17.1758,6.0938
603326.SH,20251015,20250930,2.8416,29.1975,16.3568,10.193
300707.SZ,20251015,20250930,21.1389,977.0392,21.53,2.5296
002521.SZ,20251015,20250930,8.0591,1608.2732,17.4209,2.1152
300763.SZ,20251015,20250930,3.4328,-16.8463,47.94,9.2085
003022.SZ,20251015,20250930,0.2103,90.9012,0.0848,3.1802
600770.SH,20251016,20250930,10.2673,-22.4657,35.5073,-0.2744
001207.SZ,20251016,20250930,-1.3036,-4.4161,21.5552,10.7635
603456.SH,20251016,20250930,7.3739,42.2953,38.5298,8.6276
603588.SH,20251016,20250930,-11.4148,-1.0464,0.5891,6.4387
688041.SH,20251016,20250930,69.6029,13.0402,1.9341,8.6207
300078.SZ,20251016,20250930,-64.9336,177.422,17.0281,-27.2451
002392.SZ,20251016,20250930,10.8268,40.6861,3.116,3.8113
300511.SZ,20251016,20250930,-6.3013,298.8728,20.5626,-7.1123
301107.SZ,20251016,20250930,22.5899,9.3107,27.4037,7.1531
601026.SH,20251016,20250930,0.3732,47.5183,-8.8064,7.1772
002664.SZ,20251016,20250930,4.6544,896.8133,-0.9862,3.3523
605188.SH,20251016,20250930,-0.2912,22.9762,6.0109,0.2316
002741.SZ,20251016,20250930,14.9852,962.1905,1.8508,4.6905
