ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
603367.SH,20180427,20170331,,,21.6371,
300060.SZ,20170428,20170331,41.8438,26.7601,12.4719,1.1008
000627.SZ,20170426,20170331,851.6504,-86.1359,37.5765,0.7979
000022.SZ,20170428,20170331,6.1099,14.5383,52.6246,2.8908
600669.SH,20170427,20170331,,19.8462,,
000563.SZ,20170429,20170331,-30.2792,-18.3705,62.8713,1.5106
002936.SZ,20170428,20170331,22.5931,23.4182,-1009.4521,
603619.SH,20180427,20170331,,,33.946,8.318
300743.SZ,20180426,20170331,,,6.6271,6.5165
603596.SH,20180426,20170331,,,7.619,7.241
603013.SH,20180508,20170331,,,6.1664,2.0257
002927.SZ,20180420,20170331,,,-24.1264,
300679.SZ,20180426,20170331,,,80.0621,
300700.SZ,20180424,20170331,,,9.1211,
300685.SZ,20180424,20170331,,,25.497,
300703.SZ,20180425,20170331,,,12.8058,
300719.SZ,20180426,20170331,37.1989,-25.2638,-154.6964,
300741.SZ,20180425,20170331,,,86.9635,
601838.SH,20180426,20170331,,,-621.3318,
300722.SZ,20180425,20170331,,,-53.6405,
603890.SH,20180428,20170331,,,20.2773,
603076.SH,20180428,20170331,,,0.1852,
300701.SZ,20180426,20170331,,,25.841,
300727.SZ,20180426,20170331,,,-12.9887,
603895.SH,20180425,20170331,0.0,4.3983,-9.273,
603712.SH,20180426,20170331,,,-51.4705,
603516.SH,20180426,20170331,,,-21.2129,
300689.SZ,20180425,20170331,,,27.8614,
002896.SZ,20180427,20170331,,,3.9473,
300710.SZ,20180426,20170331,,,-2.4493,
002900.SZ,20180421,20170331,,,-9.5345,
603356.SH,20180426,20170331,,,16.1921,
000003.SZ,20180427,20170331,,,,
000405.SZ,20180424,20170331,,,-61.3813,
000535.SZ,20180428,20170331,,,-67.3842,
000556.SZ,20180427,20170331,5918.7328,240.6294,-5.1675,
000660.SZ,20180427,20170331,,,1.1481,
002929.SZ,20180421,20170331,,,-83.7709,
603466.SH,20180420,20170331,,,14.9403,
603848.SH,20180428,20170331,66.4076,105.332,13.2906,
603527.SH,20180427,20170331,,,-11.7179,
603063.SH,20180426,20170331,,,5.7325,
300737.SZ,20180427,20170331,,,-46.9842,
002907.SZ,20180425,20170331,-3.8906,-2.4334,23.5579,
603937.SH,20180426,20170331,,,14.1832,
603557.SH,20180425,20170331,,,-53.0265,
002931.SZ,20180427,20170331,,,37.4231,
300723.SZ,20180424,20170331,,,-1.2476,
603607.SH,20180428,20170331,,,34.3684,
603289.SH,20180424,20170331,,,10.9548,
002903.SZ,20180426,20170331,,,80.43,
603683.SH,20180428,20170331,,,-9.133,
300711.SZ,20180426,20170331,,,-48.544,
603110.SH,20180427,20170331,,,19.4006,
603725.SH,20180424,20170331,,,-6.7671,
300715.SZ,20180423,20170331,,,16.2967,
002909.SZ,20180426,20170331,,,28.0059,
603499.SH,20180418,20170331,,,60.8108,
603897.SH,20180426,20170331,,,-24.1305,
002917.SZ,20180426,20170331,,,14.9061,
002910.SZ,20180420,20170331,,,16.9537,
002928.SZ,20180428,20170331,,,3.1854,
603917.SH,20180428,20170331,,,13.4301,
002921.SZ,20180426,20170331,,,-4.0956,
603156.SH,20180414,20170331,,,-62.8616,
300730.SZ,20180427,20170331,,,-292.3828,
603136.SH,20180427,20170331,,,44.2162,
002918.SZ,20180425,20170331,,,4.993,
603733.SH,20180427,20170331,,,-22.4148,
603829.SH,20180424,20170331,,,30.5664,
603605.SH,20180418,20170331,,,22.1394,
603321.SH,20180426,20170331,,,-16.8949,
603500.SH,20180420,20170331,,,83.0481,
300697.SZ,20180427,20170331,,,-4.7965,
300713.SZ,20180424,20170331,,,-1.2063,
300708.SZ,20180420,20170331,,,26.3723,
603301.SH,20180428,20170331,,,7.7101,
300739.SZ,20180426,20170331,,,5.2875,
300684.SZ,20180426,20170331,,,41.0023,
300644.SZ,20180426,20170331,,,-2.0607,
603912.SH,20180428,20170331,31.4036,87.1571,-33.2941,
603378.SH,20180428,20170331,,,-61.6985,
300725.SZ,20180426,20170331,,,-2.015,
300624.SZ,20180418,20170331,,,16.1274,
603157.SH,20180427,20170331,,,7.9278,
300661.SZ,20180426,20170331,,,6.6798,
300702.SZ,20180426,20170331,-8.5684,-30.4603,-12.036,
603507.SH,20180427,20170331,,,0.8721,
300634.SZ,20180427,20170331,,,-85.1332,
603079.SH,20180424,20170331,,,-2.7768,
002930.SZ,20180426,20170331,-9.853,15.9161,48.5774,
002926.SZ,20180424,20170331,,,-418.3935,
603922.SH,20180428,20170331,,,-5.8749,
603283.SH,20180425,20170331,,,-200.817,
002897.SZ,20180426,20170331,,,1.0358,
603655.SH,20180428,20170331,,,1.3749,
002898.SZ,20180423,20170331,,,17.196,
300706.SZ,20180424,20170331,,,-19.816,
300732.SZ,20180425,20170331,,,-28.2471,
002923.SZ,20180423,20170331,,,18.3468,
603963.SH,20180427,20170331,,,11.6329,
