ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
000043.SZ,20190427,20190331,-18.8895,-18.547,-55.1754,1.0968
000686.SZ,20190425,20190331,140.7011,327.301,238.7117,3.7185
300330.SZ,20190426,20190331,49.5474,144.2927,-78.5562,0.0219
002838.SZ,20190424,20190331,172.8534,45.0211,3.0356,3.6005
688002.SH,20190624,20190331,177.0569,605.8015,-31.2694,1.9508
688015.SH,20190706,20190331,16.9342,-49.641,69.0644,-6.965
300787.SZ,20190729,20190331,5.0236,190.3176,-14.9114,3.1066
300023.SZ,20190427,20190331,-56.9881,-583.6351,-136.6007,-13.6616
600919.SH,20190427,20190331,29.1822,14.3962,216.198,2.9801
002344.SZ,20190427,20190331,-15.1477,-14.856,-47.0661,1.1922
600806.SH,20190501,20190331,15.5132,28.6728,-0.0842,
002825.SZ,20190422,20190331,5.6302,91.2118,3.6881,1.3599
600625.SH,20190426,20190331,58.9861,-642.7328,-232.91,
603992.SH,20190806,20190331,,,12.9872,3.1338
300690.SZ,20190418,20190331,66.4579,106.8624,18.6536,2.4142
002972.SZ,20190427,20190331,21.8439,10.3501,-30.6723,3.4021
603185.SH,20190430,20190331,-39.4514,-30.2356,-41.423,2.2952
688159.SH,20190507,20190331,,,9.8059,3.0769
002172.SZ,20190419,20190331,-19.0388,-344.3202,20.0003,-3.2029
002687.SZ,20190424,20190331,18.301,43.9756,-54.6354,1.1504
601077.SH,20190910,20190331,-1.5265,29.4292,399.8587,3.507
603927.SH,20190501,20190331,22.0463,9.6957,-78.1593,1.4042
600015.SH,20190430,20190331,22.6595,1.2091,246.0505,2.1273
688012.SH,20190703,20190331,524.1336,125.2811,-60.8007,0.3828
300786.SZ,20190709,20190331,33.1463,35.2152,-6.6572,3.8543
688398.SH,20190718,20190331,,,5.8438,5.9966
300373.SZ,20190426,20190331,2.8289,-44.9968,12.8839,1.0825
300543.SZ,20190425,20190331,42.6275,210.9758,8.6262,2.6031
300624.SZ,20190425,20190331,33.8248,10.9869,-1.6879,3.6132
