ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
600816.SH,20241009,20240930,,-37.3381,,1.056
300708.SZ,20241011,20240930,9.4044,-10.617,37.7018,5.4219
002521.SZ,20241012,20240930,-20.5806,-102.3802,10.7116,2.488
300102.SZ,20241012,20240930,-10.8741,-41.5908,-8.7834,0.5898
301227.SZ,20241012,20240930,-59.25,-142.5638,9.6447,-2.4794
600770.SH,20241014,20240930,12.3931,346.2348,16.8275,-0.6792
300224.SZ,20241014,20240930,-13.5188,-62.0336,15.8468,2.2239
600674.SH,20241015,20240930,2.1401,21.5542,69.6614,11.0957
600096.SH,20241015,20240930,-18.5399,54.1581,19.5939,21.6107
002800.SZ,20241015,20240930,196.8579,275.8655,-24.0127,2.9325
301215.SZ,20241015,20240930,5.7009,-21.4374,34.0147,3.4335
002843.SZ,20241015,20240930,-2.1232,-72.1363,-12.4651,4.7737
002536.SZ,20241015,20240930,1.7741,0.5988,9.7064,7.9401
002852.SZ,20241015,20240930,-25.2431,129.1679,52.5751,3.8813
600415.SH,20241015,20240930,40.1692,176.7252,8.7933,12.1915
002998.SZ,20241015,20240930,-25.3356,-36.9093,-13.8495,5.436
301050.SZ,20241015,20240930,101.3828,138.9537,-13.7455,12.7141
300453.SZ,20241015,20240930,13.6861,18.749,47.345,12.1578
300641.SZ,20241016,20240930,214.2463,37872.1973,25.512,39.2707
001207.SZ,20241016,20240930,19.8779,42.7768,1.5692,11.0773
600726.SH,20241016,20240930,14.701,3.2779,45.3751,5.7718
688041.SH,20241016,20240930,78.3302,199.8992,21.5659,7.6561
002380.SZ,20241016,20240930,15.9914,2.8378,11.5856,7.0702
603333.SH,20241016,20240930,-21.7027,221.5735,7.1292,0.8782
688372.SH,20241016,20240930,52.4654,171.0915,31.5557,2.1056
000059.SZ,20241016,20240930,-70.2393,-504.6062,-10.9308,-14.4959
833394.BJ,20241016,20240930,13.6929,10.6316,-6.075,9.5065
603239.SH,20241017,20240930,2.997,-12.4994,1.7421,11.5927
300472.SZ,20241017,20240930,26.2446,-25.8724,-18.0837,-17.7712
837242.BJ,20241017,20240930,48.7144,78.8609,-3.062,14.2229
688352.SH,20241017,20240930,9.388,-45.9194,32.3782,3.7357
