ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
874378.BJ,20260415,20251231,87.7723,149.4574,8.7778,34.7595
874400.BJ,20260117,20251231,9.5493,4.6956,47.9928,12.8817
874679.BJ,20260331,20251231,0.1664,4.2853,-6.713,13.8007
002107.SZ,20260120,20251231,2.7921,135.074,10.307,12.9619
874391.BJ,20260122,20251231,-3.577,17.2328,9.0755,13.5735
874538.BJ,20260122,20251231,-11.4754,26.3063,-0.4128,13.782
873794.BJ,20260123,20251231,0.4716,10.2334,35.2897,17.6932
873414.BJ,20260321,20251231,,,,12.7281
834081.BJ,20260129,20251231,-17.1234,-12.1621,16.2325,18.7183
920180.BJ,20260411,20251231,9.5493,4.6956,47.9928,12.8817
833137.BJ,20260130,20251231,6.9388,-16.7841,15.1371,15.7406
874222.BJ,20260403,20251231,10.1981,22.4015,39.0135,12.1636
874553.BJ,20260131,20251231,7.3568,7.387,25.4847,33.0696
874347.BJ,20260324,20251231,,,,24.1343
874502.BJ,20260131,20251231,-2.5195,23.4914,32.3023,14.2695
300803.SZ,20260131,20251231,-6.4485,-47.7267,130.8061,6.8409
920166.BJ,20260421,20251231,0.4716,10.2334,35.2897,17.6932
874520.BJ,20260203,20251231,8.8772,60.9979,67.0324,17.5121
874481.BJ,20260203,20251231,-8.023,-11.4744,57.7309,28.7676
874431.BJ,20260430,20251231,3.4792,74.5427,4.3691,20.2749
688230.SH,20260203,20251231,4.2865,12.0956,15.9221,3.0382
874475.BJ,20260401,20251231,,,,19.9151
874649.BJ,20260204,20251231,16.0597,13.4101,26.112,20.2605
874302.BJ,20260204,20251231,2.3604,46.3771,32.6869,16.4744
873697.BJ,20260204,20251231,33.9172,21.5166,18.7716,25.7876
874510.BJ,20260321,20251231,,,,25.161
874142.BJ,20260205,20251231,-0.2986,-32.9071,17.5455,12.0902
874546.BJ,20260206,20251231,14.5215,22.7762,35.7553,18.3298
874572.BJ,20260206,20251231,20.8571,15.9439,22.275,15.1947
874070.BJ,20260206,20251231,109.8493,73.2068,203.7709,-81.2012
874405.BJ,20260206,20251231,17.1732,51.6719,3.6087,9.1493
301680.SZ,20260421,20251231,,,,25.918
920168.BJ,20260430,20251231,6.9388,-16.7841,15.1371,15.7406
874302.BJ,20260421,20251231,2.3604,46.3771,32.6869,16.4744
874492.BJ,20260317,20251231,6.6956,30.1222,34.5431,21.6172
874519.BJ,20260207,20251231,55.8055,89.8371,17.3154,24.7852
874287.BJ,20260307,20251231,22.1322,68.7584,45.6962,38.9723
874157.BJ,20260207,20251231,-14.1438,-25.9872,44.7775,19.4953
874200.BJ,20260207,20251231,-38.2415,-44.5191,18.5127,27.7987
430428.BJ,20260207,20251231,17.139,84.1731,38.3837,16.4662
920187.BJ,20260424,20251231,-17.1234,-10.5433,16.153,18.7804
000563.SZ,20260210,20251231,-13.1617,2.3072,-241.1454,7.7626
874326.BJ,20260211,20251231,5.2781,28.123,17.8974,17.3142
873981.BJ,20260411,20251231,,,,16.0488
873855.BJ,20260211,20251231,7.1942,-16.6005,-25.873,22.981
873124.BJ,20260306,20251231,,,,15.9767
002072.SZ,20260211,20251231,-34.3421,-241.0465,1.6115,-9.8338
874249.BJ,20260211,20251231,0.4795,-20.9396,16.4642,31.2072
874640.BJ,20260321,20251231,8.7191,-13.797,33.5995,18.9018
874457.BJ,20260212,20251231,-3.7559,-2.7715,14.9955,14.2316
000608.SZ,20260212,20251231,-29.9137,-34.0789,21.9575,-10.2718
920183.BJ,20260414,20251231,-8.023,-11.4744,57.7309,28.7676
874603.BJ,20260213,20251231,-7.0983,72.9438,34.5437,15.2457
837611.BJ,20260213,20251231,,,,11.7175
874652.BJ,20260213,20251231,,,,15.239
874628.BJ,20260214,20251231,9.8326,2.1326,-29.3738,27.8538
837931.BJ,20260214,20251231,,,,14.087
874580.BJ,20260225,20251231,-26.4352,-33.2476,30.0394,25.5303
920036.BJ,20260401,20251231,33.9172,21.5166,18.7716,25.7876
873772.BJ,20260319,20251231,-4.9202,-2.8467,37.1716,28.2238
874637.BJ,20260226,20251231,14.9325,11.8939,29.7917,27.4578
874685.BJ,20260226,20251231,41.8657,67.811,1.7353,13.9708
002270.SZ,20260227,20251231,-1.9433,6.8509,39.8854,21.2637
872893.BJ,20260227,20251231,,,,28.0329
688082.SH,20260227,20251231,-0.0809,-67.1236,18.162,11.5438
688100.SH,20260228,20251231,7.7267,-7.7411,13.3433,18.7611
600539.SH,20260228,20251231,-31.3081,20.4884,-10.9926,-7.6577
603005.SH,20260228,20251231,35.8565,40.3715,42.7084,7.3896
688511.SH,20260228,20251231,520.4646,88.165,67.927,2.3497
603103.SH,20260228,20251231,13.2252,58.8725,39.3667,7.0431
001309.SZ,20260228,20251231,251.3258,1105.4621,-18.0709,23.2444
002138.SZ,20260228,20251231,0.6769,21.1188,21.6265,15.0003
603682.SH,20260228,20251231,-6.7523,-793.5166,86.555,-24.6614
002647.SZ,20260228,20251231,-1.3707,98.9898,17.0417,
002800.SZ,20260228,20251231,-31.5577,-21.5815,-16.4801,-5.0511
874669.BJ,20260303,20251231,5.9316,17.7608,27.5846,17.8409
874649.BJ,20260303,20251231,15.9598,13.5329,28.3871,20.2516
874668.BJ,20260303,20251231,-3.0555,54.287,46.6093,14.3862
874669.BJ,20260411,20251231,5.9463,19.972,26.8491,17.8672
874697.BJ,20260303,20251231,,,,19.725
874688.BJ,20260303,20251231,-3.4243,25.2991,21.7704,16.0945
874250.BJ,20260304,20251231,-8.4145,-17.8541,54.133,11.5526
874387.BJ,20260304,20251231,69.7687,86.2677,60.4244,21.6576
874527.BJ,20260304,20251231,45.473,197.3782,65.1959,14.9894
874484.BJ,20260305,20251231,,,,12.3482
832532.BJ,20260305,20251231,19.9939,74.2666,25.7477,25.0582
874573.BJ,20260305,20251231,42.1387,56.1106,21.2653,40.8705
301682.SZ,20260425,20251231,,,,11.506
300956.SZ,20260305,20251231,1.965,-18.5387,11.9594,0.6837
874468.BJ,20260306,20251231,-3.9263,-3.1172,26.2252,16.9395
874530.BJ,20260306,20251231,,,,15.7061
920078.BJ,20260424,20251231,17.1732,51.6719,3.6087,9.1493
000975.SZ,20260306,20251231,38.8759,14.8871,46.9716,21.7312
920735.BJ,20260306,20251231,21.5334,26.4215,18.1905,18.948
002213.SZ,20260306,20251231,38.9209,63.0805,-40.8198,-1.6889
002487.SZ,20260306,20251231,7.1197,12.5919,-17.8688,13.8459
603659.SH,20260306,20251231,35.2746,1476.3962,21.0757,11.4327
603007.SH,20260306,20251231,1198.1633,73.9294,-3.0202,-89.2771
002920.SZ,20260306,20251231,18.2492,11.3367,6.1073,19.2612
874570.BJ,20260306,20251231,13.2286,28.9353,37.8304,27.9616
688781.SH,20260306,20251231,142.6502,25.213,143.042,-12.1937
874142.BJ,20260501,20251231,-0.2625,-35.1846,19.1064,12.0271
600529.SH,20260307,20251231,-9.5945,-33.873,5.8798,8.0781
000063.SZ,20260307,20251231,6.7884,-42.9463,6.4156,4.5474
600830.SH,20260307,20251231,13.5787,307.6885,18.9152,3.2837
001207.SZ,20260307,20251231,-8.2369,-13.7457,13.1759,13.6249
300889.SZ,20260307,20251231,32.6046,-25.5904,16.4348,-5.3186
874226.BJ,20260307,20251231,7.1384,48.6915,11.2326,12.3507
874679.BJ,20260416,20251231,0.1664,4.2853,-6.713,13.8007
600113.SH,20260307,20251231,20.4047,-0.8636,32.4286,5.0266
600299.SH,20260307,20251231,3.3985,-18.3537,24.334,6.9062
603316.SH,20260307,20251231,-5.9651,-35.7491,35.562,-19.5139
874558.BJ,20260307,20251231,14.9758,-12.6173,-7.3643,20.73
874433.BJ,20260307,20251231,22.4681,41.5093,5.7676,14.3998
873524.BJ,20260307,20251231,-1.928,53.7828,29.8452,13.9966
873414.BJ,20260401,20251231,,,,12.7281
874526.BJ,20260310,20251231,56.3283,2749.6464,20.1428,5.0412
874812.BJ,20260310,20251231,,,,
920028.BJ,20260310,20251231,-2.5195,23.4914,32.3023,14.2695
874812.BJ,20260425,20251231,47.9823,60.3835,65.2823,18.032
002709.SZ,20260310,20251231,58.8662,546.3922,13.412,8.7851
002981.SZ,20260310,20251231,-30.8473,-167.9006,31.8031,6.6253
300033.SZ,20260310,20251231,49.4608,70.509,57.0188,34.9369
300750.SZ,20260310,20251231,36.5765,57.1337,37.3744,22.0903
301087.SZ,20260310,20251231,34.7862,86.1659,10.6834,6.1669
603031.SH,20260310,20251231,11.7145,182.8866,20.9514,9.3814
301536.SZ,20260310,20251231,49.0144,76.9085,14.2185,8.1179
003033.SZ,20260310,20251231,5.4585,27.9057,30.7459,10.7451
688345.SH,20260310,20251231,16.0081,109.8936,34.051,3.6954
603268.SH,20260310,20251231,332.5367,820.8529,-6.4285,43.0084
002868.SZ,20260310,20251231,-39.7266,80.3128,-105.3005,-746.4241
920060.BJ,20260310,20251231,7.2373,-17.8084,13.7962,11.1994
605339.SH,20260310,20251231,-6.7613,-76.8195,7.2427,1.0732
874543.BJ,20260310,20251231,11.9492,14.7179,18.2977,27.2867
600963.SH,20260311,20251231,75.3101,-514.1383,-11.445,
874867.BJ,20260311,20251231,,,,
600433.SH,20260311,20251231,-14.804,-284.0651,31.9698,-6.3075
