ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
002306.SZ,20260408,20260331,-4.3117,-13.7498,-97.3412,-10.0823
002107.SZ,20260408,20260331,0.5548,60.3195,30.881,5.1062
688041.SH,20260408,20260331,68.0559,35.8178,1.6764,2.5957
002072.SZ,20260409,20260331,3.9669,-76.0324,-21.6587,-2.0703
002306.SZ,20260408,20260331,-4.3117,-13.7498,-97.3412,-10.0823
002107.SZ,20260408,20260331,0.5548,60.3195,30.881,5.1062
688252.SH,20260409,20260331,-3.2794,-34.7599,17.3119,1.8533
603588.SH,20260410,20260331,50.9082,168.4032,-15.1754,5.5449
002865.SZ,20260410,20260331,-9.6345,113.3758,-41.5301,-1.1316
688252.SH,20260409,20260331,-3.2794,-34.7599,17.3119,1.8533
300610.SZ,20260410,20260331,22.3019,-4.2969,15.1485,1.6322
300442.SZ,20260410,20260331,53.5532,35.3483,71.5302,4.1668
603588.SH,20260410,20260331,50.9082,168.4032,-15.1754,5.5449
002865.SZ,20260410,20260331,-9.6345,113.3758,-41.5301,-1.1316
603063.SH,20260411,20260331,-25.8221,-51.4798,-36.4238,0.7607
600550.SH,20260411,20260331,10.5642,110.3928,-18.2799,6.3118
000400.SZ,20260411,20260331,1.2606,-46.5044,-8.1385,0.8792
600379.SH,20260411,20260331,-5.1637,-50.804,-22.5156,1.084
688475.SH,20260411,20260331,2.3595,32.3,-11.899,3.0301
600550.SH,20260411,20260331,10.5642,110.3928,-18.2799,6.3118
002998.SZ,20260413,20260331,1.1164,106.5149,4.6616,1.5976
000430.SZ,20260414,20260331,13.3355,1079.3272,-31.4707,-1.3664
600063.SH,20260414,20260331,-2.8444,15.6814,16.6262,1.4773
605228.SH,20260414,20260331,20.4007,420.1418,6.1142,2.129
603132.SH,20260414,20260331,53.9932,118.4109,37.1422,6.0908
920394.BJ,20260414,20260331,-3.0399,0.0957,38.6661,3.3152
688486.SH,20260414,20260331,17.5739,33.5696,26.8538,2.0407
002998.SZ,20260413,20260331,1.1164,106.5149,4.6616,1.5976
000933.SZ,20260414,20260331,28.8272,223.2834,32.5505,8.8289
002134.SZ,20260414,20260331,42.3857,2187.3312,2.1161,1.9259
002150.SZ,20260414,20260331,1.4133,-17.8325,-10.3349,0.5676
002648.SZ,20260414,20260331,2.822,34.9726,17.4408,5.6629
300768.SZ,20260414,20260331,-6.7148,50.3525,-16.372,1.1664
002083.SZ,20260415,20260331,3.3142,41.5203,19.7756,3.791
000655.SZ,20260415,20260331,9.091,-28.4575,-14.2479,0.9576
300522.SZ,20260415,20260331,-4.4056,-60.7321,-25.8304,0.1816
002868.SZ,20260415,20260331,-9.6061,120.7733,16.3582,10.0865
002741.SZ,20260415,20260331,64.895,63.1885,-16.3205,2.0304
002196.SZ,20260415,20260331,53.5364,177.3317,4.7239,0.6615
300550.SZ,20260415,20260331,-3.0367,-138.9508,-81.5817,-0.8789
300243.SZ,20260415,20260331,10.1341,282.9947,3.1933,1.6857
002479.SZ,20260415,20260331,24.1355,7.9546,3.2862,1.709
002272.SZ,20260415,20260331,5.2724,-10.3366,-10.6403,-2.4308
688315.SH,20260415,20260331,10.8413,-13.0626,-21.0872,0.9848
000703.SZ,20260415,20260331,10.2336,3773.7712,-8.5928,7.5324
000990.SZ,20260415,20260331,-5.4107,177.3791,11.015,1.3157
300977.SZ,20260415,20260331,29.9724,-181.1752,-48.0096,-0.8164
301563.SZ,20260415,20260331,79.4576,152.0001,-16.5882,3.841
002380.SZ,20260415,20260331,5.7187,25.194,4.2513,2.9838
002128.SZ,20260415,20260331,11.6196,28.3545,32.0572,5.0904
688682.SH,20260415,20260331,9.4281,56.6322,-1.2015,0.8211
300681.SZ,20260415,20260331,99.201,430.7997,56.9043,1.7947
300409.SZ,20260415,20260331,27.108,146.181,-41.6782,1.2545
002615.SZ,20260415,20260331,12.5135,-97.0848,-9.0407,0.0133
600702.SH,20260416,20260331,-6.014,-33.102,-6.885,3.1836
601877.SH,20260416,20260331,46.3261,8.9183,19.3371,2.6887
300996.SZ,20260416,20260331,8.2083,142.1833,-166.0137,0.2007
605507.SH,20260416,20260331,5.6126,-25.2806,12.7016,1.7444
688668.SH,20260416,20260331,20.7846,51.8584,19.6613,3.7977
688525.SH,20260416,20260331,341.528,1567.8539,-39.7166,40.3727
000506.SZ,20260416,20260331,82.7881,6136.2107,6.888,7.3707
600318.SH,20260416,20260331,0.6346,16.3719,-125.8996,1.8275
300433.SZ,20260416,20260331,-17.1342,-134.8813,14.2435,-0.3181
002546.SZ,20260416,20260331,11.0958,-15.044,7.5173,1.051
603061.SH,20260416,20260331,120.7678,221.54,35.8665,4.8757
300967.SZ,20260416,20260331,-34.5075,-122.9424,5.928,-2.9191
300996.SZ,20260416,20260331,8.2083,142.1833,-166.0137,0.2007
603129.SH,20260416,20260331,26.0739,1.8077,-6.7723,5.3769
301377.SZ,20260416,20260331,92.3327,258.9962,-5.8666,9.2051
920357.BJ,20260416,20260331,56.4732,71.8936,-0.9215,4.927
688273.SH,20260416,20260331,-16.1302,-42.4851,-13.2448,1.61
603102.SH,20260416,20260331,21.7127,-17.9105,4.6755,1.7314
300750.SZ,20260416,20260331,52.4487,48.5237,26.0827,5.2112
600655.SH,20260417,20260331,9.866,202.8669,-5.0323,0.3364
600829.SH,20260417,20260331,5.8876,5.7222,-12.008,1.6056
603799.SH,20260417,20260331,44.6238,99.4457,4.5525,4.1908
