ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
872423.BJ,20240125,20231231,12.0658,41.1319,3.4249,21.4364
839418.BJ,20240126,20231231,,,,25.823
300708.SZ,20240127,20231231,33.9508,147.3562,-17.5833,5.407
873707.BJ,20240404,20231231,,,,15.7829
300803.SZ,20240127,20231231,182.8478,363.6492,92.743,3.6337
873760.BJ,20240427,20231231,4.655,-44.342,-3.4652,10.7844
873636.BJ,20240426,20231231,11.57,16.378,51.409,18.4238
873688.BJ,20240409,20231231,-6.4899,28.1129,-1.9133,8.2678
839583.BJ,20240201,20231231,40.2919,44.8948,43.0441,24.0567
833640.BJ,20240202,20231231,3.4528,13.1737,27.1962,12.6897
872709.BJ,20240430,20231231,,,,16.0463
833339.BJ,20240206,20231231,11.0019,-20.6936,12.0671,18.5178
002286.SZ,20240207,20231231,-11.5844,-64.6721,13.9371,1.7525
300758.SZ,20240207,20231231,17.795,157.5054,4.1849,-0.0942
301589.SZ,20240207,20231231,40.9504,124.1215,16.1779,
871037.BJ,20240430,20231231,,,,17.3692
873918.BJ,20240207,20231231,19.154,10.325,38.3916,13.6693
873732.BJ,20240207,20231231,71.1566,8.4105,19.3478,9.3872
301589.SZ,20240418,20231231,40.9504,123.3483,16.1779,31.9711
873738.BJ,20240208,20231231,3.8801,0.7408,34.0061,11.8342
872931.BJ,20240208,20231231,-0.9605,-17.5849,49.2436,24.2709
837023.BJ,20240131,20231231,1.5677,-56.6116,41.3287,11.3038
873743.BJ,20240330,20231231,15.471,60.5906,26.6458,19.9268
834549.BJ,20240220,20231231,148.4216,19.3162,16.2608,22.1493
833746.BJ,20240221,20231231,-23.9651,-36.016,86.4302,26.0951
873879.BJ,20240222,20231231,,,24.3664,38.9493
873652.BJ,20240413,20231231,50.1662,-48.3159,3.3632,8.7514
001225.SZ,20240222,20231231,-14.1522,-7.0741,13.8998,8.7905
002315.SZ,20240223,20231231,11.1845,31.6393,103.7173,15.583
873777.BJ,20240223,20231231,-0.9861,-81.0684,5.6072,18.7114
688695.SH,20240223,20231231,,,11.9297,17.5416
301588.SZ,20240417,20231231,,,-8.7269,16.3119
873706.BJ,20240223,20231231,-2.0216,-25.3608,26.2913,16.2198
872869.BJ,20240427,20231231,40.0023,20.8817,38.6674,25.7161
873234.BJ,20241017,20231231,-13.9901,22.1942,30.993,10.4943
838381.BJ,20240224,20231231,28.6669,39.1547,24.7257,19.3498
874016.BJ,20240316,20231231,32.0278,50.4357,53.1921,29.9847
001309.SZ,20240227,20231231,124.5968,1414.5913,-13.9124,1.3494
300033.SZ,20240227,20231231,-7.1379,-21.8621,70.6896,18.7983
833339.BJ,20240228,20231231,11.0019,-20.6936,12.0671,18.5178
603165.SH,20240228,20231231,-2.7162,47.0964,5.1374,12.6175
873731.BJ,20240228,20231231,70.5351,52.4454,41.0923,19.9889
874007.BJ,20240229,20231231,-21.8031,19.26,7.4912,12.6044
600219.SH,20240229,20231231,-15.071,99.757,15.1842,5.8108
688082.SH,20240229,20231231,27.2208,4.5077,-14.8614,14.4827
688100.SH,20240229,20231231,8.7875,54.2756,34.0356,17.2862
873575.BJ,20240229,20231231,-5.8033,37.748,26.0063,17.9235
300842.SZ,20240229,20231231,203.4147,396.1685,-2.8012,30.5891
600719.SH,20240229,20231231,-41.4562,67.0038,102.1021,-48.0081
002687.SZ,20240229,20231231,34.5364,84.5567,74.4981,13.2957
002014.SZ,20240229,20231231,-1.6675,1.9595,25.7849,16.2491
002138.SZ,20240229,20231231,29.0908,541.1219,35.5636,10.2741
873696.BJ,20240301,20231231,-14.2728,-14.0781,76.5646,19.8084
873902.BJ,20240301,20231231,80.8882,155.7629,62.3254,26.5455
002984.SZ,20240301,20231231,36.1549,170.1408,39.1122,13.4424
839036.BJ,20240301,20231231,144.6367,184800.8632,32.9009,15.5827
301052.SZ,20240301,20231231,0.7485,29.8334,18.7707,8.6673
603344.SH,20240427,20231231,,,22.7924,20.3034
