ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600941.SH,20260605,97.33,0.8429,0.8844,,15.3912,15.5373,1.5345,2.0092,2.004,,,2167941.4843,90276.7867,86040.0867,211005744.6669,8786639.6495
600941.SH,20260604,100.16,1.0633,1.1156,1.14,15.8313,15.9815,1.5255,2.0667,2.0613,4.7864,4.7864,2166921.4364,90276.7867,86040.0867,217038851.0698,9042122.9559
600941.SH,20260603,100.16,0.9124,0.9573,0.99,15.8313,15.9815,1.5255,2.0667,2.0613,4.7864,4.7864,2166921.4364,90276.7867,86040.0867,217038851.0698,9042122.9559
600941.SH,20260602,100.42,1.0573,1.1093,1.2,15.8724,16.023,1.5294,2.072,2.0667,4.774,4.774,2166921.4364,90276.7867,86040.0867,217602250.6433,9065594.9204
600941.SH,20260601,98.9,0.8397,0.881,0.94,15.6321,15.7805,1.5063,2.0407,2.0354,4.8474,4.8474,2166921.4364,90276.7867,86040.0867,214308530.06,8928374.2046
600941.SH,20260529,99.1,0.8606,0.9029,0.94,15.6637,15.8124,1.5093,2.0448,2.0395,4.8376,4.8376,2166921.4364,90276.7867,86040.0867,214741914.3472,8946429.562
600941.SH,20260528,98.18,0.9791,1.0273,0.95,15.5183,15.6656,1.4953,2.0258,2.0206,4.883,4.883,2166921.4364,90276.7867,86040.0867,212748346.6258,8863374.9182
600941.SH,20260527,97.58,0.8575,0.8997,0.76,15.4235,15.5699,1.4862,2.0134,2.0082,4.913,4.913,2166921.4364,90276.7867,86040.0867,211448193.7639,8809208.8462
600941.SH,20260526,97.19,0.8608,0.9032,0.6,15.3618,15.5076,1.4802,2.0054,2.0002,4.9327,4.9327,2166921.4364,90276.7867,86040.0867,210603094.4037,8774000.8994
600941.SH,20260525,96.62,0.9071,0.9517,0.5,15.2717,15.4167,1.4716,1.9936,1.9885,4.9618,4.9618,2166921.4364,90276.7867,86040.0867,209367949.185,8722543.131
600941.SH,20260522,95.98,0.9782,1.0264,0.5,15.1706,15.3146,1.4618,1.9804,1.9753,4.9949,4.9949,2166921.4364,90276.7867,86040.0867,207981119.4657,8664765.9875
600941.SH,20260521,96.75,1.5603,1.6372,0.8,15.2923,15.4374,1.4735,1.9963,1.9912,4.9551,4.9551,2166921.4364,90276.7867,86040.0867,209649648.9717,8734279.1132
600941.SH,20260520,99.16,1.3165,1.3813,0.7,15.6732,15.822,1.5102,2.046,2.0408,4.8347,4.8347,2166921.4364,90276.7867,86040.0867,214871929.6334,8951846.1692
600941.SH,20260519,101.0,2.4347,2.5546,1.52,15.964,16.1156,1.5383,2.084,2.0786,4.7466,4.7466,2166921.4364,90276.7867,86040.0867,218859065.0764,9117955.4567
600941.SH,20260518,100.35,2.6961,2.8289,2.02,15.8613,16.0119,1.5284,2.0706,2.0652,4.7774,4.7774,2166921.4364,90276.7867,86040.0867,217450566.1427,9059275.5453
600941.SH,20260515,97.97,1.7212,1.806,1.43,15.4851,15.6321,1.4921,2.0215,2.0163,4.8934,4.8934,2166921.4364,90276.7867,86040.0867,212293293.1241,8844416.793
600941.SH,20260514,98.53,1.5391,1.6149,1.41,15.5736,15.7215,1.5006,2.033,2.0278,4.8656,4.8656,2166921.4364,90276.7867,86040.0867,213506769.1285,8894971.7936
600941.SH,20260513,97.89,1.0557,1.1077,0.95,15.4725,15.6193,1.4909,2.0198,2.0146,4.8974,4.8974,2166921.4364,90276.7867,86040.0867,212119939.4092,8837194.6501
600941.SH,20260512,97.37,0.997,1.0461,0.92,15.3903,15.5364,1.483,2.0091,2.0039,4.9236,4.9236,2166921.4364,90276.7867,86040.0867,210993140.2623,8790250.721
600941.SH,20260511,97.68,1.3752,1.4429,1.43,15.4393,15.5858,1.4877,2.0155,2.0103,4.908,4.908,2166921.4364,90276.7867,86040.0867,211664885.9076,8818236.5249
600941.SH,20260508,96.68,1.0345,1.0855,1.12,15.2812,15.4263,1.4725,1.9949,1.9897,4.9587,4.9587,2166921.4364,90276.7867,86040.0867,209497964.4712,8727959.7382
600941.SH,20260507,96.02,1.0112,1.061,1.17,15.1769,15.321,1.4624,1.9812,1.9761,4.9928,4.9928,2166921.4364,90276.7867,86040.0867,208067796.3231,8668377.0589
600941.SH,20260506,96.79,1.1502,1.2069,1.48,15.2903,15.4354,1.4733,1.996,1.9909,4.9531,4.9531,2165743.9572,90276.7867,86040.0867,209622357.6174,8737890.1847
600941.SH,20260430,96.63,0.8242,0.8648,1.03,15.265,15.4099,1.4709,1.9927,1.9876,4.9613,4.9613,2165743.9572,90276.7867,86040.0867,209275838.5842,8723445.8988
600941.SH,20260429,96.55,0.7892,0.8281,0.92,15.2524,15.3972,1.4697,1.9911,1.986,4.9654,4.9654,2165743.9572,90276.7867,86040.0867,209102579.0677,8716223.7559
600941.SH,20260428,96.03,0.8232,0.8637,0.68,15.1702,15.3142,1.4618,1.9804,1.9753,4.9923,4.9923,2165743.9572,90276.7867,86040.0867,207976392.2099,8669279.8268
600941.SH,20260427,95.5,0.736,0.7722,0.62,15.0865,15.2297,1.4537,1.9694,1.9644,5.02,5.02,2165743.9572,90276.7867,86040.0867,206828547.9126,8621433.1299
600941.SH,20260424,95.44,0.7126,0.7477,0.61,15.077,15.2201,1.4528,1.9682,1.9631,5.0232,5.0232,2165743.9572,90276.7867,86040.0867,206698603.2752,8616016.5226
600941.SH,20260423,95.85,0.9516,0.9984,0.86,15.1418,15.2855,1.459,1.9767,1.9716,5.0017,5.0017,2165743.9572,90276.7867,86040.0867,207586558.2976,8653030.0052
600941.SH,20260422,95.82,1.0708,1.1235,1.01,15.1371,15.2807,1.4586,1.976,1.9709,5.0032,5.0032,2165743.9572,90276.7867,86040.0867,207521585.9789,8650321.7016
