ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300620.SZ,20260605,320.3,9.411,18.4746,,451.7531,379.0407,37.0385,54.1481,48.8087,,,24918.0545,24710.3188,12587.4918,7981252.8564,7914715.1116
300620.SZ,20260604,319.26,7.3155,14.361,0.72,450.2862,377.81,36.9183,53.9723,48.6502,0.0313,0.0626,24918.0545,24710.3188,12587.4918,7955338.0797,7889016.3801
300620.SZ,20260603,337.06,10.9671,21.5294,1.13,475.3915,398.8744,38.9766,56.9815,51.3627,0.0297,0.0593,24918.0545,24710.3188,12587.4918,8398879.4498,8328860.0547
300620.SZ,20260602,320.02,11.5704,22.7138,1.33,451.3581,378.7094,37.0061,54.1008,48.7661,0.0312,0.0625,24918.0545,24710.3188,12587.4918,7974275.8011,7907796.2224
300620.SZ,20260601,278.65,8.0979,15.8968,0.97,393.0096,329.7524,32.2222,47.107,42.4619,0.0359,0.0718,24918.0545,24710.3188,12587.4918,6943415.8864,6885530.3336
300620.SZ,20260529,278.78,9.0931,17.8506,1.17,393.193,329.9062,32.2373,47.129,42.4817,0.0359,0.0717,24918.0545,24710.3188,12587.4918,6946655.2335,6888742.6751
300620.SZ,20260528,292.99,11.42,22.4184,1.71,413.2349,346.7223,33.8805,49.5313,44.6471,0.0341,0.0683,24918.0545,24710.3188,12587.4918,7300740.788,7239876.3052
300620.SZ,20260527,259.84,8.2107,16.1183,1.35,366.4799,307.4928,30.0471,43.9271,39.5956,0.0385,0.077,24918.0545,24710.3188,12587.4918,6474707.2813,6420729.237
300620.SZ,20260526,252.98,6.7679,13.286,1.14,356.8045,299.3747,29.2538,42.7674,38.5502,0.0395,0.0791,24918.0545,24710.3188,12587.4918,6303769.4274,6251216.45
300620.SZ,20260525,272.8,6.2651,12.2989,1.03,384.7588,322.8295,31.5458,46.1181,41.5705,0.0367,0.0733,24918.0545,24710.3188,12587.4918,6797645.2676,6740974.9686
300620.SZ,20260522,266.18,6.1307,12.0352,0.9,375.4219,314.9955,30.7803,44.9989,40.5617,0.0376,0.0751,24918.0545,24710.3188,12587.4918,6632687.7468,6577392.6582
300620.SZ,20260521,249.9,5.9638,11.7074,0.82,352.4605,295.7299,28.8977,42.2467,38.0809,0.04,0.08,24918.0545,24710.3188,12587.4918,6227021.8196,6175108.6681
300620.SZ,20260520,269.5,5.196,10.2003,0.67,380.1044,318.9244,31.1642,45.5602,41.0676,0.0371,0.0742,24918.0545,24710.3188,12587.4918,6715415.6878,6659430.9166
300620.SZ,20260519,269.93,6.1352,12.0438,0.78,380.7109,319.4332,31.2139,45.6329,41.1331,0.037,0.0741,24918.0545,24710.3188,12587.4918,6726130.4512,6670056.3537
300620.SZ,20260518,274.99,6.8466,13.4404,0.86,387.8476,325.4212,31.799,46.4883,41.9042,0.0364,0.0727,24918.0545,24710.3188,12587.4918,6852215.807,6795090.5668
300620.SZ,20260515,272.02,9.8598,19.3557,1.35,383.6587,321.9065,31.4556,45.9862,41.4516,0.0368,0.0735,24918.0545,24710.3188,12587.4918,6778209.1851,6721700.92
300620.SZ,20260514,286.63,8.4885,16.6637,1.17,404.2647,339.1959,33.145,48.4561,43.6779,0.0349,0.0698,24918.0545,24710.3188,12587.4918,7142261.9613,7082718.6776
300620.SZ,20260513,276.88,7.6314,14.981,1.06,390.5132,327.6578,32.0176,46.8078,42.1922,0.0361,0.0722,24918.0545,24710.3188,12587.4918,6899310.93,6841793.0693
300620.SZ,20260512,261.58,6.6322,13.0196,0.97,368.934,309.5519,30.2483,44.2213,39.8607,0.0382,0.0765,24918.0545,24710.3188,12587.4918,6518064.6961,6463725.1917
300620.SZ,20260511,266.06,7.0264,13.7933,1.1,375.2526,314.8535,30.0709,44.9786,40.5434,0.0376,0.0376,24918.0545,24710.3188,12587.4918,6629697.5803,6574427.4199
300620.SZ,20260508,259.1,6.8229,13.3938,1.14,365.4362,306.6171,29.2843,43.802,39.4828,0.0386,0.0386,24918.0545,24710.3188,12587.4918,6456267.921,6402443.6011
300620.SZ,20260507,259.81,8.0146,15.7334,1.4,366.4376,307.4573,29.3645,43.922,39.591,0.0385,0.0385,24918.0545,24710.3188,12587.4918,6473959.7396,6419987.9274
300620.SZ,20260506,247.36,7.5113,14.7452,1.24,348.878,292.724,27.9574,41.8173,37.6938,0.0404,0.0404,24918.0545,24710.3188,12587.4918,6163729.9611,6112344.4584
300620.SZ,20260430,237.96,4.68,9.1873,0.6,335.6202,281.6001,26.895,40.2282,36.2614,0.042,0.042,24918.0545,24710.3188,12587.4918,5929500.2488,5880067.4616
300620.SZ,20260429,235.25,4.7831,9.3896,0.55,331.798,278.3932,26.5887,39.7701,35.8484,0.0425,0.0425,24918.0545,24710.3188,12587.4918,5861972.3211,5813102.4977
300620.SZ,20260428,238.7,4.8709,9.5621,0.53,336.6639,282.4759,26.9786,40.3533,36.3742,0.0419,0.0419,24918.0545,24710.3188,12587.4918,5947939.6092,5898353.0976
300620.SZ,20260427,239.7,6.7493,13.2495,0.7,338.0743,283.6592,27.0916,40.5224,36.5265,0.0417,0.0417,24918.0545,24710.3188,12587.4918,5972857.6637,5923063.4164
