ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601211.SH,20260907,17.48,0.6831,0.8455,1.42,11.0509,9.5052,0.9283,4.8697,3.557,2.4483,2.8467,1758105.7948,1344912.4024,1086594.4485,30731689.384,23509068.752
601211.SH,20260904,17.87,0.5055,0.6257,1.1,11.2975,9.7172,0.949,4.9784,3.6363,2.3948,2.7846,1758105.7948,1344912.4024,1086594.4485,31417350.646,24033584.588
601211.SH,20260903,17.69,0.4438,0.5493,0.86,11.1837,9.6194,0.9395,4.9282,3.5997,2.4192,2.8129,1758105.7948,1344912.4024,1086594.4485,31100891.602,23791500.356
601211.SH,20260902,17.61,0.4336,0.5367,0.73,11.1331,9.5759,0.9352,4.906,3.5834,2.4302,2.8257,1758105.7948,1344912.4024,1086594.4485,30960243.138,23683907.364
601211.SH,20260901,17.94,0.5073,0.6279,0.81,11.3417,9.7553,0.9527,4.9979,3.6506,2.3855,2.7737,1758105.7948,1344912.4024,1086594.4485,31540418.052,24127728.456
601211.SH,20260831,17.94,0.5185,0.6417,0.8,11.3417,9.7553,0.9527,4.9979,3.6506,2.3855,2.7737,1758105.7948,1344912.4024,1086594.4485,31540418.052,24127728.456
601211.SH,20260828,17.92,0.3914,0.4844,0.58,11.3291,9.7444,0.9517,4.9923,3.6465,2.3881,2.7768,1758105.7948,1344912.4024,1086594.4485,31505255.936,24100830.208
601211.SH,20260827,17.91,0.7315,0.9054,1.07,11.3228,9.739,0.9511,4.9895,3.6445,2.3895,2.7784,1758105.7948,1344912.4024,1086594.4485,31487674.878,24087381.084
601211.SH,20260826,17.85,0.817,1.0112,1.14,11.2848,9.7064,0.948,4.9728,3.6323,2.3975,2.7877,1758105.7948,1344912.4024,1086594.4485,31382188.53,24006686.34
601211.SH,20260825,17.31,0.6683,0.8272,0.9,10.9434,9.4127,0.9193,4.8224,3.5224,2.4723,2.8747,1758105.7948,1344912.4024,1086594.4485,30432811.398,23280433.644
