ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002938.SZ,20260605,106.15,1.9887,6.83,,65.8151,66.2657,7.1016,6.2842,6.3004,,,231753.6658,230938.2665,67241.9373,24600651.6247,24514096.989
002938.SZ,20260604,111.0,2.2931,7.8756,0.84,68.8222,69.2934,7.4261,6.5713,6.5883,0.9011,0.9011,231753.6658,230938.2665,67241.9373,25724656.9038,25634147.5815
002938.SZ,20260603,108.3,2.6461,9.088,0.94,67.1481,67.6079,7.2454,6.4115,6.428,0.9236,0.9236,231753.6658,230938.2665,67241.9373,25098922.0061,25010614.262
002938.SZ,20260602,111.89,3.1326,10.7581,1.02,69.3894,69.8645,7.4854,6.6255,6.6426,0.8937,0.8937,231805.1016,230943.3225,67246.9933,25936672.818,25840248.3545
002938.SZ,20260601,103.34,2.555,8.7744,0.94,64.0871,64.5258,6.9134,6.1192,6.135,0.9677,0.9677,231805.1016,230943.3225,67246.9933,23954739.1993,23865682.9472
002938.SZ,20260529,105.01,2.6382,9.0601,1.13,65.1227,65.5686,7.0251,6.2181,6.2341,0.9523,0.9523,231805.1016,230943.3225,67246.9933,24341853.719,24251358.2957
002938.SZ,20260528,106.0,2.6214,9.0024,1.16,65.7367,66.1867,7.0913,6.2767,6.2929,0.9434,0.9434,231805.1016,230943.3225,67246.9933,24571340.7696,24479992.185
002938.SZ,20260527,105.91,3.1411,10.7874,1.61,65.6809,66.1305,7.0853,6.2714,6.2876,0.9442,0.9442,231805.1016,230943.3225,67246.9933,24550478.3105,24459207.286
002938.SZ,20260526,116.0,4.3448,14.9212,3.09,71.9383,72.4308,7.7603,6.8688,6.8866,0.8621,0.8621,231805.1016,230943.3225,67246.9933,26889391.7856,26789425.41
002938.SZ,20260525,114.32,0.9054,3.1852,0.59,70.8964,71.3818,7.6479,6.7693,6.7869,0.8747,0.8747,231805.1016,230943.3225,65647.0035,26499959.2149,26401440.6282
002938.SZ,20260522,103.93,0.6363,2.2383,0.36,64.453,64.8942,6.9528,6.1541,6.17,0.9622,0.9622,231805.1016,230943.3225,65647.0035,24091504.2093,24001939.5074
002938.SZ,20260521,94.48,2.2653,8.2716,1.4,58.5925,58.9936,6.3206,5.5945,5.609,1.0584,1.0584,231805.1016,230943.3225,63247.0035,21900945.9992,21819525.1098
002938.SZ,20260520,90.22,1.5897,5.8047,0.96,55.9506,56.3337,6.0357,5.3423,5.3561,1.1084,1.1084,231805.1016,230943.3225,63247.0035,20913456.2664,20835706.556
002938.SZ,20260519,94.12,1.627,5.941,0.99,58.3692,58.7688,6.2966,5.5732,5.5876,1.0625,1.0625,231805.1016,230943.3225,63247.0035,21817496.1626,21736385.5137
002938.SZ,20260518,89.23,1.6193,5.9129,0.91,55.3366,55.7155,5.9694,5.2837,5.2973,1.1207,1.1207,231805.1016,230943.3225,63247.0035,20683969.2158,20607072.6667
