ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600011.SH,20260907,6.84,0.5199,1.3066,0.93,7.4517,9.1512,1.6646,0.4683,0.479,3.9474,5.848,1569809.3359,1099770.9919,437592.3252,10737495.8856,7522433.5716
600011.SH,20260904,6.86,0.5411,1.3599,0.99,7.4734,9.178,1.6695,0.4697,0.4804,3.9359,5.8309,1569809.3359,1099770.9919,437592.3252,10768892.0724,7544428.9914
600011.SH,20260903,6.87,0.7195,1.8084,1.42,7.4843,9.1914,1.6719,0.4704,0.4811,3.9301,5.8224,1569809.3359,1099770.9919,437592.3252,10784590.1658,7555426.7013
600011.SH,20260902,6.78,0.3821,0.9603,0.72,7.3863,9.071,1.65,0.4642,0.4748,3.9823,5.8997,1569809.3359,1099770.9919,437592.3252,10643307.3252,7456447.3122
600011.SH,20260901,6.8,0.6735,1.6926,1.4,7.4081,9.0977,1.6549,0.4656,0.4762,3.9706,5.8824,1569809.3359,1099770.9919,437592.3252,10674703.512,7478442.732
600011.SH,20260831,6.68,0.4817,1.2106,1.01,7.2773,8.9372,1.6257,0.4573,0.4678,4.0419,5.988,1569809.3359,1099770.9919,437592.3252,10486326.3912,7346470.2132
600011.SH,20260828,6.78,0.4698,1.1808,0.89,7.3863,9.071,1.65,0.4642,0.4748,3.9823,5.8997,1569809.3359,1099770.9919,437592.3252,10643307.3252,7456447.3122
600011.SH,20260827,6.76,0.5278,1.3264,1.0,7.3645,9.0442,1.6451,0.4628,0.4734,3.9941,5.9172,1569809.3359,1099770.9919,437592.3252,10611911.1384,7434451.8924
600011.SH,20260826,6.73,0.5053,1.27,0.74,7.3318,9.0041,1.6378,0.4608,0.4713,4.0119,5.9435,1569809.3359,1099770.9919,437592.3252,10564816.8582,7401458.7627
600011.SH,20260825,6.69,0.4138,1.04,0.59,7.2882,8.9505,1.6281,0.458,0.4685,4.0359,5.9791,1569809.3359,1099770.9919,437592.3252,10502024.4846,7357467.9231
600011.SH,20260824,6.64,0.4774,1.1998,0.66,7.2338,8.8836,1.6159,0.4546,0.465,4.0663,6.0241,1569809.3359,1099770.9919,437592.3252,10423534.0176,7302479.3736
600011.SH,20260821,6.6,0.7051,1.772,0.99,7.1902,8.8301,1.6062,0.4519,0.4622,4.0909,6.0606,1569809.3359,1099770.9919,437592.3252,10360741.644,7258488.534
600011.SH,20260820,6.66,0.5443,1.368,0.71,7.2556,8.9104,1.6208,0.456,0.4664,4.0541,6.006,1569809.3359,1099770.9919,437592.3252,10454930.2044,7324474.7934
600011.SH,20260819,6.68,1.259,3.1642,1.95,7.2773,8.9372,1.6257,0.4573,0.4678,4.0419,5.988,1569809.3359,1099770.9919,437592.3252,10486326.3912,7346470.2132
600011.SH,20260818,6.89,0.524,1.3169,0.74,7.5061,7.7697,1.5439,0.4717,0.4791,3.9187,5.8055,1569809.3359,1099770.9919,437592.3252,10815986.3526,7577422.1211
600011.SH,20260817,6.89,0.5787,1.4544,0.78,7.5061,7.7697,1.5439,0.4717,0.4791,3.9187,5.8055,1569809.3359,1099770.9919,437592.3252,10815986.3526,7577422.1211
600011.SH,20260814,6.84,0.6574,1.6522,0.8,7.4517,7.7133,1.5327,0.4683,0.4757,3.9474,5.848,1569809.3359,1099770.9919,437592.3252,10737495.8856,7522433.5716
600011.SH,20260813,6.92,0.8284,2.082,0.92,7.5388,7.8035,1.5506,0.4738,0.4812,3.9017,5.7803,1569809.3359,1099770.9919,437592.3252,10863080.6328,7610415.2508
600011.SH,20260812,6.95,0.64,1.6085,0.65,7.5715,7.8374,1.5573,0.4758,0.4833,3.8849,5.7554,1569809.3359,1099770.9919,437592.3252,10910174.913,7643408.3805
600011.SH,20260811,6.98,0.857,2.1539,0.83,7.6042,7.8712,1.564,0.4779,0.4854,3.8682,5.7307,1569809.3359,1099770.9919,437592.3252,10957269.1932,7676401.5102
600011.SH,20260810,6.99,0.707,1.7768,0.63,7.6151,7.8825,1.5663,0.4786,0.4861,3.8627,5.7225,1569809.3359,1099770.9919,437592.3252,10972967.2866,7687399.2201
600011.SH,20260807,6.99,1.0556,2.6529,0.97,7.6151,7.8825,1.5663,0.4786,0.4861,3.8627,5.7225,1569809.3359,1099770.9919,437592.3252,10972967.2866,7687399.2201
600011.SH,20260806,7.01,1.2352,3.1044,1.19,7.6369,7.905,1.5708,0.4799,0.4875,3.8516,5.7061,1569809.3359,1099770.9919,437592.3252,11004363.4734,7709394.6399
600011.SH,20260805,7.12,1.0655,2.6779,1.05,7.7567,8.0291,1.5954,0.4875,0.4951,3.7921,5.618,1569809.3359,1099770.9919,437592.3252,11177042.5008,7830369.4488
600011.SH,20260804,7.21,1.1212,2.8179,1.17,7.8547,8.1306,1.6156,0.4936,0.5014,3.7448,5.5479,1569809.3359,1099770.9919,437592.3252,11318325.3414,7929348.8379
600011.SH,20260803,7.29,1.1012,2.7677,1.19,7.9419,8.2208,1.6335,0.4991,0.507,3.7037,5.487,1569809.3359,1099770.9919,437592.3252,11443910.0886,8017330.5171
600011.SH,20260731,7.19,0.909,2.2846,0.86,7.8329,8.108,1.6111,0.4923,0.5,3.7552,5.5633,1569809.3359,1099770.9919,437592.3252,11286929.1546,7907353.4181
600011.SH,20260730,7.17,0.999,2.5108,0.79,7.8112,8.0854,1.6066,0.4909,0.4986,3.7657,5.5788,1569809.3359,1099770.9919,437592.3252,11255532.9678,7885357.9983
600011.SH,20260729,7.2,0.9285,2.3335,0.66,7.8438,8.1193,1.6133,0.4929,0.5007,3.75,5.5556,1569809.3359,1099770.9919,437592.3252,11302627.248,7918351.128
600011.SH,20260728,7.16,0.8548,2.1484,0.51,7.8003,8.0742,1.6044,0.4902,0.4979,3.7709,5.5866,1569809.3359,1099770.9919,437592.3252,11239834.8744,7874360.2884
600011.SH,20260727,7.14,0.9402,2.3629,0.46,7.7785,8.0516,1.5999,0.4888,0.4965,3.7815,5.6022,1569809.3359,1099770.9919,437592.3252,11208438.6876,7852364.8686
600011.SH,20260724,7.09,1.5799,3.9706,0.74,7.724,7.9952,1.5887,0.4854,0.4931,3.8082,5.6417,1569809.3359,1099770.9919,437592.3252,11129948.2206,7797376.3191
600011.SH,20260723,7.43,1.998,5.0215,1.03,8.0944,8.3786,1.6649,0.5087,0.5167,3.6339,5.3836,1569809.3359,1099770.9919,437592.3252,11663683.3962,8171298.4557
600011.SH,20260722,7.29,1.6579,4.1667,0.93,7.9419,8.2208,1.6335,0.4991,0.507,3.7037,5.487,1569809.3359,1099770.9919,437592.3252,11443910.0886,8017330.5171
600011.SH,20260721,7.23,2.2812,5.7332,1.51,7.8765,8.1531,1.6201,0.495,0.5028,3.7344,5.5325,1569809.3359,1099770.9919,437592.3252,11349721.5282,7951344.2577
600011.SH,20260720,7.43,2.7467,6.9031,2.45,8.0944,8.3786,1.6649,0.5087,0.5167,3.6339,5.3836,1569809.3359,1099770.9919,437592.3252,11663683.3962,8171298.4557
600011.SH,20260717,6.92,1.9475,4.8946,1.99,7.5388,7.8035,1.5506,0.4738,0.4812,3.9017,5.7803,1569809.3359,1099770.9919,437592.3252,10863080.6328,7610415.2508
600011.SH,20260716,6.75,1.0248,2.5755,1.04,7.3536,7.6118,1.5125,0.4621,0.4694,4.0,5.9259,1569809.3359,1099770.9919,437592.3252,10596213.045,7423454.1825
600011.SH,20260715,6.9,0.9162,2.3026,0.94,7.517,7.781,1.5461,0.4724,0.4798,3.913,5.7971,1569809.3359,1099770.9919,437592.3252,10831684.446,7588419.831
600011.SH,20260714,6.91,0.9001,2.2622,0.89,7.5279,7.7922,1.5484,0.4731,0.4805,3.9074,5.7887,1569809.3359,1099770.9919,437592.3252,10847382.5394,7599417.5409
600011.SH,20260713,6.76,0.814,2.0457,0.77,7.3645,7.6231,1.5147,0.4628,0.4701,3.9941,5.9172,1569809.3359,1099770.9919,437592.3252,10611911.1384,7434451.8924
600011.SH,20260710,6.84,1.2489,3.1389,1.14,7.4517,7.7133,1.5327,0.4683,0.4757,3.9474,5.848,1569809.3359,1099770.9919,437592.3252,10737495.8856,7522433.5716
600011.SH,20260709,6.7,1.0595,2.6629,0.78,7.2991,7.5554,1.5013,0.4587,0.4659,4.0299,5.9701,1569809.3359,1099770.9919,437592.3252,10517722.578,7368465.633
600011.SH,20260708,6.76,0.8323,2.0917,0.55,7.3645,7.6231,1.5147,0.4628,0.4701,3.9941,5.9172,1569809.3359,1099770.9919,437592.3252,10611911.1384,7434451.8924
600011.SH,20260707,6.8,1.1133,2.7981,0.71,7.4081,7.6682,1.5237,0.4656,0.4729,3.9706,5.8824,1569809.3359,1099770.9919,437592.3252,10674703.512,7478442.732
600011.SH,20260706,7.01,1.0195,2.5622,0.61,7.6369,7.905,1.5708,0.4799,0.4875,3.8516,5.7061,1569809.3359,1099770.9919,437592.3252,11004363.4734,7709394.6399
600011.SH,20260703,7.1,1.4342,3.6046,0.87,7.7349,8.0065,1.5909,0.4861,0.4937,3.8028,5.6338,1569809.3359,1099770.9919,437592.3252,11145646.314,7808374.029
600011.SH,20260702,7.61,2.3993,6.0299,1.63,8.2905,8.5816,1.7052,0.521,0.5292,3.548,3.548,1569809.3359,1099770.9919,437592.3252,11946249.0774,8369257.2339
600011.SH,20260701,7.59,1.6481,4.142,1.11,8.2687,8.5591,1.7007,0.5196,0.5278,3.5573,3.5573,1569809.3359,1099770.9919,437592.3252,11914852.8906,8347261.8141
600011.SH,20260630,7.59,1.3788,3.4652,0.88,8.2687,8.5591,1.7007,0.5196,0.5278,3.5573,3.5573,1569809.3359,1099770.9919,437592.3252,11914852.8906,8347261.8141
600011.SH,20260629,7.48,1.4964,3.7609,0.93,8.1489,8.435,1.6761,0.5121,0.5202,3.6096,3.6096,1569809.3359,1099770.9919,437592.3252,11742173.8632,8226287.0052
600011.SH,20260626,7.31,1.3546,3.4043,0.77,7.9637,8.2433,1.638,0.5005,0.5084,3.6936,3.6936,1569809.3359,1099770.9919,437592.3252,11475306.2754,8039325.9369
600011.SH,20260625,7.4,1.4658,3.6838,0.82,8.0617,8.3448,1.6581,0.5066,0.5146,3.6486,3.6486,1569809.3359,1099770.9919,437592.3252,11616589.116,8138305.326
600011.SH,20260624,7.44,1.7454,4.3865,0.96,8.1053,8.3899,1.6671,0.5094,0.5174,3.629,3.629,1569809.3359,1099770.9919,437592.3252,11679381.4896,8182296.1656
600011.SH,20260623,7.78,1.786,4.4886,0.98,8.4757,8.7733,1.7433,0.5327,0.541,3.4704,3.4704,1569809.3359,1099770.9919,437592.3252,12213116.6652,8556218.3022
600011.SH,20260622,7.72,1.693,4.2549,0.92,8.4103,8.7057,1.7299,0.5285,0.5369,3.4974,3.4974,1569809.3359,1099770.9919,437592.3252,12118928.1048,8490232.0428
600011.SH,20260618,7.64,2.1328,5.3602,1.24,8.3232,8.6155,1.7119,0.5231,0.5313,3.534,3.534,1569809.3359,1099770.9919,437592.3252,11993343.3576,8402250.3636
600011.SH,20260617,7.92,1.595,4.0087,0.9,8.6282,8.9312,1.7747,0.5422,0.5508,3.4091,3.4091,1569809.3359,1099770.9919,437592.3252,12432889.9728,8710186.2408
600011.SH,20260616,7.88,1.8497,4.6488,1.03,8.5846,8.8861,1.7657,0.5395,0.548,3.4264,3.4264,1569809.3359,1099770.9919,437592.3252,12370097.5992,8666195.4012
600011.SH,20260615,8.06,1.8045,4.5352,0.94,8.7807,9.0891,1.806,0.5518,0.5605,3.3499,3.3499,1569809.3359,1099770.9919,437592.3252,12652663.2804,8864154.1794
600011.SH,20260612,8.05,1.7757,4.4627,0.81,8.7699,9.0778,1.8038,0.5511,0.5598,3.354,3.354,1569809.3359,1099770.9919,437592.3252,12636965.187,8853156.4695
600011.SH,20260611,8.17,1.5508,3.8976,0.63,8.9006,9.2131,1.8307,0.5594,0.5682,3.3048,3.3048,1569809.3359,1099770.9919,437592.3252,12825342.2743,8985129.0038
600011.SH,20260610,8.16,1.8917,4.7543,0.61,8.8897,9.2018,1.8284,0.5587,0.5675,3.3088,3.3088,1569809.3359,1099770.9919,437592.3252,12809644.1809,8974131.2939
