ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000333.SZ,20260907,86.27,0.3325,0.4854,1.27,14.9762,14.8303,3.1076,1.4419,1.4142,4.6331,4.8777,762879.8092,688485.4605,471595.6968,65813641.1397,59395640.6773
000333.SZ,20260904,87.57,0.2608,0.3807,1.0,15.2019,15.0538,3.1544,1.4636,1.4355,4.5644,4.8053,762879.8092,688485.4605,471591.1097,66805384.8916,60290671.776
000333.SZ,20260903,87.25,0.2158,0.3151,0.77,15.1464,14.9988,3.1429,1.4582,1.4303,4.5811,4.823,762879.8092,688485.4605,471591.1097,66561263.3527,60070356.4286
000333.SZ,20260902,86.98,0.1789,0.2613,0.61,15.0995,14.9524,3.1332,1.4537,1.4259,4.5954,4.8379,762879.8092,688485.4605,471567.5892,66355285.8042,59884465.3543
000333.SZ,20260901,87.49,0.2676,0.3907,0.86,15.188,15.04,3.1516,1.4622,1.4342,4.5687,4.8099,762879.8092,688485.4605,471567.5892,66744354.5069,60235592.9391
000333.SZ,20260831,87.73,0.3891,0.5681,1.23,15.2297,15.0813,3.1602,1.4663,1.4382,4.5562,4.7967,762879.8092,688485.4605,471567.5892,66927445.6611,60400829.4497
000333.SZ,20260828,86.23,0.2465,0.3591,0.77,14.9391,14.8539,2.826,1.4383,1.4281,4.6355,4.8802,761343.8907,686949.542,471567.5892,65650683.6347,59235658.8342
000333.SZ,20260827,86.18,0.3191,0.4649,0.96,14.9305,14.8452,2.8244,1.4374,1.4273,4.6382,4.883,761343.8907,686949.542,471567.5892,65612616.4402,59201311.3572
000333.SZ,20260826,86.39,0.2422,0.3528,0.64,14.9669,14.8814,2.8313,1.441,1.4307,4.6269,4.8711,761343.8907,686949.542,471567.5892,65772498.6571,59345570.7606
000333.SZ,20260825,86.69,0.3684,0.5366,0.99,15.0188,14.9331,2.8411,1.446,1.4357,4.6109,4.8543,761343.8907,686949.542,471567.5892,66000901.8241,59551655.6226
000333.SZ,20260824,85.99,0.4028,0.5867,1.16,14.8976,14.8125,2.8182,1.4343,1.4241,4.6484,4.8938,761343.8907,686949.542,471567.5892,65467961.1011,59070790.9446
000333.SZ,20260821,84.3,0.2623,0.3822,0.73,14.6048,14.5214,2.7628,1.4061,1.3961,4.7416,4.9919,761343.8907,686949.542,471567.5892,64181289.927,57909846.222
000333.SZ,20260820,85.38,0.3834,0.5585,1.12,14.7919,14.7074,2.7982,1.4241,1.414,4.6816,4.9288,761343.8907,686949.542,471567.5892,65003541.3282,58651751.7252
000333.SZ,20260819,84.72,0.4863,0.7084,1.58,14.6775,14.5937,2.7765,1.4131,1.4031,4.7181,4.9672,761343.8907,686949.542,471564.9192,64501054.3608,58198365.0288
000333.SZ,20260818,83.58,0.3305,0.4815,1.11,14.48,14.3974,2.7392,1.3941,1.3842,4.7825,5.0349,761343.8907,686949.542,471557.7792,63633122.3262,57415242.5532
000333.SZ,20260817,82.61,0.2743,0.3996,0.82,14.312,14.2303,2.7074,1.3779,1.3681,4.8387,5.0941,761343.8907,686949.542,471552.4362,62894618.7529,56748901.4994
000333.SZ,20260814,83.03,0.326,0.4749,0.84,14.3848,14.3026,2.7211,1.3849,1.3751,4.8142,5.0684,761343.8907,686949.542,471547.2962,63214383.1867,57037420.3062
000333.SZ,20260813,84.19,0.2908,0.4236,0.75,14.5857,14.5024,2.7592,1.4043,1.3943,4.7479,4.9986,761343.8907,686949.542,471540.2662,64097542.0991,57834281.7726
000333.SZ,20260812,84.34,0.3192,0.465,0.78,14.6117,14.5283,2.7641,1.4068,1.3968,4.7395,4.9897,761343.8907,686949.542,471536.5312,64211743.6826,57937324.2036
000333.SZ,20260811,85.62,0.284,0.4137,0.61,14.8335,14.7488,2.806,1.4281,1.418,4.6687,4.9152,761343.8907,686949.542,471529.2312,65186263.8618,58816619.6148
000333.SZ,20260810,85.3,0.4533,0.6605,0.96,14.778,14.6937,2.7955,1.4228,1.4127,4.6863,4.9336,761343.8907,686949.542,471512.7712,64942633.817,58596795.762
000333.SZ,20260807,83.5,0.5825,0.8487,1.18,14.4662,14.3836,2.7366,1.3927,1.3829,4.7874,5.0401,761343.8907,686949.542,471509.2212,63572214.815,57360286.59
000333.SZ,20260806,85.32,0.3038,0.4426,0.54,14.7815,14.6971,2.7962,1.4231,1.413,4.6853,4.9326,761343.8907,686949.542,471496.4004,64957860.6948,58610534.7528
