ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002236.SZ,20260605,16.92,1.5237,1.9972,,14.3383,14.1748,1.4985,1.6894,1.6567,,,326926.2074,239112.6965,182424.0617,5531591.4292,4045786.8248
002236.SZ,20260604,16.69,1.0977,1.4388,0.63,14.1434,13.9822,1.4781,1.6664,1.6341,3.8547,3.3056,326926.2074,239112.6965,182424.0617,5456398.4015,3990790.9046
002236.SZ,20260603,17.0,1.534,2.0107,0.84,14.4061,14.2419,1.5056,1.6973,1.6645,3.7844,3.2453,326926.2074,239112.6965,182424.0617,5557745.5258,4064915.8405
002236.SZ,20260602,16.9,1.3409,1.7575,0.73,14.3213,14.1581,1.4967,1.6874,1.6547,3.8068,3.2645,326926.2074,239112.6965,182424.0617,5525052.9051,4041004.5709
002236.SZ,20260601,16.85,1.4464,1.8958,0.78,14.2789,14.1162,1.4923,1.6824,1.6498,3.8181,3.2742,326926.2074,239112.6965,182424.0617,5508706.5947,4029048.936
002236.SZ,20260529,16.69,1.9808,2.5963,1.14,14.1434,13.9822,1.4781,1.6664,1.6341,3.8547,3.3056,326926.2074,239112.6965,182424.0617,5456398.4015,3990790.9046
002236.SZ,20260528,17.31,2.3975,3.1425,1.48,14.6688,14.5016,1.5331,1.7283,1.6948,3.7166,3.1872,326926.2074,239112.6965,182424.0617,5659092.6501,4139040.7764
002236.SZ,20260527,17.71,1.9266,2.5252,1.23,15.0077,14.8367,1.5685,1.7682,1.734,3.6327,3.1152,326926.2074,239112.6965,182424.0617,5789863.1331,4234685.855
002236.SZ,20260526,17.79,1.4816,1.942,0.92,15.0755,14.9037,1.5756,1.7762,1.7418,3.6163,3.1012,326926.2074,239112.6965,182424.0617,5816017.2296,4253814.8707
002236.SZ,20260525,18.11,1.4737,1.9316,0.92,15.3467,15.1718,1.5533,1.8082,1.7732,3.5524,1.0157,326926.2074,239112.6965,182424.0617,5920633.616,4330330.9336
002236.SZ,20260522,17.86,1.3872,1.8183,0.82,15.1348,14.9623,1.5319,1.7832,1.7487,3.6021,1.0299,326926.2074,239112.6965,182424.0617,5838902.0642,4270552.7595
