ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601919.SH,20260907,16.0,0.6795,1.6657,0.84,7.914,9.132,1.045,1.1129,1.0988,9.9797,6.2649,1526812.2965,1255653.6965,512221.7068,24428996.744,20090459.144
601919.SH,20260904,16.06,1.0053,2.4643,1.32,7.9437,9.1662,1.049,1.1171,1.1029,9.9425,6.2415,1526812.2965,1255653.6965,512221.7068,24520605.4818,20165798.3658
601919.SH,20260903,16.57,0.5742,1.4076,0.76,8.1959,9.4573,1.0823,1.1526,1.1379,9.6364,6.0494,1526812.2965,1255653.6965,512221.7068,25299279.753,20806181.751
601919.SH,20260902,16.45,0.8957,2.1957,1.19,8.1366,9.3888,1.0744,1.1442,1.1297,9.7067,6.0935,1526812.2965,1255653.6965,512221.7068,25116062.2774,20655503.3074
601919.SH,20260901,16.98,0.6894,1.6901,0.83,8.3987,9.6913,1.109,1.1811,1.1661,9.4038,5.9033,1526812.2965,1255653.6965,512221.7068,25925272.7946,21320999.7666
601919.SH,20260831,17.0,0.8592,2.1062,0.96,8.4086,9.7028,1.1104,1.1825,1.1675,9.3927,5.8964,1526812.2965,1255653.6965,512221.7068,25955809.0405,21346112.8405
601919.SH,20260828,16.88,0.7787,1.9089,0.85,8.3493,10.2882,1.0935,1.1741,1.2081,9.4595,5.9383,1526812.2965,1255653.6965,512221.7068,25772591.5649,21195434.3969
601919.SH,20260827,17.11,0.5501,1.3485,0.57,8.463,10.4284,1.1084,1.1901,1.2245,9.3323,5.8584,1526812.2965,1255653.6965,512221.7068,26123758.3931,21484234.7471
601919.SH,20260826,16.99,0.8736,2.1415,0.88,8.4037,10.3553,1.1006,1.1818,1.2159,9.3982,5.8998,1526812.2965,1255653.6965,512221.7068,25940540.9175,21333556.3035
601919.SH,20260825,17.07,1.0686,2.6197,1.1,8.4432,10.404,1.1058,1.1873,1.2216,9.3542,5.8722,1526812.2965,1255653.6965,512221.7068,26062685.9013,21434008.5993
601919.SH,20260824,17.42,1.2101,2.9664,1.33,8.6163,10.6174,1.1285,1.2117,1.2467,9.1662,5.7542,1526812.2965,1255653.6965,512221.7068,26597070.205,21873487.393
601919.SH,20260821,17.01,0.8935,2.1902,1.1,8.4136,10.3675,1.1019,1.1832,1.2174,9.3872,5.8929,1526812.2965,1255653.6965,512221.7068,25971077.1635,21358669.3775
601919.SH,20260820,16.64,0.8176,2.0043,1.06,8.2305,10.142,1.0779,1.1574,1.1909,9.5959,6.0239,1526812.2965,1255653.6965,512221.7068,25406156.6138,20894077.5098
601919.SH,20260819,16.55,0.9994,2.4498,1.51,8.186,10.0871,1.0721,1.1512,1.1844,9.6481,6.0567,1526812.2965,1255653.6965,512221.7068,25268743.5071,20781068.6771
601919.SH,20260818,16.31,0.9196,2.2542,1.6,8.0673,9.9408,1.0566,1.1345,1.1673,9.7901,6.1458,1526812.2965,1255653.6965,512221.7068,24902308.5559,20479711.7899
601919.SH,20260817,15.97,0.9038,2.2156,1.82,7.8991,9.7336,1.0345,1.1108,1.1429,9.9985,6.2766,1526812.2965,1255653.6965,512221.7068,24383192.3751,20052789.5331
601919.SH,20260814,15.39,0.4115,1.0086,0.79,7.6123,9.3801,0.997,1.0705,1.1014,10.3753,6.5132,1526812.2965,1255653.6965,512221.7068,23497641.2431,19324510.3891
601919.SH,20260813,15.25,0.6142,1.5055,1.22,7.543,9.2948,0.9879,1.0608,1.0914,10.4705,6.573,1526812.2965,1255653.6965,512221.7068,23283887.5216,19148718.8716
601919.SH,20260812,15.42,0.4609,1.1299,0.82,7.6271,9.3984,0.9989,1.0726,1.1036,10.3551,6.5005,1526812.2965,1255653.6965,512221.7068,23543445.612,19362180.0
