ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002466.SZ,20260907,45.26,1.6752,2.4951,0.54,167.5981,16.7816,1.6046,7.494,4.3667,,,171310.5208,147586.1414,99086.5105,7753514.5878,6679748.6964
002466.SZ,20260904,45.35,2.999,4.4669,0.8,167.9314,16.815,1.6078,7.5089,4.3754,,,171310.5208,147586.1414,99086.5105,7768932.5355,6693031.449
002466.SZ,20260903,46.92,2.3124,3.4443,0.62,173.7451,17.3971,1.6635,7.7688,4.5269,,,171310.5208,147586.1414,99086.5105,8037890.0676,6924741.6888
002466.SZ,20260902,47.08,2.9987,4.4665,0.81,174.3376,17.4565,1.6692,7.7953,4.5423,,,171310.5208,147586.1414,99086.5105,8065299.7524,6948355.4712
002466.SZ,20260901,49.22,3.2846,4.8923,0.87,182.262,18.2499,1.745,8.1496,4.7488,,,171310.5208,147586.1414,99086.5105,8431904.2866,7264189.8108
002466.SZ,20260831,49.9,3.9413,5.8705,0.98,184.7801,18.5021,1.7692,8.2622,4.8144,,,171310.5208,147586.1414,99086.5105,8548395.447,7364548.386
002466.SZ,20260828,50.1,6.1001,9.086,1.65,185.5207,18.5762,1.7762,8.2953,4.8337,,,171310.5208,147586.1414,99086.5105,8582657.553,7394065.614
002466.SZ,20260827,48.23,2.299,3.4244,0.64,178.596,36.9781,1.7825,7.9857,6.4098,,,171310.5208,147586.1414,99086.5105,8262306.8619,7118079.5322
002466.SZ,20260826,47.56,2.8366,4.225,0.81,176.115,36.4644,1.7578,7.8748,6.3207,,,171310.5208,147586.1414,99086.5105,8147528.8068,7019196.8184
002466.SZ,20260825,47.01,3.725,5.5483,1.14,174.0784,36.0427,1.7374,7.7837,6.2476,,,171310.5208,147586.1414,99086.5105,8053308.0153,6938024.4414
002466.SZ,20260824,49.1,5.1451,7.6635,1.86,181.8176,37.6451,1.8147,8.1298,6.5254,,,171310.5208,147586.1414,99086.5105,8411347.023,7246479.474
002466.SZ,20260821,48.38,4.4787,6.6709,1.76,179.1515,37.0931,1.7881,8.0105,6.4297,,,171310.5208,147586.1414,99086.5105,8288003.4414,7140217.4532
002466.SZ,20260820,46.03,1.7551,2.6143,0.62,170.4607,35.2937,1.7013,7.6219,6.1178,,,171321.8321,147572.3995,99072.7686,7885943.9316,6792757.549
002466.SZ,20260819,46.13,2.4236,3.61,0.81,170.831,35.3703,1.705,7.6385,6.1311,,,171321.8321,147572.3995,99072.7686,7903076.1148,6807514.7889
002466.SZ,20260818,47.93,2.5881,3.8551,0.85,177.4968,36.7505,1.7715,7.9366,6.3703,,,171321.8321,147572.3995,99072.7686,8211455.4126,7073145.108
002466.SZ,20260817,48.82,2.6104,3.8882,0.77,180.7927,37.4329,1.8044,8.0839,6.4886,,,171321.8321,147572.3995,99072.7686,8363931.8431,7204484.5436
002466.SZ,20260814,48.73,3.3423,4.9785,0.98,180.4594,37.3639,1.8011,8.069,6.4766,,,171321.8321,147572.3995,99072.7686,8348512.8782,7191203.0276
002466.SZ,20260813,47.76,3.2322,4.8144,0.95,176.8673,36.6202,1.7653,7.9084,6.3477,,,171321.8321,147572.3995,99072.7686,8182330.7011,7048057.8001
002466.SZ,20260812,48.53,3.2449,4.8334,0.95,179.7188,37.2106,1.7937,8.0359,6.45,,,171321.8321,147572.3995,99072.7686,8314248.5118,7161688.5477
002466.SZ,20260811,48.09,2.7409,4.0826,0.81,178.0894,36.8732,1.7775,7.9631,6.3916,,,171321.8321,147572.3995,99072.7686,8238866.9057,7096756.692
