ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601628.SH,20260907,38.45,0.2123,2.9475,1.14,7.0534,4.3886,1.6362,1.7652,1.3405,1.7893,2.2263,2826470.5,2082353.0,150000.0,108677790.725,80066472.85
601628.SH,20260904,39.17,0.1513,2.1009,0.8,7.1855,4.4708,1.6669,1.7982,1.3656,1.7564,2.1853,2826470.5,2082353.0,150000.0,110712849.485,81565767.01
601628.SH,20260903,39.27,0.2371,3.2909,1.36,7.2039,4.4822,1.6711,1.8028,1.369,1.752,2.1798,2826470.5,2082353.0,150000.0,110995496.535,81774002.31
601628.SH,20260902,38.15,0.1594,2.2129,0.88,6.9984,4.3544,1.6234,1.7514,1.33,1.8034,2.2438,2826470.5,2082353.0,150000.0,107829849.575,79441766.95
601628.SH,20260901,39.07,0.2444,3.393,1.53,7.1672,4.4594,1.6626,1.7936,1.3621,1.7609,2.1909,2826470.5,2082353.0,150000.0,110430202.435,81357531.71
601628.SH,20260831,38.5,0.1356,1.8821,0.78,7.0626,4.3943,1.6383,1.7675,1.3422,1.787,2.2234,2826470.5,2082353.0,150000.0,108819114.25,80170590.5
601628.SH,20260828,38.27,0.1702,2.3631,0.99,7.0204,4.3681,1.6286,1.7569,1.3342,1.7978,2.2367,2826470.5,2082353.0,150000.0,108169026.035,79691649.31
601628.SH,20260827,38.61,0.1592,2.2096,1.0,7.0828,7.5376,1.8241,1.7725,1.8225,1.7819,2.217,2826470.5,2082353.0,150000.0,109130026.005,80399649.33
601628.SH,20260826,38.58,0.1958,2.7184,1.36,7.0773,7.5317,1.8227,1.7711,1.8211,1.7833,2.2188,2826470.5,2082353.0,150000.0,109045231.89,80337178.74
601628.SH,20260825,37.6,0.1389,1.9276,0.98,6.8975,7.3404,1.7764,1.7262,1.7748,1.8298,2.2766,2826470.5,2082353.0,150000.0,106275290.8,78296472.8
601628.SH,20260824,37.64,0.2057,2.8554,1.63,6.9048,7.3482,1.7783,1.728,1.7767,1.8278,2.2742,2826470.5,2082353.0,150000.0,106388349.62,78379766.92
601628.SH,20260821,37.03,0.1561,2.1671,1.3,6.7929,7.2291,1.7495,1.7,1.7479,1.858,2.3116,2826470.5,2082353.0,150000.0,104664202.615,77109531.59
601628.SH,20260820,36.89,0.0976,1.3543,0.76,6.7673,7.2018,1.7429,1.6936,1.7413,1.865,2.3204,2826470.5,2082353.0,150000.0,104268496.745,76818002.17
601628.SH,20260819,36.84,0.1195,1.6592,0.93,6.7581,7.192,1.7405,1.6913,1.739,1.8675,2.3236,2826470.5,2082353.0,150000.0,104127173.22,76713884.52
601628.SH,20260818,36.95,0.1274,1.7686,0.95,6.7783,7.2135,1.7457,1.6963,1.7441,1.862,2.3166,2826470.5,2082353.0,150000.0,104438084.975,76942943.35
601628.SH,20260817,37.6,0.1319,1.8316,0.92,6.8975,7.3404,1.7764,1.7262,1.7748,1.8298,2.2766,2826470.5,2082353.0,150000.0,106275290.8,78296472.8
601628.SH,20260814,36.84,0.1234,1.7133,0.81,6.7581,7.192,1.7405,1.6913,1.739,1.8675,2.3236,2826470.5,2082353.0,150000.0,104127173.22,76713884.52
601628.SH,20260813,37.46,0.1355,1.8804,0.89,6.8718,7.3131,1.7698,1.7197,1.7682,1.8366,2.2851,2826470.5,2082353.0,150000.0,105879584.93,78004943.38
601628.SH,20260812,37.33,0.1259,1.7479,0.72,6.848,7.2877,1.7637,1.7138,1.7621,1.843,2.2931,2826470.5,2082353.0,150000.0,105512143.765,77734237.49
601628.SH,20260811,37.15,0.156,2.1662,0.84,6.8149,7.2526,1.7551,1.7055,1.7536,1.852,2.3042,2826470.5,2082353.0,150000.0,105003379.075,77359413.95
601628.SH,20260810,37.7,0.1784,2.4771,0.89,6.9158,7.3599,1.7811,1.7307,1.7795,1.8249,2.2706,2826470.5,2082353.0,150000.0,106557937.85,78504708.1
601628.SH,20260807,38.57,0.1632,2.2657,0.82,7.0754,7.5298,1.8222,1.7707,1.8206,1.7838,2.2193,2826470.5,2082353.0,150000.0,109016967.185,80316355.21
601628.SH,20260806,38.15,0.1379,1.9146,0.66,6.9984,7.4478,1.8024,1.7514,1.8008,1.8034,2.2438,2826470.5,2082353.0,150000.0,107829849.575,79441766.95
601628.SH,20260805,38.05,0.2329,3.2337,1.17,6.98,7.4283,1.7977,1.7468,1.7961,1.8081,2.2497,2826470.5,2082353.0,150000.0,107547202.525,79233531.65
601628.SH,20260804,37.66,0.2193,3.0449,1.19,6.9085,7.3521,1.7792,1.7289,1.7777,1.8269,2.273,2826470.5,2082353.0,150000.0,106444879.03,78421413.98
601628.SH,20260803,38.51,0.2441,3.3893,1.47,7.0644,7.5181,1.8194,1.7679,1.8178,1.7865,2.2228,2826470.5,2082353.0,150000.0,108847378.955,80191414.03
601628.SH,20260731,39.52,0.1597,2.2167,0.91,7.2497,7.7152,1.8671,1.8143,1.8655,1.7409,2.166,2826470.5,2082353.0,150000.0,111702114.16,82294590.56
601628.SH,20260730,39.74,0.1873,2.5999,1.06,7.2901,7.7582,1.8775,1.8244,1.8758,1.7313,2.154,2826470.5,2082353.0,150000.0,112323937.67,82752708.22
601628.SH,20260729,39.38,0.1832,2.5426,1.0,7.224,7.6879,1.8605,1.8079,1.8588,1.7471,2.1737,2826470.5,2082353.0,150000.0,111306408.29,82003061.14
601628.SH,20260728,40.2,0.1445,2.0056,0.68,7.3745,7.848,1.8992,1.8455,1.8976,1.7114,2.1294,2826470.5,2082353.0,150000.0,113624114.1,83710590.6
601628.SH,20260727,39.73,0.1564,2.1716,0.68,7.2882,7.7562,1.877,1.8239,1.8754,1.7317,2.1545,2826470.5,2082353.0,150000.0,112295672.965,82731884.69
601628.SH,20260724,40.31,0.2028,2.8154,0.84,7.3946,7.8695,1.9044,1.8506,1.9027,1.7068,2.1235,2826470.5,2082353.0,150000.0,113935025.855,83939649.43
601628.SH,20260723,41.73,0.2005,2.783,0.81,7.6551,8.1467,1.9715,1.9158,1.9698,1.6487,2.0513,2826470.5,2082353.0,150000.0,117948613.965,86896590.69
601628.SH,20260722,41.0,0.2107,2.9246,0.74,7.5212,8.0042,1.937,1.8822,1.9353,1.678,2.0878,2826470.5,2082353.0,150000.0,115885290.5,85376473.0
601628.SH,20260721,40.17,0.2851,3.9577,1.01,7.369,7.8421,1.8978,1.8441,1.8961,1.7127,2.1309,2826470.5,2082353.0,150000.0,113539319.985,83648120.01
601628.SH,20260720,40.6,0.2449,3.3999,0.89,7.4478,7.9261,1.9181,1.8639,1.9164,1.6946,2.1084,2826470.5,2082353.0,150000.0,114754702.3,84543531.8
601628.SH,20260717,39.05,0.2722,3.7785,1.07,7.1635,7.6235,1.8449,1.7927,1.8433,1.7618,2.1921,2826470.5,2082353.0,150000.0,110373673.025,81315884.65
601628.SH,20260716,38.92,0.2193,3.0443,0.93,7.1396,7.5981,1.8388,1.7867,1.8371,1.7677,2.1994,2826470.5,2082353.0,150000.0,110006231.86,81045178.76
601628.SH,20260715,40.42,0.4069,5.6486,2.31,7.4148,7.8909,1.9096,1.8556,1.9079,1.7021,2.1178,2826470.5,2082353.0,150000.0,114245937.61,84168708.26
601628.SH,20260714,38.72,0.2685,3.7277,1.75,7.103,7.5591,1.8293,1.7776,1.8277,1.7769,2.2107,2826470.5,2082353.0,150000.0,109440937.76,80628708.16
601628.SH,20260713,37.73,0.2015,2.7973,1.32,6.9213,7.3658,1.7825,1.7321,1.781,1.8235,2.2688,2826470.5,2082353.0,150000.0,106642731.965,78567178.69
601628.SH,20260710,37.42,0.1784,2.4768,1.17,6.8645,7.3053,1.7679,1.7179,1.7663,1.8386,2.2875,2826470.5,2082353.0,150000.0,105766526.11,77921649.26
601628.SH,20260709,37.2,0.1185,1.645,0.64,6.8241,7.2623,1.7575,1.7078,1.7559,1.8495,2.3011,2826470.5,2082353.0,150000.0,105144702.6,77463531.6
601628.SH,20260708,37.51,0.1123,1.5597,0.46,6.881,7.3228,1.7722,1.722,1.7706,1.8342,1.8342,2826470.5,2082353.0,150000.0,106020908.455,78109061.03
601628.SH,20260707,37.57,0.1586,2.2024,0.65,6.892,7.3346,1.775,1.7248,1.7734,1.8312,1.8312,2826470.5,2082353.0,150000.0,106190496.685,78234002.21
601628.SH,20260706,38.78,0.1966,2.7293,0.81,7.114,7.5708,1.8322,1.7803,1.8305,1.7741,1.7741,2826470.5,2082353.0,150000.0,109610525.99,80753649.34
601628.SH,20260703,38.66,0.1778,2.4683,0.72,7.092,7.5474,1.8265,1.7748,1.8249,1.7796,1.7796,2826470.5,2082353.0,150000.0,109271349.53,80503766.98
601628.SH,20260702,38.51,0.2802,3.8904,1.14,7.0644,7.5181,1.8194,1.7679,1.8178,1.7865,1.7865,2826470.5,2082353.0,150000.0,108847378.955,80191414.03
601628.SH,20260701,38.78,0.395,5.4829,1.93,7.114,7.5708,1.8322,1.7803,1.8305,1.7741,1.7741,2826470.5,2082353.0,150000.0,109610525.99,80753649.34
601628.SH,20260630,35.35,0.1729,2.3999,0.78,6.4848,6.9012,1.6701,1.6229,1.6686,1.9463,1.9463,2826470.5,2082353.0,150000.0,99915732.175,73611178.55
