ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
301018.SZ,20260605,97.47,4.5069,7.5349,,168.2889,191.0533,13.487,8.667,8.6904,,,37428.1339,28282.2899,16916.6672,3648120.2112,2756674.7966
301018.SZ,20260604,102.99,4.8554,8.1176,1.22,177.8196,201.8732,14.2508,9.1579,9.1826,0.1104,0.1734,37428.1339,28282.2899,16916.6672,3854723.5104,2912793.0368
301018.SZ,20260603,97.41,4.5865,7.668,1.27,168.1854,190.9357,13.4787,8.6617,8.685,0.1168,0.1833,37428.1339,28282.2899,16916.6672,3645874.5232,2754977.8592
301018.SZ,20260602,98.9,4.8635,8.131,1.42,170.7579,193.8563,13.6849,8.7942,8.8179,0.115,0.1806,37428.1339,28282.2899,16916.6672,3701642.4427,2797118.4711
301018.SZ,20260601,132.93,5.3583,8.9583,1.07,163.938,186.1138,12.8215,8.4429,8.4657,0.1198,,26734.3814,20201.6357,12083.3338,3553801.3195,2685403.4336
301018.SZ,20260529,143.3,5.0242,8.3998,0.97,176.7269,200.6327,13.8218,9.1016,9.1261,0.1111,0.1111,26734.3814,20201.6357,12083.3338,3831036.8546,2894894.3958
301018.SZ,20260528,154.85,4.2251,7.0638,0.74,190.9712,216.8037,14.9358,9.8352,9.8617,0.1028,0.1028,26734.3814,20201.6357,12083.3338,4139818.9598,3128223.2881
301018.SZ,20260527,152.03,3.8501,6.4369,0.6,187.4934,212.8555,14.6638,9.6561,9.6821,0.1047,0.1047,26734.3814,20201.6357,12083.3338,4064428.0042,3071254.6755
301018.SZ,20260526,156.61,5.5926,9.35,0.86,193.1417,219.2679,15.1055,9.947,9.9738,0.1017,0.1017,26734.3814,20201.6357,12083.3338,4186871.4711,3163778.167
301018.SZ,20260525,167.29,6.3518,10.7267,0.95,206.313,234.2208,16.1357,10.6253,10.654,0.0952,0.0952,26734.3814,19904.8164,11786.5145,4472394.6644,3329876.7356
301018.SZ,20260522,168.18,6.176,10.4299,0.89,207.4106,235.4669,16.2215,10.6818,10.7106,0.0947,0.0947,26734.3814,19904.8164,11786.5145,4496188.2639,3347592.0222
301018.SZ,20260521,154.5,6.7087,11.3295,0.97,190.5395,216.3137,14.902,9.8129,9.8394,0.1031,0.1031,26734.3814,19904.8164,11786.5145,4130461.9263,3075294.1338
301018.SZ,20260520,163.22,7.7389,13.0693,1.11,201.2936,228.5225,15.7431,10.3668,10.3948,0.0976,0.0976,26734.3814,19904.8164,11786.5145,4363585.7321,3248864.1328
301018.SZ,20260519,144.36,5.9333,10.0653,0.88,177.1743,201.1406,13.9172,9.1246,9.1492,0.1108,0.1108,26605.2564,19775.6914,11657.3895,3840734.8139,2854818.8105
301018.SZ,20260518,139.04,6.9997,11.8743,1.06,170.645,193.7281,13.4044,8.7884,8.8121,0.1151,0.1151,26605.2564,19775.6914,11657.3895,3699194.8499,2749612.1323
301018.SZ,20260515,131.81,7.5014,12.7254,1.22,161.7716,183.6543,12.7073,8.3314,8.3538,0.1214,0.1214,26605.2564,19775.6914,11657.3895,3506838.8461,2606633.8834
301018.SZ,20260514,133.1,6.5281,11.0743,0.96,163.3548,185.4517,12.8317,8.4129,8.4356,0.1202,0.1202,26605.2564,19775.6914,11657.3895,3541159.6268,2632144.5253
301018.SZ,20260513,139.95,8.2564,14.0062,1.33,171.7619,194.996,13.4921,8.8459,8.8697,0.1143,0.1143,26605.2564,19775.6914,11657.3895,3723405.6332,2767608.0114
301018.SZ,20260512,136.26,4.5262,7.6783,0.69,167.2331,189.8546,13.1363,8.6126,8.6359,0.1174,0.1174,26605.2564,19775.6914,11657.3895,3625232.2371,2694635.7102
301018.SZ,20260511,136.71,6.0743,10.3045,0.88,167.7854,190.4816,13.1797,8.6411,8.6644,0.117,0.117,26605.2564,19775.6914,11657.3895,3637204.6024,2703534.7713
301018.SZ,20260508,135.7,5.3217,9.0277,0.79,166.5458,189.0744,13.0824,8.5772,8.6004,0.1179,0.1179,26605.2564,19775.6914,11657.3895,3610333.2935,2683561.323
301018.SZ,20260507,136.68,9.9777,16.9263,1.73,167.7486,190.4398,13.1768,8.6392,8.6625,0.1171,0.1171,26605.2564,19775.6914,11657.3895,3636406.4448,2702941.5006
301018.SZ,20260506,119.55,5.2497,8.9057,0.88,146.7248,166.5722,11.5254,7.5564,7.5768,0.1338,0.1338,26605.2564,19775.6914,11657.3895,3180658.4026,2364183.9069
301018.SZ,20260430,116.81,6.112,10.3684,0.97,143.362,162.7544,11.2612,7.3833,7.4032,0.137,0.137,26605.2564,19775.6914,11657.3895,3107760.0001,2309998.5124
301018.SZ,20260429,116.52,7.8374,13.2955,1.17,143.006,162.3504,11.2333,7.3649,7.3848,0.1373,0.1373,26605.2564,19775.6914,11657.3895,3100044.4757,2304263.5619
301018.SZ,20260428,122.5,4.6722,7.9267,0.62,150.3453,150.3453,11.9521,7.7429,7.7429,0.1306,0.1306,26605.2564,19775.6914,11656.3414,3259143.909,2422522.1965
301018.SZ,20260427,125.54,5.0315,8.5362,0.58,154.0764,154.0764,12.2487,7.9351,7.9351,0.1274,0.1274,26605.2564,19775.6914,11656.3414,3340023.8885,2482640.2984
301018.SZ,20260424,123.79,6.1983,11.8704,0.7,284.9964,268.2336,12.4128,10.9193,9.2858,0.1293,0.1293,26605.2564,19775.6914,10326.0714,3293464.6898,2448032.8384
301018.SZ,20260423,124.1,7.6485,14.6479,0.86,285.7101,268.9053,12.4438,10.9467,9.309,0.1289,0.1289,26605.2564,19775.6914,10326.0714,3301712.3192,2454163.3027
301018.SZ,20260422,126.5,9.8631,18.889,1.2,291.2355,274.1058,12.6845,11.1584,9.489,0.1265,0.1265,26605.2564,19775.6914,10326.0714,3365564.9346,2501624.9621
301018.SZ,20260421,124.84,8.889,17.0234,1.09,287.4138,270.5088,12.518,11.0119,9.3645,0.1282,0.1282,26605.2564,19775.6914,10326.0714,3321400.209,2468797.3144
301018.SZ,20260420,126.96,10.8761,20.8291,1.39,292.2946,275.1025,12.7306,11.1989,9.5235,0.126,0.126,26605.2564,19775.6914,10326.0714,3377803.3525,2510721.7801
301018.SZ,20260417,120.45,7.0605,13.5217,0.86,277.3069,260.9963,12.0778,10.6247,9.0352,0.1328,0.1328,26605.2564,19775.6914,10326.0714,3204603.1334,2381982.0291
301018.SZ,20260416,122.83,7.8642,15.0608,0.98,282.7862,266.1534,12.3165,10.8346,9.2137,0.1303,0.1303,26605.2564,19775.6914,10326.0714,3267923.6436,2429048.1747
301018.SZ,20260415,123.29,6.4562,12.3644,0.75,283.8453,267.1502,12.3626,10.8752,9.2482,0.1298,0.1298,26605.2564,19775.6914,10326.0714,3280162.0616,2438144.9927
301018.SZ,20260414,125.32,8.3384,15.969,1.08,288.5189,271.5489,12.5662,11.0543,9.4005,0.1277,0.1277,26605.2564,19775.6914,10326.0714,3334170.732,2478289.6462
301018.SZ,20260413,117.28,9.3243,17.8572,1.44,270.0087,254.1275,11.76,10.3451,8.7974,0.1364,0.1364,26605.2564,19775.6914,10326.0714,3120264.4706,2319293.0874
301018.SZ,20260410,109.54,8.9236,16.9927,1.7,252.1892,237.3561,10.9839,9.6623,8.2168,0.1461,0.1461,26605.2564,19899.9414,10450.3214,2914339.7861,2179839.581
301018.SZ,20260409,104.3,7.0992,13.5187,1.53,240.1254,226.0018,10.4584,9.2001,7.8238,0.1534,0.1534,26605.2564,19899.9414,10450.3214,2774928.2425,2075563.888
301018.SZ,20260408,102.29,9.3063,17.7215,2.48,235.4979,221.6465,10.2569,9.0228,7.673,0.1564,0.1564,26605.2564,19899.9414,10450.3214,2721451.6772,2035565.0058
301018.SZ,20260407,88.31,3.8614,7.3531,0.83,203.3123,191.354,8.8551,7.7897,6.6243,0.1812,0.1812,26605.2564,19899.9414,10450.3214,2349510.1927,1757363.825
301018.SZ,20260403,91.05,3.0254,5.7611,0.64,209.6205,197.2911,9.1298,8.0314,6.8299,0.1757,0.1757,26605.2564,19899.9414,10450.3214,2422408.5952,1811889.6645
301018.SZ,20260402,91.1,2.9743,5.6638,0.61,209.7356,197.3995,9.1348,8.0358,6.8336,0.1756,0.1756,26605.2564,19899.9414,10450.3214,2423738.858,1812884.6615
301018.SZ,20260401,95.0,4.0741,7.7581,0.82,218.7144,205.8502,9.5259,8.3798,7.1262,0.1684,0.1684,26605.2564,19899.9414,10450.3214,2527499.358,1890494.433
301018.SZ,20260331,91.52,4.8425,9.2212,1.02,210.7026,198.3096,9.177,8.0728,6.8651,0.1748,0.1748,26605.2564,19899.9414,10450.3214,2434913.0657,1821242.6369
301018.SZ,20260330,97.11,8.3782,15.9541,2.06,223.5722,210.4222,9.7375,8.5659,7.2844,0.1648,0.1648,26605.2564,19899.9414,10450.3214,2583636.449,1932483.3094
301018.SZ,20260327,89.54,3.4434,6.557,0.79,206.1441,194.0192,8.9784,7.8982,6.7166,0.1787,0.1787,26605.2564,19899.9414,10450.3214,2382234.6581,1781840.753
301018.SZ,20260326,87.59,3.7885,7.2142,0.83,201.6547,189.7939,8.7829,7.7262,6.5703,0.1827,0.1827,26605.2564,19899.9414,10450.3214,2330354.4081,1743035.8672
301018.SZ,20260325,90.89,4.4557,8.4847,0.92,209.2522,196.9444,9.1138,8.0173,6.8179,0.176,0.176,26605.2564,19899.9414,10450.3214,2418151.7542,1808705.6738
301018.SZ,20260324,87.83,3.7346,7.1116,0.7,202.2072,190.3139,8.807,7.7473,6.5883,0.1822,0.1822,26605.2564,19899.9414,10450.3214,2336739.6696,1747811.8532
301018.SZ,20260323,87.15,4.9085,9.347,0.85,200.6417,188.8404,8.7388,7.6874,6.5373,0.1836,0.1836,26605.2564,19899.9414,10450.3214,2318648.0953,1734279.893
301018.SZ,20260320,92.09,5.0173,9.5542,0.84,212.0149,199.5447,9.2341,8.1231,6.9079,0.1737,0.1737,26605.2564,19899.9414,10450.3214,2450078.0619,1832585.6035
301018.SZ,20260319,94.91,4.6171,8.792,0.67,218.5072,205.6552,9.5169,8.3719,7.1194,0.1686,0.1686,26605.2564,19899.9414,10450.3214,2525104.8849,1888703.4383
301018.SZ,20260318,98.58,5.91,11.2541,0.74,226.9565,213.6075,9.8849,8.6956,7.3947,0.1623,0.1623,26605.2564,19899.9414,10450.3214,2622746.1759,1961736.2232
301018.SZ,20260317,96.01,6.1693,11.7478,0.75,221.0397,208.0387,9.6272,8.4689,7.2019,0.1666,0.1666,26605.2564,19899.9414,10450.3214,2554370.667,1910593.3738
301018.SZ,20260316,104.03,7.1314,13.58,0.84,239.5038,225.4168,10.4314,9.1763,7.8035,0.1538,0.1538,26605.2564,19899.9414,10450.3214,2767744.8233,2070190.9038
301018.SZ,20260313,101.02,6.0748,11.5678,0.71,232.574,218.8946,10.1295,8.9108,7.5777,0.1584,0.1584,26605.2564,19899.9414,10450.3214,2687663.0015,2010292.0802
301018.SZ,20260312,103.96,9.3763,17.8547,1.19,239.3427,225.2651,10.4243,9.1701,7.7983,0.1539,0.1539,26605.2564,19899.9414,10450.3214,2765882.4553,2068797.9079
301018.SZ,20260311,111.63,11.4085,21.7245,1.71,257.001,241.8848,11.1934,9.8467,8.3736,0.1433,0.1433,26605.2564,19899.9414,10450.3214,2969944.7719,2221430.4585
301018.SZ,20260310,104.1,7.3071,13.9145,1.05,239.665,225.5685,10.4384,9.1825,7.8088,0.1537,0.1537,26605.2564,19899.9414,10450.3214,2769607.1912,2071583.8997
301018.SZ,20260309,101.01,8.2066,15.6273,1.21,232.551,218.8729,10.1285,8.9099,7.577,0.1584,0.1584,26605.2564,19899.9414,10450.3214,2687396.949,2010093.0808
301018.SZ,20260306,106.66,6.2062,11.8181,0.91,245.5587,231.1156,10.6951,9.4083,8.0008,0.15,0.15,26605.2564,19899.9414,10450.3214,2837716.6476,2122527.7497
301018.SZ,20260305,102.73,6.3017,11.9999,0.85,236.5109,222.5999,10.301,9.0616,7.706,0.1557,0.1557,26605.2564,19899.9414,10450.3214,2733157.99,2044320.98
301018.SZ,20260304,100.66,5.354,10.1953,0.68,231.7452,218.1145,10.0934,8.879,7.5507,0.159,0.159,26605.2564,19899.9414,10450.3214,2678085.1092,2003128.1013
301018.SZ,20260303,98.78,8.7273,16.619,1.06,227.417,214.0408,9.9049,8.7132,7.4097,0.162,0.162,26605.2564,19899.9414,10450.3214,2628067.2272,1965716.2115
301018.SZ,20260302,109.69,7.3878,14.0682,0.79,252.5346,237.6811,10.9989,9.6756,8.2281,0.1459,0.1459,26605.2564,19899.9414,10450.3214,2918330.5745,2182824.5722
301018.SZ,20260227,107.06,6.4067,12.2,0.58,246.4796,231.9823,10.7352,9.4436,8.0308,0.1494,0.1494,26605.2564,19899.9414,10450.3214,2848358.7502,2130487.7263
301018.SZ,20260226,108.85,9.3674,17.8377,0.9,250.6007,235.861,10.9147,9.6015,8.1651,0.147,0.147,26605.2564,19899.9414,10450.3214,2895982.1591,2166108.6214
301018.SZ,20260225,97.71,7.7544,14.7663,0.77,224.9535,211.7223,9.7976,8.6188,7.3294,0.1637,0.1637,26605.2564,19899.9414,10450.3214,2599599.6028,1944423.2742
301018.SZ,20260224,96.91,10.3288,19.6686,1.06,223.1117,209.9888,9.7174,8.5483,7.2694,0.1651,0.1651,26605.2564,19899.9414,10450.3214,2578315.3977,1928503.3211
