ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300124.SZ,20260605,75.08,2.2063,2.7352,,40.2548,42.8818,5.8033,4.507,4.3935,,,270760.3944,241031.472,194427.0916,20328690.4116,18096642.9178
300124.SZ,20260604,74.15,1.5304,1.8973,0.9,39.7562,42.3507,5.7314,4.4512,4.3391,0.5501,0.6738,270760.3944,241031.472,194427.0916,20076883.2448,17872483.6488
300124.SZ,20260603,75.86,1.7431,2.161,0.98,40.673,43.3273,5.6456,4.5538,4.4391,0.5377,0.5377,270760.3944,241031.472,194427.0916,20539883.5192,18284647.4659
300124.SZ,20260602,76.47,1.5123,1.8748,0.73,41.0001,43.6757,5.691,4.5904,4.4748,0.5334,0.5334,270760.3944,241031.472,194427.0916,20705047.3598,18431676.6638
300124.SZ,20260601,74.5,1.8572,2.3023,0.91,39.9438,42.5506,5.5444,4.4722,4.3595,0.5475,0.5475,270760.3944,241031.472,194427.0916,20171649.3828,17956844.664
300124.SZ,20260529,73.96,1.6959,2.1024,0.8,39.6543,42.2422,5.5042,4.4398,4.3279,0.5515,0.5515,270760.3944,241031.472,194427.0916,20025438.7698,17826687.6691
300124.SZ,20260528,76.95,1.7297,2.1443,0.74,41.2574,43.9499,5.7267,4.6192,4.5029,0.5301,0.5301,270760.3944,241031.472,194427.0916,20835012.3491,18547371.7704
300124.SZ,20260527,78.1,2.109,2.6145,0.97,41.8716,44.6041,5.812,4.688,4.5699,0.5223,0.5223,270744.5479,241015.6255,194411.2451,21145149.191,18823320.3516
300124.SZ,20260526,80.88,2.946,3.6522,1.56,43.362,46.1918,6.0188,4.8549,4.7326,0.5043,0.5043,270744.5479,241015.6255,194411.2451,21897819.0342,19493343.7904
300124.SZ,20260525,78.83,1.7766,2.2025,0.9,42.2629,45.021,5.8663,4.7318,4.6126,0.5175,0.5175,270744.5479,241015.6255,194411.2451,21342792.711,18999261.7582
300124.SZ,20260522,78.99,2.0523,2.5443,0.95,42.3487,45.1124,5.8782,4.7414,4.622,0.5164,0.5164,270744.5479,241015.6255,194411.2451,21386111.8386,19037824.2582
