ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300624.SZ,20260605,56.73,4.5358,5.6748,,,,11.231,7.1556,7.2068,,,19333.6324,17123.3216,13686.5526,1096796.9661,971406.0344
300624.SZ,20260604,56.32,4.8684,6.0909,0.84,,,11.1498,7.1039,7.1547,,,19333.6324,17123.3216,13686.5526,1088870.1768,964385.4725
300624.SZ,20260603,58.02,6.046,7.5642,1.1,,,11.4864,7.3183,7.3707,,,19333.6324,17123.3216,13686.5526,1121737.3518,993495.1192
300624.SZ,20260602,60.15,5.7025,7.1344,1.06,,,11.908,7.587,7.6413,,,19333.6324,17123.3216,13686.5526,1162917.9889,1029967.7942
300624.SZ,20260601,62.9,7.6687,9.5943,1.61,,,12.4525,7.9339,7.9907,,,19333.6324,17123.3216,13686.5526,1216085.478,1077056.9286
300624.SZ,20260529,59.92,4.4337,5.5471,0.91,,,11.8625,7.558,7.6121,,,19333.6324,17123.3216,13686.5526,1158471.2534,1026029.4303
300624.SZ,20260528,60.83,5.0167,6.2764,0.98,,,12.0427,7.6728,7.7277,,,19333.6324,17123.3216,13686.5526,1176064.8589,1041611.6529
300624.SZ,20260527,61.29,4.7815,5.9822,0.93,,,12.1337,7.7308,7.7861,,,19333.6324,17123.3216,13686.5526,1184958.3298,1049488.3809
300624.SZ,20260526,62.53,4.8739,6.0978,0.9,,,12.3792,7.8872,7.9436,,,19333.6324,17123.3216,13686.5526,1208932.034,1070721.2996
300624.SZ,20260525,64.12,4.7596,5.9547,0.88,,,12.694,8.0878,8.1456,,,19333.6324,17123.3216,13686.5526,1239672.5095,1097947.381
300624.SZ,20260522,62.9,5.0062,6.2633,0.86,,,12.4525,7.9339,7.9907,,,19333.6324,17123.3216,13686.5526,1216085.478,1077056.9286
300624.SZ,20260521,63.75,6.0498,7.5689,1.01,,,12.6208,8.0411,8.0986,,,19333.6324,17123.3216,13686.5526,1232519.0655,1091611.752
300624.SZ,20260520,66.45,5.0018,6.2577,0.86,,,13.1553,8.3817,8.4416,,,19333.6324,17123.3216,13686.5526,1284719.873,1137844.7203
300624.SZ,20260519,68.97,6.3128,7.898,1.13,,,13.6542,8.6995,8.7618,,,19333.6324,17123.3216,13686.5526,1333440.6266,1180995.4908
300624.SZ,20260518,66.86,4.6948,5.8737,0.81,,,13.2364,8.4334,8.4937,,,19333.6324,17123.3216,13686.5526,1292646.6623,1144865.2822
300624.SZ,20260515,65.82,7.0372,8.8042,1.2,,,13.0306,8.3022,8.3616,,,19333.6324,17123.3216,13686.5526,1272539.6846,1127057.0277
300624.SZ,20260514,65.0,6.8274,8.5418,1.14,,,12.8682,8.1988,8.2574,,,19333.6324,17123.3216,13686.5526,1256686.106,1113015.904
300624.SZ,20260513,68.91,4.3377,5.427,0.66,,,13.6423,8.6919,8.7541,,,19333.6324,17123.3216,13686.5526,1332280.6087,1179968.0915
300624.SZ,20260512,68.63,5.1526,6.4464,0.79,,,13.5869,8.6566,8.7186,,,19333.6324,17123.3216,13686.5526,1326867.1916,1175173.5614
300624.SZ,20260511,70.71,5.4512,6.82,0.86,,,13.9986,8.919,8.9828,,,19333.6324,17123.3216,13686.5526,1367081.147,1210790.0703
300624.SZ,20260508,70.82,7.5974,9.5051,1.17,,,14.0204,8.9329,8.9968,,,19333.6324,17123.3216,13686.5526,1369207.8466,1212673.6357
300624.SZ,20260507,71.29,7.4548,9.3268,1.31,,,14.1135,8.9921,9.0565,,,19333.6324,17123.3216,13686.5526,1378294.6538,1220721.5969
300624.SZ,20260506,67.6,7.3735,9.225,1.45,,,13.3829,8.5267,8.5877,,,19333.6324,17123.3216,13686.5526,1306953.5502,1157536.5402
300624.SZ,20260430,63.92,4.6071,5.7639,0.92,,,12.6544,8.0625,8.1202,,,19333.6324,17123.3216,13686.5526,1235805.783,1094522.7167
300624.SZ,20260429,65.33,4.5772,5.7266,0.95,,,12.9335,8.2404,8.2994,,,19333.6324,17123.3216,13686.5526,1263066.2047,1118666.6001
300624.SZ,20260428,64.0,8.4102,10.522,2.11,,,12.6702,8.0726,8.1304,,,19333.6324,17123.3216,13686.5526,1237352.4736,1095892.5824
