ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002594.SZ,20260907,86.51,0.6288,0.8924,0.65,24.18,26.7966,3.2868,0.981,1.0144,1.5312,0.4138,911719.7565,348706.8722,245698.0563,78872875.5725,30166631.3237
002594.SZ,20260904,87.4,0.5834,0.828,0.59,24.4288,27.0723,3.3206,0.9911,1.0249,1.5156,0.4096,911719.7565,348706.8722,245698.0563,79684306.15,30476980.438
002594.SZ,20260903,87.31,0.5843,0.8292,0.6,24.4036,27.0444,3.3172,0.9901,1.0238,1.5172,0.41,911719.7565,348706.8722,245698.0563,79602251.3725,30445596.8197
002594.SZ,20260902,86.8,0.9945,1.4115,1.06,24.2611,26.8864,3.2978,0.9843,1.0178,1.5261,0.4124,911719.7565,348706.8722,245698.0563,79137274.3,30267756.316
002594.SZ,20260901,88.71,0.8276,1.1746,0.89,24.7949,27.4781,3.3703,1.006,1.0402,1.4933,0.4036,911719.7565,348706.8722,245698.0563,80878659.0225,30933786.4377
002594.SZ,20260831,88.2,1.8365,2.6064,2.54,24.6524,27.3201,3.351,1.0002,1.0343,1.5019,0.4059,911719.7565,348706.8722,245698.0563,80413681.95,30755945.934
002594.SZ,20260828,92.32,0.7179,1.019,1.05,25.804,30.5533,3.6294,1.0469,1.0738,1.4349,0.3878,911719.7565,348661.35,245652.5341,84169968.2432,32188415.832
002594.SZ,20260827,91.49,0.5077,0.7206,0.65,25.572,30.2786,3.5968,1.0375,1.0642,1.4479,0.3913,911719.7565,348661.35,245652.5341,83413240.8424,31899026.9115
002594.SZ,20260826,92.09,0.8112,1.1513,1.08,25.7397,30.4772,3.6203,1.0443,1.0712,1.4384,0.3888,911719.7565,348661.35,245652.5341,83960272.6984,32108223.7215
002594.SZ,20260825,91.36,0.7873,1.1174,1.11,25.5356,30.2356,3.5916,1.036,1.0627,1.4499,0.3919,911719.7565,348661.35,245652.5341,83294717.2736,31853700.936
002594.SZ,20260824,90.66,0.7849,1.114,1.13,25.34,30.0039,3.5641,1.0281,1.0545,1.4611,0.3949,911719.7565,348661.35,245652.5341,82656513.4416,31609637.991
002594.SZ,20260821,90.47,0.513,0.7281,0.72,25.2869,29.941,3.5567,1.026,1.0523,1.4642,0.3957,911719.7565,348661.35,245652.5341,82483286.6872,31543392.3345
002594.SZ,20260820,90.48,1.027,1.4576,1.62,25.2897,29.9443,3.557,1.0261,1.0524,1.464,0.3957,911719.7565,348661.35,245652.5341,82492403.8848,31546878.948
002594.SZ,20260819,88.66,0.6299,0.894,1.0,24.781,29.342,3.4855,1.0054,1.0313,1.4941,0.4038,911719.7565,348661.35,245652.5341,80833073.9216,30912315.291
002594.SZ,20260818,89.53,0.5919,0.8401,0.91,25.0241,29.6299,3.5197,1.0153,1.0414,1.4796,0.3999,911719.7565,348661.35,245652.5341,81626270.1128,31215650.6655
002594.SZ,20260817,89.88,0.7063,1.0025,0.97,25.122,29.7458,3.5335,1.0193,1.0454,1.4738,0.3983,911719.7565,348661.35,245652.5341,81945372.0288,31337682.138
002594.SZ,20260814,88.9,0.5904,0.838,0.7,24.848,29.4214,3.4949,1.0082,1.034,1.4901,0.4027,911719.7565,348661.35,245652.5341,81051886.664,30995994.015
002594.SZ,20260813,89.71,0.6501,0.9227,0.7,25.0744,29.6895,3.5268,1.0173,1.0435,1.4766,0.3991,911719.7565,348661.35,245652.5341,81790379.6696,31278409.7085
002594.SZ,20260812,90.41,0.5971,0.8475,0.54,25.2701,29.9212,3.5543,1.0253,1.0516,1.4652,0.396,911719.7565,348661.35,245652.5341,82428583.5016,31522472.6535
002594.SZ,20260811,90.12,0.6947,0.9861,0.52,25.189,29.8252,3.5429,1.022,1.0482,1.4699,0.3972,911719.7565,348661.35,245652.5341,82164184.7712,31421360.862
002594.SZ,20260810,91.15,1.1063,1.5703,0.83,25.4769,30.1661,3.5834,1.0337,1.0602,1.4533,0.3928,911719.7565,348661.35,245652.5341,83103256.124,31780482.0525
002594.SZ,20260807,90.04,1.1674,1.6569,0.87,25.1667,29.7987,3.5397,1.0211,1.0473,1.4712,0.3976,911719.7565,348661.35,245652.5341,82091247.1904,31393467.954
002594.SZ,20260806,89.45,1.0537,1.4955,0.75,25.0018,29.6035,3.5166,1.0144,1.0404,1.4809,0.4002,911719.7565,348661.35,245652.5341,81553332.532,31187757.7575
002594.SZ,20260805,90.82,1.4788,2.0989,1.05,25.3847,30.0569,3.5704,1.0299,1.0564,1.4586,0.3942,911719.7565,348661.35,245652.5341,82802388.6032,31665423.807
002594.SZ,20260804,91.15,1.9151,2.7181,1.55,25.4769,30.1661,3.5834,1.0337,1.0602,1.4533,0.3928,911719.7565,348661.35,245652.5341,83103256.124,31780482.0525
002594.SZ,20260803,94.45,1.0437,1.4813,0.88,26.3993,31.2582,3.7131,1.0711,1.0986,1.4025,0.379,911719.7565,348661.35,245652.5341,86111931.332,32931064.5075
