ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000063.SZ,20260605,39.13,11.5131,15.1109,,33.3194,41.8277,2.4368,1.398,1.3772,,,478353.4887,402762.1232,306868.0832,18717972.0128,15760081.8808
000063.SZ,20260604,37.74,5.9735,7.8402,1.12,32.1358,40.3419,2.3502,1.3483,1.3283,1.6349,,478353.4887,402762.1232,306868.0832,18053060.6635,15200242.5296
000063.SZ,20260603,36.44,6.04,7.9275,1.25,31.0288,38.9523,2.2693,1.3019,1.2825,1.6932,,478353.4887,402762.1232,306868.0832,17431201.1282,14676651.7694
000063.SZ,20260602,36.3,4.404,5.7803,0.96,30.9096,38.8026,2.2606,1.2968,1.2776,1.6997,,478353.4887,402762.1232,306868.0832,17364231.6398,14620265.0722
000063.SZ,20260601,35.1,4.0112,5.2647,0.94,29.8878,37.5199,2.1858,1.254,1.2353,1.7578,,478353.4887,402762.1232,306868.0832,16790207.4534,14136950.5243
000063.SZ,20260529,36.72,6.7018,8.7961,1.91,31.2672,39.2516,2.2867,1.3119,1.2924,1.6803,,478353.4887,402762.1232,306868.0832,17565140.1051,14789425.1639
000063.SZ,20260528,38.3,5.5297,7.2578,1.71,32.6126,40.9405,2.3851,1.3683,1.348,1.611,,478353.4887,402762.1232,306868.0832,18320938.6172,15425789.3186
000063.SZ,20260527,34.82,3.5934,4.7164,1.21,29.6494,37.2206,2.1684,1.244,1.2255,1.772,,478353.4887,402762.1232,306868.0832,16656268.4765,14024177.1298
000063.SZ,20260526,35.54,3.1274,4.1047,1.09,30.2625,37.9902,2.2132,1.2697,1.2508,1.7361,,478353.4887,402762.1232,306868.0832,17000682.9884,14314165.8585
000063.SZ,20260525,36.27,2.3198,3.0447,0.76,30.8841,38.7705,2.2587,1.2958,1.2765,1.7011,,478353.4887,402762.1232,306868.0832,17349881.0351,14608182.2085
000063.SZ,20260522,35.64,2.9716,3.9002,0.93,30.3476,38.0971,2.2195,1.2733,1.2543,1.7312,,478353.4887,402762.1232,306868.0832,17048518.3373,14354442.0708
