ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688207.SH,20260605,14.53,4.0512,5.5606,,,,2.0632,24.2038,22.321,,,25897.3147,25897.3147,18867.6306,376287.9826,376287.9826
688207.SH,20260604,14.4,2.7482,3.7721,0.71,,,2.0447,23.9872,22.1213,,,25897.3147,25897.3147,18867.6306,372921.3317,372921.3317
688207.SH,20260603,14.86,3.1214,4.2843,0.78,,,2.11,24.7535,22.8279,,,25897.3147,25897.3147,18867.6306,384834.0964,384834.0964
688207.SH,20260602,15.1,3.5619,4.889,0.82,,,2.1441,25.1533,23.1966,,,25897.3147,25897.3147,18867.6306,391049.452,391049.452
688207.SH,20260601,15.8,4.6407,6.3697,0.97,,,2.2435,26.3193,24.2719,,,25897.3147,25897.3147,18867.6306,409177.5723,409177.5723
688207.SH,20260529,15.49,4.3614,5.9863,0.73,,,2.1995,25.8029,23.7957,,,25897.3147,25897.3147,18867.6306,401149.4047,401149.4047
688207.SH,20260528,16.94,3.6017,4.9436,0.58,,,2.4054,28.2183,26.0232,,,25897.3147,25897.3147,18867.6306,438700.511,438700.511
688207.SH,20260527,16.95,3.8293,5.256,0.61,,,2.4068,28.235,26.0386,,,25897.3147,25897.3147,18867.6306,438959.4842,438959.4842
688207.SH,20260526,17.55,5.2703,7.234,0.91,,,2.492,29.2344,26.9603,,,25897.3147,25897.3147,18867.6306,454497.873,454497.873
688207.SH,20260525,17.95,6.9142,9.4903,1.35,,,2.5488,29.9007,27.5748,,,25897.3147,25897.3147,18867.6306,464856.7989,464856.7989
688207.SH,20260522,18.05,10.1899,13.9864,2.87,,,2.563,30.0673,27.7284,,,25897.3147,25897.3147,18867.6306,467446.5303,467446.5303
688207.SH,20260521,16.23,4.7098,6.4646,1.45,,,2.3046,27.0356,24.9325,,,25897.3147,25897.3147,18867.6306,420313.4176,420313.4176
688207.SH,20260520,17.26,4.5031,6.1809,1.42,,,2.4508,28.7513,26.5148,,,25897.3147,25897.3147,18867.6306,446987.6517,446987.6517
688207.SH,20260519,17.86,2.6413,3.6254,0.81,,,2.536,29.7508,27.4365,,,25897.3147,25897.3147,18867.6306,462526.0405,462526.0405
688207.SH,20260518,17.77,3.6159,4.9631,1.15,,,2.5233,29.6009,27.2983,,,25897.3147,25897.3147,18867.6306,460195.2822,460195.2822
