ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601319.SH,20260907,7.85,0.3743,4.4507,0.84,7.4424,6.1054,1.0206,0.5189,0.4958,3.2481,2.8024,4422399.0583,3549775.6583,298560.3196,34715832.621,27865738.931
601319.SH,20260904,7.99,0.2721,3.2351,0.65,7.5751,6.2143,1.0388,0.5281,0.5047,3.1912,2.7533,4422399.0583,3549775.6583,298560.3196,35334968.4894,28362707.5234
601319.SH,20260903,8.04,0.3546,4.2159,0.9,7.6225,6.2532,1.0453,0.5314,0.5078,3.1713,2.7362,4422399.0583,3549775.6583,298560.3196,35556088.4424,28540196.3064
601319.SH,20260902,7.92,0.3949,4.6948,1.06,7.5088,6.1598,1.0297,0.5235,0.5003,3.2194,2.7777,4422399.0583,3549775.6583,298560.3196,35025400.5552,28114223.2272
601319.SH,20260901,7.91,0.6857,8.1526,2.53,7.4993,6.1521,1.0284,0.5229,0.4996,3.2234,2.7812,4422399.0583,3549775.6583,298560.3196,34981176.5646,28078725.4706
601319.SH,20260831,7.45,0.5233,6.2213,2.55,7.0632,5.7943,0.9686,0.4924,0.4706,3.4225,2.9529,4422399.0583,3549775.6583,298560.3196,32946872.997,26445828.667
601319.SH,20260828,7.14,0.1468,1.7459,0.72,6.7693,7.4103,0.9887,0.472,0.4777,3.5711,3.0811,4422399.0583,3549775.6583,298560.3196,31575929.2884,25345398.2124
601319.SH,20260827,7.18,0.221,2.6272,1.21,6.8072,7.4518,0.9943,0.4746,0.4804,3.5512,3.0639,4422399.0583,3549775.6583,298560.3196,31752825.2508,25487389.2388
601319.SH,20260826,7.24,0.2781,3.3066,1.83,6.8641,7.5141,1.0026,0.4786,0.4844,3.5217,3.0385,4422399.0583,3549775.6583,298560.3196,32018169.1944,25700375.7784
601319.SH,20260825,7.1,0.1848,2.1973,1.36,6.7313,7.3688,0.9832,0.4693,0.475,3.5912,3.0985,4422399.0583,3549775.6583,298560.3196,31399033.326,25203407.186
601319.SH,20260824,7.04,0.196,2.3303,1.64,6.6745,7.3065,0.9749,0.4653,0.471,3.6218,3.1249,4422399.0583,3549775.6583,298560.3196,31133689.3824,24990420.6464
601319.SH,20260821,6.95,0.1427,1.697,1.1,6.5891,7.2131,0.9624,0.4594,0.465,3.6687,3.1653,4422399.0583,3549775.6583,298560.3196,30735673.467,24670940.837
601319.SH,20260820,6.92,0.1094,1.3011,0.8,6.5607,7.1819,0.9583,0.4574,0.463,3.6846,3.1791,4422399.0583,3549775.6583,298560.3196,30603001.4952,24564447.5672
601319.SH,20260819,6.88,0.1266,1.5046,0.94,6.5228,7.1404,0.9527,0.4548,0.4603,3.706,3.1975,4422399.0583,3549775.6583,298560.3196,30426105.5328,24422456.5408
601319.SH,20260818,6.91,0.1067,1.2682,0.73,6.5512,7.1716,0.9569,0.4568,0.4623,3.6899,3.1837,4422399.0583,3549775.6583,298560.3196,30558777.5046,24528949.8106
601319.SH,20260817,6.91,0.1113,1.3228,0.74,6.5512,7.1716,0.9569,0.4568,0.4623,3.6899,3.1837,4422399.0583,3549775.6583,298560.3196,30558777.5046,24528949.8106
601319.SH,20260814,6.86,0.1937,2.3027,1.31,6.5038,7.1197,0.95,0.4534,0.459,3.7168,3.2069,4422399.0583,3549775.6583,298560.3196,30337657.5516,24351461.0276
