ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688008.SH,20260605,239.39,6.0397,6.5106,,130.876,114.3964,14.0356,53.6227,51.3769,,,122220.0021,114642.6521,106350.801,29258246.3027,27444304.4862
688008.SH,20260604,259.67,5.6781,6.1208,0.89,141.9632,124.0875,15.2247,58.1654,55.7293,0.2251,0.0762,122220.0021,114642.6521,106350.801,31736867.9453,29769257.4708
688008.SH,20260603,253.9,7.9654,8.5864,1.3,138.8087,121.3303,14.8864,56.8729,54.491,0.2302,0.0779,122220.0021,114642.6521,106350.801,31031658.5332,29107769.3682
688008.SH,20260602,237.0,5.8121,6.2652,0.92,129.5694,113.2543,13.8955,53.0874,50.864,0.2466,0.0835,122220.0021,114642.6521,106350.801,28966140.4977,27170308.5477
688008.SH,20260601,232.3,6.2792,6.7688,0.95,126.9999,111.0083,13.6199,52.0346,49.8553,0.2516,0.0852,122220.0021,114642.6521,106350.801,28391706.4878,26631488.0828
688008.SH,20260529,253.0,6.3725,6.8694,0.95,138.3167,120.9002,14.8336,56.6713,54.2978,0.231,0.231,122220.0021,114642.6521,106350.801,30921660.5313,29004590.9813
688008.SH,20260528,260.98,5.4438,5.8682,0.72,142.6794,124.7135,15.3015,58.4588,56.0105,0.2239,0.2239,122220.0021,114642.6521,106350.801,31896976.1481,29919439.3451
688008.SH,20260527,265.5,6.6835,7.2046,0.88,145.1505,126.8735,15.5665,59.4713,56.9805,0.2201,0.2201,122220.0021,114642.6521,106350.801,32449410.5576,30437624.1326
688008.SH,20260526,272.29,6.8842,7.4209,0.93,148.8626,130.1182,15.9646,60.9922,58.4378,0.2146,0.2146,122220.0021,114642.6521,106350.801,33279284.3718,31216047.7403
688008.SH,20260525,284.08,7.8003,8.4085,1.08,155.3083,135.7523,16.6558,63.6331,60.9681,0.2057,0.2057,122220.0021,114642.6521,106350.801,34720258.1966,32567684.6086
688008.SH,20260522,271.83,6.8514,7.3856,0.87,148.6112,129.8984,15.9376,60.8892,58.339,0.215,0.215,122220.0021,114642.6521,106350.801,33223063.1708,31163312.1203
688008.SH,20260521,262.17,9.7699,10.5316,1.26,143.33,125.2822,15.3712,58.7254,56.2658,0.2229,0.2229,122220.0021,114642.6521,106350.801,32042417.9506,30055864.1011
688008.SH,20260520,257.3,6.5238,7.0324,0.82,140.6675,122.955,15.0857,57.6345,55.2207,0.2271,0.2271,122220.0021,114642.6521,106350.801,31447206.5403,29497554.3853
688008.SH,20260519,247.11,6.0215,6.491,0.71,135.0966,118.0855,14.4883,55.352,53.0337,0.2365,0.2365,122220.0021,114642.6521,106350.801,30201784.7189,28329345.7604
688008.SH,20260518,247.99,6.8892,7.4263,0.77,135.5777,118.5061,14.5399,55.5491,53.2226,0.2357,0.2357,122220.0021,114642.6521,106350.801,30309338.3208,28430231.2943
688008.SH,20260515,247.98,9.9901,10.769,1.24,135.5722,118.5013,14.5393,55.5468,53.2204,0.2357,0.2357,122220.0021,114642.6521,106350.801,30308116.1208,28429084.8678
688008.SH,20260514,265.08,9.3917,10.1239,1.21,144.9209,126.6728,15.5419,59.3772,56.8904,0.2205,0.2205,122220.0021,114642.6521,106350.801,32398078.1567,30389474.2187
688008.SH,20260513,258.8,7.4035,7.9807,0.91,141.4876,123.6718,15.1737,57.9705,55.5426,0.2258,0.2258,122220.0021,114642.6521,106350.801,31630536.5435,29669518.3635
688008.SH,20260512,240.7,8.4976,9.1601,1.13,131.5922,115.0224,14.1124,53.9161,51.658,0.2428,0.2428,122220.0021,114642.6521,106350.801,29418354.5055,27594486.3605
688008.SH,20260511,249.22,9.6137,10.3633,1.48,136.2501,119.0938,14.612,55.8246,53.4866,0.2345,0.2345,122220.0021,114642.6521,106350.801,30459668.9234,28571241.7564
688008.SH,20260508,210.27,5.4416,5.8659,0.82,114.9559,100.4809,12.3283,47.0999,45.1273,0.2779,0.2779,122220.0021,114642.6521,106350.801,25699199.8416,24105910.4571
688008.SH,20260507,209.91,7.7235,8.3257,1.19,114.7591,100.3089,12.3072,47.0193,45.05,0.2784,0.2784,122220.0021,114642.6521,106350.801,25655200.6408,24064639.1023
688008.SH,20260506,198.98,9.6002,10.3487,1.69,108.7836,95.0858,11.6664,44.571,42.7043,0.2937,0.2937,122220.0021,114642.6521,106350.801,24319336.0179,22811594.9149
688008.SH,20260430,173.3,5.1577,5.5598,0.9,94.7442,82.8142,10.1607,38.8187,37.1929,0.3372,0.3372,122220.0021,114642.6521,106350.801,21180726.3639,19867571.6089
688008.SH,20260429,169.9,4.514,4.8659,0.77,92.8854,81.1895,9.9614,38.0571,36.4632,0.344,0.344,122220.0021,114642.6521,106350.801,20765178.3568,19477786.5918
688008.SH,20260428,173.61,6.0611,6.5337,1.12,94.9137,82.9624,10.1789,38.8882,37.2595,0.3366,0.3366,122220.0021,114642.6521,106350.801,21218614.5646,19903110.8311
688008.SH,20260427,178.09,7.2013,7.7627,1.52,97.3629,97.3629,10.8868,39.8917,39.8917,0.3282,0.3282,122220.0021,114642.6521,106350.801,21766160.174,20416709.9125
688008.SH,20260424,163.5,5.4179,5.8403,1.22,89.3865,89.3865,9.9949,36.6236,36.6236,0.3574,0.3574,122220.0021,114642.6521,106350.801,19982970.3434,18744073.6184
688008.SH,20260423,159.7,5.4206,5.8432,1.34,87.309,87.309,9.7626,35.7724,35.7724,0.3659,0.3659,122220.0021,114642.6521,106350.801,19518534.3354,18308431.5404
688008.SH,20260422,163.35,5.074,5.4696,1.31,89.3045,89.3045,9.9858,36.59,36.59,0.3578,0.3578,122220.0021,114642.6521,106350.801,19964637.343,18726877.2205
688008.SH,20260421,158.4,3.9441,4.2516,0.94,86.5983,86.5983,9.6832,35.4812,35.4812,0.369,0.369,122220.0021,114642.6521,106350.801,19359648.3326,18159396.0926
688008.SH,20260420,154.66,3.771,4.065,0.86,84.5536,84.5536,9.4545,34.6434,34.6434,0.3779,0.3779,122220.0021,114642.6521,106350.801,18902545.5248,17730632.5738
688008.SH,20260417,150.78,3.9711,4.2807,0.93,82.4324,82.4324,9.2174,33.7743,33.7743,0.3876,0.3876,122220.0021,114642.6521,106350.801,18428331.9166,17285819.0836
