ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300760.SZ,20260907,169.2,0.6558,1.3533,0.68,25.2018,26.0735,5.0556,6.1606,5.9802,2.7379,1.7208,121179.9431,121066.2145,58663.881,20503645.848,20484402.732
300760.SZ,20260904,169.91,0.8305,1.714,0.91,25.3076,26.1829,5.0768,6.1864,6.0053,2.7264,2.485,121179.9431,121066.2145,58663.881,20589683.6054,20570359.7411
300760.SZ,20260903,167.67,0.588,1.2135,0.66,24.9739,25.8377,5.0099,6.1048,5.9261,2.7628,2.5182,121179.9431,121066.2145,58663.881,20318240.5398,20299171.4307
300760.SZ,20260902,167.92,0.7015,1.4477,0.79,25.0112,25.8762,5.0174,6.1139,5.9349,2.7587,2.5144,121179.9431,121066.2145,58663.881,20348535.5248,20329437.9832
300760.SZ,20260901,169.08,1.2618,2.6039,1.52,25.184,26.055,5.052,6.1562,5.9759,2.7398,2.4972,121179.9431,121066.2145,58663.881,20489104.2552,20469874.7868
300760.SZ,20260831,165.35,1.4651,3.0237,1.99,24.6284,25.4802,4.9406,6.0204,5.8441,2.8016,2.5535,121179.9431,121066.2145,58663.881,20037103.079,20018297.8235
300760.SZ,20260828,164.3,0.5568,1.1491,0.74,24.472,25.4054,4.9638,5.9821,5.9616,2.8195,2.5698,121179.9431,121066.2145,58663.881,19909864.142,19891178.303
300760.SZ,20260827,162.03,0.4826,0.9959,0.52,24.1339,25.0544,4.8952,5.8995,5.8792,2.859,2.6058,121179.9431,121066.2145,58663.881,19634785.6782,19616358.0063
300760.SZ,20260826,161.05,0.6721,1.3871,0.74,23.9879,24.9029,4.8656,5.8638,5.8436,2.8764,2.6217,121179.9431,121066.2145,58663.881,19516029.337,19497713.1205
300760.SZ,20260825,162.12,0.9874,2.0378,1.22,24.1473,25.0683,4.8979,5.9028,5.8825,2.8574,2.6044,121179.9431,121066.2145,58663.881,19645691.8728,19627253.9652
300760.SZ,20260824,158.68,0.9829,2.0284,1.36,23.6349,24.5364,4.794,5.7775,5.7577,2.9194,2.6608,121179.9431,121066.2145,58663.881,19228832.8792,19210786.2028
300760.SZ,20260821,154.45,0.6584,1.3588,0.94,23.0049,23.8823,4.6662,5.6235,5.6042,2.9993,2.7337,121179.9431,121066.2145,58663.881,18716241.733,18698676.1345
300760.SZ,20260820,158.07,1.3483,2.7825,2.31,23.5441,24.4421,4.7756,5.7553,5.7355,2.9306,2.6711,121179.9431,121066.2145,58663.881,19154913.1158,19136935.8147
300760.SZ,20260819,150.63,0.5518,1.1388,0.95,22.4359,23.2917,4.5508,5.4844,5.4656,3.0754,2.8031,121179.9431,121066.2145,58663.881,18253334.3622,18236203.2123
300760.SZ,20260818,150.55,0.4903,1.0118,0.78,22.424,23.2793,4.5484,5.4815,5.4627,3.077,2.8045,121179.9431,121066.2145,58663.881,18243639.967,18226517.9155
300760.SZ,20260817,149.71,0.5764,1.1896,0.77,22.2989,23.1494,4.523,5.4509,5.4322,3.0943,2.8203,121179.9431,121066.2145,58663.881,18141848.8174,18124822.2991
300760.SZ,20260814,150.47,0.5392,1.1127,0.66,22.4121,23.2669,4.546,5.4786,5.4598,3.0787,2.806,121179.9431,121066.2145,58663.881,18233945.5718,18216832.6187
300760.SZ,20260813,153.39,0.7575,1.5633,0.88,22.847,23.7184,4.6342,5.5849,5.5657,3.02,2.7526,121179.9431,121066.2145,58663.881,18587790.9966,18570345.9519
300760.SZ,20260812,153.6,0.5293,1.0922,0.6,22.8783,23.7509,4.6405,5.5926,5.5733,3.0159,2.7489,121179.9431,121066.2145,58663.881,18613238.784,18595769.856
300760.SZ,20260811,153.49,0.7484,1.5444,0.81,22.8619,23.7339,4.6372,5.5886,5.5693,3.0181,2.7508,121179.9431,121066.2145,58663.881,18599908.9906,18582452.5729
300760.SZ,20260810,155.58,1.1567,2.3856,1.43,23.1855,24.0698,4.7028,5.6677,5.6482,2.976,2.7124,121244.1394,121139.9283,58737.5948,18863163.2079,18846950.0449
300760.SZ,20260807,151.41,0.8679,1.79,1.06,22.564,23.4247,4.5768,5.5157,5.4968,3.0579,2.7871,121244.1394,121139.9283,58737.5948,18357575.1466,18341796.5439
300760.SZ,20260806,149.75,0.9937,2.0495,1.09,22.3166,23.1679,4.5266,5.4553,5.4365,3.0918,2.818,121244.1394,121139.9283,58737.5948,18156309.8752,18140704.2629
300760.SZ,20260805,154.3,0.6782,1.3986,0.68,22.9947,23.8718,4.6642,5.621,5.6017,3.0006,2.7349,121244.1394,121139.9283,58737.5948,18707970.7094,18691890.9367
300760.SZ,20260804,154.27,0.9272,1.9122,0.96,22.9902,23.8671,4.6632,5.6199,5.6006,3.0012,2.7355,121244.1394,121139.9283,58737.5948,18704333.3852,18688256.7388
300760.SZ,20260803,156.89,0.5726,1.1809,0.6,23.3807,24.2725,4.7424,5.7154,5.6957,2.9511,2.6898,121244.1394,121139.9283,58737.5948,19021993.0305,19005643.351
300760.SZ,20260731,158.88,0.928,1.9139,1.01,23.6772,24.5804,4.8026,5.7879,5.768,2.9141,2.6561,121244.1394,121139.9283,58737.5948,19263268.8679,19246711.8083
300760.SZ,20260730,161.62,1.4669,3.0253,1.94,24.0856,25.0043,4.8854,5.8877,5.8674,2.8647,2.6111,121244.1394,121139.9283,58737.5948,19595477.8098,19578635.2118
