ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600030.SH,20260907,27.67,0.795,0.9801,0.82,14.3743,10.9019,1.4632,5.7755,4.729,1.0119,2.5298,1562427.2212,1217655.0974,987690.0866,43232361.2106,33692516.5451
600030.SH,20260904,27.99,1.1436,1.4099,1.27,14.5406,11.028,1.4801,5.8423,4.7837,1.0004,2.5009,1562427.2212,1217655.0974,987690.0866,43732337.9214,34082166.1762
600030.SH,20260903,27.86,0.97,1.1959,1.05,14.473,10.9768,1.4732,5.8152,4.7615,1.005,2.5126,1562427.2212,1217655.0974,987690.0866,43529222.3826,33923871.0136
600030.SH,20260902,27.47,0.8457,1.0426,0.81,14.2704,10.8231,1.4526,5.7338,4.6948,1.0193,2.5482,1562427.2212,1217655.0974,987690.0866,42919875.7664,33448985.5256
600030.SH,20260901,28.02,0.9454,1.1656,0.99,14.5561,11.0398,1.4817,5.8486,4.7888,0.9993,2.4982,1562427.2212,1217655.0974,987690.0866,43779210.738,34118695.8291
600030.SH,20260831,27.8,0.9344,1.1519,0.99,14.4419,10.9531,1.47,5.8027,4.7512,1.0072,2.518,1562427.2212,1217655.0974,987690.0866,43435476.7494,33850811.7077
600030.SH,20260828,27.93,0.7991,0.9852,0.88,14.5094,11.0044,1.4769,5.8298,4.7735,1.0025,2.5063,1562427.2212,1217655.0974,987690.0866,43638592.2881,34009106.8704
600030.SH,20260827,27.93,1.1118,1.3706,1.32,14.5094,11.0044,1.4769,5.8298,4.7735,1.0025,2.5063,1562427.2212,1217655.0974,987690.0866,43638592.2881,34009106.8704
600030.SH,20260826,27.77,1.4177,1.7478,1.97,14.4263,10.9413,1.4684,5.7964,4.7461,1.0083,2.5207,1562427.2212,1217655.0974,987690.0866,43388603.9327,33814282.0548
600030.SH,20260825,27.15,0.5162,0.6364,0.68,14.1042,10.697,1.4357,5.667,4.6402,1.0313,2.5783,1562427.2212,1217655.0974,987690.0866,42419899.0556,33059335.8944
600030.SH,20260824,27.27,0.8656,1.0672,1.16,14.1665,10.7443,1.442,5.692,4.6607,1.0268,2.5669,1562427.2212,1217655.0974,987690.0866,42607390.3221,33205454.5061
600030.SH,20260821,27.12,0.6358,0.7838,0.77,14.0886,10.6852,1.4341,5.6607,4.635,1.0324,2.5811,1562427.2212,1217655.0974,987690.0866,42373026.2389,33022806.2415
600030.SH,20260820,27.04,0.7608,0.7608,0.89,14.047,12.5424,1.4493,5.644,5.1789,1.0355,2.5888,1562427.2212,1217655.0974,1217655.0974,42248032.0612,32925393.8337
600030.SH,20260819,27.15,0.811,0.811,0.98,14.1042,12.5934,1.4552,5.667,5.2,1.0313,2.5783,1562427.2212,1217655.0974,1217655.0974,42419899.0556,33059335.8944
600030.SH,20260818,27.39,0.716,0.716,0.83,14.2289,12.7047,1.468,5.7171,5.2459,1.0223,2.5557,1562427.2212,1217655.0974,1217655.0974,42794881.5887,33351573.1178
600030.SH,20260817,27.54,0.7974,0.7974,0.93,14.3068,12.7743,1.4761,5.7484,5.2747,1.0167,2.5418,1562427.2212,1217655.0974,1217655.0974,43029245.6718,33534221.3824
