ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002859.SZ,20260605,86.56,8.4086,18.0417,,169.8062,159.6216,12.3474,17.7713,17.0156,,,43122.6568,40589.9405,18917.4612,3732697.1726,3513465.2497
002859.SZ,20260604,94.39,7.9707,17.1023,1.06,185.1665,174.0605,13.4643,19.3788,18.5548,0.2302,0.2314,43122.6568,40589.9405,18917.4612,4070347.5754,3831284.4838
002859.SZ,20260603,86.72,8.4337,18.0955,1.27,170.1201,159.9166,12.3702,17.8041,17.0471,0.2506,0.2518,43122.6568,40589.9405,18917.4612,3739596.7977,3519959.6402
002859.SZ,20260602,80.4,8.0314,17.2323,1.33,157.7221,148.2622,11.4687,16.5066,15.8047,0.2703,0.2716,43122.6568,40589.9405,18917.4612,3467061.6067,3263431.2162
002859.SZ,20260601,75.05,7.9279,17.0104,1.33,147.2269,138.3965,10.7055,15.4082,14.753,0.2896,0.291,43122.6568,40589.9405,18917.4612,3236355.3928,3046275.0345
002859.SZ,20260529,69.2,7.8741,16.8949,1.48,135.7508,127.6087,9.8711,14.2072,13.6031,0.314,0.3156,43122.6568,40589.9405,18917.4612,2984087.8506,2808823.8826
002859.SZ,20260528,69.82,5.1756,11.1049,1.04,136.9671,128.7521,9.9595,14.3344,13.7249,0.3113,0.3128,43122.6568,40589.9405,18917.4612,3010823.8978,2833989.6457
002859.SZ,20260527,63.59,4.2248,9.0649,0.9,124.7456,117.2636,8.9187,13.0554,12.5003,0.3417,0.3417,43122.6568,40589.9405,18917.4612,2742169.7459,2581114.3164
002859.SZ,20260526,63.17,5.0751,10.8894,1.08,123.9217,116.4891,8.8598,12.9692,12.4177,0.344,0.344,43122.6568,40589.9405,18917.4612,2724058.2301,2564066.5414
002859.SZ,20260525,64.29,7.3557,15.7827,1.89,126.1188,118.5544,9.0168,13.1991,12.6379,0.338,0.338,43122.6568,40589.9405,18917.4612,2772355.6057,2609527.2747
002859.SZ,20260522,60.05,4.7649,10.2238,1.34,117.8011,110.7356,8.4222,12.3286,11.8044,0.3619,0.3619,43122.6568,40589.9405,18917.4612,2589515.5408,2437425.927
002859.SZ,20260521,54.59,3.3876,7.2685,0.9,107.0901,100.6671,7.6564,11.2076,10.7311,0.3981,0.3981,43122.6568,40589.9405,18917.4612,2354065.8347,2215804.8519
002859.SZ,20260520,56.25,2.9548,6.34,0.77,110.3466,103.7282,7.8892,11.5484,11.0574,0.3863,0.3863,43122.6568,40589.9405,18917.4612,2425649.445,2283184.1531
002859.SZ,20260519,56.78,5.1118,10.9681,1.55,111.3863,104.7056,7.9635,11.6573,11.1616,0.3827,0.3827,43122.6568,40589.9405,18917.4612,2448504.4531,2304696.8216
002859.SZ,20260518,52.35,3.2806,7.0389,0.99,102.6959,96.5364,7.3422,10.7478,10.2908,0.4151,0.4151,43122.6568,40589.9405,18917.4612,2257471.0835,2124883.3852
002859.SZ,20260515,51.51,3.0134,6.4656,0.95,101.0481,94.9874,7.2244,10.5753,10.1256,0.4219,0.4219,43122.6568,40589.9405,18917.4612,2221248.0518,2090787.8352
002859.SZ,20260514,53.8,4.4349,9.5156,1.56,105.5404,99.2103,7.5456,11.0454,10.5758,0.4039,0.4039,43122.6568,40589.9405,18917.4612,2319998.9358,2183738.7989
002859.SZ,20260513,51.55,3.4315,7.3628,1.21,101.1265,95.0611,7.23,10.5835,10.1335,0.4216,0.4216,43122.6568,40589.9405,18917.4612,2222972.958,2092411.4328
002859.SZ,20260512,51.88,2.3466,5.035,0.82,101.7739,95.6697,7.2763,10.6513,10.1984,0.4189,0.4189,43122.6568,40589.9405,18917.4612,2237203.4348,2105806.1131
002859.SZ,20260511,51.4,3.3058,7.0931,1.2,100.8323,94.7845,7.209,10.5527,10.104,0.4228,0.4228,43122.6531,40589.9368,18917.4575,2216504.3693,2086322.7515
002859.SZ,20260508,48.98,2.3052,4.9461,0.75,96.0849,90.3219,6.8696,10.0559,9.6283,0.4437,0.4437,43122.6531,40589.9368,18917.4575,2112147.5488,1988095.1045
002859.SZ,20260507,50.28,2.8003,6.0084,0.88,98.6351,92.7192,7.0519,10.3228,9.8838,0.4322,0.4322,43122.6531,40589.9368,18917.4575,2168206.9979,2040862.0223
002859.SZ,20260506,49.93,3.4236,7.3457,1.16,97.9485,92.0738,7.0028,10.2509,9.815,0.4352,0.4352,43122.6531,40589.9368,18917.4575,2153114.0693,2026655.5444
002859.SZ,20260430,51.0,2.5317,5.4321,0.87,100.0476,94.0469,7.1529,10.4706,10.0254,0.4261,0.4261,43122.6531,40589.9368,18917.4575,2199255.3081,2070086.7768
002859.SZ,20260429,49.5,2.6804,5.7511,0.96,97.105,91.2808,6.9425,10.1626,9.7305,0.439,0.439,43122.6531,40589.9368,18917.4575,2134571.3285,2009201.8716
002859.SZ,20260428,48.85,3.8851,8.336,1.4,95.8299,90.0822,6.8513,10.0292,9.6027,0.4449,0.4449,43122.6531,40589.9368,18917.4575,2106541.6039,1982818.4127
002859.SZ,20260427,47.39,3.3983,7.2914,1.23,92.9658,92.9658,6.7569,9.7294,9.7294,0.4586,0.4586,43122.6531,40589.9368,18917.4631,2043582.5304,1923557.105
002859.SZ,20260424,45.98,2.2589,4.8467,0.63,90.1998,90.1998,6.5558,9.44,9.44,0.4726,0.4726,43122.6531,40589.9368,18917.4631,1982779.5895,1866325.2941
002859.SZ,20260423,45.58,2.2659,4.8617,0.57,89.4151,89.4151,6.4988,9.3578,9.3578,0.4768,0.4768,43122.6531,40589.9368,18917.4631,1965530.5283,1850089.3193
002859.SZ,20260422,47.26,2.1522,4.6178,0.55,92.7107,92.7107,6.7383,9.7027,9.7027,0.4598,0.4598,43122.6531,40589.9368,18917.4631,2037976.5855,1918280.4132
002859.SZ,20260421,46.69,3.8482,8.2569,1.1,91.5926,91.5926,6.6571,9.5857,9.5857,0.4654,0.4654,43122.6531,40589.9368,18917.4631,2013396.6732,1895144.1492
002859.SZ,20260420,48.97,3.3446,7.1762,1.07,104.4518,105.0952,7.1859,11.6219,10.5511,0.4438,0.4438,43122.6531,40589.9368,18917.4631,2111716.3223,1987689.2051
002859.SZ,20260417,50.22,6.4466,13.832,2.8,107.118,107.7779,7.3693,11.9185,10.8205,0.4327,0.4327,43122.6531,40589.9368,18917.4631,2165619.6387,2038426.6261
002859.SZ,20260416,46.33,3.9496,8.4744,2.04,98.8207,99.4295,6.7985,10.9953,9.9823,0.4691,0.4691,43122.6531,40589.9368,18917.4631,1997872.5181,1880531.7719
002859.SZ,20260415,42.12,1.9818,4.2522,1.06,89.8409,90.3943,6.1807,9.9962,9.0752,0.5159,0.5159,43122.6531,40589.9368,18917.4631,1816326.1486,1709648.138
002859.SZ,20260414,42.8,1.8442,3.9569,1.1,91.2913,91.8537,6.2805,10.1576,9.2217,0.5077,0.5077,43122.6531,40589.9368,18917.4631,1845649.5527,1737249.295
002859.SZ,20260413,42.72,1.3669,2.9329,0.86,91.1207,91.682,6.2688,10.1386,9.2045,0.5087,0.5087,43122.6531,40589.9368,18917.4631,1842199.7404,1734002.1001
002859.SZ,20260410,42.62,2.3532,5.049,1.74,90.9074,91.4674,6.2541,10.1149,9.183,0.5099,0.5099,43122.6531,40589.9368,18917.4631,1837887.4751,1729943.1064
