ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002415.SZ,20260605,31.28,0.8418,2.1358,,20.1951,19.1913,3.6201,3.099,3.0275,,,916487.155,904640.2179,356545.5075,28667718.2084,28297146.0159
002415.SZ,20260604,30.63,0.4561,1.1571,0.56,19.7755,18.7925,3.5448,3.0346,2.9646,3.5965,3.7545,916487.155,904640.2179,356545.5075,28072001.5577,27709129.8743
002415.SZ,20260603,30.77,0.6473,1.6424,0.8,19.8658,18.8784,3.561,3.0484,2.9781,3.5802,3.7374,916487.155,904640.2179,356545.5075,28200309.7594,27835779.5048
002415.SZ,20260602,30.75,0.8261,2.0961,1.04,19.8529,18.8661,3.5587,3.0464,2.9762,3.5825,3.7398,916487.155,904640.2179,356545.5075,28181980.0163,27817686.7004
002415.SZ,20260601,30.06,0.7822,1.9847,1.05,19.4075,18.4428,3.4789,2.9781,2.9094,3.6647,3.8257,916487.155,904640.2179,356545.5075,27549603.8793,27193484.9501
002415.SZ,20260529,30.56,0.8311,2.1086,1.24,19.7303,18.7496,3.5367,3.0276,2.9578,3.6048,3.7631,916487.155,904640.2179,356545.5075,28007847.4568,27645805.059
002415.SZ,20260528,30.76,0.9838,2.4961,1.61,19.8594,18.8723,3.5599,3.0474,2.9772,3.5813,3.7386,916487.155,904640.2179,356545.5075,28191144.8878,27826733.1026
002415.SZ,20260527,31.65,0.6437,1.6333,1.06,20.434,19.4183,3.6629,3.1356,3.0633,3.4806,3.6335,916487.155,904640.2179,356545.5075,29006818.4558,28631862.8965
002415.SZ,20260526,32.0,0.7334,1.8607,1.27,20.66,19.6331,3.7034,3.1703,3.0972,3.4426,3.5938,916487.155,904640.2179,356545.5075,29327588.96,28948486.9728
002415.SZ,20260525,32.27,0.5298,1.3442,0.91,20.8343,19.7987,3.7346,3.197,3.1233,3.4138,3.5637,916487.155,904640.2179,356545.5075,29575040.4919,29192739.8316
002415.SZ,20260522,31.83,0.4624,1.1732,0.74,20.5502,19.5288,3.6837,3.1534,3.0807,3.4609,3.6129,916487.155,904640.2179,356545.5075,29171786.1437,28794698.1358
002415.SZ,20260521,31.63,0.6888,1.7476,1.08,20.4211,19.4061,3.6606,3.1336,3.0614,3.4828,3.6358,916487.155,904640.2179,356545.5075,28988488.7127,28613770.0922
002415.SZ,20260520,32.55,0.6238,1.5827,0.93,21.0151,19.9705,3.767,3.2248,3.1504,3.3844,3.533,916487.155,904640.2179,356545.5075,29831656.8953,29446039.0926
002415.SZ,20260519,33.38,0.5842,1.4822,0.8,21.5509,20.4797,3.5546,3.307,3.2307,3.3002,3.3002,916487.155,904640.2179,356545.5075,30592341.2339,30196890.4735
002415.SZ,20260518,33.0,0.5384,1.366,0.65,21.3056,20.2466,3.5141,3.2694,3.194,3.3382,3.3382,916487.155,904640.2179,356545.5075,30244076.115,29853127.1907
002415.SZ,20260515,33.12,0.6837,1.7348,0.83,21.3831,20.3202,3.5269,3.2812,3.2056,3.3261,3.3261,916487.155,904640.2179,356545.5075,30354054.5736,29961684.0168
002415.SZ,20260514,33.45,0.7649,1.9407,0.94,21.5961,20.5227,3.562,3.3139,3.2375,3.2933,3.2933,916487.155,904640.2179,356545.5075,30656495.3348,30260215.2888
002415.SZ,20260513,34.49,0.798,2.0247,0.93,22.2676,21.1608,3.6728,3.417,3.3382,3.194,3.194,916487.155,904640.2179,356545.5075,31609641.976,31201041.1154
002415.SZ,20260512,34.56,0.8733,2.2157,0.93,22.3128,21.2037,3.6802,3.4239,3.345,3.1876,3.1876,916487.155,904640.2179,356545.5075,31673796.0768,31264365.9306
002415.SZ,20260511,35.36,1.0459,2.6536,1.21,22.8293,21.6945,3.7654,3.5032,3.4224,3.1154,3.1154,916487.155,904640.2179,356545.5075,32406985.8008,31988078.1049
002415.SZ,20260508,35.55,0.6373,1.617,0.71,22.9519,21.8111,3.7856,3.522,3.4408,3.0988,3.0988,916487.155,904640.2179,356545.5075,32581118.3603,32159959.7463
002415.SZ,20260507,35.96,0.6967,1.7676,0.8,23.2166,22.0627,3.8293,3.5626,3.4805,3.0635,3.0635,916487.155,904640.2179,356545.5075,32956878.0938,32530862.2357
002415.SZ,20260506,36.04,1.0281,2.6087,1.35,23.2683,22.1117,3.8378,3.5705,3.4882,3.0567,3.0567,916487.155,904640.2179,356545.5075,33030197.0662,32603233.4531
002415.SZ,20260430,36.29,1.2992,3.2964,2.13,23.4297,22.2651,3.8644,3.5953,3.5124,3.0356,3.0356,916487.155,904640.2179,356545.5075,33259318.855,32829393.5076
002415.SZ,20260429,34.81,0.6478,1.6435,1.1,22.4742,21.3571,3.7068,3.4487,3.3691,3.1647,3.1647,916487.155,904640.2179,356545.5075,31902917.8656,31490525.9851
002415.SZ,20260428,34.65,0.8469,2.1487,1.46,22.3709,21.2589,3.6898,3.4328,3.3537,3.1793,3.1793,916487.155,904640.2179,356545.5075,31756279.9208,31345783.5502
002415.SZ,20260427,33.97,0.5531,1.4033,0.72,21.9318,20.8417,3.6174,3.3655,3.2878,3.2429,3.2429,916487.155,904640.2179,356545.5075,31133068.6554,30730628.2021
