ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688525.SH,20260605,311.0,10.2342,13.2513,,171.924,37.133,17.2293,12.9757,8.849,,,47156.6656,47083.671,36363.6231,14665723.0016,14643021.681
688525.SH,20260604,341.31,12.3476,15.9877,1.54,188.6797,40.752,18.9084,14.2403,9.7114,,,47156.6656,47083.671,36363.6231,16095041.5359,16070127.749
688525.SH,20260603,314.0,8.7679,11.3526,1.03,173.5824,37.4912,17.3955,13.1008,8.9343,,,47156.6656,47083.671,36363.6231,14807192.9984,14784272.694
688525.SH,20260602,303.4,7.3847,9.5617,0.89,167.463,36.1695,16.7822,12.639,8.6193,,,47083.671,47083.671,36363.6231,14285185.7814,14285185.7814
688525.SH,20260601,305.0,7.1992,9.3215,0.86,168.3461,36.3603,16.8707,12.7056,8.6648,,,47083.671,47083.671,36363.6231,14360519.655,14360519.655
688525.SH,20260529,327.37,8.8332,11.4373,1.11,180.6934,39.0271,18.1081,13.6375,9.3003,,,47083.671,47083.671,36363.6231,15413781.3753,15413781.3753
688525.SH,20260528,323.62,7.8201,10.1255,0.99,178.6235,38.58,17.9007,13.4813,9.1938,,,47083.671,47083.671,36363.6231,15237217.609,15237217.609
688525.SH,20260527,316.99,11.2964,14.6265,1.62,174.9641,37.7897,17.5339,13.2051,9.0054,,,47083.671,47083.671,36363.6231,14925052.8703,14925052.8703
688525.SH,20260526,307.73,6.396,8.2815,0.84,169.853,36.6857,17.0217,12.8194,8.7424,,,47083.671,47083.671,36363.6231,14489058.0768,14489058.0768
688525.SH,20260525,320.77,7.7324,10.012,0.94,177.0505,38.2403,17.743,13.3626,9.1128,,,47083.671,47083.671,36363.6231,15103029.1467,15103029.1467
688525.SH,20260522,312.25,6.3992,8.2857,0.73,172.3478,37.2246,17.2718,13.0077,8.8708,,,47083.671,47083.671,36363.6231,14701876.2698,14701876.2698
688525.SH,20260521,301.0,7.794,10.0917,0.85,166.1383,35.8834,16.6495,12.539,8.5512,,,47083.671,47083.671,36363.6231,14172184.971,14172184.971
688525.SH,20260520,316.6,6.5768,8.5156,0.67,174.7488,37.7432,17.5124,13.1889,8.9943,,,47083.671,47083.671,36363.6231,14906690.2386,14906690.2386
688525.SH,20260519,313.43,9.4385,12.221,0.99,172.9991,37.3653,17.337,13.0568,8.9043,,,47083.671,47083.671,36363.6231,14757435.0015,14757435.0015
688525.SH,20260518,331.1,10.7192,13.8793,1.12,182.7522,39.4718,18.3144,13.7929,9.4063,,,47083.671,47083.671,36363.6231,15589403.4681,15589403.4681
688525.SH,20260515,306.3,9.4506,12.2366,1.05,169.0637,36.5153,16.9426,12.7598,8.7017,,,47083.671,47083.671,36363.6231,14421728.4273,14421728.4273
688525.SH,20260514,323.35,9.5475,12.3621,1.04,178.4745,38.5479,17.8857,13.4701,9.1861,,,47083.671,47083.671,36363.6231,15224505.0179,15224505.0179
688525.SH,20260513,328.49,10.1583,13.153,1.05,181.3116,39.1606,18.1701,13.6842,9.3321,,,47083.671,47083.671,36363.6231,15466515.0868,15466515.0868
688525.SH,20260512,308.97,7.6201,9.8666,0.83,170.5374,36.8336,17.0903,12.871,8.7776,,,47083.671,47083.671,36363.6231,14547441.8289,14547441.8289
688525.SH,20260511,315.69,11.25,14.5665,1.36,174.2465,37.6347,17.462,13.151,8.9685,,,47083.671,47083.671,36363.6231,14863844.098,14863844.098
688525.SH,20260508,290.45,6.3227,8.1867,0.77,160.3152,34.6257,16.0659,12.0995,8.2514,,,47083.671,47083.671,36363.6231,13675452.242,13675452.242
688525.SH,20260507,299.85,10.4171,13.4881,1.43,165.5036,35.7463,16.5859,12.4911,8.5185,,,47083.671,47083.671,36363.6231,14118038.7494,14118038.7494
688525.SH,20260506,311.12,12.6653,16.4983,2.11,171.7241,37.0899,17.2093,12.9606,8.8387,,,47083.671,47083.671,36144.7131,14648671.7215,14648671.7215
688525.SH,20260430,265.08,5.4481,7.097,0.8,146.3121,31.6013,14.6626,11.0427,7.5307,,,47083.671,47083.671,36144.7131,12480939.5087,12480939.5087
688525.SH,20260429,269.0,6.4174,8.3595,0.95,148.4758,32.0686,14.8794,11.206,7.6421,,,47083.671,47083.671,36144.7131,12665507.499,12665507.499
688525.SH,20260428,260.8,5.9857,7.7972,0.86,143.9498,31.091,14.4259,10.8644,7.4091,,,47083.671,47083.671,36144.7131,12279421.3968,12279421.3968
688525.SH,20260427,264.65,5.846,7.6152,0.82,146.0748,31.55,14.6388,11.0247,7.5185,,,47083.671,47083.671,36144.7131,12460693.5302,12460693.5302
688525.SH,20260424,266.5,6.3643,8.2905,0.8,147.0959,31.7705,14.7411,11.1018,7.571,,,47083.671,47083.671,36144.7131,12547798.3215,12547798.3215
688525.SH,20260423,264.3,9.3354,12.1607,1.17,145.8816,31.5083,14.6195,11.0102,7.5085,,,47083.671,47083.671,36144.7131,12444214.2453,12444214.2453
688525.SH,20260422,281.0,6.0994,7.9453,0.72,155.0992,33.4991,15.5432,11.7058,7.983,,,47083.671,47083.671,36144.7131,13230511.551,13230511.551
688525.SH,20260421,275.96,7.1582,9.3246,0.77,152.3174,32.8983,15.2644,11.4959,7.8398,,,47083.671,47083.671,36144.7131,12993209.8492,12993209.8492
688525.SH,20260420,268.7,6.808,8.8684,0.71,148.3102,32.0328,14.8628,11.1935,7.6335,,,47083.671,47083.671,36144.7131,12651382.3977,12651382.3977
688525.SH,20260417,270.67,10.5654,13.7629,1.14,149.3975,32.2677,14.9718,11.2755,7.6895,,,47083.671,47083.671,36144.7131,12744137.2296,12744137.2296
688525.SH,20260416,286.8,9.4302,12.2842,1.07,158.3006,34.1906,15.864,11.9475,8.1478,,,47083.671,47083.671,36144.7131,13503596.8428,13503596.8428
688525.SH,20260415,285.41,8.4601,11.0468,0.98,157.5334,157.5334,24.1103,11.8896,11.8896,,,47083.671,47083.671,36058.7108,13438150.5401,13438150.5401
688525.SH,20260414,288.1,11.087,14.4769,1.43,159.0181,159.0181,24.3375,12.0016,12.0016,,,47083.671,47083.671,36058.7108,13564805.6151,13564805.6151
688525.SH,20260413,255.85,8.4356,11.0148,1.21,141.2176,141.2176,21.6132,10.6582,10.6582,,,47083.671,47083.671,36058.7108,12046357.2254,12046357.2254
688525.SH,20260410,241.51,9.0353,11.7979,1.41,133.3026,133.3026,20.4018,10.0608,10.0608,,,47083.671,47083.671,36058.7108,11371177.3832,11371177.3832
688525.SH,20260409,227.52,6.8894,8.9958,1.0,125.5807,125.5807,19.22,9.478,9.478,,,47083.671,47083.671,36058.7108,10712476.8259,10712476.8259
688525.SH,20260408,229.68,7.9123,10.3315,1.11,126.7729,126.7729,19.4024,9.568,9.568,,,47083.671,47083.671,36058.7108,10814177.5553,10814177.5553
688525.SH,20260407,217.42,6.4347,8.4226,0.89,120.006,120.006,18.817,9.0572,9.0572,,,47083.671,46713.171,35688.2108,10236931.7488,10156377.6388
688525.SH,20260403,210.29,4.6,6.021,0.59,116.0705,116.0705,18.2,8.7602,8.7602,,,47083.671,46713.171,35688.2108,9901225.1746,9823312.7296
688525.SH,20260402,210.82,6.3443,8.3042,0.77,116.3631,116.3631,18.2458,8.7823,8.7823,,,47083.671,46713.171,35688.2108,9926179.5202,9848070.7102
688525.SH,20260401,215.6,9.45,12.3693,1.1,119.0014,119.0014,18.6595,8.9814,8.9814,,,47083.671,46713.171,35688.2108,10151239.4676,10071359.6676
688525.SH,20260331,211.99,9.0693,11.871,1.05,116.0881,116.0881,18.2027,8.7616,8.7616,,,46713.171,46713.171,35688.2108,9902725.1203,9902725.1203
688525.SH,20260330,231.99,6.6247,8.6712,0.75,127.0403,127.0403,19.92,9.5882,9.5882,,,46713.171,46713.171,35688.2108,10836988.5403,10836988.5403
688525.SH,20260327,238.4,7.2282,9.4612,0.79,130.5505,130.5505,20.4704,9.8531,9.8531,,,46713.171,46713.171,35688.2108,11136419.9664,11136419.9664
688525.SH,20260326,238.98,8.6369,11.3051,0.93,130.8681,130.8681,20.5202,9.877,9.877,,,46713.171,46713.171,35688.2108,11163513.6056,11163513.6056
688525.SH,20260325,253.35,11.3078,14.801,1.25,138.7373,138.7373,21.7541,10.471,10.471,,,46713.171,46713.171,35688.2108,11834781.8729,11834781.8729
688525.SH,20260324,231.5,9.5474,12.4968,1.09,126.772,126.772,19.878,9.5679,9.5679,,,46713.171,46713.171,35688.2108,10814099.0865,10814099.0865
688525.SH,20260323,225.0,7.6673,10.036,0.81,123.2125,123.2125,19.3198,9.2993,9.2993,,,46713.171,46713.171,35688.2108,10510463.475,10510463.475
688525.SH,20260320,238.88,8.3128,10.8808,0.88,130.8134,130.8134,20.5117,9.8729,9.8729,,,46713.171,46713.171,35688.2108,11158842.2885,11158842.2885
688525.SH,20260319,243.18,9.4484,13.2686,1.04,704.5507,131.065,24.8203,16.967,10.0562,,,46713.171,46713.171,33264.0108,11359708.9238,11359708.9238
688525.SH,20260318,258.09,10.1403,14.2401,1.18,747.7486,139.1009,26.342,18.0073,10.6728,,,46713.171,46713.171,33264.0108,12056202.3034,12056202.3034
688525.SH,20260317,235.78,8.0555,11.3125,0.93,683.1112,127.0767,24.065,16.4507,9.7502,,,46713.171,46713.171,33264.0108,11014031.4584,11014031.4584
688525.SH,20260316,237.7,11.2962,15.8634,1.33,688.6739,128.1115,24.2609,16.5846,9.8296,,,46713.171,46713.171,33264.0108,11103720.7467,11103720.7467
688525.SH,20260313,209.7,8.1371,11.4271,0.88,607.5512,113.0205,21.4031,14.631,8.6717,,,46713.171,46713.171,33264.0108,9795751.9587,9795751.9587
688525.SH,20260312,202.85,7.9703,11.1928,0.69,587.7051,109.3286,20.704,14.1531,8.3885,,,46713.171,46713.171,33264.0108,9475766.7374,9475766.7374
688525.SH,20260311,214.04,7.3493,10.3207,0.63,620.1252,115.3596,21.8461,14.9338,8.8512,,,46713.171,46713.171,33264.0108,9998487.1208,9998487.1208
688525.SH,20260310,213.75,8.4955,11.9304,0.75,619.285,115.2033,21.8165,14.9136,8.8392,,,46713.171,46713.171,33264.0108,9984940.3013,9984940.3013
688525.SH,20260309,216.65,10.5466,14.8108,1.05,627.687,116.7663,22.1125,15.116,8.9591,,,46713.171,46713.171,33264.0108,10120408.4972,10120408.4972
688525.SH,20260306,209.33,11.7957,16.5649,1.4,606.4792,112.8211,21.3653,14.6052,8.6564,,,46713.171,46713.171,33264.0108,9778468.0854,9778468.0854
688525.SH,20260305,191.5,19.4873,27.3663,3.51,554.8214,103.2114,19.5455,13.3612,7.9191,,,46713.171,46713.171,33264.0108,8945572.2465,8945572.2465
688525.SH,20260304,175.99,7.9914,11.2225,1.64,509.8852,94.8521,17.9625,12.279,7.2777,,,46713.171,46713.171,33264.0108,8221050.9643,8221050.9643
688525.SH,20260303,146.66,6.6133,9.2871,1.4,424.9092,79.0443,14.9689,10.2327,6.0648,,,46713.171,46713.171,33264.0108,6850953.6589,6850953.6589
688525.SH,20260302,160.5,4.1296,5.7992,0.82,465.007,86.5035,16.3815,11.1983,6.6372,,,46713.171,46713.171,33264.0108,7497463.9455,7497463.9455
688525.SH,20260227,165.8,3.9473,5.6159,0.71,480.3623,,16.9224,11.5681,9.3935,,,46713.171,46713.171,32834.2514,7745043.7518,7745043.7518
688525.SH,20260226,167.02,5.0746,7.2196,1.0,483.897,,17.047,11.6532,9.4627,,,46713.171,46713.171,32834.2514,7802033.8204,7802033.8204
688525.SH,20260225,168.46,4.5821,6.5189,0.96,488.069,,17.1939,11.7537,9.5442,,,46713.171,46713.171,32834.2514,7869300.7867,7869300.7867
688525.SH,20260224,174.0,5.9666,8.4887,1.37,504.1197,,17.7594,12.1402,9.8581,,,46713.171,46713.171,32834.2514,8128091.754,8128091.754
688525.SH,20260213,165.91,5.5847,7.9453,1.42,480.681,,16.9337,11.5758,9.3998,,,46713.171,46713.171,32834.2514,7750182.2006,7750182.2006
688525.SH,20260212,170.97,6.5924,9.379,1.97,495.3411,,17.4501,11.9288,9.6864,,,46713.171,46713.171,32834.2514,7986550.8459,7986550.8459
688525.SH,20260211,159.0,2.6779,3.8098,0.7,460.6611,,16.2284,11.0936,9.0083,,,46713.171,46713.171,32834.2514,7427394.189,7427394.189
688525.SH,20260210,161.01,3.1423,4.4705,0.73,466.4846,,16.4335,11.2339,9.1222,,,46713.171,46713.171,32834.2514,7521287.6627,7521287.6627
688525.SH,20260209,164.19,3.8319,5.4517,0.74,475.6978,,16.7581,11.4557,9.3023,,,46713.171,46713.171,32834.2514,7669835.5465,7669835.5465
688525.SH,20260206,160.1,3.4,4.8371,0.56,463.8481,,16.3407,11.1704,9.0706,,,46713.171,46713.171,32834.2514,7478778.6771,7478778.6771
688525.SH,20260205,162.8,3.6614,5.2091,0.52,471.6706,,16.6162,11.3588,9.2236,,,46713.171,46713.171,32834.2514,7604904.2388,7604904.2388
688525.SH,20260204,168.5,5.1199,7.284,0.69,488.1849,,17.198,11.7565,9.5465,,,46713.171,46713.171,32834.2514,7871169.3135,7871169.3135
688525.SH,20260203,174.12,5.4865,7.8056,0.69,504.4674,,17.7716,12.1486,9.8649,,,46713.171,46713.171,32834.2514,8133697.3345,8133697.3345
688525.SH,20260202,167.9,8.2599,11.7514,1.09,486.4465,,17.1368,11.7146,9.5125,,,46713.171,46713.171,32834.2514,7843141.4109,7843141.4109
688525.SH,20260130,187.28,7.6037,10.8178,1.01,542.595,,19.1148,13.0668,10.6105,,,46713.171,46713.171,32834.2514,8748442.6649,8748442.6649
688525.SH,20260129,187.7,8.9088,12.6745,1.22,543.8119,,19.1577,13.0961,10.6343,,,46713.171,46713.171,32834.2514,8768062.1967,8768062.1967
688525.SH,20260128,191.35,7.0535,10.035,0.93,554.3868,,19.5302,13.3507,10.8411,,,46713.171,46713.171,32834.2514,8938565.2709,8938565.2709
688525.SH,20260127,186.3,7.6464,10.8785,0.96,539.7557,,19.0148,12.9984,10.555,,,46713.171,46713.171,32834.2514,8702663.7573,8702663.7573
688525.SH,20260126,180.6,6.6598,9.4748,0.8,523.2415,,18.433,12.6007,10.232,,,46713.171,46713.171,32834.2514,8436398.6826,8436398.6826
688525.SH,20260123,186.46,7.1894,10.2283,0.77,540.2193,,19.0311,13.0096,10.564,,,46713.171,46713.171,32834.2514,8710137.8647,8710137.8647
