ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601288.SH,20260907,6.81,0.1136,1.2675,1.08,8.1892,8.0003,0.8339,3.286,3.1105,5.3069,3.6638,34998303.3873,31924421.0777,2862106.1712,238338446.0859,217405307.5548
601288.SH,20260904,6.96,0.0794,0.8861,0.77,8.3695,8.1765,0.8523,3.3584,3.179,5.1925,3.5848,34998303.3873,31924421.0777,2862106.1712,243588191.5944,222193970.7168
601288.SH,20260903,6.89,0.111,1.2384,1.06,8.2854,8.0943,0.8437,3.3246,3.147,5.2453,3.6212,34998303.3873,31924421.0777,2862106.1712,241138310.3571,219959261.2412
601288.SH,20260902,7.06,0.0914,1.0198,0.88,8.4898,8.294,0.8645,3.4067,3.2247,5.119,3.534,34998303.3873,31924421.0777,2862106.1712,247088021.9334,225386412.8248
601288.SH,20260901,7.05,0.1202,1.2096,1.16,8.4778,8.2822,0.8633,3.4018,3.2201,5.1263,3.539,34998303.3873,31924421.0777,3171924.7589,246738038.8995,225067168.614
601288.SH,20260831,6.92,0.1238,1.2465,1.21,8.3214,8.1295,0.8474,3.3391,3.1607,5.2226,3.6055,34998303.3873,31924421.0777,3171924.7589,242188259.4588,220916993.8736
601288.SH,20260828,6.79,0.0674,0.752,0.6,8.1651,8.0748,0.8407,3.2764,3.1903,5.3225,3.6745,34998303.3873,31924421.0777,2862106.1712,237638480.0181,216766819.1332
601288.SH,20260827,6.79,0.1219,1.3593,1.02,8.1651,8.0748,0.8407,3.2764,3.1903,5.3225,3.6745,34998303.3873,31924421.0777,2862106.1712,237638480.0181,216766819.1332
601288.SH,20260826,6.86,0.0857,0.9563,0.61,8.2493,8.1581,0.8494,3.3102,3.2232,5.2682,3.6371,34998303.3873,31924421.0777,2862106.1712,240088361.2554,219001528.6088
601288.SH,20260825,6.85,0.1182,1.3189,0.81,8.2373,8.1462,0.8482,3.3053,3.2185,5.2759,3.6424,34998303.3873,31924421.0777,2862106.1712,239738378.2215,218682284.398
601288.SH,20260824,6.86,0.1187,1.3243,0.87,8.2493,8.1581,0.8494,3.3102,3.2232,5.2682,3.6371,34998303.3873,31924421.0777,2862106.1712,240088361.2554,219001528.6088
601288.SH,20260821,6.78,0.1142,1.2741,0.83,8.1531,8.0629,0.8395,3.2716,3.1856,5.3304,3.68,34998303.3873,31924421.0777,2862106.1712,237288496.9842,216447574.9224
601288.SH,20260820,6.81,0.1601,1.7862,1.16,8.1892,8.0986,0.8432,3.286,3.1997,5.3069,3.6638,34998303.3873,31924421.0777,2862106.1712,238338446.0859,217405307.5548
601288.SH,20260819,6.77,0.1876,2.0922,1.44,8.1411,8.0511,0.8382,3.2667,3.1809,5.3383,3.6854,34998303.3873,31924421.0777,2862106.1712,236938513.9503,216128330.7116
601288.SH,20260818,6.6,0.1455,1.6234,1.16,7.9366,7.8489,0.8172,3.1847,3.101,5.4758,3.7803,34998303.3873,31924421.0777,2862106.1712,230988802.374,210701179.128
601288.SH,20260817,6.46,0.0763,0.8509,0.58,7.7683,7.6824,0.7999,3.1172,3.0352,5.5944,3.8623,34998303.3873,31924421.0777,2862106.1712,226089039.8994,206231760.1768
601288.SH,20260814,6.47,0.1184,1.3201,0.89,7.7803,7.6943,0.8011,3.122,3.0399,5.5858,3.8563,34998303.3873,31924421.0777,2862106.1712,226439022.9333,206551004.3876
601288.SH,20260813,6.56,0.1614,1.8002,1.17,7.8885,7.8013,0.8122,3.1654,3.0822,5.5092,3.8034,34998303.3873,31924421.0777,2862106.1712,229588870.2384,209424202.2848
601288.SH,20260812,6.44,0.1485,1.6558,1.03,7.7442,7.6586,0.7974,3.1075,3.0258,5.6118,3.8743,34998303.3873,31924421.0777,2862106.1712,225389073.8316,205593271.7552
601288.SH,20260811,6.48,0.1212,1.3521,0.77,7.7923,7.7062,0.8023,3.1268,3.0446,5.5772,3.8503,34998303.3873,31924421.0777,2862106.1712,226789005.9672,206870248.5984
601288.SH,20260810,6.46,0.1113,1.2419,0.68,7.7683,7.6824,0.7999,3.1172,3.0352,5.5944,3.8623,34998303.3873,31924421.0777,2862106.1712,226089039.8994,206231760.1768
601288.SH,20260807,6.47,0.1243,1.3864,0.67,7.7803,7.6943,0.8011,3.122,3.0399,5.5858,3.8563,34998303.3873,31924421.0777,2862106.1712,226439022.9333,206551004.3876
601288.SH,20260806,6.5,0.185,2.0638,1.01,7.8164,7.73,0.8048,3.1365,3.054,5.56,3.8385,34998303.3873,31924421.0777,2862106.1712,227488972.035,207508737.02
601288.SH,20260805,6.48,0.1757,1.9597,0.97,7.7923,7.7062,0.8023,3.1268,3.0446,5.5772,3.8503,34998303.3873,31924421.0777,2862106.1712,226789005.9672,206870248.5984
601288.SH,20260804,6.61,0.1918,2.1394,1.07,7.9487,7.8608,0.8184,3.1895,3.1057,5.4675,3.7746,34998303.3873,31924421.0777,2862106.1712,231338785.4079,211020423.3388
601288.SH,20260803,6.89,0.1405,1.5668,0.79,8.2854,8.1938,0.8531,3.3246,3.2372,5.2453,3.6212,34998303.3873,31924421.0777,2862106.1712,241138310.3571,219959261.2412
601288.SH,20260731,6.9,0.2393,2.6695,1.55,8.2974,8.2057,0.8543,3.3295,3.2419,5.2377,3.616,34998303.3873,31924421.0777,2862106.1712,241488293.391,220278505.452
601288.SH,20260730,7.11,0.1729,1.928,1.26,8.5499,8.4554,0.8803,3.4308,3.3406,5.083,3.5092,34998303.3873,31924421.0777,2862106.1712,248837937.1029,226982633.8788
601288.SH,20260729,6.93,0.1627,1.8149,1.26,8.3335,8.2413,0.8581,3.3439,3.256,5.215,3.6003,34998303.3873,31924421.0777,2862106.1712,242538242.4927,221236238.0844
601288.SH,20260728,6.96,0.185,2.0632,1.47,8.3695,8.277,0.8618,3.3584,3.2701,5.1925,3.5848,34998303.3873,31924421.0777,2862106.1712,243588191.5944,222193970.7168
