ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300364.SZ,20260605,23.82,5.3134,6.1008,,,,68.7388,10.4753,10.0089,,,72850.0118,66042.5473,57518.1316,1735287.2811,1573133.4767
300364.SZ,20260604,23.9,6.9264,7.9529,0.75,,,68.9696,10.5104,10.0425,,,72850.0118,66042.5473,57518.1316,1741115.282,1578416.8805
300364.SZ,20260603,24.88,6.4009,7.3496,0.57,,,71.7977,10.9414,10.4543,,,72850.0118,66042.5473,57518.1316,1812508.2936,1643138.5768
300364.SZ,20260602,25.59,7.7618,8.9121,0.72,,,73.8465,11.2537,10.7526,,,72850.0118,66042.5473,57518.1316,1864231.802,1690028.7854
300364.SZ,20260601,26.6,11.0226,12.6561,1.15,,,76.7612,11.6978,11.177,,,72850.0118,66042.5473,57518.1316,1937810.3139,1756731.7582
300364.SZ,20260529,25.39,10.5305,12.0911,1.26,,,73.2694,11.1657,10.6686,,,72850.0118,66042.5473,57518.1316,1849661.7996,1676820.2759
300364.SZ,20260528,25.36,10.6842,12.2676,1.38,,,73.1828,11.1525,10.656,,,72850.0118,66042.5473,57518.1316,1847476.2992,1674838.9995
300364.SZ,20260527,26.41,15.9318,18.293,2.69,,,76.2129,11.6143,11.0972,,,72850.0118,66042.5473,57518.1316,1923968.8116,1744183.6742
300364.SZ,20260526,25.61,5.6414,6.4774,0.88,,,73.9043,11.2625,10.761,,,72850.0118,66042.5473,57518.1316,1865688.8022,1691349.6364
300364.SZ,20260525,26.15,4.9932,5.7332,0.75,,,75.4626,11.4999,10.9879,,,72850.0118,66042.5473,57518.1316,1905027.8086,1727012.6119
300364.SZ,20260522,26.08,4.4342,5.0913,0.59,,,75.2606,11.4691,10.9585,,,72850.0118,66042.5473,57518.1316,1899928.3077,1722389.6336
300364.SZ,20260521,26.0,7.7186,8.8625,0.89,,,75.0297,11.434,10.9249,,,72850.0118,66042.5473,57518.1316,1894100.3068,1717106.2298
300364.SZ,20260520,27.2,6.8086,7.8177,0.77,,,78.4926,11.9617,11.4291,,,72850.0118,66042.5473,57518.1316,1981520.321,1796357.2866
300364.SZ,20260519,28.4,8.0357,9.2266,0.92,,,81.9555,12.4894,11.9333,,,72850.0118,66042.5473,57518.1316,2068940.3351,1875608.3433
300364.SZ,20260518,28.04,6.1945,7.1125,0.67,,,80.9167,12.3311,11.7821,,,72850.0118,66042.5473,57518.1316,2042714.3309,1851833.0263
300364.SZ,20260515,27.9,8.5934,9.867,0.84,,,80.5126,12.2695,11.7232,,,72850.0118,66042.5473,57518.1316,2032515.3292,1842587.0697
