ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
001309.SZ,20260605,630.5,10.0222,11.3938,1.22,207.7875,34.8538,21.8941,13.2565,8.3761,0.0339,0.0634,22684.5658,16491.483,14506.2298,14302618.7369,10397880.0315
001309.SZ,20260604,680.85,11.8803,13.5475,1.61,224.3809,37.6371,23.6425,14.3152,9.045,0.0314,0.0588,22684.5658,16132.642,14147.3888,15444786.6249,10983909.3057
001309.SZ,20260603,618.95,7.8051,8.9004,1.01,203.9811,34.2153,21.493,13.0137,8.2227,0.0346,0.0646,22684.5658,16132.642,14147.3888,14040612.0019,9985298.7659
001309.SZ,20260602,605.9,6.8354,7.7946,0.84,199.6804,33.4939,21.0399,12.7393,8.0493,0.0353,0.066,22684.5658,16132.642,14147.3888,13744578.4182,9774767.7878
001309.SZ,20260601,597.41,7.5455,8.6043,0.92,196.8824,33.0246,20.7451,12.5608,7.9365,0.0358,0.067,22684.5658,16132.642,14147.3888,13551986.4546,9637801.6572
001309.SZ,20260529,640.0,7.8006,8.8953,0.94,210.9183,35.379,22.224,13.4563,8.5024,0.0334,0.0625,22684.5658,16132.642,14147.3888,14518122.112,10324890.88
001309.SZ,20260528,657.35,6.7999,7.7541,0.78,216.6362,36.3381,22.8265,13.8211,8.7328,0.0325,0.0609,22684.5658,16132.642,14147.3888,14911699.3286,10604792.2187
001309.SZ,20260527,665.0,9.8462,11.2279,1.18,219.1573,36.761,23.0921,13.9819,8.8345,0.0322,0.0602,22684.5658,16132.642,14147.3888,15085236.257,10728206.93
001309.SZ,20260526,659.1,8.455,9.6414,0.99,217.2129,36.4348,22.8872,13.8579,8.7561,0.0325,0.0607,22684.5658,16132.642,14147.3888,14951397.3188,10633024.3422
001309.SZ,20260525,695.0,8.2793,9.4411,0.93,229.0441,38.4194,24.1339,14.6127,9.233,0.0308,0.0576,22684.5658,16132.642,14147.3888,15765773.231,11212186.19
001309.SZ,20260522,674.0,8.199,9.3496,0.82,222.1234,37.2585,23.4046,14.1712,8.954,0.0317,0.0593,22684.5658,16132.642,14147.3888,15289397.3492,10873400.708
001309.SZ,20260521,656.1,8.8492,10.091,0.84,216.2243,36.269,22.7831,13.7948,8.7162,0.0326,0.061,22684.5658,16132.642,14147.3888,14883343.6214,10584626.4162
