ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300502.SZ,20260605,748.0,4.931,5.1208,,78.1512,69.3629,36.4998,29.9869,25.5748,,,99589.7632,89588.797,86268.5725,74493142.8736,67012420.156
300502.SZ,20260604,775.94,2.8638,2.9751,0.71,81.0704,71.9538,37.8631,31.107,26.5301,0.0413,,99589.7632,88727.9732,85407.7487,77275680.8574,68847583.5248
300502.SZ,20260603,782.25,4.8114,4.9985,1.25,81.7297,72.539,38.171,31.36,26.7459,0.0409,,99589.7632,88727.9732,85407.7487,77904092.2632,69407457.0357
300502.SZ,20260602,747.0,4.3628,4.5325,1.09,78.0467,69.2702,36.451,29.9469,25.5407,0.0429,,99589.7632,88727.9732,85407.7487,74393553.1104,66279795.9804
300502.SZ,20260601,679.82,3.3352,3.4649,0.75,71.0278,63.0405,33.1728,27.2536,23.2437,0.0471,,99589.7632,88727.9732,85407.7487,67703112.8186,60319050.7408
300502.SZ,20260529,706.45,3.748,3.8937,0.82,73.8101,65.5099,34.4723,28.3212,24.1542,0.0453,,99589.7632,88727.9732,85407.7487,70355188.2126,62681876.6671
300502.SZ,20260528,718.34,3.8261,3.9748,0.84,75.0523,66.6125,35.0525,28.7979,24.5607,0.0446,,99589.7632,88727.9732,85407.7487,71539310.4971,63736852.2685
300502.SZ,20260527,695.0,3.9602,4.1141,0.88,72.6138,64.4482,33.9136,27.8622,23.7627,0.0461,0.0461,99589.7632,88727.9732,85407.7487,69214885.424,61665941.374
300502.SZ,20260526,700.0,5.2242,5.4273,1.24,73.1362,64.9118,34.1575,28.0627,23.9337,0.0458,0.0458,99589.7632,88727.9732,85407.7487,69712834.24,62109581.24
300502.SZ,20260525,659.01,5.3748,5.5837,1.41,68.8535,61.1108,32.1574,26.4194,22.5322,0.0486,0.0486,99589.7632,88727.9732,85407.7487,65630649.8464,58472621.6185
300502.SZ,20260522,606.77,4.5564,4.7335,1.23,63.3955,56.2665,29.6082,24.3251,20.7461,0.0528,0.0528,99589.7632,88727.9732,85407.7487,60428080.6169,53837472.2986
300502.SZ,20260521,566.0,3.7057,3.85,0.97,59.0237,52.3863,27.6077,22.6476,19.3154,0.0567,0.0567,99400.9312,88539.1412,85218.9167,56260927.0592,50113153.9192
300502.SZ,20260520,587.97,3.689,3.8328,0.91,61.3148,54.4198,28.6794,23.5267,20.0651,0.0546,0.0546,99400.9312,88539.1412,85218.9167,58444765.5177,52058358.8514
300502.SZ,20260519,572.5,3.8294,3.9786,0.86,59.7015,52.9879,27.9248,22.9077,19.5372,0.056,0.056,99400.9312,88539.1412,85218.9167,56907033.112,50688658.337
300502.SZ,20260518,599.92,3.3052,3.4339,0.65,62.5609,55.5258,29.2623,24.0049,20.473,0.0535,0.0535,99400.9312,88539.1412,85218.9167,59632606.6455,53116401.5887
300502.SZ,20260515,610.05,4.0215,4.1782,0.81,63.6173,56.4634,29.7564,24.4102,20.8187,0.0526,0.0526,99400.9312,88539.1412,85218.9167,60639538.0786,54013303.0891
300502.SZ,20260514,617.9,4.3178,4.486,0.81,64.4359,57.19,30.1393,24.7243,21.0865,0.0519,0.0519,99400.9312,88539.1412,85218.9167,61419835.3885,54708335.3475
300502.SZ,20260513,628.99,4.7859,4.9724,0.9,65.5924,58.2164,30.6802,25.1681,21.465,0.051,0.051,99400.9312,88539.1412,85218.9167,62522191.7155,55690234.4234
300502.SZ,20260512,592.52,5.9293,6.1603,1.23,61.7893,54.8409,28.9013,23.7088,20.2204,0.0542,0.0542,99400.9312,88539.1412,85218.9167,58897039.7546,52461211.9438
300502.SZ,20260511,563.7,6.5629,6.8186,1.59,58.7838,52.1735,27.4956,22.5556,19.2369,0.0569,0.0569,99400.9312,88539.1412,85218.9167,56032304.9174,49909513.8944
300502.SZ,20260508,551.67,3.3658,3.4969,0.79,57.5293,51.06,26.9088,22.0742,18.8264,0.0582,0.0582,99400.9312,88539.1412,85218.9167,54836511.7151,48844388.0258
300502.SZ,20260507,563.5,6.0304,6.2654,1.46,58.763,52.1549,27.4858,22.5476,19.2301,0.0569,0.0569,99400.9312,88539.1412,85218.9167,56012424.7312,49891806.0662
300502.SZ,20260506,522.48,4.7542,4.9394,0.91,54.4853,48.3583,25.485,20.9062,17.8302,0.0614,0.0614,99400.9312,88539.1412,85218.9167,51934998.5334,46259930.4942
300502.SZ,20260430,525.79,3.412,3.545,0.62,54.8305,48.6647,25.6464,21.0387,17.9432,0.061,0.061,99400.9312,88539.1412,85218.9167,52264015.6156,46552995.0515
300502.SZ,20260429,537.0,3.1133,3.2346,0.54,55.9995,49.7022,26.1932,21.4872,18.3257,0.0598,0.0598,99400.9312,88539.1412,85218.9167,53378300.0544,47545518.8244
300502.SZ,20260428,535.46,4.0429,4.2004,0.71,55.8389,49.5597,26.1181,21.4256,18.2732,0.0599,0.0599,99400.9312,88539.1412,85218.9167,53225222.6204,47409168.547
300502.SZ,20260427,538.0,5.2867,5.4927,0.98,56.1038,49.7948,26.242,21.5273,18.3599,0.0596,0.0596,99400.9312,88539.1412,85218.9167,53477700.9856,47634057.9656
300502.SZ,20260424,537.27,10.3217,10.7238,2.43,56.0277,49.7272,26.2064,21.498,18.335,0.0597,0.0597,99400.9312,88539.1412,85218.9167,53405138.3058,47569424.3925
300502.SZ,20260423,608.28,4.5377,4.6675,1.06,213.064,80.4162,41.6284,69.9257,30.1998,0.0528,0.0528,99400.9312,88541.9132,86078.9898,60463598.4303,53858274.9613
300502.SZ,20260422,622.71,4.8954,5.0355,1.13,218.1185,82.3239,42.6159,71.5846,30.9162,0.0515,0.0515,99400.9312,88541.9132,86078.9898,61897953.8676,55135934.7688
300502.SZ,20260421,578.5,3.2475,3.3405,0.71,202.6329,76.4792,39.5904,66.5023,28.7213,0.0555,0.0555,99400.9312,88541.9132,86078.9898,57503438.6992,51221496.7862
300502.SZ,20260420,583.0,3.8683,3.979,0.83,204.2091,77.0741,39.8983,67.0196,28.9447,0.055,0.055,99400.9312,88541.9132,86078.9898,57950742.8896,51619935.3956
300502.SZ,20260417,589.0,4.7005,4.835,1.0,206.3108,77.8673,40.3089,67.7094,29.2426,0.0545,0.0545,99400.9312,88541.9132,86078.9898,58547148.4768,52151186.8748
300502.SZ,20260416,537.5,4.7277,4.863,1.06,188.2717,71.0589,36.7845,61.7891,26.6857,0.0597,0.0597,99400.9312,88541.9132,86078.9898,53428000.52,47591278.345
300502.SZ,20260415,496.98,5.2026,5.3514,1.17,174.0786,65.702,34.0114,57.1311,24.674,0.0646,0.0646,99400.9312,88541.9132,86078.9898,49400274.7878,44003560.0221
300502.SZ,20260414,520.0,4.3791,4.5044,1.04,182.1419,68.7454,35.5868,59.7774,25.8169,0.0617,0.0617,99400.9312,88541.9132,86078.9898,51688484.224,46041794.864
300502.SZ,20260413,512.72,4.2366,4.3578,1.02,179.5919,67.7829,35.0886,58.9405,25.4555,0.0626,0.0626,99400.9312,88541.9132,86078.9898,50964845.4449,45397209.7359
300502.SZ,20260410,522.5,5.0241,5.1679,1.38,183.0176,69.0759,35.7579,60.0648,25.941,0.0614,0.0614,99400.9312,88541.9132,86078.9898,51936986.552,46263149.647
300502.SZ,20260409,490.0,3.3703,3.4668,0.92,171.6337,64.7793,33.5338,56.3287,24.3275,0.0655,0.0655,99400.9312,88541.9132,86078.9898,48706456.288,43385537.468
300502.SZ,20260408,501.5,5.3014,5.4531,1.64,175.6619,66.2996,34.3208,57.6507,24.8984,0.064,0.064,99400.9312,88541.9132,86078.9898,49849566.9968,44403769.4698
300502.SZ,20260407,458.7,3.2095,3.3013,1.01,160.6702,60.6413,31.3917,52.7305,22.7735,0.07,0.07,99400.9312,88541.9132,86078.9898,45595207.1414,40614175.5848
300502.SZ,20260403,455.3,3.7989,3.9076,1.23,159.4793,60.1918,31.159,52.3397,22.6047,0.0705,0.0705,99400.9312,88541.9132,86078.9898,45257243.9754,40313133.08
300502.SZ,20260402,447.49,2.4636,2.5341,0.72,156.7436,59.1593,30.6245,51.4419,22.2169,0.0717,0.0717,99400.9312,88541.9132,86078.9898,44480922.7027,39621620.7379
300502.SZ,20260401,460.6,3.5311,3.6321,0.94,161.3357,60.8925,31.5217,52.949,22.8678,0.0697,0.0697,99400.9312,88541.9132,86078.9898,45784068.9107,40782405.2199
300502.SZ,20260331,442.84,3.1995,3.291,0.79,155.1149,58.5446,30.3063,50.9073,21.9861,0.0725,0.0725,99400.9312,88541.9132,86078.9898,44018708.3726,39209900.8415
300502.SZ,20260330,458.38,2.8829,2.9653,0.64,160.5581,60.599,31.3698,52.6938,22.7576,0.07,0.07,99400.9312,88541.9132,86078.9898,45563398.8435,40585842.1726
300502.SZ,20260327,447.41,3.3692,3.4656,0.63,156.7156,59.1488,30.6191,51.4327,22.213,0.0717,0.0717,99400.9312,88541.9132,86078.9898,44472970.6282,39614537.3848
300502.SZ,20260326,457.0,4.1235,4.2414,0.71,160.0747,60.4166,31.2754,52.5351,22.6891,0.0702,0.0702,99400.9312,88541.9132,86078.9898,45426225.5584,40463654.3324
300502.SZ,20260325,476.2,5.1745,5.3226,0.84,166.8,62.9549,32.5893,54.7423,23.6423,0.0674,0.0674,99400.9312,88541.9132,86078.9898,47334723.4374,42163659.0658
300502.SZ,20260324,468.0,4.5951,4.7266,0.74,163.9277,61.8708,32.0282,53.7996,23.2352,0.0686,0.0686,99400.9312,88541.9132,86078.9898,46519635.8016,41437615.3776
300502.SZ,20260323,460.44,5.4306,5.5859,0.87,161.2797,60.8714,31.5108,52.9306,22.8599,0.0697,0.0697,99400.9312,88541.9132,86078.9898,45768164.7617,40768238.5138
300502.SZ,20260320,477.05,7.5887,7.8059,1.35,167.0977,63.0673,32.6475,54.84,23.6845,0.0673,0.0673,99400.9312,88541.9132,86078.9898,47419214.229,42238919.6921
300502.SZ,20260319,440.4,6.1392,6.3148,1.19,154.2602,58.222,30.1393,50.6268,21.8649,0.0729,0.0729,99400.9312,88541.9132,86078.9898,43776170.1005,38993858.5733
300502.SZ,20260318,430.9,6.8863,7.0833,1.51,150.9326,56.9661,29.4892,49.5347,21.3933,0.0745,0.0745,99400.9312,88541.9132,86078.9898,42831861.2541,38152710.3979
300502.SZ,20260317,389.33,5.1268,5.2735,1.14,136.3718,51.4704,26.6443,44.756,19.3294,0.0824,0.0824,99400.9312,88541.9132,86078.9898,38699764.5441,34472023.0662
300502.SZ,20260316,413.23,5.3335,5.4861,1.21,144.7433,54.6301,28.2799,47.5035,20.516,0.0777,0.0777,99400.9312,88541.9132,86078.9898,41075446.7998,36588174.7916
300502.SZ,20260313,394.03,4.605,4.7368,1.04,138.018,52.0918,26.9659,45.2963,19.5628,0.0814,0.0814,99400.9312,88541.9132,86078.9898,39166948.9207,34888170.0582
300502.SZ,20260312,378.77,3.9099,4.0217,0.75,132.6729,50.0744,25.9216,43.5421,18.8051,0.0847,0.0847,99400.9312,88541.9132,86078.9898,37650090.7106,33537020.4628
300502.SZ,20260311,393.23,3.8217,3.9311,0.74,137.7378,51.986,26.9112,45.2043,19.523,0.0816,0.0816,99400.9312,88541.9132,86078.9898,39087428.1758,34817336.5276
300502.SZ,20260310,397.33,4.7986,4.9359,0.89,139.1739,52.5281,27.1918,45.6757,19.7266,0.0808,0.0808,99400.9312,88541.9132,86078.9898,39494971.9937,35180358.3718
300502.SZ,20260309,384.0,4.9882,5.1309,0.89,134.5048,50.7658,26.2795,44.1433,19.0648,0.0836,0.0836,99400.9312,88541.9132,86078.9898,38169957.5808,34000094.6688
300502.SZ,20260306,402.0,4.5664,4.697,0.78,140.8097,53.1454,27.5114,46.2125,19.9584,0.0798,0.0798,99400.9312,88541.9132,86078.9898,39959174.3424,35593849.1064
300502.SZ,20260305,401.24,7.8695,8.0946,1.57,140.5435,53.045,27.4594,46.1251,19.9207,0.08,0.08,99400.9312,88541.9132,86078.9898,39883629.6347,35526557.2524
300502.SZ,20260304,369.37,3.6833,3.7886,0.73,129.3803,48.8317,25.2783,42.4615,18.3384,0.0869,0.0869,99400.9312,88541.9132,86078.9898,36715721.9573,32704726.4787
300502.SZ,20260303,382.2,5.7765,5.9417,1.17,133.8743,50.5278,26.1563,43.9364,18.9754,0.084,0.084,99400.9312,88541.9132,86078.9898,37991035.9046,33840719.225
300502.SZ,20260302,381.0,6.2352,6.4136,1.43,133.454,50.3692,26.0742,43.7984,18.9158,0.0842,0.0842,99400.9312,88541.9132,86078.9898,37871754.7872,33734468.9292
300502.SZ,20260227,359.86,5.7498,5.9143,1.36,126.0492,47.5744,24.6275,41.3682,17.8663,0.0892,0.0892,99400.9312,88541.9132,86078.9898,35770419.1016,31862692.8842
300502.SZ,20260226,385.9,3.5761,3.6784,0.79,135.1703,51.017,26.4095,44.3617,19.1591,0.0832,0.0832,99400.9312,88541.9132,86078.9898,38358819.3501,34168324.3039
