ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603799.SH,20260907,37.98,1.4785,1.865,0.67,11.7695,10.4123,1.4137,0.8876,0.7236,1.1672,1.3187,189352.7517,188760.7197,149643.735,7191617.445,7169132.1456
603799.SH,20260904,38.07,2.0945,2.642,0.95,11.7974,10.437,1.4171,0.8898,0.7253,1.1645,1.3156,189352.7517,188760.7197,149643.735,7208659.1925,7186120.6104
603799.SH,20260903,38.63,2.1647,2.7306,0.97,11.9709,10.5905,1.4379,0.9028,0.736,1.1476,1.2965,189352.7517,188760.7197,149643.735,7314696.7325,7291826.6136
603799.SH,20260902,37.94,2.5883,3.2649,1.12,11.7571,10.4013,1.4122,0.8867,0.7228,1.1685,1.3201,189352.7517,188760.7197,149643.735,7184043.335,7161581.7168
603799.SH,20260901,39.13,1.8864,2.3795,0.76,12.1259,10.7276,1.4565,0.9145,0.7455,1.1329,1.28,189352.7517,188760.7197,149643.735,7409373.1075,7386206.9736
603799.SH,20260831,39.57,2.3504,2.9647,0.91,12.2622,10.8482,1.4729,0.9248,0.7539,1.1203,1.2657,189352.7517,188760.7197,149643.735,7492688.3175,7469261.6904
603799.SH,20260828,39.99,2.0158,2.5427,0.71,12.3924,10.9633,1.4885,0.9346,0.7619,1.1086,1.2524,189352.7517,188760.7197,149643.735,7572216.4725,7548541.1928
603799.SH,20260827,40.18,2.3362,2.9469,0.82,12.4513,11.0154,1.4956,0.9391,0.7655,1.1033,1.2465,189352.7517,188760.7197,149643.735,7608193.495,7584405.7296
603799.SH,20260826,39.97,2.9969,3.7803,0.98,12.3862,10.9579,1.4878,0.9342,0.7615,1.1091,1.2531,189352.7517,188760.7197,149643.735,7568429.4175,7544765.9784
603799.SH,20260825,39.13,2.7928,3.5228,0.88,12.1259,10.7276,1.4565,0.9145,0.7455,1.1329,1.28,189352.7517,188760.7197,149643.735,7409373.1075,7386206.9736
603799.SH,20260824,40.2,2.751,3.4702,0.86,12.4575,11.0209,1.4963,0.9395,0.7659,1.1028,1.2459,189352.7517,188760.7197,149643.735,7611980.55,7588180.944
603799.SH,20260821,40.59,3.3683,4.2488,1.09,12.5783,11.1278,1.5109,0.9486,0.7733,1.0922,1.2339,189352.7517,188760.7197,149643.735,7685828.1225,7661797.6248
603799.SH,20260820,39.35,2.3921,3.0174,0.71,12.1941,10.7879,1.4647,0.9197,0.7497,1.1266,1.2728,189352.7517,188760.7197,149643.735,7451030.7125,7427734.332
603799.SH,20260819,39.55,3.9855,5.0273,1.2,12.256,10.8427,1.4721,0.9243,0.7535,1.1209,1.2664,189352.7517,188760.7197,149643.735,7488901.2625,7465486.476
603799.SH,20260818,41.87,3.2854,3.9276,0.85,12.975,10.7785,1.5696,0.9786,0.891,1.0588,1.1962,189352.7517,188760.7197,157894.2496,7928199.6425,7903411.3464
603799.SH,20260817,43.06,2.9205,3.4915,0.59,13.3437,11.0849,1.6143,1.0064,0.9163,1.0295,1.1631,189352.7517,188760.7197,157894.2496,8153529.415,8128036.6032
603799.SH,20260814,42.35,2.8629,3.4226,0.47,13.1237,10.9021,1.5876,0.9898,0.9012,1.0468,1.1826,189352.7517,188760.7197,157894.2496,8019088.9625,7994016.492
603799.SH,20260813,42.17,3.8243,4.572,0.62,13.0679,10.8558,1.5809,0.9856,0.8974,1.0512,1.1877,189352.7517,188760.7197,157894.2496,7985005.4675,7960039.5624
603799.SH,20260812,43.38,3.7225,4.4502,0.6,13.4429,11.1672,1.6262,1.0139,0.9231,1.0219,1.1546,189352.7517,188760.7197,157894.2496,8214122.295,8188440.0336
603799.SH,20260811,43.62,5.9541,7.118,1.05,13.5173,11.229,1.6352,1.0195,0.9282,1.0163,1.1482,189352.7517,188760.7197,157894.2496,8259566.955,8233742.6064
603799.SH,20260810,46.07,8.3439,9.975,1.84,14.2765,11.8597,1.7271,1.0767,0.9804,0.9623,1.0871,189352.7517,188760.7197,157894.2496,8723481.1925,8696206.3704
603799.SH,20260807,44.01,8.5845,10.2627,2.46,13.6381,11.3294,1.6499,1.0286,0.9365,1.0073,1.138,189352.7517,188760.7197,157894.2496,8333414.5275,8307359.2872
603799.SH,20260806,41.4,4.4267,5.2921,1.41,12.8293,10.6575,1.552,0.9676,0.881,1.0708,1.2098,189352.7517,188760.7197,157894.2496,7839203.85,7814693.808
603799.SH,20260805,42.02,3.7488,4.4817,1.23,13.0215,10.8171,1.5753,0.9821,0.8942,1.055,1.1919,189352.7517,188760.7197,157894.2496,7956602.555,7931725.4544
603799.SH,20260804,40.78,3.2134,3.8416,1.14,12.6372,10.4979,1.5288,0.9531,0.8678,1.0871,1.2282,189352.7517,188760.7197,157894.2496,7721805.145,7697662.1616
603799.SH,20260803,39.56,2.7572,3.2962,1.0,12.2591,10.1839,1.483,0.9246,0.8418,1.1206,1.266,189352.7517,188760.7197,157894.2496,7490794.79,7467374.0832
603799.SH,20260731,39.91,3.2732,3.9131,1.17,12.3676,10.274,1.4962,0.9328,0.8493,1.1108,1.2549,189352.7517,188760.7197,157894.2496,7557068.2525,7533440.3352
603799.SH,20260730,39.93,2.729,3.2625,0.85,12.3738,10.2791,1.4969,0.9332,0.8497,1.1102,1.2543,189352.7517,188760.7197,157894.2496,7560855.3075,7537215.5496
603799.SH,20260729,40.3,3.2587,3.8958,0.92,12.4884,10.3744,1.5108,0.9419,0.8576,1.1,1.2428,189352.7517,188760.7197,157894.2496,7630915.825,7607057.016
603799.SH,20260728,39.28,2.1038,2.5151,0.49,12.1724,10.1118,1.4725,0.918,0.8359,1.1286,1.2751,189352.7517,188760.7197,157894.2496,7437776.02,7414521.0816
603799.SH,20260727,40.07,2.437,2.9135,0.55,12.4172,10.3152,1.5022,0.9365,0.8527,1.1063,1.2499,189352.7517,188760.7197,157894.2496,7587364.6925,7563642.0504
603799.SH,20260724,39.31,3.4009,4.0658,0.77,12.1817,10.1195,1.4737,0.9187,0.8365,1.1277,1.2741,189352.7517,188760.7197,157894.2496,7443456.6025,7420183.9032
603799.SH,20260723,41.55,4.9301,5.8938,1.25,12.8758,10.6962,1.5576,0.9711,0.8842,1.0669,1.2054,189352.7517,188760.7197,157894.2496,7867606.7625,7843007.916
603799.SH,20260722,39.8,4.8394,5.7854,1.38,12.3335,10.2457,1.492,0.9302,0.847,1.1138,1.2584,189352.7517,188760.7197,157894.2496,7536239.45,7512676.656
603799.SH,20260721,39.53,5.8057,7.3234,1.91,12.2498,10.1761,1.4819,0.9239,0.8412,1.1215,1.267,189352.7517,188760.7197,149643.735,7485114.2075,7461711.2616
603799.SH,20260720,36.21,3.1506,3.9742,1.04,11.221,9.3215,1.3575,0.8463,0.7706,1.2243,1.3832,189352.7517,188760.7197,149643.735,6856463.0775,6835025.6712
603799.SH,20260717,37.0,3.2971,4.159,1.12,11.4658,9.5249,1.3871,0.8647,0.7874,1.1981,1.3536,189352.7517,188760.7197,149643.735,7006051.75,6984146.64
603799.SH,20260716,38.82,2.6029,3.2833,0.79,12.0298,9.9934,1.4553,0.9073,0.8261,1.142,1.2902,189352.7517,188760.7197,149643.735,7350673.755,7327691.1504
603799.SH,20260715,39.88,2.7308,3.4446,0.8,12.3583,10.2662,1.495,0.9321,0.8487,1.1116,1.2559,189352.7517,188760.7197,149643.735,7551387.67,7527777.5136
603799.SH,20260714,41.4,3.4109,4.3025,1.02,12.8293,10.6575,1.552,0.9676,0.881,1.0708,1.2098,189352.7517,188760.7197,149643.735,7839203.85,7814693.808
603799.SH,20260713,39.45,3.0579,3.8572,0.9,12.225,10.1556,1.4789,0.922,0.8395,1.1237,1.2696,189352.7517,188760.7197,149643.735,7469965.9875,7446610.404
603799.SH,20260710,41.51,2.968,3.7439,0.88,12.8634,10.6859,1.5561,0.9702,0.8833,1.068,1.2066,189352.7517,188760.7197,149643.735,7860032.6525,7835457.4872
603799.SH,20260709,42.19,4.3072,5.4331,1.38,13.0741,10.8609,1.5816,0.986,0.8978,1.0508,1.1871,189352.7517,188760.7197,149643.735,7988792.5225,7963814.7768
603799.SH,20260708,42.68,3.3143,4.1807,1.06,13.226,10.987,1.6,0.9975,0.9082,1.0387,1.1735,189352.7517,188760.7197,149643.735,8081575.37,8056307.5296
603799.SH,20260707,44.89,3.0695,3.8719,0.99,13.9108,11.556,1.6829,1.0491,0.9553,0.9876,1.1157,189352.7517,188760.7197,149643.735,8500044.9475,8473468.7208
603799.SH,20260706,46.91,3.3585,4.2364,1.09,14.5368,12.076,1.7586,1.0964,0.9983,0.945,1.0677,189352.7517,188760.7197,149643.735,8882537.5025,8854765.3752
603799.SH,20260703,46.76,2.8426,3.5857,0.87,14.4903,12.0374,1.753,1.0929,0.9951,0.9481,1.0711,189352.7517,188760.7197,149643.735,8854134.59,8826451.2672
603799.SH,20260702,47.05,3.065,3.8661,0.88,14.5802,12.112,1.7638,1.0996,1.0012,0.9422,1.0645,189352.7517,188760.7197,149643.735,8909046.8875,8881191.876
603799.SH,20260701,48.0,3.3109,4.1764,0.94,14.8746,12.3566,1.7994,1.1218,1.0215,0.9236,1.0434,189352.7517,188760.7197,149643.735,9088932.0,9060514.56
603799.SH,20260630,48.26,2.9116,3.6727,0.73,14.9552,12.4235,1.8092,1.1279,1.027,0.9186,1.0378,189352.7517,188760.7197,149643.735,9138163.715,9109592.3472
603799.SH,20260629,47.68,3.3442,4.2183,0.76,14.8004,12.2949,1.7905,1.1162,1.0164,0.9282,1.0487,189672.7497,188760.7197,149643.735,9043596.72,9000111.1296
603799.SH,20260626,46.79,3.6826,4.6452,0.84,14.5241,12.0654,1.757,1.0954,0.9974,0.9459,1.0686,189672.7497,188760.7197,149643.735,8874787.9725,8832114.0888
