ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801179.SI,20180102,铁路公路,2170.15,2204.23,2152.09,2180.02,14.72,0.68,45541.0,399447.0,14.51,1.54,18483109.0,56800709.0
801179.SI,20180103,铁路公路,2179.9,2213.46,2161.02,2196.17,16.15,0.74,49417.0,450629.0,14.62,1.55,18620075.0,57201814.0
801179.SI,20180104,铁路公路,2190.5,2219.09,2171.83,2198.51,2.34,0.11,44876.0,400564.0,14.67,1.55,18639898.0,56967043.0
801179.SI,20180105,铁路公路,2197.32,2234.27,2179.61,2213.84,15.33,0.7,50332.0,451720.0,14.8,1.56,18780794.0,57280799.0
801179.SI,20180108,铁路公路,2210.32,2264.06,2188.76,2240.12,26.28,1.19,57441.0,495515.0,15.01,1.58,19002312.0,57859512.0
801179.SI,20180109,铁路公路,2239.42,2267.72,2217.81,2239.99,-0.13,-0.01,47528.0,393657.0,15.01,1.58,19001182.0,57793436.0
801179.SI,20180110,铁路公路,2240.15,2262.06,2201.63,2225.47,-14.52,-0.65,43196.0,375992.0,14.94,1.57,18878043.0,57253574.0
801179.SI,20180111,铁路公路,2224.46,2240.68,2191.52,2218.17,-7.3,-0.33,31391.0,269734.0,14.88,1.56,18816141.0,56998947.0
801179.SI,20180112,铁路公路,2217.38,2234.96,2191.62,2207.14,-11.03,-0.5,29569.0,247770.0,14.81,1.56,18722604.0,56706274.0
801179.SI,20180115,铁路公路,2203.69,2220.61,2149.11,2165.01,-42.13,-1.91,42355.0,338438.0,14.54,1.53,18365261.0,55580382.0
801179.SI,20180116,铁路公路,2164.04,2203.05,2147.59,2186.9,21.89,1.01,40595.0,340016.0,14.64,1.54,18550956.0,56636834.0
801179.SI,20180117,铁路公路,2186.8,2233.64,2162.19,2198.09,11.19,0.51,50322.0,405776.0,14.73,1.55,18645865.0,56762337.0
801179.SI,20180118,铁路公路,2194.16,2217.23,2166.88,2200.48,2.39,0.11,36182.0,304928.0,14.73,1.55,18666168.0,56929561.0
801179.SI,20180119,铁路公路,2200.36,2238.73,2182.54,2212.46,11.98,0.54,44076.0,362744.0,14.84,1.56,18767752.0,57157190.0
801179.SI,20180122,铁路公路,2210.05,2250.04,2189.74,2234.51,22.05,1.0,44909.0,360570.0,15.01,1.57,18954829.0,57539444.0
801179.SI,20180123,铁路公路,2227.72,2257.25,2211.51,2240.38,5.87,0.26,44850.0,367300.0,15.06,1.58,19004592.0,57637430.0
801179.SI,20180124,铁路公路,2242.54,2277.38,2219.26,2246.9,6.52,0.29,50877.0,391473.0,15.09,1.58,19059866.0,58104496.0
801179.SI,20180125,铁路公路,2239.39,2267.7,2214.61,2240.96,-5.94,-0.26,46741.0,366660.0,15.04,1.58,19009479.0,57933220.0
801179.SI,20180126,铁路公路,2235.97,2277.45,2221.89,2260.7,19.74,0.88,42817.0,351297.0,15.17,1.59,19178947.0,58320568.0
801179.SI,20180129,铁路公路,2265.43,2294.06,2216.99,2230.57,-30.13,-1.33,47435.0,377576.0,14.98,1.57,18923358.0,57522765.0
801179.SI,20180130,铁路公路,2226.17,2247.99,2204.67,2222.55,-8.02,-0.36,29784.0,236614.0,14.93,1.57,18855298.0,57326030.0
801179.SI,20180131,铁路公路,2198.51,2210.68,2144.08,2164.55,-58.0,-2.61,44047.0,344535.0,14.53,1.53,18363275.0,55866645.0
801179.SI,20180201,铁路公路,2161.12,2181.27,2087.65,2118.17,-46.38,-2.14,49216.0,351012.0,14.22,1.49,17969848.0,54808647.0
801179.SI,20180202,铁路公路,2094.92,2127.96,2058.81,2113.63,-4.54,-0.21,33398.0,236269.0,14.19,1.49,17931298.0,54820711.0
801179.SI,20180205,铁路公路,2088.45,2140.54,2072.91,2127.3,13.67,0.65,31540.0,230931.0,14.28,1.5,18047287.0,55170184.0
801179.SI,20180206,铁路公路,2098.47,2118.72,2029.85,2049.92,-77.38,-3.64,51064.0,370590.0,13.77,1.44,17390804.0,53162879.0
801179.SI,20180207,铁路公路,2074.1,2100.63,2006.43,2042.07,-7.85,-0.38,43690.0,308451.0,13.71,1.44,17324197.0,53062161.0
801179.SI,20180208,铁路公路,2035.67,2066.44,1990.27,2027.42,-14.65,-0.72,32732.0,226185.0,13.59,1.43,17199926.0,52659068.0
801179.SI,20180209,铁路公路,1978.65,1996.03,1889.75,1956.04,-71.38,-3.52,47394.0,313231.0,13.13,1.38,16594372.0,50562737.0
801179.SI,20180212,铁路公路,1954.33,1989.8,1940.57,1970.62,14.58,0.75,25039.0,166648.0,13.22,1.39,16718084.0,51015506.0
801179.SI,20180213,铁路公路,1981.54,2009.07,1968.17,1987.74,17.12,0.87,21499.0,147313.0,13.36,1.4,16862245.0,51317004.0
801179.SI,20180214,铁路公路,1987.88,2006.31,1966.5,1988.71,0.97,0.05,17871.0,119389.0,13.37,1.4,16870476.0,51250281.0
801179.SI,20180222,铁路公路,2003.14,2035.27,1993.01,2024.61,35.9,1.81,30850.0,205569.0,13.61,1.43,17175047.0,52150059.0
801179.SI,20180223,铁路公路,2020.94,2060.76,2008.97,2045.59,20.98,1.04,29431.0,204580.0,13.73,1.44,17353057.0,52946763.0
801179.SI,20180226,铁路公路,2048.56,2083.34,2034.67,2072.04,26.45,1.29,32108.0,221906.0,13.9,1.46,17577389.0,53528533.0
801179.SI,20180227,铁路公路,2070.27,2087.37,2046.54,2063.99,-8.05,-0.39,26814.0,188952.0,13.86,1.45,17509143.0,53285990.0
801179.SI,20180228,铁路公路,2051.65,2066.87,2030.74,2048.68,-15.31,-0.74,20788.0,144198.0,13.75,1.44,17379290.0,52825960.0
801179.SI,20180301,铁路公路,2036.31,2068.71,2018.02,2045.12,-3.56,-0.17,25703.0,179091.0,13.73,1.44,17350889.0,52690297.0
801179.SI,20180302,铁路公路,2031.98,2055.8,2016.74,2035.99,-9.13,-0.45,21484.0,155954.0,13.67,1.43,17273395.0,52387538.0
801179.SI,20180305,铁路公路,2038.09,2072.05,2025.81,2053.69,17.7,0.87,27236.0,191689.0,13.79,1.45,17423610.0,52735036.0
801179.SI,20180306,铁路公路,2052.97,2084.8,2037.37,2074.94,21.25,1.03,30368.0,214786.0,13.92,1.46,17603906.0,53373468.0
801179.SI,20180307,铁路公路,2069.81,2090.1,2044.15,2059.41,-15.53,-0.75,29308.0,206503.0,13.87,1.46,17578379.0,52939732.0
801179.SI,20180308,铁路公路,2056.11,2072.58,2039.04,2056.03,-3.38,-0.16,21151.0,159209.0,13.83,1.45,17549525.0,52980432.0
801179.SI,20180309,铁路公路,2054.25,2076.67,2041.29,2066.41,10.38,0.5,26082.0,188756.0,13.91,1.46,17638128.0,53208974.0
801179.SI,20180312,铁路公路,2069.83,2092.35,2057.72,2077.96,11.55,0.56,28266.0,208085.0,13.98,1.47,17736715.0,53515588.0
801179.SI,20180313,铁路公路,2076.13,2090.4,2055.61,2068.05,-9.91,-0.48,24371.0,179288.0,13.93,1.46,17652145.0,53124958.0
801179.SI,20180314,铁路公路,2064.51,2078.14,2040.48,2054.06,-13.99,-0.68,23899.0,189585.0,13.84,1.45,17532769.0,52755680.0
801179.SI,20180315,铁路公路,2049.69,2078.79,2032.98,2062.66,8.6,0.42,26039.0,205659.0,13.91,1.46,17606163.0,52755417.0
801179.SI,20180316,铁路公路,2063.18,2078.24,2041.91,2050.43,-12.23,-0.59,24944.0,183168.0,13.83,1.45,17501784.0,52436902.0
