ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801738.SI,20180102,电网设备,3465.6,3516.25,3438.43,3496.65,29.69,0.86,35019.0,422256.0,36.6,2.36,33060138.0,71700508.0
801738.SI,20180103,电网设备,3492.4,3561.06,3467.13,3535.15,38.5,1.1,45750.0,544998.0,37.06,2.39,33526625.0,72561441.0
801738.SI,20180104,电网设备,3533.7,3570.49,3494.95,3528.06,-7.09,-0.2,46648.0,562518.0,37.77,2.53,33492136.0,75699282.0
801738.SI,20180105,电网设备,3522.67,3564.58,3481.22,3518.93,-9.13,-0.26,45954.0,552587.0,37.66,2.52,33405419.0,75454278.0
801738.SI,20180108,电网设备,3513.7,3554.4,3472.54,3517.44,-1.49,-0.04,41126.0,496199.0,37.63,2.52,33391280.0,75297928.0
801738.SI,20180109,电网设备,3513.27,3552.35,3476.49,3508.37,-9.07,-0.26,38589.0,451557.0,37.52,2.51,33305199.0,75141758.0
801738.SI,20180110,电网设备,3519.63,3540.57,3439.4,3476.14,-32.23,-0.92,43365.0,526830.0,37.11,2.49,32980377.0,74206349.0
801738.SI,20180111,电网设备,3466.72,3521.4,3431.81,3494.22,18.08,0.52,38622.0,472449.0,37.31,2.5,33151922.0,74630491.0
801738.SI,20180112,电网设备,3490.07,3524.95,3446.27,3479.84,-14.38,-0.41,36761.0,445129.0,37.16,2.49,33012279.0,74296607.0
801738.SI,20180115,电网设备,3471.04,3500.6,3363.88,3407.81,-72.03,-2.07,49131.0,607251.0,36.39,2.44,32328948.0,72690861.0
801738.SI,20180116,电网设备,3396.94,3441.63,3358.53,3404.5,-3.31,-0.1,42278.0,506113.0,36.38,2.44,32297575.0,72763467.0
801738.SI,20180117,电网设备,3398.58,3443.04,3331.97,3394.4,-10.1,-0.3,50468.0,575179.0,36.3,2.43,32199515.0,72657650.0
801738.SI,20180118,电网设备,3382.39,3443.36,3351.52,3411.93,17.53,0.52,43798.0,509345.0,36.49,2.44,32365763.0,73160787.0
801738.SI,20180119,电网设备,3406.15,3465.53,3367.19,3414.38,2.45,0.07,48840.0,574698.0,36.61,2.45,32395018.0,73179116.0
801738.SI,20180122,电网设备,3410.88,3469.7,3357.81,3430.49,16.11,0.47,50497.0,586605.0,36.82,2.46,32547843.0,73596397.0
801738.SI,20180123,电网设备,3428.09,3473.33,3388.69,3434.39,3.9,0.11,49155.0,556816.0,36.89,2.46,32584870.0,73690719.0
801738.SI,20180124,电网设备,3432.37,3482.76,3390.13,3451.28,16.89,0.49,54110.0,620625.0,37.1,2.47,32748125.0,74033959.0
801738.SI,20180125,电网设备,3447.73,3499.63,3410.24,3443.04,-8.24,-0.24,51704.0,611060.0,36.98,2.47,32683305.0,73873174.0
801738.SI,20180126,电网设备,3436.96,3475.82,3401.94,3427.32,-15.72,-0.46,44439.0,478144.0,36.79,2.46,32534079.0,73452317.0
