ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801736.SI,20180102,风电设备,2149.96,2200.47,2127.59,2181.48,33.63,1.57,12814.0,164921.0,37.57,2.41,6751674.0,14377265.0
801736.SI,20180103,风电设备,2179.03,2209.37,2140.91,2168.14,-13.34,-0.61,12036.0,158777.0,37.34,2.4,6710379.0,14290026.0
801736.SI,20180104,风电设备,2162.9,2181.25,2115.37,2149.01,-19.13,-0.88,12187.0,138723.0,37.01,2.38,6651179.0,14158932.0
801736.SI,20180105,风电设备,2146.62,2162.6,2111.58,2132.25,-16.76,-0.78,10310.0,110599.0,36.72,2.36,6599291.0,14053521.0
801736.SI,20180108,风电设备,2131.89,2140.98,2078.23,2130.59,-1.66,-0.08,11494.0,153301.0,36.69,2.36,6594159.0,14057658.0
801736.SI,20180109,风电设备,2119.3,2154.13,2095.13,2125.66,-4.93,-0.23,8984.0,124105.0,36.61,2.35,6578909.0,14040913.0
801736.SI,20180110,风电设备,2115.75,2132.29,2052.22,2085.13,-40.53,-1.91,13506.0,133858.0,35.91,2.31,6453478.0,13768784.0
801736.SI,20180111,风电设备,2075.63,2100.59,2046.96,2076.64,-8.49,-0.41,11213.0,102322.0,35.76,2.3,6427206.0,13734405.0
801736.SI,20180112,风电设备,2072.27,2106.39,2053.64,2073.93,-2.71,-0.13,9678.0,100074.0,35.72,2.29,6418814.0,13737224.0
801736.SI,20180115,风电设备,2067.96,2083.8,1953.77,1991.96,-81.97,-3.95,14205.0,177070.0,34.3,2.2,6165118.0,13205016.0
801736.SI,20180116,风电设备,1984.87,2026.65,1958.32,2010.31,18.35,0.92,9440.0,119611.0,34.62,2.22,6221911.0,13365265.0
801736.SI,20180117,风电设备,2006.93,2028.34,1945.52,1996.73,-13.58,-0.68,9389.0,121133.0,34.39,2.21,6179867.0,13309717.0
801736.SI,20180118,风电设备,1992.01,2069.48,1985.2,2050.51,53.78,2.69,9955.0,135680.0,35.31,2.27,6346301.0,13648015.0
801736.SI,20180119,风电设备,2036.32,2094.52,2028.39,2043.84,-6.67,-0.33,8535.0,107084.0,35.2,2.26,6325669.0,13584875.0
801736.SI,20180122,风电设备,2046.05,2091.2,2032.58,2071.23,27.39,1.34,7291.0,87307.0,35.67,2.29,6410454.0,13734895.0
801736.SI,20180123,风电设备,2064.46,2099.33,2039.72,2050.94,-20.29,-0.98,6663.0,83192.0,35.32,2.27,6347660.0,13601967.0
801736.SI,20180124,风电设备,2051.24,2059.63,2003.8,2032.85,-18.09,-0.88,8599.0,102871.0,35.01,2.25,6291671.0,13486930.0
801736.SI,20180125,风电设备,2035.95,2098.44,2015.96,2071.97,39.12,1.92,10730.0,137203.0,35.68,2.29,6412733.0,13700574.0
801736.SI,20180126,风电设备,2061.19,2072.95,2034.79,2045.16,-26.81,-1.29,5995.0,83672.0,35.22,2.26,6329759.0,13502828.0
801736.SI,20180129,风电设备,2043.57,2094.85,2022.17,2047.67,2.51,0.12,9488.0,122718.0,35.26,2.27,6337524.0,13516028.0
801736.SI,20180130,风电设备,2047.92,2079.01,2005.7,2030.03,-17.64,-0.86,6635.0,90285.0,34.96,2.25,6282912.0,13414791.0
801736.SI,20180131,风电设备,2013.03,2038.59,1964.75,1977.7,-52.33,-2.58,8543.0,95536.0,34.06,2.19,6120941.0,13041328.0
801736.SI,20180201,风电设备,1973.11,1987.52,1844.52,1856.89,-120.81,-6.11,14916.0,155544.0,31.98,2.05,5747040.0,12277815.0
801736.SI,20180202,风电设备,1827.33,1888.07,1786.48,1847.3,-9.59,-0.52,8973.0,90143.0,31.81,2.04,5717372.0,12184524.0
801736.SI,20180205,风电设备,1826.17,1865.65,1779.52,1800.44,-46.86,-2.54,8414.0,100013.0,31.01,1.99,5572335.0,11875696.0
801736.SI,20180206,风电设备,1763.04,1793.97,1707.44,1726.4,-74.04,-4.11,9840.0,93358.0,29.73,1.91,5343175.0,11315163.0
801736.SI,20180207,风电设备,1764.43,1795.38,1675.9,1715.39,-11.01,-0.64,9168.0,95413.0,29.54,1.9,5309088.0,11281404.0
801736.SI,20180208,风电设备,1713.05,1755.38,1681.17,1744.48,29.09,1.7,8169.0,78066.0,30.04,1.93,5399128.0,11471179.0
801736.SI,20180209,风电设备,1692.64,1710.3,1637.34,1660.93,-83.55,-4.79,9945.0,90113.0,28.6,1.84,5140537.0,10935839.0
801736.SI,20180212,风电设备,1669.06,1749.32,1664.73,1729.18,68.25,4.11,15256.0,96371.0,29.78,1.91,5351784.0,11370369.0
801736.SI,20180213,风电设备,1736.8,1773.83,1721.72,1737.71,8.53,0.49,9659.0,65084.0,29.93,1.92,5378183.0,11423951.0
801736.SI,20180214,风电设备,1743.38,1759.81,1723.86,1740.79,3.08,0.18,4337.0,31558.0,29.98,1.93,5387716.0,11441921.0
801736.SI,20180222,风电设备,1762.26,1789.53,1739.67,1778.19,37.4,2.15,5522.0,49346.0,30.62,1.97,5503464.0,11694206.0
801736.SI,20180223,风电设备,1776.73,1796.63,1747.92,1765.35,-12.84,-0.72,5300.0,49542.0,30.4,1.95,5463429.0,11614976.0
801736.SI,20180226,风电设备,1773.8,1846.57,1765.66,1826.27,60.92,3.45,9063.0,86045.0,31.45,2.02,5651829.0,12017804.0
801736.SI,20180227,风电设备,1824.72,1881.9,1815.28,1853.41,27.14,1.49,8489.0,89641.0,31.92,2.05,5735817.0,12159923.0
801736.SI,20180228,风电设备,1828.14,1906.78,1786.39,1891.81,38.4,2.07,9358.0,100715.0,32.58,2.09,5854641.0,12376817.0
801736.SI,20180301,风电设备,1869.08,1930.74,1860.49,1909.67,17.86,0.94,8608.0,89051.0,32.89,2.11,5909927.0,12517883.0
801736.SI,20180302,风电设备,1894.12,1944.71,1871.38,1889.4,-20.27,-1.06,7359.0,77000.0,32.54,2.09,5844191.0,12372012.0
801736.SI,20180305,风电设备,1891.15,1916.54,1859.41,1884.15,-5.25,-0.28,5568.0,59730.0,32.45,2.08,5827962.0,12358728.0
801736.SI,20180306,风电设备,1886.57,1923.73,1862.99,1915.71,31.56,1.68,8691.0,87470.0,32.99,2.12,5925575.0,12551266.0
801736.SI,20180307,风电设备,1906.3,1924.55,1862.7,1871.65,-44.06,-2.3,6936.0,70033.0,32.23,2.07,5789285.0,12280429.0
801736.SI,20180308,风电设备,1888.88,1923.22,1868.1,1902.52,30.87,1.65,8320.0,84072.0,32.77,2.1,5884395.0,12500109.0
801736.SI,20180309,风电设备,1903.52,1943.07,1885.27,1928.81,26.29,1.38,11661.0,116700.0,33.22,2.13,5965697.0,12672585.0
801736.SI,20180312,风电设备,1942.13,2005.31,1935.45,1972.64,43.83,2.27,12444.0,135008.0,33.98,2.18,6101254.0,12964272.0
801736.SI,20180313,风电设备,1973.75,1999.57,1951.87,1957.14,-15.5,-0.79,8792.0,90464.0,33.71,2.17,6053295.0,12855105.0
801736.SI,20180314,风电设备,1950.51,2005.43,1930.84,1959.21,2.07,0.11,9285.0,109329.0,33.75,2.17,6059700.0,12864744.0
801736.SI,20180315,风电设备,1951.88,2000.1,1922.78,1972.75,13.54,0.69,9673.0,120785.0,33.98,2.18,6101576.0,12922073.0
801736.SI,20180316,风电设备,1976.21,2031.42,1951.98,1975.35,2.6,0.13,8439.0,104188.0,34.03,2.19,6110867.0,12954556.0
801736.SI,20180319,风电设备,1981.28,2014.73,1946.1,1985.18,9.83,0.5,7615.0,90284.0,34.2,2.2,6141290.0,13023443.0
