ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801981.SI,20180102,个护用品,1634.46,1652.79,1614.11,1630.34,2.77,0.17,2272.0,23315.0,49.11,3.1,1249047.0,2902924.0
801981.SI,20180103,个护用品,1638.79,1686.31,1623.23,1653.53,23.19,1.42,3116.0,35620.0,49.99,3.15,1266816.0,2955819.0
801981.SI,20180104,个护用品,1712.1,1728.87,1632.95,1676.04,22.51,1.36,5357.0,110206.0,51.0,3.19,1284064.0,2987068.0
801981.SI,20180105,个护用品,1656.54,1676.26,1629.62,1636.79,-39.25,-2.34,3722.0,71365.0,49.55,3.12,1253990.0,2916021.0
801981.SI,20180108,个护用品,1638.19,1664.51,1599.15,1648.51,11.72,0.72,4518.0,77416.0,49.63,3.14,1262972.0,2935176.0
801981.SI,20180109,个护用品,1637.7,1654.93,1604.91,1615.83,-32.68,-1.98,3025.0,57701.0,48.71,3.08,1237937.0,2882559.0
801981.SI,20180110,个护用品,1611.23,1636.69,1573.83,1612.3,-3.53,-0.22,3339.0,64709.0,48.56,3.07,1235229.0,2868726.0
801981.SI,20180111,个护用品,1591.92,1635.19,1562.53,1624.76,12.46,0.77,4528.0,89021.0,48.81,3.09,1244779.0,2904028.0
801981.SI,20180112,个护用品,1613.05,1625.95,1583.21,1596.72,-28.04,-1.73,3045.0,58007.0,47.64,3.04,1223296.0,2838149.0
801981.SI,20180115,个护用品,1574.91,1585.42,1512.51,1529.2,-67.52,-4.23,4182.0,69097.0,45.57,2.91,1171569.0,2713746.0
801981.SI,20180116,个护用品,1523.94,1572.13,1504.31,1543.29,14.09,0.92,3145.0,48156.0,46.35,2.94,1182361.0,2739366.0
801981.SI,20180117,个护用品,1536.23,1566.27,1496.4,1529.26,-14.03,-0.91,3298.0,51096.0,45.98,2.91,1171613.0,2725410.0
801981.SI,20180118,个护用品,1523.0,1556.48,1512.04,1539.13,9.87,0.65,2556.0,41773.0,46.29,2.93,1179173.0,2735468.0
801981.SI,20180119,个护用品,1533.5,1552.16,1511.64,1529.68,-9.45,-0.61,2373.0,37123.0,46.17,2.91,1171931.0,2720810.0
801981.SI,20180122,个护用品,1526.42,1544.2,1502.0,1529.38,-0.3,-0.02,1732.0,29488.0,46.13,2.91,1171700.0,2711158.0
801981.SI,20180123,个护用品,1525.78,1555.21,1501.5,1530.25,0.87,0.06,2383.0,41191.0,45.9,2.91,1172365.0,2723265.0
801981.SI,20180124,个护用品,1526.22,1544.46,1513.67,1531.38,1.13,0.07,2511.0,51423.0,45.93,2.92,1173232.0,2729984.0
801981.SI,20180125,个护用品,1526.23,1560.07,1515.94,1538.12,6.74,0.44,2283.0,44930.0,46.37,2.93,1178396.0,2743483.0
801981.SI,20180126,个护用品,1535.47,1550.34,1511.67,1521.61,-16.51,-1.07,2220.0,38926.0,45.89,2.9,1165746.0,2702000.0
801981.SI,20180129,个护用品,1514.32,1529.04,1484.81,1495.12,-26.49,-1.74,2483.0,32794.0,45.49,2.85,1145455.0,2664176.0
801981.SI,20180130,个护用品,1490.81,1503.33,1446.36,1480.96,-14.16,-0.95,1645.0,28561.0,44.94,2.82,1134609.0,2644554.0
801981.SI,20180131,个护用品,1470.24,1499.96,1440.87,1465.22,-15.74,-1.06,2007.0,33281.0,44.74,2.79,1122551.0,2611576.0
801981.SI,20180201,个护用品,1457.33,1472.74,1384.74,1411.2,-54.02,-3.69,2546.0,36102.0,43.43,2.69,1081165.0,2512364.0
801981.SI,20180202,个护用品,1401.9,1416.8,1369.68,1387.52,-23.68,-1.68,1728.0,24407.0,42.64,2.64,1063026.0,2472401.0
