ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801223.SI,20180102,通信运营,2618.85,2655.14,2608.57,2649.03,37.73,1.44,16857.0,112512.0,165.27,1.54,6042485.0,21538491.199812
801223.SI,20180103,通信运营,2649.17,2764.72,2633.21,2744.79,95.76,3.62,36345.0,247479.0,171.25,1.6,6260925.0,22349207.862324
801223.SI,20180104,通信运营,2744.33,2756.42,2710.86,2735.2,-9.59,-0.35,17719.0,123750.0,170.65,1.59,6239054.0,22279525.889114
801223.SI,20180105,通信运营,2727.69,2793.1,2714.48,2752.6,17.4,0.64,27119.0,188291.0,171.73,1.6,6278733.0,22420588.513457
801223.SI,20180108,通信运营,2741.0,2791.1,2716.02,2787.98,35.39,1.29,24312.0,170633.0,173.94,1.62,6359448.0,22730743.203029
801223.SI,20180109,通信运营,2781.33,2789.49,2754.22,2770.4,-17.58,-0.63,15135.0,106994.0,172.84,1.61,6319346.0,22592071.846593
801223.SI,20180110,通信运营,2768.66,2774.75,2716.37,2732.44,-37.97,-1.37,19879.0,137569.0,170.48,1.59,6232741.0,22257435.564124
801223.SI,20180111,通信运营,2724.45,2788.84,2719.28,2760.41,27.98,1.02,21068.0,150571.0,172.22,1.6,6296556.0,22449151.943813
801223.SI,20180112,通信运营,2748.23,2755.67,2708.34,2719.24,-41.17,-1.49,17171.0,122146.0,169.21,1.58,6209547.0,22129651.221645
801223.SI,20180115,通信运营,2705.61,2707.49,2617.23,2629.5,-89.74,-3.3,23033.0,159740.0,163.62,1.53,6004612.0,21409249.116985
801223.SI,20180116,通信运营,2620.99,2665.81,2614.31,2650.98,21.48,0.82,12718.0,89531.0,164.96,1.54,6053658.0,21594804.303045
801223.SI,20180117,通信运营,2655.78,2782.54,2627.83,2772.42,121.45,4.58,48699.0,336518.0,172.51,1.61,6330989.0,22646708.257997
801223.SI,20180118,通信运营,2756.4,2797.18,2746.86,2786.29,13.87,0.5,31718.0,227463.0,173.38,1.62,6362643.0,22769749.223587
801223.SI,20180119,通信运营,2789.36,2826.14,2762.09,2800.45,14.16,0.51,31599.0,227710.0,174.26,1.63,6394976.0,22893573.716267
801223.SI,20180122,通信运营,2807.75,2829.07,2763.67,2795.52,-4.93,-0.18,22153.0,162537.0,173.95,1.63,6383721.0,22823100.462699
801223.SI,20180123,通信运营,2786.89,2845.67,2761.64,2835.4,39.88,1.43,30004.0,226441.0,176.43,1.65,6474789.0,23171718.845942
801223.SI,20180124,通信运营,2854.51,2895.48,2801.45,2839.07,3.67,0.13,32259.0,244834.0,176.66,1.65,6483170.0,23168455.985505
801223.SI,20180125,通信运营,2850.93,3000.21,2839.93,2945.18,106.11,3.74,59523.0,442287.0,183.26,1.71,6725484.0,24107400.580703
801223.SI,20180126,通信运营,2929.25,2952.87,2900.68,2939.28,-5.9,-0.2,26613.0,200194.0,182.9,1.71,6712013.0,24050618.473561
801223.SI,20180129,通信运营,2933.82,3000.96,2875.56,2894.78,-44.5,-1.51,30635.0,231417.0,180.13,1.68,6610386.0,23696144.718748
801223.SI,20180130,通信运营,2881.46,2916.23,2809.89,2815.51,-79.27,-2.74,24145.0,177012.0,174.67,1.64,6453844.0,23006119.571627
801223.SI,20180131,通信运营,2815.46,2873.85,2780.45,2829.78,14.27,0.51,22094.0,162341.0,175.55,1.65,6486545.0,23195321.703762
801223.SI,20180201,通信运营,2820.48,2857.16,2707.97,2725.85,-103.93,-3.67,28283.0,203401.0,169.1,1.59,6248314.0,22338785.009656
