ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801044.SI,20180102,普钢,3227.94,3343.6,3206.91,3325.13,104.43,3.24,123714.0,813937.0,17.38,1.57,23027731.0,74791363.0
801044.SI,20180103,普钢,3326.83,3419.67,3298.55,3348.72,23.59,0.71,141800.0,882780.0,17.51,1.57,23191098.0,75186324.0
801044.SI,20180104,普钢,3339.43,3428.56,3311.3,3376.36,27.64,0.83,134951.0,885567.0,17.61,1.58,23382527.0,75674565.0
801044.SI,20180105,普钢,3369.98,3411.87,3330.43,3352.84,-23.52,-0.7,103189.0,726762.0,17.47,1.57,23219634.0,75161302.0
801044.SI,20180108,普钢,3352.42,3481.29,3334.6,3458.97,106.13,3.17,153027.0,1024040.0,18.06,1.62,23954603.0,77476350.0
801044.SI,20180109,普钢,3467.21,3490.02,3383.13,3420.27,-38.7,-1.12,116025.0,744071.0,17.89,1.6,23686572.0,76699855.0
801044.SI,20180110,普钢,3396.23,3442.85,3348.48,3396.78,-23.49,-0.69,105330.0,678586.0,17.8,1.59,23523871.0,76178911.0
801044.SI,20180111,普钢,3376.56,3394.43,3298.82,3320.83,-75.95,-2.24,96229.0,630436.0,17.41,1.56,22997865.0,74578064.0
801044.SI,20180112,普钢,3326.76,3413.68,3297.3,3361.44,40.61,1.22,127560.0,792482.0,17.65,1.58,23279129.0,75531247.0
801044.SI,20180115,普钢,3326.81,3337.53,3205.13,3230.31,-131.13,-3.9,132937.0,793282.0,16.97,1.52,22370981.0,72770230.0
801044.SI,20180116,普钢,3222.46,3267.76,3200.57,3252.43,22.12,0.68,81720.0,510326.0,17.09,1.53,22524172.0,73261874.0
801044.SI,20180117,普钢,3246.97,3322.79,3207.18,3287.98,35.55,1.09,105111.0,676671.0,17.3,1.55,22770388.0,74065132.0
801044.SI,20180118,普钢,3283.07,3399.44,3260.24,3363.4,75.42,2.29,151611.0,976436.0,17.69,1.58,23292709.0,75767614.0
801044.SI,20180119,普钢,3366.65,3451.32,3333.08,3378.81,15.41,0.46,174321.0,1165809.0,17.8,1.59,23399460.0,76076009.0
801044.SI,20180122,普钢,3405.84,3487.25,3384.06,3446.07,67.26,1.99,180195.0,1278407.0,18.16,1.62,23865275.0,77477907.0
801044.SI,20180123,普钢,3433.15,3450.36,3373.89,3424.43,-21.64,-0.63,137989.0,987174.0,18.06,1.61,23715397.0,77003164.0
801044.SI,20180124,普钢,3419.69,3477.7,3389.97,3437.58,13.15,0.38,128596.0,885250.0,18.19,1.62,23806457.0,77386158.0
801044.SI,20180125,普钢,3447.96,3523.64,3410.87,3483.28,45.7,1.33,153556.0,1009471.0,18.46,1.64,24122945.0,78574549.0
801044.SI,20180126,普钢,3471.07,3504.82,3414.95,3452.61,-30.67,-0.88,128676.0,901634.0,18.32,1.63,23910564.0,77975853.0
801044.SI,20180129,普钢,3491.72,3584.57,3474.62,3530.74,78.13,2.26,206158.0,1290572.0,18.76,1.67,24451628.0,79803207.0
801044.SI,20180130,普钢,3526.29,3558.12,3437.3,3456.96,-73.78,-2.09,144439.0,944377.0,18.34,1.63,23940664.0,78120474.0
801044.SI,20180131,普钢,3426.83,3494.19,3370.29,3440.92,-16.04,-0.46,128946.0,808631.0,18.33,1.62,23829611.0,77852184.0
801044.SI,20180201,普钢,3469.83,3587.97,3415.42,3466.54,25.62,0.74,184426.0,1201233.0,18.51,1.64,24007043.0,78482241.0
801044.SI,20180202,普钢,3434.95,3628.31,3296.86,3606.68,140.14,4.04,213656.0,1387529.0,19.39,1.71,24977583.0,81900124.0
801044.SI,20180205,普钢,3539.69,3748.65,3517.13,3686.06,79.38,2.2,242411.0,1693122.0,19.82,1.74,25527343.0,83583600.0
801044.SI,20180206,普钢,3596.14,3681.96,3491.18,3539.23,-146.83,-3.98,217011.0,1509213.0,19.06,1.67,24510521.0,80428174.0
801044.SI,20180207,普钢,3621.21,3682.5,3433.52,3482.32,-56.91,-1.61,205997.0,1451386.0,18.69,1.64,24116358.0,79100587.0
801044.SI,20180208,普钢,3439.36,3498.71,3333.59,3422.33,-59.99,-1.72,143668.0,956241.0,18.32,1.61,23700896.0,77509675.0
801044.SI,20180209,普钢,3331.62,3390.15,3132.48,3245.17,-177.16,-5.18,192400.0,1152943.0,17.37,1.53,22475562.0,73513072.0
801044.SI,20180212,普钢,3232.84,3301.55,3185.37,3279.09,33.92,1.05,106890.0,662451.0,17.56,1.55,22737415.0,74223691.0
801044.SI,20180213,普钢,3296.81,3358.75,3250.84,3291.83,12.74,0.39,108383.0,726220.0,17.62,1.54,22825730.0,74476226.0
801044.SI,20180214,普钢,3292.76,3395.29,3263.16,3372.93,81.1,2.46,100093.0,666317.0,18.07,1.58,23388087.0,76322925.0
801044.SI,20180222,普钢,3397.9,3447.49,3337.02,3432.36,59.43,1.76,116589.0,754024.0,18.37,1.61,23800153.0,77623559.0
801044.SI,20180223,普钢,3425.71,3519.47,3385.69,3489.29,56.93,1.66,140554.0,894364.0,18.67,1.63,24194872.0,78783224.0
801044.SI,20180226,普钢,3545.53,3598.72,3489.13,3537.54,48.25,1.38,154571.0,1066317.0,18.9,1.66,24529415.0,79817071.0
801044.SI,20180227,普钢,3528.23,3540.95,3408.15,3443.41,-94.13,-2.66,123334.0,874699.0,18.35,1.61,23876688.0,77650536.0
801044.SI,20180228,普钢,3410.28,3484.2,3366.02,3457.89,14.48,0.42,108237.0,709459.0,18.4,1.59,23977088.0,77904188.0
801044.SI,20180301,普钢,3420.44,3502.52,3403.02,3463.78,5.89,0.17,109031.0,770958.0,18.4,1.6,24017956.0,77919190.0
801044.SI,20180302,普钢,3407.27,3429.32,3332.87,3362.07,-101.71,-2.94,116917.0,747383.0,17.82,1.55,23312699.0,75655926.0
801044.SI,20180305,普钢,3361.99,3389.84,3266.69,3307.35,-54.72,-1.63,103409.0,715043.0,17.52,1.52,22954708.0,74841762.0
801044.SI,20180306,普钢,3320.17,3394.39,3272.42,3381.13,73.78,2.23,109299.0,718855.0,17.92,1.55,23466767.0,76468909.0
801044.SI,20180307,普钢,3364.65,3388.37,3289.59,3307.07,-74.06,-2.19,83037.0,534925.0,17.52,1.52,22952748.0,74853640.0
801044.SI,20180308,普钢,3299.93,3351.36,3271.92,3315.81,8.74,0.26,64909.0,404910.0,17.57,1.52,23013436.0,74983284.0
801044.SI,20180309,普钢,3312.67,3329.66,3210.65,3252.42,-63.39,-1.91,128233.0,820400.0,17.21,1.49,22767867.0,73549728.0
801044.SI,20180312,普钢,3248.75,3302.16,3220.07,3280.68,28.26,0.87,107923.0,680847.0,17.38,1.51,22965714.0,74174121.0
801044.SI,20180313,普钢,3265.83,3314.89,3241.78,3265.93,-14.75,-0.45,88472.0,514335.0,17.3,1.5,22862434.0,73823494.0
801044.SI,20180314,普钢,3248.7,3338.88,3228.49,3314.27,48.34,1.48,98410.0,604592.0,17.58,1.52,23200824.0,74985646.0
801044.SI,20180315,普钢,3292.87,3323.36,3248.1,3288.01,-26.26,-0.79,73874.0,421012.0,17.48,1.51,23017004.0,74417750.0
801044.SI,20180316,普钢,3295.85,3308.49,3235.3,3242.98,-45.03,-1.37,73111.0,482207.0,17.24,1.49,22701775.0,73413514.0
801044.SI,20180319,普钢,3211.71,3217.23,3139.0,3154.75,-88.23,-2.72,90890.0,543619.0,16.74,1.44,22084136.0,71421905.0
801044.SI,20180320,普钢,3121.94,3193.85,3103.56,3178.28,23.53,0.75,64683.0,357750.0,16.79,1.46,22248853.0,71861428.0
801044.SI,20180321,普钢,3187.27,3211.36,3126.2,3148.08,-30.2,-0.95,72356.0,418932.0,16.64,1.44,22037463.0,71235815.0
801044.SI,20180322,普钢,3156.55,3170.65,3093.32,3112.22,-35.86,-1.14,58338.0,322752.0,16.47,1.42,21786466.0,70482068.0
801044.SI,20180323,普钢,3000.95,3022.15,2862.77,2921.57,-190.65,-6.13,156825.0,765613.0,15.49,1.33,20451851.0,66162650.0
801044.SI,20180326,普钢,2859.81,2909.25,2782.18,2879.64,-41.93,-1.44,96170.0,476925.0,15.24,1.31,20158321.0,65151529.0
801044.SI,20180327,普钢,2918.26,2952.63,2878.52,2911.34,31.7,1.1,70944.0,377035.0,15.41,1.33,20380250.0,65925631.0
801044.SI,20180328,普钢,2862.01,2946.25,2838.15,2889.27,-22.07,-0.76,55899.0,295155.0,15.28,1.32,20226595.0,65431012.0
801044.SI,20180329,普钢,2906.87,2999.32,2863.04,2970.98,81.71,2.83,95111.0,523132.0,15.74,1.35,20798645.0,67297715.0
801044.SI,20180330,普钢,2971.91,2994.63,2919.02,2955.71,-15.27,-0.51,62862.0,361495.0,15.66,1.34,20691744.0,66962719.0
801044.SI,20180402,普钢,2968.31,3021.0,2935.21,2950.56,-5.15,-0.17,78098.0,476194.0,15.64,1.33,21211749.0,66940154.0
801044.SI,20180403,普钢,2909.01,2931.25,2866.87,2893.09,-57.47,-1.95,58888.0,345242.0,15.32,1.3,20798557.0,65683679.0
801044.SI,20180404,普钢,2898.97,2925.7,2838.63,2854.94,-38.15,-1.32,55347.0,324883.0,15.11,1.29,20524266.0,64897344.0
801044.SI,20180409,普钢,2851.02,2919.65,2837.99,2903.04,48.1,1.68,55197.0,339123.0,15.41,1.31,20870061.0,66084823.0
801044.SI,20180410,普钢,2918.16,3012.03,2912.23,3001.4,98.36,3.39,87592.0,547911.0,15.94,1.34,21577194.0,68263444.0
801044.SI,20180411,普钢,3021.27,3051.19,2964.27,2983.02,-18.38,-0.61,73465.0,472423.0,15.83,1.33,21445086.0,67865421.0
801044.SI,20180412,普钢,2975.61,2990.64,2933.8,2957.86,-25.16,-0.84,49394.0,310601.0,15.71,1.31,21264195.0,67334699.0
801044.SI,20180413,普钢,2965.43,2986.3,2933.05,2965.21,7.35,0.25,43409.0,275503.0,15.74,1.32,21317065.0,67500961.0
801044.SI,20180416,普钢,2950.6,2966.6,2860.35,2895.84,-69.37,-2.34,60976.0,376506.0,15.34,1.28,20818392.0,65951972.0
801044.SI,20180417,普钢,2889.13,2933.29,2859.62,2884.76,-11.08,-0.38,48590.0,298225.0,15.29,1.28,20738736.0,65678594.0
801044.SI,20180418,普钢,2919.43,2975.7,2891.4,2941.12,56.36,1.95,79296.0,506835.0,15.62,1.3,21143913.0,67033200.0
801044.SI,20180419,普钢,2949.0,3024.44,2932.61,3014.52,73.4,2.5,83819.0,548177.0,16.04,1.33,21671581.0,68679238.0
801044.SI,20180420,普钢,2997.62,3028.27,2918.02,2946.86,-67.66,-2.24,78230.0,427542.0,15.46,1.28,21185174.0,67160019.0
801044.SI,20180423,普钢,2943.64,2998.58,2913.22,2958.49,11.63,0.39,72024.0,391521.0,15.72,1.29,21268746.0,67385201.0
801044.SI,20180424,普钢,2989.18,3071.26,2974.52,3023.99,65.5,2.21,102018.0,626271.0,16.08,1.32,21739662.0,68878401.0
801044.SI,20180425,普钢,2995.01,3024.14,2963.11,3009.46,-14.53,-0.48,57865.0,331188.0,15.99,1.31,21803112.0,68493845.0
801044.SI,20180426,普钢,3005.51,3022.11,2941.34,2975.56,-33.9,-1.13,55624.0,312679.0,15.82,1.29,21557506.0,67738383.0
801044.SI,20180427,普钢,2981.37,3009.31,2931.18,2979.45,3.89,0.13,55175.0,314633.0,15.84,1.29,21585704.0,67857987.0
801044.SI,20180502,普钢,2954.68,2997.13,2888.9,2945.84,-33.61,-1.13,82024.0,486911.0,10.6,1.26,21342248.0,67017802.0
801044.SI,20180503,普钢,2941.8,2981.94,2912.11,2964.25,18.41,0.62,75188.0,432459.0,10.67,1.26,21475637.0,67419489.0
801044.SI,20180504,普钢,2954.71,2983.12,2915.27,2940.84,-23.41,-0.79,63279.0,359935.0,10.59,1.25,21306013.0,66827374.0
801044.SI,20180507,普钢,2939.38,2974.79,2902.68,2957.08,16.24,0.55,57948.0,323829.0,10.64,1.26,21423658.0,67231586.0
801044.SI,20180508,普钢,2953.42,2987.67,2938.7,2964.96,7.88,0.27,51537.0,307471.0,10.67,1.26,21480746.0,67409995.0
801044.SI,20180509,普钢,2957.84,2973.37,2899.95,2927.1,-37.86,-1.28,63095.0,362518.0,10.54,1.25,21206449.0,66529335.0
801044.SI,20180510,普钢,2932.23,2950.6,2906.75,2937.08,9.98,0.34,47171.0,252150.0,10.57,1.25,21278746.0,66784336.0
801044.SI,20180511,普钢,2946.12,2962.29,2909.61,2945.16,8.08,0.28,52317.0,309766.0,10.6,1.26,21337259.0,66976257.0
801044.SI,20180514,普钢,2944.08,2967.02,2919.11,2943.79,-1.37,-0.05,45300.0,261761.0,10.6,1.26,21327365.0,66969613.0
801044.SI,20180515,普钢,2950.39,2968.31,2900.15,2942.29,-1.5,-0.05,57455.0,356780.0,10.59,1.26,21316527.0,66920088.0
801044.SI,20180516,普钢,2925.4,2939.49,2893.25,2911.73,-30.56,-1.04,48151.0,277253.0,10.48,1.24,21095161.0,66166670.0
801044.SI,20180517,普钢,2908.33,2929.75,2873.52,2895.92,-15.81,-0.54,47902.0,259633.0,10.42,1.24,20980623.0,65757181.0
