ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801151.SI,20180102,化学制药,9104.86,9241.86,8962.48,9119.27,45.52,0.5,43921.0,917750.0,37.5,3.97,48567503.0,115773221.941669
801151.SI,20180103,化学制药,9119.09,9272.0,9028.93,9170.17,50.9,0.56,48661.0,1041172.0,37.79,4.0,49053593.0,116420341.122103
801151.SI,20180104,化学制药,9168.87,9337.83,9094.55,9247.76,77.58,0.85,47435.0,1033702.0,38.37,4.05,49337552.0,117258565.137167
801151.SI,20180105,化学制药,9271.3,9403.87,9130.13,9262.32,14.56,0.16,50033.0,993101.0,38.44,4.05,49415107.0,117332428.383553
801151.SI,20180108,化学制药,9266.19,9391.55,9102.98,9279.76,17.44,0.19,56218.0,1070144.0,38.5,4.06,49508156.0,117505510.682666
801151.SI,20180109,化学制药,9292.47,9591.05,9199.51,9467.68,187.92,2.03,66668.0,1423823.0,39.3,4.14,50510717.0,119741625.034512
801151.SI,20180110,化学制药,9447.15,9547.31,9275.84,9400.35,-67.33,-0.71,51613.0,1090768.0,39.04,4.11,50155151.0,118796910.295294
801151.SI,20180111,化学制药,9375.22,9494.94,9244.58,9367.73,-32.62,-0.35,43294.0,945189.0,38.89,4.09,49981112.0,118597539.293324
801151.SI,20180112,化学制药,9363.83,9539.84,9257.76,9439.73,72.0,0.77,49025.0,1101044.0,39.29,4.13,50455598.0,119702674.854331
801151.SI,20180115,化学制药,9436.21,9620.63,9224.21,9343.46,-96.27,-1.02,73201.0,1502722.0,38.91,4.09,49977949.0,118319353.937276
801151.SI,20180116,化学制药,9316.91,9552.65,9210.67,9385.23,41.77,0.45,56929.0,1239645.0,39.07,4.11,50200905.0,118958727.97412
801151.SI,20180117,化学制药,9391.7,9498.76,9153.96,9291.56,-93.67,-1.0,49065.0,1117959.0,38.67,4.06,49699893.0,117830787.456849
801151.SI,20180118,化学制药,9305.47,9446.13,9144.45,9275.69,-15.87,-0.17,41700.0,922987.0,38.59,4.06,49616051.0,117712059.760468
801151.SI,20180119,化学制药,9269.56,9407.58,9127.76,9270.3,-5.39,-0.06,41528.0,890391.0,38.58,4.05,49595629.0,117538426.30022
801151.SI,20180122,化学制药,9266.05,9459.72,9159.97,9383.91,113.61,1.23,43271.0,918397.0,39.06,4.1,50203310.0,118821432.340954
801151.SI,20180123,化学制药,9380.41,9518.5,9247.16,9383.39,-0.52,-0.01,43733.0,875802.0,39.06,4.1,50159104.0,118781457.490737
801151.SI,20180124,化学制药,9408.84,9573.58,9262.2,9433.72,50.33,0.54,60235.0,1206106.0,39.23,4.11,50428137.0,119419633.397982
801151.SI,20180125,化学制药,9438.78,9549.19,9221.04,9338.92,-94.79,-1.0,61310.0,1143961.0,38.82,4.07,49921425.0,118432105.479539
801151.SI,20180126,化学制药,9330.03,9484.5,9222.38,9345.16,6.23,0.07,49022.0,923950.0,38.89,4.08,49971201.0,118348475.14211
801151.SI,20180129,化学制药,9347.2,9440.87,9023.27,9115.94,-229.22,-2.45,56842.0,1088533.0,37.92,3.97,48745503.0,115640550.265203
801151.SI,20180130,化学制药,9106.83,9262.0,9007.0,9138.11,22.17,0.24,41532.0,791626.0,37.98,3.98,48949418.0,115876906.339766
801151.SI,20180131,化学制药,9114.68,9267.46,8941.75,9110.59,-27.52,-0.3,49387.0,910940.0,37.88,3.97,48802025.0,115325625.755085
801151.SI,20180201,化学制药,9101.63,9188.58,8690.68,8813.48,-297.12,-3.26,61219.0,1094481.0,36.62,3.84,47214687.0,111661343.9665
801151.SI,20180202,化学制药,8781.2,8990.65,8590.47,8846.97,33.5,0.38,58178.0,917448.0,36.77,3.85,47394137.0,111918229.327748
801151.SI,20180205,化学制药,8760.28,8907.6,8582.59,8799.96,-47.01,-0.53,57313.0,876949.0,36.61,3.83,47142276.0,111226221.034886
801151.SI,20180206,化学制药,8614.71,8709.98,8227.19,8360.49,-439.47,-4.99,62044.0,1065111.0,34.79,3.64,44788005.0,105883743.404376
801151.SI,20180207,化学制药,8518.96,8613.22,8124.12,8297.44,-63.05,-0.75,55114.0,900143.0,34.51,3.61,44450239.0,105169796.236147
801151.SI,20180208,化学制药,8330.92,8577.56,8242.85,8456.98,159.54,1.92,36721.0,676321.0,35.19,3.69,45304608.0,107075800.219066
801151.SI,20180209,化学制药,8259.0,8425.17,8037.5,8206.06,-250.92,-2.97,45772.0,813289.0,34.08,3.57,43874406.0,103772213.120006
801151.SI,20180212,化学制药,8256.75,8559.54,8176.57,8460.3,254.24,3.1,35184.0,682604.0,35.21,3.68,45249349.0,106901526.114479
801151.SI,20180213,化学制药,8520.03,8684.44,8400.32,8517.24,56.94,0.67,33583.0,637299.0,35.46,3.7,45555129.0,107676189.004925
801151.SI,20180214,化学制药,8534.27,8616.32,8401.87,8514.01,-3.24,-0.04,24979.0,445643.0,35.45,3.7,45547414.0,107547633.576307
801151.SI,20180222,化学制药,8576.8,8753.02,8459.66,8668.78,154.77,1.82,37497.0,682314.0,36.12,3.77,46389803.0,109411111.463919
801151.SI,20180223,化学制药,8683.52,8827.42,8557.45,8679.53,10.75,0.12,34691.0,640342.0,36.16,3.78,46465089.0,109619524.68161
801151.SI,20180226,化学制药,8721.53,8921.2,8595.05,8830.73,151.19,1.74,51296.0,902965.0,36.85,3.84,47343938.0,111771881.984918
801151.SI,20180227,化学制药,8848.53,8968.68,8669.25,8763.1,-67.62,-0.77,97291.0,1167233.0,36.55,3.81,47034614.0,111108671.803056
801151.SI,20180228,化学制药,8756.74,8900.52,8592.39,8729.5,-33.61,-0.38,69766.0,942183.0,36.42,3.79,46854243.0,110815073.42708
801151.SI,20180301,化学制药,8718.56,8923.01,8642.94,8861.96,132.47,1.52,64110.0,909786.0,36.98,3.85,47565230.0,112278311.680504
801151.SI,20180302,化学制药,8847.36,8949.11,8716.74,8801.06,-60.91,-0.69,69585.0,853588.0,36.73,3.82,47238327.0,111391750.060178
801151.SI,20180305,化学制药,8804.7,8976.21,8696.91,8893.42,92.36,1.05,59721.0,840859.0,37.1,3.86,47734050.0,112716893.045123
801151.SI,20180306,化学制药,8907.2,9200.85,8836.53,9108.96,215.54,2.42,78025.0,1214281.0,38.02,3.96,48949360.0,115499539.715414
801151.SI,20180307,化学制药,9091.52,9236.46,8966.61,9051.81,-57.14,-0.63,61776.0,998247.0,37.76,3.93,48643045.0,114937515.180864
801151.SI,20180308,化学制药,9090.0,9412.88,9012.43,9316.96,265.15,2.93,69174.0,1265357.0,38.89,4.05,50067909.0,118101911.680031
801151.SI,20180309,化学制药,9331.89,9473.77,9210.03,9398.59,81.63,0.88,83132.0,1246082.0,39.24,4.09,50503305.0,119139955.57644
801151.SI,20180312,化学制药,9447.72,9590.46,9312.12,9468.07,69.48,0.74,85232.0,1291916.0,39.52,4.12,50876648.0,120086173.175404
801151.SI,20180313,化学制药,9462.46,9541.73,9242.71,9323.06,-145.01,-1.53,74389.0,1164460.0,38.91,4.05,50102491.0,118203843.366142
801151.SI,20180314,化学制药,9306.12,9444.99,9187.0,9293.77,-29.29,-0.31,59101.0,909449.0,38.8,4.04,49978017.0,117754612.710645
801151.SI,20180315,化学制药,9268.32,9457.55,9117.61,9327.98,34.21,0.37,56230.0,952688.0,39.0,4.05,50286846.0,117960593.321833
801151.SI,20180316,化学制药,9332.91,9484.15,9224.99,9312.26,-15.72,-0.17,54085.0,899898.0,38.86,4.04,50212260.0,117840554.702033
801151.SI,20180319,化学制药,9329.61,9583.05,9207.29,9507.7,195.44,2.1,51042.0,940127.0,39.71,4.13,51260185.0,120085519.81586
801151.SI,20180320,化学制药,9447.25,9837.53,9377.33,9713.72,206.02,2.17,86389.0,1536166.0,40.58,4.22,52370942.0,122705290.821187
801151.SI,20180321,化学制药,9737.43,9849.61,9489.99,9559.9,-153.82,-1.58,72278.0,1341194.0,39.92,4.15,51541635.0,120888105.057768
801151.SI,20180322,化学制药,9544.25,9675.07,9343.64,9457.06,-102.84,-1.08,52032.0,981884.0,39.79,4.1,50987187.0,119601172.027666
