ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801784.SI,20180102,城商行Ⅱ,869.41,885.24,867.53,881.16,12.01,1.38,22905.0,233309.0,7.0,1.02,28862395.0,56323133.0
801784.SI,20180103,城商行Ⅱ,881.25,892.27,877.93,887.44,6.28,0.71,22732.0,222485.0,7.05,1.02,29068048.0,56697460.0
801784.SI,20180104,城商行Ⅱ,887.46,898.28,882.47,894.4,6.96,0.78,22336.0,231262.0,7.08,1.02,29305827.0,57172326.0
801784.SI,20180105,城商行Ⅱ,892.67,897.22,887.11,892.75,-1.65,-0.18,17879.0,185692.0,7.07,1.02,29251864.0,57052196.0
801784.SI,20180108,城商行Ⅱ,892.47,897.28,882.79,889.08,-3.67,-0.41,24789.0,257433.0,7.38,1.06,29131498.0,58888153.0
801784.SI,20180109,城商行Ⅱ,888.5,895.25,884.13,891.1,2.02,0.23,20784.0,211265.0,7.4,1.07,29197623.0,58975060.0
801784.SI,20180110,城商行Ⅱ,890.92,903.95,887.31,897.74,6.64,0.75,25015.0,257548.0,7.45,1.08,29415069.0,59411089.0
801784.SI,20180111,城商行Ⅱ,898.43,909.82,894.41,901.3,3.56,0.4,24444.0,242284.0,7.48,1.08,29531715.0,59617053.0
801784.SI,20180112,城商行Ⅱ,902.06,910.43,897.51,902.86,1.56,0.17,21261.0,215069.0,7.53,1.09,29582880.0,59712738.0
801784.SI,20180115,城商行Ⅱ,902.51,921.7,899.32,913.92,11.06,1.22,36705.0,396374.0,7.62,1.1,29945328.0,60463313.0
801784.SI,20180116,城商行Ⅱ,911.59,926.26,906.64,925.11,11.19,1.22,29013.0,319583.0,7.72,1.11,30311859.0,61255437.0
801784.SI,20180117,城商行Ⅱ,926.74,962.16,924.69,942.66,17.55,1.9,63845.0,673152.0,7.86,1.13,30888908.0,62371385.0
801784.SI,20180118,城商行Ⅱ,946.35,958.17,938.56,951.36,8.7,0.92,40092.0,420090.0,7.94,1.15,31173994.0,62965371.0
801784.SI,20180119,城商行Ⅱ,958.16,990.29,955.81,971.72,20.36,2.14,77277.0,851123.0,8.11,1.17,31841319.0,64315915.0
801784.SI,20180122,城商行Ⅱ,965.84,973.07,950.01,958.36,-13.36,-1.37,47158.0,507263.0,7.99,1.15,31403677.0,63389866.0
