ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801034.SI,20180102,化学制品,4517.05,4660.85,4471.65,4619.63,109.17,2.42,155316.0,2224407.0,30.61,2.93,69414326.0,158329188.388372
801034.SI,20180103,化学制品,4617.7,4705.49,4556.02,4644.37,24.73,0.54,158314.0,2425911.0,30.79,2.94,69785957.0,158957922.9168
801034.SI,20180104,化学制品,4632.91,4735.52,4582.74,4671.48,27.11,0.58,150232.0,2285422.0,30.99,2.96,70232651.0,159874493.027289
801034.SI,20180105,化学制品,4661.06,4734.95,4598.86,4666.92,-4.56,-0.1,136491.0,2063894.0,30.98,2.96,70189836.0,160152487.342531
801034.SI,20180108,化学制品,4660.02,4763.85,4598.44,4701.69,34.76,0.74,155061.0,2313286.0,31.25,2.97,70715826.0,161348017.091533
801034.SI,20180109,化学制品,4689.48,4755.27,4609.52,4682.48,-19.2,-0.41,132234.0,2081203.0,31.13,2.96,70427398.0,160706754.983614
801034.SI,20180110,化学制品,4675.25,4742.56,4570.78,4645.24,-37.24,-0.8,140878.0,2106513.0,30.9,2.94,69871178.0,159812761.272592
801034.SI,20180111,化学制品,4631.19,4722.94,4556.69,4658.26,13.02,0.28,126945.0,1981958.0,30.97,2.95,70068722.0,160385097.555321
801034.SI,20180112,化学制品,4643.67,4700.32,4558.21,4611.93,-46.34,-0.99,117595.0,1774080.0,30.66,2.92,69410499.0,159146675.207748
801034.SI,20180115,化学制品,4600.85,4687.34,4471.47,4549.82,-62.1,-1.35,154020.0,2311445.0,30.26,2.88,68471982.0,157295260.356961
801034.SI,20180116,化学制品,4537.75,4659.56,4484.71,4606.09,56.27,1.24,132088.0,2077933.0,30.63,2.92,69335423.0,159078791.186053
801034.SI,20180117,化学制品,4599.11,4665.86,4457.7,4558.82,-47.28,-1.03,144626.0,2320793.0,29.89,2.89,69146507.0,157887658.714877
801034.SI,20180118,化学制品,4543.77,4677.69,4505.33,4631.61,72.8,1.6,145941.0,2315323.0,30.37,2.94,70250658.0,160446018.096304
801034.SI,20180119,化学制品,4617.77,4689.16,4536.16,4600.96,-30.65,-0.66,137788.0,2189191.0,30.19,2.92,69787288.0,159296486.700652
801034.SI,20180122,化学制品,4584.65,4692.2,4519.39,4645.18,44.21,0.96,119016.0,1872353.0,30.52,2.95,70525156.0,160376722.251218
801034.SI,20180123,化学制品,4633.58,4716.05,4567.23,4646.28,1.11,0.02,125835.0,1909879.0,30.53,2.95,70593964.0,160412629.293067
801034.SI,20180124,化学制品,4632.92,4717.28,4566.59,4662.58,16.3,0.35,125415.0,1980838.0,30.63,2.96,70856801.0,161053432.16001
801034.SI,20180125,化学制品,4657.3,4766.29,4592.27,4675.83,13.26,0.28,151378.0,2358644.0,30.73,2.97,71061293.0,161399608.405532
801034.SI,20180126,化学制品,4648.95,4719.81,4581.58,4645.19,-30.64,-0.66,129412.0,2025677.0,30.52,2.98,70594873.0,160597130.937946
801034.SI,20180129,化学制品,4645.22,4704.08,4528.24,4588.48,-56.72,-1.22,138179.0,2223938.0,30.16,2.94,69732902.0,158695582.663417
801034.SI,20180130,化学制品,4573.95,4684.68,4533.51,4629.08,40.6,0.88,126922.0,2055208.0,30.44,2.97,70341000.0,159731976.517918
801034.SI,20180131,化学制品,4591.09,4652.61,4467.02,4528.46,-100.62,-2.17,143771.0,2245484.0,29.79,2.9,68812093.0,156245483.247976
801034.SI,20180201,化学制品,4512.62,4597.28,4325.14,4385.38,-143.08,-3.16,164488.0,2346168.0,28.84,2.82,66648254.0,150927802.961579
