ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801095.SI,20180102,乘用车,10562.24,10717.9,10504.12,10648.09,64.07,0.61,11621.0,254402.0,14.55,2.05,18863369.0,78342894.0
801095.SI,20180103,乘用车,10603.55,10801.92,10515.15,10673.54,25.45,0.24,12567.0,293138.0,14.58,2.06,18908456.0,78476644.0
801095.SI,20180104,乘用车,10659.49,10744.89,10550.89,10617.04,-56.5,-0.53,9133.0,219698.0,14.5,2.05,18808380.0,78214346.0
801095.SI,20180105,乘用车,10605.98,10690.29,10512.6,10629.72,12.68,0.12,9177.0,206720.0,14.52,2.05,18830834.0,78432274.0
801095.SI,20180108,乘用车,10652.72,10917.63,10633.67,10786.01,156.29,1.47,14699.0,320689.0,14.74,2.08,19107696.0,79562253.0
801095.SI,20180109,乘用车,10777.03,10882.3,10675.23,10773.26,-12.75,-0.12,10413.0,223674.0,14.72,2.08,19085110.0,79323233.0
801095.SI,20180110,乘用车,10784.43,11022.09,10699.61,10933.03,159.77,1.48,13945.0,323411.0,14.96,2.11,19395225.0,80765760.0
801095.SI,20180111,乘用车,10902.85,10962.47,10783.37,10899.43,-33.6,-0.31,7929.0,186651.0,14.91,2.1,19335632.0,80579314.0
801095.SI,20180112,乘用车,10889.05,11121.27,10850.8,11005.48,106.05,0.97,13559.0,290199.0,15.05,2.12,19523775.0,81085040.0
801095.SI,20180115,乘用车,11000.02,11043.0,10724.2,10801.37,-204.11,-1.85,12059.0,281361.0,14.77,2.08,19161697.0,79782556.0
801095.SI,20180116,乘用车,10787.95,10881.59,10612.61,10668.63,-132.74,-1.23,12288.0,311044.0,14.58,2.06,18926221.0,78514665.0
801095.SI,20180117,乘用车,10700.83,10808.17,10516.1,10674.17,5.54,0.05,11798.0,279492.0,14.58,2.06,18936047.0,78734939.0
801095.SI,20180118,乘用车,10717.15,10801.88,10583.09,10634.11,-40.06,-0.38,9999.0,237610.0,14.53,2.05,18864975.0,78446941.0
801095.SI,20180119,乘用车,10678.56,10838.27,10576.86,10697.0,62.89,0.59,9974.0,215534.0,14.3,2.03,21086735.0,78930162.0
801095.SI,20180122,乘用车,10733.64,11043.63,10700.38,10988.44,291.44,2.72,11987.0,303816.0,14.7,2.08,21661244.0,80703109.0
801095.SI,20180123,乘用车,11010.91,11148.15,10935.44,11028.94,40.5,0.37,10470.0,270307.0,14.75,2.09,21741087.0,81095160.0
801095.SI,20180124,乘用车,11081.24,11104.04,10888.99,11001.59,-27.35,-0.25,8467.0,203601.0,14.72,2.09,21687174.0,80887781.0
801095.SI,20180125,乘用车,11013.97,11211.87,10879.93,11106.06,104.47,0.95,11080.0,281802.0,14.86,2.11,21893124.0,81877222.0
801095.SI,20180126,乘用车,11113.42,11208.55,11007.9,11110.32,4.26,0.04,8440.0,204837.0,14.87,2.11,21901529.0,81979182.0
801095.SI,20180129,乘用车,11110.73,11269.8,10876.86,10901.41,-208.91,-1.88,14218.0,290737.0,14.58,2.07,21489705.0,80777968.0
801095.SI,20180130,乘用车,10873.6,11005.22,10774.33,10884.32,-17.09,-0.16,6887.0,148107.0,14.56,2.06,21456013.0,80527858.0
801095.SI,20180131,乘用车,10832.13,10979.85,10751.46,10840.47,-43.85,-0.4,8902.0,167356.0,14.5,2.06,21370281.0,80349262.0
801095.SI,20180201,乘用车,10873.13,10962.22,10506.76,10687.26,-153.21,-1.41,18770.0,394340.0,14.28,2.03,21068247.0,79005512.0
801095.SI,20180202,乘用车,10580.67,10765.38,10460.03,10696.59,9.33,0.09,12130.0,239286.0,14.29,2.03,21086638.0,78664317.0
801095.SI,20180205,乘用车,10573.01,10717.98,10474.34,10638.44,-58.15,-0.54,8763.0,190911.0,14.21,2.02,20972007.0,78549268.0
