ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801038.SI,20180102,农化制品,4207.52,4365.89,4167.58,4311.2,107.98,2.57,44482.0,493407.0,28.07,2.45,15562727.0,39610194.0
801038.SI,20180103,农化制品,4300.99,4393.63,4250.83,4333.41,22.21,0.52,38326.0,497645.0,28.21,2.47,15642900.0,39740397.0
801038.SI,20180104,农化制品,4326.63,4416.92,4280.42,4358.91,25.5,0.59,36724.0,429316.0,28.38,2.48,15734961.0,39955021.0
801038.SI,20180105,农化制品,4355.42,4462.85,4295.7,4378.56,19.65,0.45,41846.0,546310.0,28.44,2.49,15805902.0,40217392.0
801038.SI,20180108,农化制品,4382.65,4490.45,4330.59,4427.31,48.75,1.11,43950.0,556416.0,28.71,2.52,15981866.0,40644669.0
801038.SI,20180109,农化制品,4411.93,4468.69,4340.06,4402.32,-24.99,-0.56,31094.0,406217.0,28.59,2.51,15892039.0,40359655.0
801038.SI,20180110,农化制品,4412.2,4490.23,4316.54,4376.98,-25.34,-0.58,39492.0,514263.0,28.3,2.49,15800573.0,40140768.0
801038.SI,20180111,农化制品,4357.45,4463.14,4292.15,4394.7,17.72,0.4,36634.0,507906.0,28.19,2.5,15864552.0,40347419.0
801038.SI,20180112,农化制品,4381.74,4428.33,4299.52,4350.99,-43.71,-0.99,30408.0,392124.0,27.84,2.48,15745554.0,40048056.0
801038.SI,20180115,农化制品,4347.4,4440.79,4223.74,4295.07,-55.92,-1.29,37365.0,514257.0,27.49,2.45,15543193.0,39576231.0
801038.SI,20180116,农化制品,4286.36,4398.45,4235.8,4352.61,57.54,1.34,31533.0,440325.0,27.76,2.48,15751404.0,40204928.0
801038.SI,20180117,农化制品,4341.52,4391.86,4200.2,4280.42,-72.19,-1.66,34295.0,501660.0,27.27,2.44,15490165.0,39657542.0
801038.SI,20180118,农化制品,4271.56,4396.51,4234.23,4337.41,56.99,1.33,33636.0,499951.0,27.8,2.47,15696404.0,40460675.0
801038.SI,20180119,农化制品,4322.91,4385.56,4225.81,4282.7,-54.71,-1.26,35701.0,504606.0,27.62,2.44,15498408.0,39943344.0
801038.SI,20180122,农化制品,4269.68,4349.81,4191.2,4295.94,13.24,0.31,29488.0,381240.0,27.77,2.44,15613142.0,40046779.0
801038.SI,20180123,农化制品,4275.59,4352.26,4225.02,4301.15,5.21,0.12,27377.0,349196.0,27.83,2.45,15632069.0,40073218.0
801038.SI,20180124,农化制品,4281.36,4358.97,4214.26,4308.72,7.57,0.18,29352.0,367132.0,27.94,2.45,15659598.0,39993920.0
801038.SI,20180125,农化制品,4305.83,4398.32,4244.02,4317.7,8.98,0.21,35368.0,437453.0,27.9,2.46,15695266.0,40064817.0
801038.SI,20180126,农化制品,4311.57,4392.31,4238.58,4299.22,-18.48,-0.43,32870.0,453521.0,27.69,2.45,15628077.0,39871108.0
801038.SI,20180129,农化制品,4288.85,4349.79,4193.13,4259.24,-39.98,-0.93,30237.0,419634.0,27.55,2.43,15482750.0,39366412.0
801038.SI,20180130,农化制品,4236.16,4320.61,4181.74,4245.22,-14.02,-0.33,25354.0,345322.0,27.47,2.42,15431800.0,39301942.0
801038.SI,20180131,农化制品,4180.61,4239.51,4052.41,4112.42,-132.8,-3.13,33359.0,404197.0,26.81,2.34,14949051.0,37937096.0
801038.SI,20180201,农化制品,4055.44,4159.66,3906.77,3967.11,-145.31,-3.53,41162.0,497256.0,26.01,2.26,14421392.0,36555534.0
801038.SI,20180202,农化制品,3937.01,4036.77,3813.56,3968.6,1.49,0.04,34655.0,397497.0,26.01,2.26,14426796.0,36711910.0
801038.SI,20180205,农化制品,3931.47,4044.61,3867.73,3965.8,-2.8,-0.07,27556.0,315895.0,26.04,2.25,14424683.0,36531499.0
801038.SI,20180206,农化制品,3883.71,3977.55,3727.9,3789.94,-175.86,-4.43,33300.0,344437.0,24.97,2.15,13785018.0,34772715.0
801038.SI,20180207,农化制品,3842.64,3911.74,3674.74,3797.93,7.99,0.21,28634.0,316209.0,24.99,2.16,13828972.0,34730411.0
801038.SI,20180208,农化制品,3780.29,3887.99,3725.55,3829.7,31.77,0.84,19196.0,213056.0,25.16,2.18,13944654.0,35025032.0
801038.SI,20180209,农化制品,3711.81,3775.83,3601.48,3683.44,-146.26,-3.82,27207.0,280166.0,24.12,2.09,13414743.0,33679128.0
801038.SI,20180212,农化制品,3673.44,3851.61,3645.13,3811.78,128.34,3.48,27869.0,284520.0,24.98,2.19,13882146.0,34857991.0
801038.SI,20180213,农化制品,3815.31,3892.04,3746.92,3794.73,-17.05,-0.45,21326.0,236727.0,24.82,2.18,13820036.0,34656667.0
801038.SI,20180214,农化制品,3798.89,3874.59,3748.07,3836.6,41.87,1.1,16028.0,175818.0,25.08,2.2,13972531.0,35011618.0
801038.SI,20180222,农化制品,3872.88,3963.36,3812.2,3926.3,89.7,2.34,22643.0,262186.0,25.69,2.23,14299205.0,35890308.0
801038.SI,20180223,农化制品,3918.05,3981.62,3863.62,3943.56,17.26,0.44,22036.0,248482.0,25.77,2.23,14379717.0,36036394.0
801038.SI,20180226,农化制品,3950.16,4062.74,3915.9,4014.3,70.74,1.79,28085.0,324955.0,26.26,2.27,14637664.0,36743244.0
801038.SI,20180227,农化制品,4010.04,4055.18,3934.02,4002.71,-11.59,-0.29,24740.0,282325.0,26.35,2.29,14596287.0,36827873.0
801038.SI,20180228,农化制品,3973.99,4095.3,3914.89,4032.01,29.3,0.73,26763.0,302738.0,26.55,2.33,14702893.0,37058728.0
801038.SI,20180301,农化制品,4009.13,4111.63,3969.51,4067.28,35.27,0.87,24425.0,289022.0,26.84,2.35,14831496.0,37370270.0
801038.SI,20180302,农化制品,4039.85,4107.88,3983.81,4034.61,-32.67,-0.8,22262.0,270126.0,26.56,2.33,14712357.0,37122866.0
801038.SI,20180305,农化制品,4030.46,4091.28,3964.28,4033.23,-1.38,-0.03,20403.0,243904.0,26.56,2.33,14707317.0,37110142.0
801038.SI,20180306,农化制品,4032.44,4128.7,3975.35,4102.81,69.58,1.73,26923.0,351860.0,27.06,2.37,14961050.0,37793746.0
801038.SI,20180307,农化制品,4096.31,4143.82,4003.34,4038.08,-64.73,-1.58,24167.0,289436.0,26.63,2.33,14724991.0,37190040.0
801038.SI,20180308,农化制品,4032.64,4106.03,3990.48,4061.92,23.84,0.59,21326.0,253542.0,26.82,2.34,14811934.0,37438040.0
801038.SI,20180309,农化制品,4058.26,4139.56,4019.8,4106.47,44.55,1.1,22894.0,279409.0,27.13,2.37,14974389.0,37852521.0
801038.SI,20180312,农化制品,4115.07,4230.3,4073.13,4190.89,84.42,2.06,32174.0,410395.0,27.69,2.42,15282213.0,38642000.0
801038.SI,20180313,农化制品,4182.84,4272.45,4113.82,4168.7,-22.19,-0.53,36285.0,398095.0,27.42,2.41,15200571.0,38369822.0
801038.SI,20180314,农化制品,4155.01,4233.14,4095.07,4141.44,-27.26,-0.65,25903.0,295702.0,27.24,2.39,15101174.0,38068345.0
801038.SI,20180315,农化制品,4133.93,4216.0,4048.51,4136.57,-4.87,-0.12,30122.0,323747.0,27.12,2.39,15083404.0,37909254.0
801038.SI,20180316,农化制品,4129.78,4193.77,4064.06,4108.4,-28.17,-0.68,24242.0,261800.0,26.94,2.37,14980707.0,37600812.0
801038.SI,20180319,农化制品,4101.49,4164.12,4044.26,4097.71,-10.69,-0.26,21178.0,231471.0,26.88,2.37,14941747.0,37561171.0
801038.SI,20180320,农化制品,4074.77,4140.27,4006.96,4098.34,0.63,0.02,21967.0,232673.0,26.93,2.37,14944054.0,37543412.0
801038.SI,20180321,农化制品,4098.34,4185.27,4039.07,4073.79,-24.55,-0.6,24743.0,288398.0,26.77,2.35,14854543.0,37422830.0
801038.SI,20180322,农化制品,4075.48,4147.99,4007.28,4069.99,-3.8,-0.09,23621.0,267862.0,26.79,2.35,14865854.0,37384651.0
801038.SI,20180323,农化制品,3954.97,4044.63,3788.76,3870.06,-199.93,-4.91,37656.0,400815.0,25.39,2.23,14135620.0,35374915.0
801038.SI,20180326,农化制品,3825.88,3967.38,3759.18,3932.1,62.04,1.6,34215.0,386457.0,25.78,2.27,14362226.0,36007273.0
801038.SI,20180327,农化制品,3967.6,4058.3,3926.06,3997.55,65.45,1.66,33169.0,388311.0,26.22,2.31,14601297.0,36771324.0
801038.SI,20180328,农化制品,3953.94,4014.53,3875.44,3922.08,-75.47,-1.89,26479.0,310782.0,25.73,2.27,14320678.0,36147552.0
801038.SI,20180329,农化制品,3919.88,4005.96,3876.77,3971.33,49.25,1.26,28915.0,293735.0,26.04,2.3,14500494.0,36555336.0
801038.SI,20180330,农化制品,3973.15,4049.92,3937.8,4014.28,42.95,1.08,23808.0,283886.0,26.26,2.32,14694646.0,37017087.0
801038.SI,20180402,农化制品,4028.76,4127.7,3976.86,4041.04,26.76,0.67,30140.0,384568.0,26.31,2.41,14798417.0,37311043.0
801038.SI,20180403,农化制品,3996.5,4107.76,3943.86,4046.52,5.48,0.14,33989.0,480074.0,26.17,2.39,14818494.0,37378192.0
801038.SI,20180404,农化制品,4045.52,4114.49,3986.14,4037.92,-8.6,-0.21,28302.0,384131.0,26.16,2.39,14798612.0,37245555.0
801038.SI,20180409,农化制品,4016.98,4082.9,3947.1,4021.72,-16.2,-0.4,23887.0,298080.0,26.09,2.38,14739232.0,37102177.0
801038.SI,20180410,农化制品,4009.72,4075.04,3956.51,4040.13,18.41,0.46,23538.0,293231.0,26.22,2.38,14806692.0,37283230.0
801038.SI,20180411,农化制品,4046.29,4131.11,4003.87,4083.74,43.61,1.08,24841.0,308661.0,26.59,2.41,14967983.0,37698312.0
