ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801132.SI,20180102,服装家纺,2625.26,2665.02,2602.1,2638.1,14.59,0.56,19616.0,219169.0,26.19,2.51,15315038.0,43009175.768634
801132.SI,20180103,服装家纺,2636.69,2665.08,2612.19,2644.02,5.92,0.22,23239.0,253994.0,26.28,2.52,15340962.0,43019154.156082
801132.SI,20180104,服装家纺,2638.07,2669.38,2610.72,2642.35,-1.67,-0.06,21756.0,246133.0,26.24,2.52,15360699.0,43002944.551693
801132.SI,20180105,服装家纺,2638.45,2669.59,2615.98,2642.61,0.27,0.01,19280.0,212654.0,26.28,2.52,15362247.0,42958298.071993
801132.SI,20180108,服装家纺,2640.7,2671.22,2605.67,2648.19,5.57,0.21,19358.0,215306.0,26.32,2.53,15390217.0,43145106.338336
801132.SI,20180109,服装家纺,2647.38,2681.42,2625.9,2650.23,2.04,0.08,17933.0,214636.0,26.31,2.52,15402082.0,43230102.085044
801132.SI,20180110,服装家纺,2649.63,2677.58,2593.63,2632.48,-17.75,-0.67,22603.0,231864.0,26.19,2.51,15298916.0,42897212.909542
801132.SI,20180111,服装家纺,2628.53,2667.89,2604.8,2640.09,7.61,0.29,18329.0,191684.0,26.24,2.52,15343165.0,43060030.521424
801132.SI,20180112,服装家纺,2642.24,2670.82,2608.69,2630.38,-9.71,-0.37,19499.0,216467.0,26.16,2.5,15288858.0,42999655.593433
801132.SI,20180115,服装家纺,2625.67,2653.52,2566.24,2590.33,-40.04,-1.52,22082.0,241749.0,25.79,2.47,15044181.0,42445025.212763
801132.SI,20180116,服装家纺,2580.26,2640.7,2563.48,2617.66,27.32,1.05,24967.0,278063.0,26.03,2.49,15202863.0,43011069.231539
801132.SI,20180117,服装家纺,2609.15,2651.38,2569.83,2620.79,3.13,0.12,29004.0,364036.0,26.07,2.49,15221069.0,43036822.578195
801132.SI,20180118,服装家纺,2612.34,2650.94,2592.52,2623.4,2.61,0.1,22350.0,255811.0,26.09,2.49,15236232.0,43130728.588829
801132.SI,20180119,服装家纺,2613.68,2654.33,2587.83,2621.7,-1.7,-0.06,28111.0,306721.0,26.02,2.49,15226374.0,43107350.508673
801132.SI,20180122,服装家纺,2616.06,2654.02,2576.27,2626.7,5.0,0.19,23062.0,260518.0,26.1,2.5,15247989.0,43125060.111071
801132.SI,20180123,服装家纺,2624.95,2662.23,2604.16,2636.38,9.68,0.37,22082.0,260900.0,26.17,2.5,15304182.0,43287844.269213
801132.SI,20180124,服装家纺,2632.76,2670.44,2609.66,2645.21,8.83,0.34,25807.0,295769.0,26.26,2.51,15355460.0,43421604.374848
801132.SI,20180125,服装家纺,2640.92,2679.19,2617.63,2646.22,1.01,0.04,25858.0,328936.0,26.28,2.51,15355515.0,43464521.915817
801132.SI,20180126,服装家纺,2640.55,2695.66,2618.75,2669.45,23.22,0.88,24936.0,299910.0,26.56,2.54,15487209.0,43934816.487247
801132.SI,20180129,服装家纺,2647.32,2713.44,2604.77,2658.48,-10.96,-0.41,27536.0,325972.0,26.36,2.52,15423597.0,44003808.517969
801132.SI,20180130,服装家纺,2640.7,2719.06,2610.42,2677.66,19.17,0.72,28022.0,359366.0,26.42,2.53,15534835.0,44544673.799393
801132.SI,20180131,服装家纺,2640.03,2740.53,2588.2,2666.15,-11.51,-0.43,44665.0,541946.0,26.22,2.51,15468074.0,44560763.70374
801132.SI,20180201,服装家纺,2637.84,2685.13,2513.99,2578.4,-87.75,-3.29,41217.0,488247.0,25.43,2.43,14958994.0,43137199.097956
801132.SI,20180202,服装家纺,2532.78,2592.1,2431.87,2531.82,-46.58,-1.81,31500.0,393872.0,24.99,2.39,14688766.0,42345200.156972
801132.SI,20180205,服装家纺,2535.1,2605.7,2497.53,2569.69,37.86,1.5,25562.0,332639.0,25.5,2.44,14908434.0,43025684.101829
801132.SI,20180206,服装家纺,2534.37,2596.11,2434.31,2479.68,-90.01,-3.5,42365.0,492962.0,24.71,2.36,14386241.0,41462675.282298
801132.SI,20180207,服装家纺,2502.39,2536.68,2398.7,2452.77,-26.91,-1.09,34399.0,394385.0,24.42,2.33,14227173.0,40959759.798984
801132.SI,20180208,服装家纺,2441.04,2512.43,2417.54,2477.98,25.21,1.03,25139.0,276534.0,24.65,2.35,14373408.0,41366208.283344
801132.SI,20180209,服装家纺,2419.57,2473.79,2343.14,2409.43,-68.55,-2.77,27914.0,283257.0,23.94,2.28,13975782.0,40170033.670074
801132.SI,20180212,服装家纺,2422.24,2494.69,2401.4,2454.97,45.54,1.89,22067.0,234002.0,24.37,2.32,14259626.0,41008689.609477
801132.SI,20180213,服装家纺,2459.81,2503.64,2416.87,2447.6,-7.37,-0.3,22498.0,251739.0,24.3,2.32,14216818.0,40901895.930563
801132.SI,20180214,服装家纺,2441.59,2474.26,2407.08,2444.79,-2.81,-0.11,16207.0,184102.0,24.28,2.31,14197682.0,40903662.195504
801132.SI,20180222,服装家纺,2459.3,2525.81,2439.39,2506.02,61.23,2.5,18903.0,221713.0,24.9,2.37,14546984.0,42039399.048546
