ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801045.SI,20180102,特钢Ⅱ,3891.71,4007.58,3870.37,3981.55,81.04,2.08,18134.0,153701.0,31.65,2.66,5872698.0,12771968.0
801045.SI,20180103,特钢Ⅱ,3976.78,4033.35,3946.99,3985.8,4.25,0.11,19083.0,178929.0,31.67,2.66,5878972.0,12792266.0
801045.SI,20180104,特钢Ⅱ,3974.37,4084.04,3942.83,4029.84,44.04,1.1,22700.0,204841.0,32.04,2.69,5943923.0,12946974.0
801045.SI,20180105,特钢Ⅱ,4007.47,4048.29,3966.63,3997.27,-32.57,-0.81,15973.0,147347.0,31.75,2.67,5894844.0,12828195.0
801045.SI,20180108,特钢Ⅱ,3984.58,4076.14,3951.52,4036.78,39.51,0.99,23022.0,214557.0,32.07,2.69,5942334.0,12987777.0
801045.SI,20180109,特钢Ⅱ,4026.57,4055.93,3971.55,4010.77,-26.01,-0.64,15602.0,138457.0,31.87,2.68,5904049.0,12907834.0
801045.SI,20180110,特钢Ⅱ,3994.84,4053.03,3934.76,3994.85,-15.92,-0.4,15800.0,140762.0,31.75,2.67,5880607.0,12837705.0
801045.SI,20180111,特钢Ⅱ,3983.05,4023.95,3934.82,3979.19,-15.66,-0.39,12558.0,109975.0,31.58,2.66,5852666.0,12765627.0
801045.SI,20180112,特钢Ⅱ,3976.93,4054.0,3946.31,3999.45,20.26,0.51,16527.0,131590.0,31.76,2.67,5882464.0,12848227.0
801045.SI,20180115,特钢Ⅱ,3973.23,3995.32,3860.73,3896.61,-102.84,-2.57,18228.0,146217.0,30.95,2.6,5731202.0,12478644.0
801045.SI,20180116,特钢Ⅱ,3891.74,3952.22,3867.56,3914.27,17.66,0.45,10615.0,97181.0,31.1,2.61,5757182.0,12547407.0
801045.SI,20180117,特钢Ⅱ,3912.82,3988.41,3857.05,3949.62,35.35,0.9,17376.0,175472.0,31.37,2.64,5804346.0,12694343.0
