ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801721.SI,20180102,房屋建设,4026.2,4129.8,4020.15,4105.25,75.88,1.88,18839.0,174932.0,10.15,1.39,11833444.0,35422018.292728
801721.SI,20180103,房屋建设,4110.2,4141.6,4085.9,4121.85,16.6,0.4,18100.0,188881.0,10.19,1.4,11881299.0,35589747.013156
801721.SI,20180104,房屋建设,4129.66,4142.8,4096.31,4114.4,-7.46,-0.18,15028.0,199218.0,10.18,1.4,11859804.0,35518468.79664
801721.SI,20180105,房屋建设,4113.31,4292.26,4100.14,4230.08,115.68,2.81,51948.0,516347.0,10.46,1.44,12193262.0,36546140.707824
801721.SI,20180108,房屋建设,4219.7,4303.48,4199.84,4237.53,7.45,0.18,41757.0,458113.0,10.48,1.44,12214741.0,36599679.424096
801721.SI,20180109,房屋建设,4239.2,4275.67,4193.55,4214.78,-22.75,-0.54,25635.0,284619.0,10.43,1.43,12149155.0,36387608.971052
801721.SI,20180110,房屋建设,4223.03,4321.93,4200.18,4260.55,45.77,1.09,38322.0,409034.0,10.54,1.45,12281102.0,36783298.32334
801721.SI,20180111,房屋建设,4248.82,4280.78,4217.8,4253.59,-6.97,-0.16,22309.0,260444.0,10.52,1.44,12261024.0,36718033.84864
801721.SI,20180112,房屋建设,4238.57,4289.27,4209.22,4223.45,-30.14,-0.71,19841.0,233949.0,10.45,1.43,12174159.0,36452807.344856
801721.SI,20180115,房屋建设,4224.67,4279.14,4186.36,4220.26,-3.19,-0.08,36466.0,379906.0,10.44,1.43,12164954.0,36400164.9255
801721.SI,20180116,房屋建设,4214.44,4266.87,4165.08,4231.24,10.98,0.26,40502.0,408564.0,10.46,1.44,12196598.0,36502049.92774
801721.SI,20180117,房屋建设,4301.79,4410.04,4228.46,4300.27,69.04,1.63,79926.0,807166.0,10.63,1.46,12395594.0,37122478.584996
801721.SI,20180118,房屋建设,4275.06,4597.66,4268.31,4532.07,231.8,5.39,118205.0,1173691.0,11.21,1.54,13063753.0,39231055.926764
801721.SI,20180119,房屋建设,4534.52,4575.09,4463.02,4530.44,-1.63,-0.04,72619.0,767182.0,11.21,1.54,13059061.0,39221987.57758
801721.SI,20180122,房屋建设,4516.18,4602.22,4496.92,4576.08,45.63,1.01,59648.0,650072.0,11.32,1.55,13190603.0,39585152.337736
801721.SI,20180123,房屋建设,4562.25,4646.65,4528.1,4610.39,34.31,0.75,62539.0,667287.0,11.4,1.57,13289508.0,39888972.498692
801721.SI,20180124,房屋建设,4623.17,4724.13,4522.89,4582.26,-28.13,-0.61,67125.0,717327.0,11.33,1.56,13208423.0,39631278.968076
801721.SI,20180125,房屋建设,4566.05,4603.09,4491.58,4549.43,-32.83,-0.72,55722.0,575941.0,11.25,1.54,13113783.0,39349101.981332
