ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801193.SI,20180102,券商,5968.59,6073.1,5950.01,6044.28,88.45,1.49,90819.0,1141173.0,23.95,1.59,85689845.0,192849306.9808
801193.SI,20180103,券商,6036.16,6184.51,6015.84,6131.81,87.54,1.45,121265.0,1486028.0,24.31,1.6,87022476.0,195672058.491395
801193.SI,20180104,券商,6126.21,6153.08,6072.69,6113.11,-18.71,-0.31,75655.0,916600.0,24.24,1.6,86756964.0,194833217.246409
801193.SI,20180105,券商,6110.81,6206.0,6084.38,6136.87,23.76,0.39,102272.0,1247189.0,24.34,1.61,87132992.0,195512711.228136
801193.SI,20180108,券商,6139.54,6364.42,6109.93,6268.96,132.09,2.15,149105.0,1943048.0,24.95,1.65,89012408.0,199271513.73035
801193.SI,20180109,券商,6260.84,6320.96,6187.26,6218.02,-50.93,-0.81,82525.0,1085811.0,24.75,1.63,88289187.0,197385261.867058
801193.SI,20180110,券商,6223.58,6286.91,6139.73,6203.88,-14.15,-0.23,97442.0,1284063.0,24.69,1.63,88088328.0,196812058.709474
801193.SI,20180111,券商,6178.0,6220.28,6120.13,6175.43,-28.45,-0.46,79976.0,994412.0,24.58,1.62,87684350.0,196168418.825713
801193.SI,20180112,券商,6176.32,6249.04,6131.46,6160.36,-15.07,-0.24,77429.0,1017089.0,24.52,1.62,87470421.0,195763846.021716
801193.SI,20180115,券商,6145.43,6197.13,6017.12,6060.72,-99.64,-1.62,109001.0,1436307.0,24.12,1.59,86055673.0,191978119.280393
801193.SI,20180116,券商,6042.32,6228.24,6012.7,6213.65,152.93,2.52,103785.0,1446253.0,24.73,1.63,88227093.0,197129132.487231
801193.SI,20180117,券商,6250.67,6597.05,6246.37,6410.67,197.02,3.17,297815.0,4101476.0,25.52,1.69,91024530.0,203997160.606287
801193.SI,20180118,券商,6427.38,6549.67,6368.4,6458.8,48.13,0.75,158927.0,2313735.0,25.71,1.7,91707951.0,205416410.55683
801193.SI,20180119,券商,6459.37,6751.8,6413.2,6618.23,159.43,2.47,301684.0,3909560.0,26.34,1.74,93971653.0,211796076.247268
801193.SI,20180122,券商,6571.22,6680.43,6502.53,6601.82,-16.41,-0.25,174523.0,2277048.0,26.28,1.74,93738668.0,211176163.455018
801193.SI,20180123,券商,6603.44,6717.5,6538.36,6634.56,32.74,0.5,175065.0,2471101.0,26.4,1.75,94793930.0,212084272.578545
801193.SI,20180124,券商,6667.32,6932.54,6572.72,6889.44,254.88,3.84,296359.0,4265892.0,27.42,1.81,98435663.0,219119064.005453
801193.SI,20180125,券商,6813.45,6875.35,6716.38,6736.98,-152.46,-2.21,175515.0,2494705.0,26.81,1.77,96257306.0,214039626.264093
801193.SI,20180126,券商,6718.41,6823.99,6687.35,6730.3,-6.68,-0.1,129881.0,1878361.0,26.78,1.77,96161842.0,213715353.150856
801193.SI,20180129,券商,6736.98,6814.33,6587.11,6624.3,-106.0,-1.57,141106.0,2030129.0,26.36,1.74,94647360.0,210593878.459008
801193.SI,20180130,券商,6609.41,6681.16,6500.36,6540.38,-83.92,-1.27,119946.0,1736870.0,26.15,1.72,93460070.0,209656964.864074
801193.SI,20180131,券商,6493.51,6548.79,6333.98,6400.02,-140.35,-2.15,142831.0,1929211.0,25.58,1.68,91454471.0,203477720.545111
801193.SI,20180201,券商,6415.11,6468.79,6221.45,6330.12,-69.9,-1.09,170579.0,2232263.0,25.3,1.66,90455623.0,200804422.985192
801193.SI,20180202,券商,6266.84,6356.75,6145.91,6312.14,-17.99,-0.28,117939.0,1460891.0,25.23,1.66,90198590.0,200028830.844778
801193.SI,20180205,券商,6194.08,6382.95,6157.95,6342.94,30.81,0.49,99686.0,1363217.0,25.36,1.66,90638811.0,201011967.798592
801193.SI,20180206,券商,6214.88,6313.71,5998.68,6043.32,-299.62,-4.72,165469.0,2208113.0,24.16,1.59,86357338.0,191402333.877035
801193.SI,20180207,券商,6154.0,6193.51,5898.69,5956.65,-86.67,-1.43,125040.0,1604320.0,23.81,1.56,85118795.0,189486315.977702
801193.SI,20180208,券商,5940.37,6028.74,5857.4,5928.01,-28.64,-0.48,86309.0,1104945.0,23.7,1.56,84709538.0,188955788.545679
801193.SI,20180209,券商,5774.99,5820.6,5393.83,5498.19,-429.82,-7.25,165615.0,1964801.0,21.98,1.44,78606644.0,175990279.021196
801193.SI,20180212,券商,5516.82,5566.34,5438.07,5483.92,-14.27,-0.26,96098.0,1173515.0,22.15,1.44,79227887.0,179673901.063722
801193.SI,20180213,券商,5531.15,5635.2,5498.74,5521.04,37.12,0.68,98941.0,1255522.0,22.3,1.45,79764124.0,180475339.974869
801193.SI,20180214,券商,5523.78,5551.89,5449.75,5517.12,-3.92,-0.07,60767.0,724262.0,22.28,1.45,79723378.0,180039034.327963
801193.SI,20180222,券商,5579.1,5624.9,5521.17,5573.32,56.2,1.02,90612.0,1060426.0,22.51,1.47,80535444.0,181928244.8007
801193.SI,20180223,券商,5585.13,5657.37,5548.43,5610.51,37.19,0.67,79307.0,981805.0,22.66,1.48,81106862.0,183040685.731478
801193.SI,20180226,券商,5647.47,5795.81,5584.79,5751.53,141.02,2.51,123031.0,1502818.0,23.23,1.52,83146597.0,187908744.084749
801193.SI,20180227,券商,5744.0,5752.11,5651.16,5679.95,-71.58,-1.24,83690.0,1035750.0,22.94,1.5,82111773.0,185747694.29885
801193.SI,20180228,券商,5615.17,5742.06,5552.42,5649.04,-30.91,-0.54,105441.0,1218728.0,22.82,1.49,81664907.0,184873044.699554
