ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801952.SI,20180102,焦炭Ⅱ,2558.79,2638.28,2546.25,2615.32,61.43,2.41,22209.0,200720.0,45.62,2.62,3120023.0,10146253.0
801952.SI,20180103,焦炭Ⅱ,2622.4,2654.95,2585.36,2617.46,2.14,0.08,23008.0,209344.0,45.56,2.62,3122579.0,10134008.0
801952.SI,20180104,焦炭Ⅱ,2609.04,2711.54,2594.07,2675.71,58.25,2.23,32594.0,315176.0,46.74,2.68,3192076.0,10292164.0
801952.SI,20180105,焦炭Ⅱ,2661.86,2690.48,2612.85,2640.64,-35.07,-1.31,21931.0,215949.0,46.2,2.64,3150234.0,10203359.0
801952.SI,20180108,焦炭Ⅱ,2646.13,2771.85,2630.95,2707.75,67.11,2.54,31688.0,293696.0,47.42,2.71,3230290.0,10430803.0
801952.SI,20180109,焦炭Ⅱ,2705.14,2755.15,2657.64,2730.04,22.29,0.82,21807.0,214110.0,48.02,2.73,3256878.0,10446060.0
801952.SI,20180110,焦炭Ⅱ,2705.94,2729.6,2622.14,2651.92,-78.12,-2.86,18486.0,172638.0,46.63,2.66,3163679.0,10154932.0
801952.SI,20180111,焦炭Ⅱ,2651.15,2682.15,2596.42,2634.26,-17.66,-0.67,15604.0,145781.0,46.36,2.64,3142610.0,10107694.0
801952.SI,20180112,焦炭Ⅱ,2638.99,2668.43,2599.76,2626.11,-8.15,-0.31,14736.0,136796.0,46.22,2.63,3132885.0,10074212.0
801952.SI,20180115,焦炭Ⅱ,2608.61,2615.32,2480.93,2513.87,-112.24,-4.27,17927.0,151917.0,44.28,2.52,2998986.0,9693139.0
801952.SI,20180116,焦炭Ⅱ,2502.65,2549.56,2483.84,2528.58,14.71,0.59,11591.0,97454.0,44.54,2.53,3016534.0,9749731.0
801952.SI,20180117,焦炭Ⅱ,2509.56,2576.17,2456.77,2560.6,32.02,1.27,14887.0,135147.0,45.21,2.56,3054733.0,9853030.0
801952.SI,20180118,焦炭Ⅱ,2528.73,2587.18,2493.66,2563.55,2.95,0.12,8108.0,63195.0,45.34,2.57,3058252.0,9851753.0
801952.SI,20180119,焦炭Ⅱ,2524.96,2571.95,2487.01,2545.09,-18.46,-0.72,8057.0,64337.0,45.0,2.55,3036231.0,9775136.0
801952.SI,20180122,焦炭Ⅱ,2517.0,2600.18,2499.46,2585.79,40.7,1.6,10556.0,83919.0,45.72,2.59,3084785.0,9939743.0
801952.SI,20180123,焦炭Ⅱ,2545.23,2603.98,2520.17,2589.78,3.99,0.15,7913.0,64736.0,45.79,2.59,3089549.0,9982032.0
801952.SI,20180124,焦炭Ⅱ,2557.16,2598.41,2510.03,2570.42,-19.36,-0.75,7524.0,59605.0,45.43,2.57,3066452.0,9906293.0
801952.SI,20180125,焦炭Ⅱ,2538.92,2607.3,2523.63,2576.5,6.08,0.24,9480.0,76842.0,45.42,2.58,3073704.0,9934469.0
801952.SI,20180126,焦炭Ⅱ,2594.84,2649.6,2564.05,2590.79,14.29,0.55,17819.0,185467.0,45.72,2.6,3090752.0,9920275.0
801952.SI,20180129,焦炭Ⅱ,2599.25,2654.84,2560.17,2596.07,5.28,0.2,19301.0,185015.0,45.8,2.6,3097055.0,9927476.0
801952.SI,20180130,焦炭Ⅱ,2590.81,2662.47,2532.06,2597.25,1.18,0.05,19304.0,190404.0,46.29,2.6,3098461.0,9918686.0
801952.SI,20180131,焦炭Ⅱ,2544.49,2590.26,2453.51,2501.28,-95.97,-3.7,23103.0,187637.0,44.84,2.51,2983966.0,9528469.0
801952.SI,20180201,焦炭Ⅱ,2487.34,2529.33,2320.42,2370.07,-131.21,-5.25,20111.0,161895.0,42.57,2.37,2827436.0,9066493.0
801952.SI,20180202,焦炭Ⅱ,2362.69,2481.04,2264.41,2451.0,80.93,3.41,21773.0,197747.0,44.22,2.46,2923986.0,9283922.0
801952.SI,20180205,焦炭Ⅱ,2435.98,2603.33,2407.34,2566.63,115.63,4.72,26744.0,274200.0,46.3,2.57,3061935.0,9659825.0
801952.SI,20180206,焦炭Ⅱ,2518.07,2580.71,2417.3,2451.13,-115.5,-4.5,25594.0,232102.0,44.09,2.46,2924149.0,9214525.0
801952.SI,20180207,焦炭Ⅱ,2523.1,2591.53,2429.77,2460.55,9.42,0.38,25849.0,258579.0,44.11,2.46,2935391.0,9281905.0
801952.SI,20180208,焦炭Ⅱ,2443.22,2501.44,2392.45,2464.98,4.43,0.18,20015.0,192397.0,44.35,2.47,2940674.0,9282530.0
801952.SI,20180209,焦炭Ⅱ,2386.22,2426.59,2277.7,2309.92,-155.06,-6.29,16769.0,132826.0,41.74,2.31,2750144.0,8762325.0
801952.SI,20180212,焦炭Ⅱ,2300.63,2359.86,2249.43,2329.72,19.8,0.86,15045.0,132200.0,41.85,2.33,2773714.0,8843030.0
801952.SI,20180213,焦炭Ⅱ,2357.88,2397.01,2311.1,2333.63,3.91,0.17,15299.0,125471.0,41.97,2.34,2778371.0,8840783.0
801952.SI,20180214,焦炭Ⅱ,2343.03,2369.43,2273.44,2349.37,15.74,0.67,11107.0,93667.0,42.37,2.35,2797112.0,8869265.0
801952.SI,20180222,焦炭Ⅱ,2369.04,2427.75,2352.02,2406.36,56.99,2.43,13238.0,121221.0,43.48,2.41,2864960.0,8996795.0
801952.SI,20180223,焦炭Ⅱ,2400.6,2500.83,2367.39,2471.38,65.02,2.7,17693.0,174737.0,44.76,2.47,2942375.0,9196613.0
801952.SI,20180226,焦炭Ⅱ,2497.91,2531.94,2452.37,2516.34,44.96,1.82,17282.0,171436.0,45.63,2.52,2995904.0,9355313.0
801952.SI,20180227,焦炭Ⅱ,2507.22,2518.4,2411.81,2448.51,-67.83,-2.7,18805.0,189326.0,44.23,2.45,2915145.0,9195663.0
801952.SI,20180228,焦炭Ⅱ,2436.11,2499.26,2385.18,2475.36,26.85,1.1,14850.0,141702.0,44.84,2.48,2947108.0,9241322.0
801952.SI,20180301,焦炭Ⅱ,2442.19,2493.19,2420.13,2464.03,-11.33,-0.46,12879.0,119446.0,44.57,2.47,2933619.0,9227576.0
801952.SI,20180302,焦炭Ⅱ,2432.36,2467.56,2406.2,2431.76,-32.27,-1.31,11692.0,111729.0,44.01,2.43,2895195.0,9183210.0
801952.SI,20180305,焦炭Ⅱ,2420.87,2444.97,2321.59,2354.29,-77.47,-3.19,15516.0,147180.0,42.56,2.35,2793679.0,8959361.0
801952.SI,20180306,焦炭Ⅱ,2345.86,2438.77,2296.01,2421.17,66.88,2.84,20137.0,181598.0,43.8,2.42,2873045.0,9146951.0
801952.SI,20180307,焦炭Ⅱ,2399.4,2437.8,2353.59,2373.15,-48.02,-1.98,17555.0,142590.0,42.74,2.37,2816059.0,8985706.0
801952.SI,20180308,焦炭Ⅱ,2359.66,2409.8,2332.51,2386.4,13.25,0.56,13737.0,110299.0,43.08,2.39,2831780.0,9047862.0
801952.SI,20180309,焦炭Ⅱ,2371.84,2398.77,2344.55,2384.42,-1.98,-0.08,13766.0,109295.0,43.03,2.38,2829436.0,9005598.0
801952.SI,20180312,焦炭Ⅱ,2386.77,2452.11,2365.55,2429.68,45.26,1.9,19962.0,169554.0,43.89,2.43,2883140.0,9129163.0
801952.SI,20180313,焦炭Ⅱ,2418.4,2465.2,2388.48,2412.55,-17.13,-0.71,18011.0,145864.0,43.41,2.41,2862817.0,9037654.0
801952.SI,20180314,焦炭Ⅱ,2395.75,2459.0,2360.09,2416.17,3.62,0.15,19540.0,176359.0,43.52,2.42,2867118.0,8971325.0
801952.SI,20180315,焦炭Ⅱ,2394.67,2443.63,2363.93,2423.8,7.63,0.32,16560.0,153991.0,43.71,2.42,2876171.0,8991438.0
801952.SI,20180316,焦炭Ⅱ,2413.39,2438.83,2363.63,2382.21,-41.59,-1.72,12758.0,118797.0,42.92,2.38,2826821.0,8879961.0
801952.SI,20180319,焦炭Ⅱ,2361.88,2385.59,2313.0,2342.52,-39.69,-1.67,12884.0,107101.0,42.26,2.33,2779729.0,8765886.0
801952.SI,20180320,焦炭Ⅱ,2315.43,2356.2,2292.66,2335.04,-7.48,-0.32,9648.0,78307.0,42.09,2.32,2770848.0,8730738.0
801952.SI,20180321,焦炭Ⅱ,2343.78,2364.6,2288.29,2310.66,-24.38,-1.04,10633.0,85964.0,41.59,2.3,2741912.0,8660441.0
801952.SI,20180322,焦炭Ⅱ,2307.14,2358.13,2289.16,2318.42,7.76,0.34,11022.0,82811.0,41.79,2.31,2751122.0,8694236.0
801952.SI,20180323,焦炭Ⅱ,2219.26,2241.97,2110.47,2135.04,-183.38,-7.91,15814.0,112869.0,38.48,2.13,2533510.0,8021691.0
801952.SI,20180326,焦炭Ⅱ,2082.44,2161.03,2014.46,2152.52,17.48,0.82,14324.0,94404.0,38.75,2.14,2554250.0,8124123.0
801952.SI,20180327,焦炭Ⅱ,2149.54,2210.17,2115.79,2192.57,40.05,1.86,8560.0,67463.0,39.42,2.18,2601779.0,8277922.0
801952.SI,20180328,焦炭Ⅱ,2138.94,2216.62,2099.46,2171.82,-20.75,-0.95,8526.0,64746.0,39.04,2.16,2577154.0,8220269.0
801952.SI,20180329,焦炭Ⅱ,2144.92,2230.57,2113.6,2212.95,41.13,1.89,10750.0,90292.0,39.84,2.2,2625964.0,8323813.0
801952.SI,20180330,焦炭Ⅱ,2188.08,2232.78,2149.42,2217.0,4.05,0.18,8531.0,73626.0,39.92,2.21,2630773.0,8342483.0
