ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801081.SI,20180102,半导体,2297.62,2334.44,2247.56,2315.14,20.85,0.91,56391.0,1101844.0,80.27,4.54,17583072.0,40974954.961277
801081.SI,20180103,半导体,2298.87,2356.14,2270.41,2325.45,10.31,0.45,63740.0,1217642.0,80.74,4.57,17661392.0,40998807.453968
801081.SI,20180104,半导体,2305.74,2389.12,2288.82,2346.62,21.17,0.91,79750.0,1524174.0,81.55,4.61,17822148.0,41430817.822106
801081.SI,20180105,半导体,2321.19,2346.64,2263.02,2286.24,-60.38,-2.57,59794.0,1135348.0,79.32,4.49,17363603.0,40328594.093474
801081.SI,20180108,半导体,2266.7,2304.35,2211.44,2280.92,-5.33,-0.23,58052.0,1080484.0,78.97,4.47,17323135.0,40282107.143816
801081.SI,20180109,半导体,2266.73,2290.95,2223.99,2262.52,-18.39,-0.81,43469.0,782328.0,78.28,4.43,17183438.0,39942785.486727
801081.SI,20180110,半导体,2246.32,2293.18,2199.73,2247.53,-14.99,-0.66,49589.0,915487.0,77.61,4.39,17069575.0,39640636.096906
801081.SI,20180111,半导体,2226.07,2281.85,2189.35,2255.73,8.2,0.36,49430.0,912244.0,77.97,4.41,17131824.0,39816117.520402
801081.SI,20180112,半导体,2236.84,2274.16,2184.15,2204.01,-51.71,-2.29,44958.0,821817.0,75.99,4.3,16739078.0,39058860.167844
801081.SI,20180115,半导体,2177.81,2195.81,2034.58,2072.13,-131.89,-5.98,69381.0,1164822.0,70.92,4.01,15737418.0,36846087.328201
801081.SI,20180116,半导体,2051.89,2097.5,2022.78,2062.61,-9.52,-0.46,42601.0,696003.0,70.56,3.99,15665149.0,36803828.294619
801081.SI,20180117,半导体,2053.5,2130.2,1985.73,2103.35,40.74,1.98,59247.0,990248.0,72.19,4.03,15979997.0,37536701.825582
801081.SI,20180118,半导体,2076.63,2112.72,2046.62,2075.27,-28.07,-1.33,38216.0,642255.0,71.16,3.98,15766700.0,37100729.66266
801081.SI,20180119,半导体,2070.99,2115.09,2041.91,2066.74,-8.54,-0.41,35410.0,609604.0,70.85,3.96,15701847.0,37044019.355035
801081.SI,20180122,半导体,2052.02,2115.9,1997.3,2086.54,19.81,0.96,39394.0,670548.0,71.8,4.01,15852314.0,37213402.432369
801081.SI,20180123,半导体,2077.42,2109.35,2051.95,2080.85,-5.69,-0.27,28489.0,485352.0,72.06,3.94,15809079.0,37354933.537656
801081.SI,20180124,半导体,2068.29,2164.6,2040.83,2143.0,62.15,2.99,52429.0,924519.0,74.51,4.08,16281268.0,38339205.037498
801081.SI,20180125,半导体,2120.66,2163.42,2091.34,2108.15,-34.85,-1.63,37703.0,648893.0,73.23,4.0,16030005.0,37676835.399121
801081.SI,20180126,半导体,2095.25,2137.81,2064.67,2087.22,-20.93,-0.99,31696.0,531722.0,72.42,3.96,15870871.0,37292336.930642
801081.SI,20180129,半导体,2079.43,2114.85,1995.78,2025.31,-61.91,-2.97,40497.0,651806.0,70.06,3.83,15400084.0,36266795.451868
801081.SI,20180130,半导体,2009.93,2051.92,1989.84,2021.96,-3.35,-0.17,24592.0,404924.0,69.94,3.82,15374640.0,36207956.155261
801081.SI,20180131,半导体,1989.38,2013.24,1891.74,1927.14,-94.82,-4.69,41884.0,637770.0,66.25,3.62,14653616.0,34462718.846115
801081.SI,20180201,半导体,1912.29,1948.6,1840.08,1868.78,-58.36,-3.03,37444.0,528779.0,64.11,3.5,14209889.0,33408824.617606
801081.SI,20180202,半导体,1848.33,1905.78,1790.75,1865.66,-3.12,-0.17,30317.0,436697.0,64.02,3.5,14186139.0,33359876.825919
801081.SI,20180205,半导体,1827.18,1883.02,1799.47,1841.12,-24.53,-1.32,25900.0,373549.0,63.1,3.45,13999587.0,32966060.643434
801081.SI,20180206,半导体,1784.53,1835.91,1706.61,1727.45,-113.68,-6.17,40445.0,562044.0,58.85,3.22,13135208.0,30974066.545293
801081.SI,20180207,半导体,1762.28,1799.14,1677.72,1762.49,35.05,2.03,42412.0,581334.0,60.2,3.29,13401696.0,31517694.586598
801081.SI,20180208,半导体,1749.12,1832.32,1736.29,1810.57,48.08,2.73,39347.0,551142.0,62.01,3.39,13767268.0,32428749.682802
801081.SI,20180209,半导体,1748.76,1827.57,1715.03,1767.59,-42.98,-2.37,40074.0,544841.0,60.2,3.29,13440420.0,31756788.30687
801081.SI,20180212,半导体,1775.07,1856.33,1764.1,1839.49,71.9,4.07,39257.0,556228.0,62.13,3.45,13987164.0,32950286.969471
801081.SI,20180213,半导体,1840.79,1867.85,1802.68,1825.4,-14.09,-0.77,33306.0,491810.0,61.6,3.42,13880057.0,32719890.50455
801081.SI,20180214,半导体,1820.19,1841.96,1783.0,1811.99,-13.41,-0.73,18910.0,280678.0,61.13,3.39,13778094.0,32447776.963534
801081.SI,20180222,半导体,1819.31,1899.86,1804.73,1880.85,68.85,3.8,32115.0,499132.0,63.73,3.53,14301648.0,33688462.14755
801081.SI,20180223,半导体,1872.5,1908.13,1839.16,1889.4,8.55,0.45,31364.0,541634.0,64.14,3.56,14366675.0,33753524.566694
801081.SI,20180226,半导体,1890.16,2014.05,1874.35,1989.67,100.27,5.31,63915.0,1048523.0,67.98,3.77,15156947.0,35503563.770852
801081.SI,20180227,半导体,1994.8,2050.27,1970.62,2003.09,13.42,0.67,55602.0,968827.0,68.3,3.8,15259156.0,35870126.58084
801081.SI,20180228,半导体,1981.06,2057.67,1959.36,2017.58,14.49,0.72,51211.0,865271.0,68.86,3.83,15369566.0,36086124.404731
801081.SI,20180301,半导体,1991.11,2106.09,1977.98,2080.45,62.87,3.12,59181.0,1036200.0,71.25,3.96,15848479.0,37165640.875763
801081.SI,20180302,半导体,2038.14,2117.87,2010.34,2037.21,-43.24,-2.08,51932.0,1096929.0,70.12,3.9,15519081.0,36394585.277016
801081.SI,20180305,半导体,2040.03,2123.0,2017.57,2109.54,72.34,3.55,49378.0,1071511.0,72.21,4.02,16070127.0,37632720.784858
801081.SI,20180306,半导体,2112.55,2192.95,2089.25,2122.02,12.48,0.59,59901.0,1263488.0,72.23,4.02,16165173.0,37848937.406472
801081.SI,20180307,半导体,2108.33,2173.17,2085.3,2122.4,0.38,0.02,55056.0,1130290.0,72.42,4.03,16168069.0,37820689.457405
801081.SI,20180308,半导体,2114.81,2138.57,2075.61,2106.51,-15.89,-0.75,38444.0,775422.0,71.88,4.0,16047028.0,37581657.725095
801081.SI,20180309,半导体,2102.16,2195.25,2096.59,2168.36,61.84,2.94,57888.0,1141270.0,74.17,4.12,16524781.0,38678742.160279
801081.SI,20180312,半导体,2182.56,2264.9,2164.01,2235.27,66.91,3.09,58769.0,1244416.0,75.8,4.21,17034699.0,40099421.116802
801081.SI,20180313,半导体,2228.34,2275.19,2185.87,2205.58,-29.68,-1.33,49199.0,1047204.0,74.53,4.14,16808474.0,39523484.196743
801081.SI,20180314,半导体,2194.07,2224.33,2127.62,2141.8,-63.79,-2.89,44500.0,951814.0,72.23,4.02,16322376.0,38503845.559371
801081.SI,20180315,半导体,2129.24,2194.73,2103.66,2181.19,39.39,1.84,40965.0,918192.0,73.52,4.09,16622542.0,39054854.859722
801081.SI,20180316,半导体,2174.91,2200.35,2107.61,2127.17,-54.01,-2.48,32060.0,765314.0,71.71,4.0,16270422.0,38099046.618957
801081.SI,20180319,半导体,2119.16,2215.54,2109.28,2174.22,47.05,2.21,36630.0,931892.0,72.85,4.07,16630283.0,38904044.166265
