ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801764.SI,20180102,游戏Ⅱ,3552.5,3616.58,3514.25,3574.73,19.43,0.55,18596.0,269952.0,32.08,3.59,21408728.0,59299091.0
801764.SI,20180103,游戏Ⅱ,3564.26,3640.61,3527.43,3596.43,21.7,0.61,26193.0,412447.0,32.29,3.61,21550898.0,59556499.0
801764.SI,20180104,游戏Ⅱ,3588.69,3633.62,3543.48,3587.82,-8.61,-0.24,21151.0,332706.0,32.1,3.62,21761263.0,59344259.0
801764.SI,20180105,游戏Ⅱ,3593.72,3640.51,3547.84,3585.66,-2.16,-0.06,28935.0,359202.0,31.98,3.63,21919899.0,59193145.0
801764.SI,20180108,游戏Ⅱ,3595.44,3630.56,3509.66,3571.4,-14.26,-0.4,28079.0,366254.0,31.96,3.57,21781578.0,59128960.0
801764.SI,20180109,游戏Ⅱ,3568.01,3649.32,3522.12,3593.91,22.51,0.63,51619.0,558109.0,32.17,3.59,21918854.0,59375437.0
801764.SI,20180110,游戏Ⅱ,3605.87,3658.6,3529.61,3593.58,-0.33,-0.01,55741.0,604784.0,32.18,3.59,21916851.0,59270510.0
801764.SI,20180111,游戏Ⅱ,3592.6,3717.2,3544.2,3675.06,81.48,2.27,55717.0,623368.0,32.94,3.67,22413814.0,60470130.0
801764.SI,20180112,游戏Ⅱ,3713.07,3805.44,3646.36,3690.21,15.15,0.41,78939.0,886028.0,33.08,3.69,22513052.0,60496647.0
801764.SI,20180115,游戏Ⅱ,3639.95,3703.34,3544.18,3594.59,-95.62,-2.59,80007.0,812455.0,32.2,3.59,21929695.0,58854793.0
801764.SI,20180116,游戏Ⅱ,3588.37,3666.32,3528.89,3596.31,1.72,0.05,58102.0,601505.0,32.21,3.59,21940178.0,58748688.0
801764.SI,20180117,游戏Ⅱ,3561.89,3645.39,3480.56,3589.02,-7.29,-0.2,57927.0,581636.0,32.15,3.59,21895728.0,58776924.0
801764.SI,20180118,游戏Ⅱ,3572.83,3628.12,3529.28,3564.52,-24.5,-0.68,36333.0,380855.0,31.93,3.56,21754899.0,58387559.0
801764.SI,20180119,游戏Ⅱ,3575.66,3613.81,3516.05,3546.44,-18.08,-0.51,33506.0,352536.0,31.76,3.54,21644576.0,58148575.0
801764.SI,20180122,游戏Ⅱ,3541.3,3639.78,3478.23,3596.24,49.8,1.4,41128.0,482830.0,32.23,3.59,21948513.0,58891515.0
801764.SI,20180123,游戏Ⅱ,3593.6,3641.19,3539.31,3577.59,-18.65,-0.52,32456.0,371065.0,32.04,3.57,21832279.0,58476785.0
801764.SI,20180124,游戏Ⅱ,3575.05,3722.51,3532.79,3682.94,105.35,2.94,64657.0,813575.0,32.99,3.67,22500724.0,60054790.0
801764.SI,20180125,游戏Ⅱ,3676.55,3804.23,3635.9,3674.61,-8.33,-0.23,68148.0,909160.0,32.92,3.67,22449815.0,60054818.0
801764.SI,20180126,游戏Ⅱ,3673.03,3764.97,3636.97,3699.35,24.74,0.67,45590.0,603294.0,33.18,3.69,22655222.0,60273884.0
801764.SI,20180129,游戏Ⅱ,3696.25,3755.15,3613.65,3668.18,-31.17,-0.84,45899.0,600886.0,32.89,3.66,22464323.0,59622289.0
801764.SI,20180130,游戏Ⅱ,3660.37,3704.09,3593.32,3626.85,-41.33,-1.13,31821.0,412486.0,32.51,3.62,22211191.0,58950278.0
801764.SI,20180131,游戏Ⅱ,3581.91,3632.36,3471.15,3518.93,-107.92,-2.98,47276.0,558547.0,31.51,3.51,21550264.0,57230019.0
801764.SI,20180201,游戏Ⅱ,3529.78,3588.14,3387.16,3433.52,-85.41,-2.43,44076.0,537584.0,30.72,3.42,21027170.0,55780147.0
