ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801114.SI,20180102,厨卫电器,23892.87,24851.62,23872.92,24577.82,738.54,3.1,2681.0,75986.0,36.63,7.1,4160061.0,9147015.0
801114.SI,20180103,厨卫电器,24555.21,25009.16,24448.44,24812.93,235.11,0.96,2953.0,81448.0,37.48,7.17,4199857.0,9197195.0
801114.SI,20180104,厨卫电器,24751.32,24970.24,24503.84,24659.96,-152.97,-0.62,2435.0,67602.0,37.3,7.13,4180387.0,9154673.0
801114.SI,20180105,厨卫电器,24802.64,24897.63,24107.01,24338.91,-321.05,-1.3,2392.0,58272.0,36.95,7.04,4125963.0,9053153.0
801114.SI,20180108,厨卫电器,24385.64,25115.86,24126.58,24778.25,439.34,1.81,3002.0,90248.0,37.28,7.17,4200439.0,9179614.0
801114.SI,20180109,厨卫电器,24703.62,25626.04,24354.59,25380.09,601.84,2.43,2410.0,76870.0,38.42,7.34,4302463.0,9348646.0
801114.SI,20180110,厨卫电器,25307.4,25881.78,25018.91,25570.42,190.33,0.75,2228.0,68185.0,38.23,7.39,4334727.0,9419130.0
801114.SI,20180111,厨卫电器,25437.91,25665.8,24846.24,25002.53,-567.89,-2.22,1862.0,59531.0,37.61,7.23,4238458.0,9217793.0
801114.SI,20180112,厨卫电器,25100.99,25880.52,24940.15,25764.16,761.63,3.05,2126.0,73693.0,38.09,7.45,4367572.0,9489988.0
801114.SI,20180115,厨卫电器,25747.26,26712.62,25526.2,26034.09,269.93,1.05,2600.0,89938.0,38.38,7.53,4413331.0,9563839.0
801114.SI,20180116,厨卫电器,25857.63,26832.24,25714.73,26345.85,311.76,1.2,2536.0,84339.0,39.14,7.62,4466180.0,9666824.0
801114.SI,20180117,厨卫电器,26440.04,26546.61,25255.53,25547.18,-798.67,-3.03,2448.0,72429.0,37.89,7.39,4330789.0,9398124.0
801114.SI,20180118,厨卫电器,25677.11,26122.55,25268.89,25747.67,200.49,0.78,1580.0,46655.0,37.98,7.45,4364778.0,9472303.0
