ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801082.SI,20180102,其他电子,5853.29,5916.69,5775.23,5880.12,29.43,0.5,18176.0,342775.0,40.73,4.27,16492860.0,34741811.845947
801082.SI,20180103,其他电子,5862.84,6018.67,5822.4,5961.85,81.72,1.39,26043.0,519397.0,41.29,4.33,16722086.0,35147538.672337
801082.SI,20180104,其他电子,5939.72,5992.07,5878.27,5927.7,-34.15,-0.57,19600.0,379754.0,41.07,4.31,16626309.0,34899417.369702
801082.SI,20180105,其他电子,5907.55,5991.42,5834.83,5877.14,-50.56,-0.85,19073.0,365275.0,40.73,4.27,16494449.0,34569687.226425
801082.SI,20180108,其他电子,5867.58,5908.1,5735.3,5833.87,-43.27,-0.74,19634.0,397065.0,40.38,4.24,16376172.0,34387760.243074
801082.SI,20180109,其他电子,5823.62,5965.6,5766.18,5910.29,76.42,1.31,19774.0,429899.0,40.93,4.29,16590691.0,34618659.985445
801082.SI,20180110,其他电子,5902.28,5958.27,5766.71,5874.24,-36.05,-0.61,22994.0,463375.0,40.7,4.27,16489485.0,34337273.988582
801082.SI,20180111,其他电子,5840.69,5972.22,5781.92,5916.46,42.23,0.72,21044.0,417647.0,41.0,4.3,16608017.0,34560506.239645
801082.SI,20180112,其他电子,5903.84,5944.29,5783.17,5814.59,-101.87,-1.72,17246.0,327821.0,40.3,4.23,16322061.0,33969850.174213
801082.SI,20180115,其他电子,5797.79,5856.73,5571.41,5617.98,-196.61,-3.38,26572.0,507573.0,38.95,4.09,15770516.0,32754273.417689
801082.SI,20180116,其他电子,5624.1,5745.99,5557.8,5660.9,42.92,0.76,18079.0,416477.0,39.43,4.13,15946318.0,33090043.227157
801082.SI,20180117,其他电子,5618.23,5657.16,5387.89,5556.55,-104.35,-1.84,22746.0,539345.0,38.66,4.05,15652380.0,32718299.461492
801082.SI,20180118,其他电子,5538.64,5631.04,5471.29,5541.89,-14.66,-0.26,14569.0,277369.0,38.59,4.03,15627816.0,32615745.012709
801082.SI,20180119,其他电子,5527.79,5626.81,5438.86,5517.89,-24.0,-0.43,18541.0,389077.0,38.43,4.02,15560150.0,32504090.950511
801082.SI,20180122,其他电子,5502.3,5630.66,5402.36,5572.49,54.6,0.99,20454.0,428939.0,38.84,4.06,15714109.0,32679158.162319
