ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801012.SI,20180102,农产品加工,2556.45,2598.98,2526.76,2578.34,21.83,0.85,11783.0,125650.0,35.89,3.15,8003852.0,14634679.830883
801012.SI,20180103,农产品加工,2574.69,2622.51,2555.12,2608.52,30.19,1.17,12189.0,136837.0,36.31,3.19,8097556.0,14816249.630864
801012.SI,20180104,农产品加工,2610.68,2645.4,2585.44,2614.45,5.93,0.23,11321.0,119091.0,36.38,3.19,8114221.0,14844064.455718
801012.SI,20180105,农产品加工,2614.02,2656.15,2586.14,2619.19,4.74,0.18,16157.0,152262.0,36.45,3.2,8128921.0,14873065.400719
801012.SI,20180108,农产品加工,2614.92,2632.16,2569.44,2599.75,-19.43,-0.74,11735.0,126980.0,36.17,3.18,8067010.0,14768653.978716
801012.SI,20180109,农产品加工,2595.58,2621.31,2568.61,2597.17,-2.58,-0.1,8736.0,97512.0,36.14,3.17,8059008.0,14763660.807511
801012.SI,20180110,农产品加工,2598.07,2632.34,2562.41,2606.16,8.98,0.35,10523.0,131058.0,36.25,3.18,8090370.0,14805058.105428
801012.SI,20180111,农产品加工,2606.45,2625.68,2570.21,2601.95,-4.21,-0.16,9393.0,106990.0,36.19,3.18,8077310.0,14782170.091756
801012.SI,20180112,农产品加工,2600.55,2619.37,2565.7,2587.98,-13.97,-0.54,7577.0,78831.0,36.0,3.16,8033928.0,14705587.274177
801012.SI,20180115,农产品加工,2586.12,2614.05,2531.59,2562.35,-25.62,-0.99,10369.0,127863.0,35.64,3.13,7954389.0,14550684.89193
801012.SI,20180116,农产品加工,2565.29,2630.48,2550.44,2607.9,45.55,1.78,8953.0,137106.0,36.28,3.19,8113144.0,14822378.6109
801012.SI,20180117,农产品加工,2610.12,2651.77,2563.65,2610.48,2.57,0.1,12595.0,159742.0,36.31,3.19,8121149.0,14849769.069587
801012.SI,20180118,农产品加工,2600.5,2638.33,2578.78,2609.52,-0.95,-0.04,8629.0,93376.0,36.3,3.19,8118182.0,14831539.047186
801012.SI,20180119,农产品加工,2610.71,2634.74,2571.09,2599.6,-9.93,-0.38,8819.0,100045.0,36.16,3.18,8087301.0,14761272.969106
801012.SI,20180122,农产品加工,2593.88,2630.66,2560.58,2604.73,5.14,0.2,9803.0,113129.0,36.23,3.18,8103281.0,14755147.257847
801012.SI,20180123,农产品加工,2602.52,2624.2,2565.43,2596.5,-8.23,-0.32,10528.0,122723.0,36.12,3.17,8077675.0,14701977.019358
801012.SI,20180124,农产品加工,2601.14,2619.51,2550.25,2583.42,-13.09,-0.5,10899.0,134988.0,35.94,3.16,8036966.0,14621408.729154
801012.SI,20180125,农产品加工,2579.76,2612.44,2538.99,2578.71,-4.7,-0.18,13846.0,160314.0,35.87,3.15,8022334.0,14575708.160626
801012.SI,20180126,农产品加工,2579.08,2611.92,2553.78,2580.74,2.02,0.08,12925.0,127069.0,35.9,3.15,8028628.0,14580713.3245
801012.SI,20180129,农产品加工,2598.71,2608.89,2535.73,2555.16,-25.58,-0.99,10712.0,122691.0,35.55,3.12,7949060.0,14422870.314672
801012.SI,20180130,农产品加工,2559.9,2591.03,2526.39,2547.8,-7.36,-0.29,11130.0,118914.0,35.44,3.11,7926152.0,14378752.194685
801012.SI,20180131,农产品加工,2532.6,2563.89,2477.37,2513.68,-34.12,-1.34,12709.0,130848.0,34.97,3.07,7820015.0,14186597.046047
801012.SI,20180201,农产品加工,2518.43,2531.81,2388.27,2411.52,-102.16,-4.06,15601.0,158251.0,33.55,2.95,7502188.0,13548205.842318
801012.SI,20180202,农产品加工,2382.38,2423.16,2323.58,2393.4,-18.11,-0.75,10506.0,103649.0,33.29,2.93,7445838.0,13409536.470588
801012.SI,20180205,农产品加工,2358.85,2417.08,2328.38,2386.87,-6.54,-0.27,8872.0,82176.0,33.2,2.92,7425500.0,13341228.210785
801012.SI,20180206,农产品加工,2354.22,2377.26,2239.08,2260.41,-126.46,-5.3,15040.0,133003.0,31.44,2.76,7032095.0,12572458.251575
801012.SI,20180207,农产品加工,2307.42,2331.19,2214.02,2261.45,1.04,0.05,10491.0,104542.0,31.46,2.76,7033604.0,12586301.067693
801012.SI,20180208,农产品加工,2270.73,2318.57,2249.85,2298.21,36.76,1.63,8285.0,78646.0,31.97,2.81,7147933.0,12806028.98603
801012.SI,20180209,农产品加工,2255.87,2295.81,2196.67,2243.04,-55.17,-2.4,10943.0,104803.0,31.17,2.74,6966571.0,12481798.693616
801012.SI,20180212,农产品加工,2257.02,2309.38,2233.83,2282.95,39.91,1.78,8151.0,76974.0,31.73,2.79,7088440.0,12716106.908522
801012.SI,20180213,农产品加工,2297.58,2327.95,2265.74,2285.96,3.01,0.13,8470.0,73023.0,31.98,2.75,7097500.0,12885163.787934
801012.SI,20180214,农产品加工,2289.3,2309.66,2258.74,2291.9,5.94,0.26,5922.0,49845.0,32.06,2.76,7115671.0,12914519.770781
801012.SI,20180222,农产品加工,2313.52,2335.93,2286.86,2319.04,27.14,1.18,7104.0,64584.0,32.44,2.79,7199928.0,13072834.38057
