ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801125.SI,20180102,白酒Ⅱ,26195.6,26490.06,25744.88,26269.2,163.01,0.62,11246.0,919665.0,30.8,7.32,65201216.0,169922721.0
801125.SI,20180103,白酒Ⅱ,26222.07,26735.69,26032.59,26510.82,241.62,0.92,13094.0,977899.0,30.89,7.39,65800966.0,171557785.0
801125.SI,20180104,白酒Ⅱ,26594.83,27516.77,26516.36,27288.59,777.77,2.93,19181.0,1433400.0,31.8,7.61,67731453.0,176735933.0
801125.SI,20180105,白酒Ⅱ,27353.4,27551.49,26883.14,27262.15,-26.44,-0.1,11680.0,854160.0,31.7,7.6,67665832.0,176743239.0
801125.SI,20180108,白酒Ⅱ,27172.32,27834.96,26953.49,27526.21,264.06,0.97,14550.0,1061437.0,31.72,7.67,68321261.0,178749508.0
801125.SI,20180109,白酒Ⅱ,27517.43,28710.47,27468.32,28563.84,1037.63,3.77,20146.0,1425024.0,32.86,7.96,70896724.0,185597192.0
801125.SI,20180110,白酒Ⅱ,28601.29,29110.61,28183.91,29000.3,436.46,1.53,16236.0,1193028.0,33.76,8.09,71980023.0,188482954.0
801125.SI,20180111,白酒Ⅱ,28999.17,29119.93,28424.38,28627.88,-372.42,-1.28,10945.0,957059.0,33.35,7.98,71055646.0,185981630.0
801125.SI,20180112,白酒Ⅱ,28580.19,29274.13,28364.13,29193.85,565.97,1.98,13456.0,1032623.0,34.1,8.14,72460431.0,189549359.0
801125.SI,20180115,白酒Ⅱ,29279.33,29766.08,28891.23,29231.28,37.43,0.13,18720.0,1371164.0,34.24,8.15,72553345.0,189540434.0
801125.SI,20180116,白酒Ⅱ,29018.71,29760.1,28636.57,29117.77,-113.51,-0.39,23406.0,1578050.0,34.41,8.12,72271607.0,188561312.0
801125.SI,20180117,白酒Ⅱ,29008.17,29251.16,27805.4,28061.29,-1056.48,-3.63,19317.0,1669670.0,32.98,7.82,69649341.0,181794998.0
801125.SI,20180118,白酒Ⅱ,28092.21,28851.16,27811.38,28319.26,257.97,0.92,20504.0,1457364.0,33.46,7.9,70289620.0,183510417.0
801125.SI,20180119,白酒Ⅱ,28353.67,28544.51,27689.04,28058.5,-260.76,-0.92,16492.0,1219461.0,32.9,7.82,69642411.0,182032568.0
801125.SI,20180122,白酒Ⅱ,28183.67,29214.71,28129.94,29118.58,1060.08,3.78,17643.0,1412434.0,34.38,8.12,72273542.0,188655651.0
801125.SI,20180123,白酒Ⅱ,29180.25,29364.2,28713.28,29078.8,-39.78,-0.14,14040.0,1122663.0,34.3,8.11,72174836.0,188555346.0
801125.SI,20180124,白酒Ⅱ,29106.51,29164.84,28358.23,28591.76,-487.04,-1.67,13386.0,1018319.0,33.57,7.98,70965946.0,185492866.0
801125.SI,20180125,白酒Ⅱ,28466.56,28865.95,27854.75,28488.52,-103.24,-0.36,15707.0,1148255.0,33.2,7.95,70709718.0,184947576.0
801125.SI,20180126,白酒Ⅱ,28410.26,28858.16,28208.02,28723.24,234.72,0.82,11376.0,899838.0,33.41,8.01,71292324.0,186505637.0
801125.SI,20180129,白酒Ⅱ,28750.53,28795.22,27135.71,27296.41,-1426.83,-4.97,21112.0,1616547.0,31.88,7.62,67750847.0,177448281.0
801125.SI,20180130,白酒Ⅱ,27166.67,27648.67,26813.21,27257.35,-39.06,-0.14,12967.0,1046574.0,31.56,7.61,67653897.0,177267531.0
801125.SI,20180131,白酒Ⅱ,27187.03,28265.44,27125.83,27949.71,692.36,2.54,14638.0,1152537.0,32.25,7.8,69372349.0,181928877.0
801125.SI,20180201,白酒Ⅱ,27863.32,27972.21,27100.21,27464.45,-485.26,-1.74,18333.0,1214970.0,31.5,7.66,68167923.0,179161939.0
801125.SI,20180202,白酒Ⅱ,27253.44,27530.28,26423.74,27055.34,-409.11,-1.49,13507.0,1174951.0,31.29,7.55,67152470.0,176402287.0
801125.SI,20180205,白酒Ⅱ,26335.21,26504.79,25251.24,25903.46,-1151.88,-4.26,22109.0,1818427.0,29.51,7.23,64293438.0,168990570.0
801125.SI,20180206,白酒Ⅱ,25210.1,26042.87,25058.1,25539.78,-363.68,-1.4,21572.0,1646842.0,29.02,7.13,63390729.0,166548322.0
801125.SI,20180207,白酒Ⅱ,25942.29,26232.29,24296.53,24489.99,-1049.79,-4.11,21175.0,1645099.0,27.59,6.83,60785133.0,159951249.0
801125.SI,20180208,白酒Ⅱ,24456.83,25638.52,24392.57,25094.21,604.22,2.47,17089.0,1380442.0,28.25,7.0,62284818.0,164087032.0
801125.SI,20180209,白酒Ⅱ,24315.79,24788.11,23489.46,24594.53,-499.68,-1.99,18599.0,1532674.0,27.86,6.86,61044610.0,160823480.0
801125.SI,20180212,白酒Ⅱ,24819.23,25621.99,24693.23,25332.14,737.61,3.0,14773.0,1166569.0,28.92,7.07,62875426.0,165418316.0
801125.SI,20180213,白酒Ⅱ,25557.19,26006.94,25394.53,25590.98,258.84,1.02,11629.0,906251.0,28.91,7.14,63517914.0,167163895.0
801125.SI,20180214,白酒Ⅱ,25823.7,25997.36,25508.53,25905.29,314.31,1.23,7924.0,584017.0,29.36,7.23,64298010.0,169115005.0
801125.SI,20180222,白酒Ⅱ,26239.05,26933.19,26105.82,26855.73,950.44,3.67,10308.0,875069.0,30.58,7.49,66657014.0,175293349.0
801125.SI,20180223,白酒Ⅱ,26952.01,27257.01,26495.84,26779.08,-76.65,-0.29,8729.0,671517.0,30.39,7.47,66464146.0,174794659.0
801125.SI,20180226,白酒Ⅱ,26888.79,27078.39,26250.38,26699.22,-79.86,-0.3,11688.0,860693.0,30.16,7.45,66265917.0,174224686.0
801125.SI,20180227,白酒Ⅱ,26864.68,27054.53,26247.04,26343.05,-356.17,-1.33,10567.0,793198.0,29.56,7.35,65381955.0,171975783.0
801125.SI,20180228,白酒Ⅱ,25878.91,26346.18,25366.25,25707.37,-635.68,-2.41,12306.0,994386.0,28.61,7.17,63804237.0,167636785.0
801125.SI,20180301,白酒Ⅱ,25712.69,26369.59,25546.0,26138.79,431.42,1.68,9584.0,764333.0,28.88,7.29,64874980.0,170641717.0
801125.SI,20180302,白酒Ⅱ,25990.35,26247.0,25647.83,25910.81,-227.98,-0.87,7647.0,543968.0,28.62,7.23,64309126.0,169166495.0
801125.SI,20180305,白酒Ⅱ,25969.47,26172.9,25261.56,25379.64,-531.17,-2.05,8110.0,632238.0,28.09,7.09,62982837.0,165674426.0
801125.SI,20180306,白酒Ⅱ,25555.5,25734.5,24609.62,25471.16,91.52,0.36,13703.0,1057936.0,28.32,7.11,63209952.0,166024682.0
801125.SI,20180307,白酒Ⅱ,25401.93,25880.05,25192.38,25337.49,-133.67,-0.52,12542.0,762063.0,28.34,7.07,62878237.0,164973791.0
801125.SI,20180308,白酒Ⅱ,25462.66,26021.91,25234.37,25965.12,627.63,2.48,10847.0,792923.0,29.3,7.25,64435804.0,168959077.0
801125.SI,20180309,白酒Ⅱ,26107.25,26394.61,25901.58,26144.9,179.78,0.69,10408.0,686692.0,29.47,7.3,64881970.0,170160150.0
801125.SI,20180312,白酒Ⅱ,26250.89,26381.72,25734.9,25937.34,-207.56,-0.79,12166.0,814008.0,29.15,7.23,64366872.0,168738051.0
801125.SI,20180313,白酒Ⅱ,25904.27,26073.49,25425.88,25465.31,-472.03,-1.82,9731.0,703175.0,28.59,7.1,63195430.0,165546863.0
